N	2gram	Losev_Dial_4	Istorich
309	не то	1	1
310	отношение к	1	1
311	себе и	2	1
312	отличие от	2	1
313	что они	4	1
314	думать что	2	1
315	отнюдь не	4	1
316	и я	1	1
317	чем же	2	1
318	как говорит	1	1
319	трудно сказать	1	1
320	в одной	1	1
321	стороны и	1	1
322	как к	1	1
323	пределах одной	1	1
324	целый ряд	1	1
325	и наконец	3	1
326	с вечера	1	1
327	себе не	2	1
328	но в	3	1
329	в противоположность	2	1
330	та же	3	1
331	мы получаем	2	1
332	за это	1	1
333	или во	1	1
334	его а	1	1
335	что так	1	1
336	то обстоятельство	1	1
337	такую же	1	1
338	на нем	2	1
339	остановиться на	1	1
340	я покажу	1	1
341	и тот	1	1
342	в себе	8	1
343	если он	1	1
344	лет тому	1	1
345	как принцип	1	1
346	и если	3	1
347	дальше и	1	1
348	что она	5	1
349	при этом	2	1
350	еще раньше	1	1
351	чтобы они	1	1
352	всех этих	1	1
353	и еще	1	1
354	как совершенно	1	1
355	в силу	4	1
356	сердце и	1	1
357	и вот	11	1
358	д все	2	1
359	ему на	1	1
360	подобно тому	4	1
361	но дело	1	1
362	главным образом	2	1
363	они должны	1	1
364	в глубине	2	1
365	на ту	1	1
366	от земли	1	1
367	было бы	9	1
368	чаще всего	1	1
369	целую главу	1	1
370	в жизни	5	1
371	не обитает	1	1
372	он является	1	1
373	его цель	1	1
374	она и	1	1
375	на основании	3	1
376	и уже	4	1
377	одна и	1	1
378	для чего	1	1
379	ясно из	1	1
380	нечистой силы	1	1
381	и тогда	2	1
382	смысл и	3	1
383	же я	1	1
384	птиц зверей	1	1
385	вещи в	1	1
386	его почти	1	1
387	к тем	1	1
388	он должен	1	1
389	вне всякого	2	1
390	на месте	1	1
391	с точки	9	1
392	в их	3	1
393	еще нет	1	1
394	она в	3	1
395	в своем	5	1
396	в отличие	1	1
397	свой смысл	1	1
398	входит не	1	1
399	данного мифа	1	1
400	в одном	4	1
401	и более	1	1
402	миф и	3	1
403	в конце	1	1
404	в предыдущем	3	1
405	же может	1	1
406	с которой	1	1
407	кругом и	1	1
408	что есть	2	1
409	ее нужно	1	1
410	категория в	1	1
411	но они	2	1
412	тем самым	3	1
413	что эта	2	1
414	что с	2	1
415	виду что	1	1
416	она могла	1	1
417	и другое	2	1
418	как о	2	1
419	дело не	1	1
420	не имеет	14	1
421	европа и	1	1
422	не по	2	1
423	он еще	1	1
424	есть например	1	1
425	иметь в	2	1
426	не могло	1	1
427	это мы	1	1
428	найти в	3	1
429	и всегда	1	1
430	через него	1	1
431	и обрядом	1	1
432	сами и	1	1
433	на другую	4	1
434	находятся в	1	1
435	же время	6	1
436	прямо в	1	1
437	здесь же	1	1
438	должны иметь	1	1
439	в процессе	1	1
440	в каком	5	1
441	однако это	1	1
442	мира а	1	1
443	такие же	1	1
444	обстоятельство что	1	1
445	очень часто	1	1
446	к себе	1	1
447	на коня	1	1
448	как только	5	1
449	его за	1	1
450	и образуется	1	1
451	должны быть	4	1
452	а что	2	1
453	люди ходят	1	1
454	быть отнесены	1	1
455	они и	1	1
456	всегда есть	2	1
457	оно не	2	1
458	с образом	1	1
459	некоторой степени	1	1
460	достаточно и	1	1
461	приходит к	1	1
462	получает свою	1	1
463	и о	8	1
464	в виду	9	1
465	свою очередь	2	1
466	без всякого	2	1
467	другими словами	5	1
468	ли возможно	1	1
469	его это	1	1
470	нами выше	1	1
471	чтобы быть	1	1
472	можно сделать	1	1
473	которых шла	1	1
474	идет речь	4	1
475	что может	1	1
476	переход к	1	1
477	мог бы	2	1
478	обычай у	1	1
479	чем выше	1	1
480	как же	5	1
481	можно только	3	1
482	это только	1	1
483	думает что	3	1
484	мы в	1	1
485	пр чтобы	1	1
486	особенности повезло	1	1
487	человек по	1	1
488	что под	1	1
489	он сам	1	1
490	для этого	2	1
491	даже не	2	1
492	и постепенно	1	1
493	уже сейчас	1	1
494	о ней	2	1
495	также на	1	1
496	что перед	1	1
497	говорит об	1	1
498	никак не	2	1
499	мифе о	1	1
500	одного из	1	1
501	дерево и	1	1
502	с целью	1	1
503	таковой в	1	1
504	новый дух	1	1
505	доходит до	1	1
506	чтобы получить	1	1
507	знаем как	1	1
508	этот момент	3	1
509	во втором	1	1
510	эти два	2	1
511	во всей	2	1
512	и только	2	1
513	вслед за	1	1
514	совершенно точно	1	1
515	знания и	5	1
516	народов и	1	1
517	такие формы	1	1
518	мало если	1	1
519	где не	1	1
520	известно что	3	1
521	голове и	1	1
522	но с	1	1
523	хотя бы	4	1
524	и цельности	1	1
525	тот же	1	1
526	одной из	2	1
527	ней то	1	1
528	не само	1	1
529	сказали что	2	1
530	сына и	1	1
531	даже если	1	1
532	и так	2	1
533	и внутри	1	1
534	и ее	8	1
535	их не	1	1
536	или сам	2	1
537	не мешает	2	1
538	положение что	1	1
539	смысле мы	1	1
540	же и	2	1
541	это тоже	1	1
542	времени когда	3	1
543	и у	1	1
544	существует целая	1	1
545	еще одно	1	1
546	мы получим	1	1
547	однако так	1	1
548	в нашей	2	1
549	существования и	1	1
550	что не	3	1
551	есть этот	2	1
552	а это	2	1
553	есть однако	1	1
554	а то	1	1
555	не дает	2	1
556	или просто	1	1
557	что данный	1	1
558	одно из	1	1
559	не так	1	1
560	себе в	1	1
561	все совершенно	1	1
562	в котором	2	1
563	другую сторону	1	1
564	с этими	1	1
565	ее не	1	1
566	до некоторой	1	1
567	само по	4	1
568	и никакой	1	1
569	во-первых мы	1	1
570	и всякий	1	1
571	еще ничего	2	1
572	были бы	1	1
573	что на	2	1
574	не были	1	1
575	возможно что	1	1
576	ней и	1	1
577	и даже	6	1
578	или иной	1	1
579	тело его	1	1
580	мы это	1	1
581	это дерево	1	1
582	есть не	5	1
583	что человек	2	1
584	эти две	3	1
585	не знали	1	1
586	мы еще	2	1
587	по всей	1	1
588	что для	1	1
589	можно назвать	3	1
590	естественно что	1	1
591	только по	1	1
592	то и	2	1
593	не было	2	1
594	не знает	1	1
595	и самые	1	1
596	человек в	1	1
597	и оно	1	1
598	это она	1	1
599	не ясна	1	1
600	совершенно очевидно	1	1
601	солнца и	2	1
602	нужно думать	1	1
603	стороны в	1	1
604	нет никаких	1	1
605	равно как	2	1
606	нет ничего	6	1
607	или другого	2	1
608	ни на	6	1
609	как это	2	1
610	не удается	1	1
611	пространства и	1	1
612	их к	1	1
613	неизвестно куда	1	1
614	к своему	2	1
615	ни от	2	1
616	конечно не	2	1
617	где же	1	1
618	знать что	1	1
619	тому как	4	1
620	и основной	1	1
621	есть как	1	1
622	а потом	1	1
623	каких именно	1	1
624	ней не	1	1
625	на свете	4	1
626	в состоянии	1	1
627	в современной	1	1
628	как будто	2	1
629	быть не	2	1
630	только о	3	1
631	он от	1	1
632	есть и	3	1
633	нам из	1	1
634	жизни или	1	1
635	под собой	2	1
636	только для	3	1
637	не видно	2	1
638	как таковой	5	1
639	в который	1	1
640	д и	3	1
641	и часто	2	1
642	но такой	1	1
643	потому не	1	1
644	что авторы	1	1
645	и от	1	1
646	в христианстве	1	1
647	это можно	1	1
648	что оно	7	1
649	е мы	1	1
650	мира и	1	1
651	показать как	2	1
652	в другое	1	1
653	или другой	3	1
654	от него	3	1
655	в основе	10	1
656	у них	1	1
657	не говорит	5	1
658	или нет	3	1
659	бы в	4	1
660	только что	2	1
661	все они	1	1
662	я думаю	2	1
663	есть уже	1	1
664	хотя в	1	1
665	уже нет	3	1
666	к ее	1	1
667	гораздо больше	1	1
668	к самым	1	1
669	и начинается	1	1
670	но если	5	1
671	но знаем	1	1
672	совершенно естественно	1	1
673	миф содержит	1	1
674	остается на	1	1
675	из этого	1	1
676	в самом	2	1
677	что такое	5	1
678	становится тем	1	1
679	а я	1	1
680	видим в	2	1
681	в своих	1	1
682	как на	1	1
683	точно так	2	1
684	во всяком	2	1
685	все что	2	1
686	этой точки	2	1
