N	2gram	Losev_Vlad_1	StatiiOP
368	тут же	7	1
369	не просто	1	1
370	знакомства с	1	1
371	не хотел	1	1
372	что во	1	1
373	в июне	2	1
374	что как	1	1
375	от истории	1	1
376	был л	1	1
377	что касается	3	1
378	когда он	5	1
379	говорит что	4	1
380	был связан	1	1
381	из письма	1	1
382	и хотя	1	1
383	не очень	5	1
384	для которого	1	1
385	мне не	1	1
386	так или	1	1
387	представляет собой	1	1
388	в ответ	2	1
389	и насколько	1	1
390	из этих	2	1
391	что к	3	1
392	карамзин был	1	1
393	им в	1	1
394	и тот	2	1
395	только совсем	1	1
396	говорят о	1	1
397	столько с	1	1
398	и если	5	1
399	что она	2	1
400	не следует	1	1
401	а то	1	1
402	мое сердце	1	1
403	который сам	1	1
404	еще раньше	1	1
405	то нужно	1	1
406	и еще	2	1
407	свою собственную	1	1
408	этого вопроса	1	1
409	не как	1	1
410	новое и	1	1
411	свое время	6	1
412	его от	1	1
413	на этом	2	1
414	говоря в	1	1
415	одно и	1	1
416	а когда	1	1
417	карамзина а	1	1
418	раз против	1	1
419	же касается	4	1
420	об этой	1	1
421	те же	1	1
422	поводу этих	1	1
423	говорил что	1	1
424	а по	2	1
425	заключается в	1	1
426	с другими	1	1
427	не означал	1	1
428	ума и	2	1
429	укажем только	1	1
430	известно что	2	1
431	этом смысле	4	1
432	роль в	1	1
433	именно что	1	1
434	так называемую	1	1
435	по истории	3	1
436	и тем	1	1
437	не соответствует	1	1
438	течение почти	1	1
439	был очень	2	1
440	сколько с	1	1
441	для них	1	1
442	но уже	1	1
443	в высшей	1	1
444	сам называл	1	1
445	на основании	2	1
446	а за	1	1
447	и уже	1	1
448	для чего	1	1
449	с такой	1	1
450	можно считать	2	1
451	над его	1	1
452	воображения и	1	1
453	истории русской	1	1
454	но я	3	1
455	но если	1	1
456	во второй	1	1
457	полностью в	2	1
458	от своего	1	1
459	что среди	1	1
460	отнесся к	1	1
461	академии наук	1	1
462	это делает	2	1
463	уже к	1	1
464	то для	1	1
465	что вся	1	1
466	нет возможности	2	1
467	место в	2	1
468	представление о	1	1
469	i с	2	1
470	сейчас отметим	1	1
471	значение для	2	1
472	вплоть до	1	1
473	сам же	1	1
474	и той	1	1
475	не будем	2	1
476	указать еще	1	1
477	приходится удивляться	1	1
478	и почти	2	1
479	и очень	3	1
480	время был	1	1
481	ноября года	2	1
482	иной раз	6	1
483	был уже	1	1
484	своего социального	1	1
485	в таких	1	1
486	она не	1	1
487	с теми	1	1
488	который был	2	1
489	одна из	1	1
490	на два	1	1
491	на него	3	1
492	тех пор	1	1
493	было не	1	1
494	возвращении в	1	1
495	которого он	2	1
496	года он	6	1
497	о них	1	1
498	можно судить	4	1
499	но только	3	1
500	чем не	2	1
501	он с	1	1
502	источников в	1	1
503	в москву	2	1
504	больше чем	2	1
505	и без	1	1
506	с большой	1	1
507	же время	4	1
508	его тут	1	1
509	этих двух	1	1
510	совершенно неправильно	1	1
511	к концу	2	1
512	к ней	4	1
513	он переживал	1	1
514	вернее сказать	1	1
515	на все	2	1
516	в стиле	1	1
517	связан не	1	1
518	и далее	1	1
519	в момент	2	1
520	уже о	1	1
521	и вместе	1	1
522	нет ни	1	1
523	не могут	1	1
524	он и	6	1
525	и вполне	1	1
526	обнаруживает не	1	1
527	для такого	1	1
528	а что	1	1
529	слова с	1	1
530	он никогда	1	1
531	ознакомление с	1	1
532	переворот в	1	1
533	не лишена	1	1
534	публики и	1	1
535	лет с	1	1
536	и которая	1	1
537	как мы	9	1
538	в свое	5	1
539	резкая перемена	1	1
540	что все	2	1
541	он несомненно	1	1
542	свою очередь	1	1
543	здесь не	3	1
544	не успел	1	1
545	в в	3	1
546	к какой	1	1
547	мысль о	1	1
548	не понял	1	1
549	то время	2	1
550	так в	1	1
551	были напечатаны	1	1
552	и совершенно	1	1
553	о тех	1	1
554	о самой	1	1
555	не нравится	2	1
556	не с	1	1
557	и которые	1	1
558	с самим	1	1
559	что также	1	1
560	которые он	1	1
561	представляют собою	1	1
562	найти в	1	1
563	она была	2	1
564	к тем	1	1
565	не были	2	1
566	разного рода	6	1
567	знакомство с	1	1
568	поэтому в	1	1
569	в эпоху	1	1
570	образом в	2	1
571	чтения о	1	1
572	не существовало	2	1
573	вот почему	1	1
574	сам был	1	1
575	но к	1	1
576	столь же	1	1
577	настоящее время	1	1
578	второй половине	1	1
579	одного из	1	1
580	не помню	3	1
581	с того	2	1
582	можно сказать	6	1
583	между окончанием	1	1
584	и во	1	1
585	связь между	1	1
586	историческая справедливость	1	1
587	или иначе	1	1
588	от них	1	1
589	три дня	1	1
590	которая должна	1	1
591	друзей и	1	1
592	для самого	1	1
593	оказался в	2	1
594	языке самого	1	1
595	говорит в	1	1
596	конце концов	3	1
597	ни к	1	1
598	и всего	1	1
599	россии он	1	1
600	еще несколько	1	1
601	казалось что	1	1
602	говорил не	1	1
603	один из	4	1
604	обычно у	1	1
605	его вопросов	1	1
606	обстановку в	1	1
607	тот же	3	1
608	речи о	1	1
609	согласиться с	1	1
610	с ними	2	1
611	по возвращении	3	1
612	его жизнь	1	1
613	отцу и	1	1
614	и действительно	3	1
615	он уже	4	1
616	который в	1	1
617	по мнению	1	1
618	здесь о	1	1
619	о ссылке	1	1
620	в январе	1	1
621	некоторое представление	1	1
622	все были	1	1
623	это же	1	1
624	а после	1	1
625	том чтобы	2	1
626	хотя у	1	1
627	не будет	1	1
628	с какой	1	1
629	в указанном	1	1
630	кто хотел	1	1
631	конечно не	2	1
632	уже в	7	1
633	только на	3	1
634	в журнале	1	1
635	всем его	1	1
636	указаний на	1	1
637	который объявил	1	1
638	а это	2	1
639	от других	1	1
640	г и	1	1
641	конце года	1	1
642	этом в	1	1
643	это обстоятельство	1	1
644	нее в	2	1
645	одно из	1	1
646	в известной	1	1
647	не для	1	1
648	у нее	1	1
649	а в	9	1
650	мы можем	1	1
651	как его	1	1
652	но что	3	1
653	у него	15	1
654	делать из	1	1
655	свою ответственность	1	1
656	ему говорить	1	1
657	с соловьева	2	1
658	в каждом	1	1
659	в дружеских	1	1
660	он почти	1	1
661	в очень	2	1
662	должно следовать	1	1
663	е в	7	1
664	даже не	2	1
665	но одно	1	1
666	за пределы	3	1
667	свою вторую	1	1
668	что человек	1	1
669	и создавал	1	1
670	что тот	1	1
671	слова на	1	1
672	или о	2	1
673	себя и	1	1
674	отказался от	1	1
675	марта года	3	1
676	что для	4	1
677	для такой	1	1
678	месте и	1	1
679	истину то	1	1
680	нужно сказать	1	1
681	то и	2	1
682	и стал	3	1
683	попал в	1	1
684	мало так	1	1
685	мы и	4	1
686	с которым	2	1
687	в руках	1	1
688	конечно на	1	1
689	из последних	1	1
690	на эту	1	1
691	и тут	2	1
692	жизнь в	2	1
693	в связи	3	1
694	виде в	2	1
695	долго и	1	1
696	было в	1	1
697	и м	2	1
698	на который	1	1
699	характера его	1	1
700	географии и	1	1
701	очень долго	1	1
702	время с	1	1
703	п а	2	1
704	по своим	3	1
705	приводит в	1	1
706	в изображении	1	1
707	пишет в	1	1
708	одновременно и	1	1
709	что же	5	1
710	очень важно	1	1
711	самого себя	1	1
712	да и	4	1
713	говоря уже	1	1
714	я с	1	1
715	человек с	1	1
716	жизни в	1	1
717	на свете	1	1
718	и такие	2	1
719	быть не	1	1
720	н н	9	1
721	что карамзин	1	1
722	он чувствует	1	1
723	не испытывал	2	1
724	на пути	1	1
725	впрочем не	2	1
726	писал и	1	1
727	этом и	2	1
728	самого и	1	1
729	нисколько не	2	1
730	писал в	1	1
731	на одной	3	1
732	в более	1	1
733	за его	1	1
734	и для	2	1
735	которых он	2	1
736	было еще	1	1
737	уже на	1	1
738	не существует	1	1
739	№ в	1	1
740	и от	5	1
741	котором он	1	1
742	или в	1	1
743	и среди	1	1
744	а все	1	1
745	в настоящее	1	1
746	для нас	4	1
747	от него	2	1
748	и все	4	1
749	т iii	11	1
750	выписки из	2	1
751	впечатление и	2	1
752	бы в	1	1
753	у которого	1	1
754	время ее	1	1
755	до меня	1	1
756	и роста	1	1
757	же в	1	1
758	в свою	1	1
759	входить в	1	1
760	а н	2	1
761	была написана	1	1
762	которой все	1	1
763	в моем	1	1
764	между ними	1	1
765	не говоря	1	1
766	была для	2	1
767	в точности	1	1
768	к его	3	1
769	по одному	1	1
770	но этот	3	1
771	едва ли	3	1
772	из этого	2	1
773	жизни и	5	1
774	заметить что	1	1
775	к этой	2	1
776	времени работы	1	1
777	не давала	1	1
778	в своих	5	1
779	в таком	1	1
780	все что	2	1
