N	2gram	Bakhtin_Fr_8	slovoVRo
713	за господство	1	1
714	идет уже	1	1
715	оценки и	1	1
716	определенность и	2	1
717	мира в	1	1
718	он приобретает	1	1
719	мы находим	3	1
720	все более	1	1
721	в частности	7	1
722	о себе	2	1
723	есть образ	1	1
724	эти языки	1	1
725	слова процесс	1	1
726	языки и	1	1
727	в неразрывное	1	1
728	нет ни	2	1
729	эпох и	1	1
730	он говорит	2	1
731	до больших	1	1
732	в литературе	3	1
733	и всей	3	1
734	быть только	1	1
735	шире и	1	1
736	вес в	1	1
737	хотя он	2	1
738	для понимания	2	1
739	жизни слова	1	1
740	с исключительной	2	1
741	большей или	3	1
742	конфликт с	1	1
743	этого слова	1	1
744	на новый	1	1
745	в систему	3	1
746	национальных языках	2	1
747	в условиях	5	1
748	которые были	2	1
749	образом к	1	1
750	и борьба	1	1
751	и грубых	1	1
752	слова но	1	1
753	для выражения	1	1
754	до образа	1	1
755	но на	1	1
756	и выражений	1	1
757	это диалог	1	1
758	или иным	1	1
759	ощущение языка	1	1
760	интерес к	2	1
761	вообще в	1	1
762	и косвенное	1	1
763	на языке	2	1
764	непререкаемого языка	1	1
765	же в	1	1
766	этим он	1	1
767	не создается	1	1
768	в системе	1	1
769	здесь только	1	1
770	всех формах	1	1
771	только как	1	1
772	средние века	2	1
773	они были	4	1
774	также в	1	1
775	применения и	1	1
776	но этот	1	1
777	самого языка	1	1
778	формировалось литературно-языковое	1	1
779	мы коснемся	2	1
780	ни грана	1	1
781	на различные	1	1
782	контекстом они	1	1
783	частности в	1	1
784	в своих	4	1
785	только не	2	1
786	каждое слово	1	1
787	к этому	2	1
788	том числе	3	1
789	гораздо более	1	1
