N	2gram	Voloshinov_1	Myslijsy
395	которая связана	1	1
396	к новым	1	1
397	каждом слове	1	1
398	в самых	1	1
399	находятся в	1	1
400	поэтическое произведение	1	1
401	или как	1	1
402	с одним	1	1
403	связанное с	1	1
404	во всем	2	1
405	эти три	1	1
406	весь этот	1	1
407	только с	1	1
408	этом отношении	1	1
409	если только	1	1
410	все то	1	1
411	что основной	1	1
412	лежит в	1	1
413	время мы	1	1
414	про себя	1	1
415	его понимании	1	1
416	есть хотя	1	1
417	может произвести	1	1
418	что при	1	1
419	этим самым	1	1
420	в каждой	1	1
421	предметов а	1	1
422	при таком	1	1
423	но вообще	1	1
424	но при	1	1
425	нужно сказать	1	1
426	в собственном	1	1
427	представим себе	2	1
428	в себя	1	1
429	в произведении	2	1
430	с самого	2	1
431	всей своей	2	1
432	в пределах	3	1
433	роль в	2	1
434	материи и	1	1
435	в другом	2	1
436	положение что	1	1
437	заключаться в	1	1
438	сознания и	2	1
439	этого а	1	1
440	мыслью и	1	1
441	предмет исследования	1	1
442	как выражение	1	1
443	от тела	1	1
444	действительность с	1	1
445	следует иметь	1	1
446	поэзии в	1	1
447	что существуют	1	1
448	а также	2	1
449	времени в	1	1
450	на основе	1	1
451	а у	1	1
452	на одном	1	1
453	вслед за	2	1
454	которая и	1	1
455	на словах	1	1
456	есть создание	1	1
457	и всякое	1	1
458	одной из	1	1
459	история литературы	1	1
460	или же	1	1
461	творчества но	1	1
462	и ряд	1	1
463	состоит не	1	1
464	процессов в	1	1
465	ясно в	1	1
466	с одной	2	1
467	не имеющие	1	1
468	на всем	1	1
469	в нашей	1	1
470	сознания не	1	1
471	первое и	1	1
472	языка как	3	1
473	лишается своей	1	1
474	чужого языка	1	1
475	содержание каждого	1	1
476	чем сложнее	1	1
477	превращаются в	1	1
478	одно из	1	1
479	не будут	1	1
480	и язык	1	1
481	которое является	1	1
482	и никогда	1	1
483	образом не	1	1
484	явления природы	1	1
485	ее на	1	1
486	мы это	1	1
487	о влиянии	1	1
488	за пределы	3	1
489	его себе	1	1
490	к которому	1	1
491	в природе	1	1
492	применяется к	1	1
493	слово но	1	1
494	только к	1	1
495	больше и	1	1
496	прежде всего	9	1
497	одной стороны	2	1
498	слове в	1	1
499	дойти до	1	1
500	и законченное	1	1
501	в руках	2	1
502	понятие о	1	1
503	если не	1	1
504	в связи	2	1
505	создание новых	1	1
506	связь с	1	1
507	внимания к	1	1
508	эти слова	1	1
509	не дается	1	1
510	быть объяснено	1	1
511	что раньше	1	1
512	как это	1	1
513	то можно	1	1
514	о границах	1	1
515	единиц в	1	1
516	он говорит	1	1
517	она есть	1	1
518	никоим образом	1	1
519	в последнем	1	1
520	в столь	1	1
521	на эту	1	1
522	такие явления	1	1
523	относятся все	1	1
524	к произведению	1	1
525	слова есть	1	1
526	этот не	1	1
527	как из	1	1
528	этом следует	1	1
529	все же	5	1
530	произведений и	1	1
531	жизни когда	1	1
532	ее форму	1	1
533	или только	1	1
534	или в	1	1
535	то не	1	1
536	ее и	1	1
537	но когда	1	1
538	лишь как	1	1
539	наблюдения над	1	1
540	ее в	2	1
541	промежуток времени	1	1
542	но если	1	1
543	две формы	1	1
544	не знает	1	1
545	другой стороны	2	1
546	общего с	3	1
547	от всех	2	1
548	в поэтическом	1	1
549	речи здесь	1	1
550	конечно при	1	1
551	при изучении	1	1
552	другим но	1	1
553	понимания явлений	1	1
554	и эта	5	1
555	каждое слово	2	1
556	ничего общего	3	1
