N	2gram	Bakhtin_Pr_4	Komedia
164	целый ряд	2	2
165	от этого	2	2
166	да еще	2	2
167	бы и	2	2
168	сказать о	1	2
169	в нашем	1	2
170	роль в	1	2
171	и если	1	2
172	что она	1	2
173	он не	4	2
174	и еще	1	2
175	в силу	1	2
176	на этом	3	2
177	же не	1	2
178	об этом	2	2
179	связанных с	1	2
180	это не	5	2
181	этом смысле	2	2
182	в это	1	2
183	не всегда	1	2
184	чем в	1	2
185	в один	1	2
186	по всем	1	2
187	всяком случае	1	2
188	в отличие	3	2
189	которые в	2	2
190	не в	10	2
191	в конце	3	2
192	однако в	1	2
193	вовсе не	9	2
194	даже в	1	2
195	одна из	2	2
196	в одном	11	2
197	что их	1	2
198	в какой-то	1	2
199	не столь	1	2
200	своей страсти	1	2
201	с другом	5	2
202	в духе	2	2
203	всего в	1	2
204	на это	1	2
205	и это	3	2
206	как не	1	2
207	с самого	1	2
208	так в	2	2
209	и что	3	2
210	в мире	3	2
211	с собой	3	2
212	не приходит	1	2
213	или на	1	2
214	на что	1	2
215	после того	1	2
216	и во	3	2
217	и все	9	2
218	нем не	1	2
219	достаточно назвать	1	2
220	в другой	1	2
221	наконец в	1	2
222	в античной	2	2
223	все время	2	2
224	в жизнь	1	2
225	с которыми	1	2
226	в какой	1	2
227	в уста	1	2
228	теперь в	1	2
229	с одной	1	2
230	и у	1	2
231	у нее	1	2
232	отношение к	3	2
233	в других	2	2
234	рядом с	5	2
235	нет и	2	2
236	со стороны	1	2
237	и к	9	2
238	до сих	8	2
239	с другой	3	2
240	одной стороны	1	2
241	мы находим	5	2
242	берет на	1	2
243	в той	3	2
244	как бы	19	2
245	друг с	5	2
246	реакции на	3	2
247	затем и	1	2
248	сих пор	8	2
249	бы в	3	2
250	еще более	3	2
251	хотя бы	2	2
252	ни было	1	2
253	в речах	1	2
254	от ее	1	2
255	от всех	1	2
256	и жизнь	2	2
257	во всяком	2	2
258	социального положения	1	2
259	в драматическом	1	1
260	отношения к	2	1
261	самом деле	4	1
262	этого последнего	1	1
263	или к	2	1
264	так у	1	1
265	i почти	1	1
266	и чрезвычайно	1	1
267	о существовании	1	1
268	обойтись без	1	1
269	сравнению с	1	1
270	та же	1	1
271	в сущности	7	1
272	вместо того	1	1
273	и самой	1	1
274	первого и	1	1
275	в каждой	1	1
276	собой в	1	1
277	между собой	1	1
278	все эти	4	1
279	не был	1	1
280	время в	1	1
281	в различных	3	1
282	там и	2	1
283	то мы	1	1
284	обстояло дело	1	1
285	же она	1	1
286	в общем	2	1
287	друг от	1	1
288	для создания	1	1
289	которой они	1	1
290	в художественном	2	1
291	как к	1	1
292	пределах одной	1	1
293	и нет	4	1
294	в распоряжении	1	1
295	однако не	1	1
296	и слова	2	1
297	не являются	1	1
298	тем же	3	1
299	в ожидании	1	1
300	более или	3	1
301	с нею	2	1
302	жизни в	1	1
303	себе как	2	1
304	из жизни	1	1
305	действительности но	1	1
306	определяет все	1	1
307	если мы	5	1
308	из другого	1	1
309	что автор	1	1
310	в себе	7	1
311	поражение в	1	1
312	самым существенным	1	1
313	корнями в	1	1
314	на его	1	1
315	сказать в	1	1
316	время и	2	1
317	политики и	1	1
318	видеть в	1	1
319	пределах одного	6	1
320	концы с	1	1
321	совпадающее с	1	1
322	строить свою	1	1
323	не могли	2	1
324	в характере	1	1
325	раскрывается с	1	1
326	от нее	1	1
327	в другом	2	1
328	все поведение	1	1
329	а по	1	1
330	самим собой	2	1
331	на все	2	1
332	знает что	1	1
333	входит в	1	1
334	в соответствии	1	1
335	и мы	1	1
336	по себе	7	1
337	выходя из	1	1
338	в жизни	5	1
339	ни одной	1	1
340	и определяет	1	1
341	их взаимоотношения	1	1
342	и уже	1	1
343	он и	4	1
344	объясняется в	1	1
345	их автора	1	1
346	автора и	2	1
347	и тогда	1	1
348	или менее	3	1
349	которую он	2	1
350	во второй	1	1
351	от своего	1	1
352	и при	3	1
353	ни у	3	1
354	свою речь	1	1
355	слова совершенно	1	1
356	и без	1	1
357	между людьми	1	1
358	же направлении	1	1
359	не столько	1	1
360	с концами	1	1
361	значение для	3	1
362	в диалоге	3	1
363	с членами	1	1
364	образом и	3	1
365	другом и	1	1
366	обращение к	1	1
367	и единственного	1	1
368	их в	3	1
369	том же	4	1
370	в устах	1	1
371	для нее	1	1
372	любовь к	4	1
373	заставляет его	1	1
374	освободиться от	1	1
375	и очень	1	1
376	с точки	9	1
377	дня и	1	1
378	но они	1	1
379	тем самым	1	1
380	и роль	1	1
381	жизни между	1	1
382	правда в	3	1
383	на два	3	1
384	здесь на	1	1
385	на себе	1	1
386	весь этот	1	1
387	и внутренней	1	1
388	его участников	1	1
389	иметь в	1	1
390	и самую	1	1
391	мир героев	1	1
392	человека если	1	1
393	никогда не	6	1
394	примерно в	1	1
395	ничего не	2	1
396	бедного человека	1	1
397	показывает нам	1	1
398	автор не	2	1
399	и является	2	1
400	раннего творчества	1	1
401	внешней и	1	1
402	из того	1	1
403	что речь	1	1
404	без слов	1	1
405	этот образ	1	1
406	в области	1	1
407	к себе	6	1
408	да рядом	1	1
409	и другой	1	1
410	отличается от	3	1
411	числе и	3	1
412	его с	1	1
413	бы он	1	1
414	той или	2	1
415	для его	1	1
416	частной жизни	1	1
417	они и	1	1
418	все еще	1	1
419	для себя	1	1
420	мы слышим	4	1
421	от друга	1	1
422	второй пример	1	1
423	теперь что	1	1
424	типов и	4	1
425	в собственном	1	1
426	представим себе	2	1
427	или еще	1	1
428	в себя	4	1
429	в пределах	10	1
430	приводит к	4	1
431	на свой	6	1
432	если они	1	1
433	нельзя сказать	1	1
434	времени и	2	1
435	в последующих	3	1
436	здесь нет	3	1
437	речь как	1	1
438	введенные в	1	1
439	по сравнению	1	1
440	жизнь и	3	1
441	является в	1	1
442	но иногда	1	1
443	случаев и	1	1
444	в эпоху	1	1
445	о котором	2	1
446	остановимся на	2	1
447	с ним	2	1
448	с человеком	1	1
449	взаимоотношения с	1	1
450	тому и	1	1
451	быть более	3	1
452	за пределами	1	1
453	никак не	3	1
454	его жизни	1	1
455	все его	1	1
456	этих двух	4	1
457	одного произведения	1	1
458	за свое	1	1
459	каждом из	1	1
460	от них	2	1
461	хотя у	1	1
462	что же	3	1
463	быть даже	1	1
464	и следовательно	2	1
465	в литературе	1	1
466	к которому	1	1
467	еще несколько	1	1
468	по своей	3	1
469	наиболее ярко	1	1
470	образов и	2	1
471	мы видим	1	1
472	i в	1	1
473	с каждым	1	1
474	человека все	1	1
475	пор не	2	1
476	тема в	1	1
477	приходит в	1	1
478	они могут	1	1
479	уж не	1	1
480	типов но	1	1
481	человека с	1	1
482	конечно не	8	1
483	в большинстве	9	1
484	только на	3	1
485	и они	2	1
486	то и	2	1
487	отношений к	1	1
488	в сознании	1	1
489	не принимает	2	1
490	речь в	2	1
491	большинстве случаев	8	1
492	друга у	1	1
493	к своим	1	1
494	для него	2	1
495	в известной	2	1
496	могло бы	2	1
497	как их	1	1
498	слово как	4	1
499	среди которых	1	1
500	не о	1	1
501	как его	1	1
502	речь и	2	1
503	на меня	1	1
504	как раз	7	1
505	время на	1	1
506	о которых	2	1
507	в очень	1	1
508	к самому	2	1
509	не укладывается	1	1
510	чувствует себя	1	1
511	никого не	1	1
512	из двух	1	1
513	и даже	3	1
514	или иной	2	1
515	да так	1	1
516	героев здесь	1	1
517	не обязательно	1	1
518	а с	1	1
519	по всей	1	1
520	что не	1	1
521	приближаться к	1	1
522	такую же	1	1
523	у нас	2	1
524	в любой	1	1
525	не делает	1	1
526	до конца	4	1
527	и самый	1	1
528	не на	1	1
529	а не	11	1
530	однако и	1	1
531	второстепенные персонажи	1	1
532	другой стороны	3	1
533	среди них	1	1
534	из героев	1	1
535	если эти	1	1
536	там где	2	1
537	самого начала	1	1
538	речи и	5	1
539	оснований для	1	1
540	жизнь в	3	1
541	несмотря на	1	1
542	с помощью	3	1
543	него в	3	1
544	двух последних	1	1
545	отрывок из	1	1
546	знать друг	1	1
547	только его	1	1
548	со словом	2	1
549	к своему	3	1
550	без труда	1	1
551	почти всех	1	1
552	до настоящего	1	1
553	взаимоотношения между	1	1
554	и там	1	1
555	именно в	1	1
556	у самого	1	1
557	по существу	3	1
558	еще раз	1	1
559	сплошь да	1	1
560	в одних	1	1
561	а то	3	1
562	у вас	1	1
563	является как	1	1
564	о мире	1	1
565	в более	1	1
566	в одно	2	1
567	может служить	1	1
568	отношений и	1	1
569	его творчества	3	1
570	себя на	2	1
571	в результате	2	1
572	когда он	2	1
573	не с	1	1
574	как две	1	1
575	не должен	1	1
576	и как	2	1
577	иначе обстоит	1	1
578	находим в	2	1
579	впечатление которое	1	1
580	обстоит дело	1	1
581	все более	1	1
582	в системе	2	1
583	на фоне	6	1
584	нет ничего	1	1
585	от первого	1	1
586	между ними	10	1
587	героя и	4	1
588	не знает	4	1
589	в трагическом	1	1
590	сказать что	2	1
591	была бы	1	1
592	лишь тогда	1	1
593	ведь он	1	1
594	в свою	1	1
595	к несказанному	1	1
596	о себе	5	1
597	в последнем	1	1
598	для определенного	2	1
599	а может	1	1
600	люди и	1	1
601	и эта	1	1
602	так же	3	1
603	как на	1	1
604	все что	2	1
605	как следствие	1	1
