N	2gram	Bakhtin_Pr_1	Hudozhes
428	но именно	4	1
429	в рамки	2	1
430	к герою	1	1
431	становится героем	1	1
432	всех этих	3	1
433	он должен	1	1
434	же это	1	1
435	к одному	1	1
436	не как	12	1
437	у толстого	2	1
438	и вот	2	1
439	ее и	1	1
440	том чтобы	1	1
441	к каждому	1	1
442	чтобы в	1	1
443	поразительная внутренняя	1	1
444	что ни	1	1
445	смысле как	1	1
446	автора от	1	1
447	то ни	3	1
448	что все	3	1
449	которого была	1	1
450	него при	1	1
451	их и	1	1
452	нашему убеждению	2	1
453	художественное видение	1	1
454	или даже	2	1
455	первая глава	1	1
456	а как	6	1
457	входит в	2	1
458	главы в	1	1
459	на бумаге	1	1
460	может стать	1	1
461	этом смысле	9	1
462	роль в	2	1
463	художественной доминанте	1	1
464	о художественной	1	1
465	характер не	1	1
466	всю его	1	1
467	весь мир	1	1
468	авторского сознания	5	1
469	и тем	2	1
470	он все	2	1
471	не служит	2	1
472	на полноту	1	1
473	на свои	1	1
474	для них	1	1
475	специальное изучение	1	1
476	своей художественной	1	1
477	достоевского и	12	1
478	в высшей	1	1
479	далеко не	1	1
480	мира где	1	1
481	в самую	1	1
482	личности не	1	1
483	и уже	3	1
484	он и	5	1
485	между собою	1	1
486	он от	1	1
487	как таковой	1	1
488	нисколько не	2	1
489	смысл и	2	1
490	является его	1	1
491	на первый	1	1
492	места в	1	1
493	таким же	2	1
494	личности это	1	1
495	о герое	1	1
496	с достоевским	1	1
497	каким был	1	1
498	место в	1	1
499	себе а	1	1
500	в отличие	2	1
501	они уже	3	1
502	в которых	2	1
503	мысли и	2	1
504	не исчерпывается	2	1
505	признать что	1	1
506	его построения	1	1
507	и другого	1	1
508	и внутренних	1	1
509	есть его	1	1
510	в одном	9	1
511	где герой	1	1
512	в пространстве	3	1
513	друг другу	2	1
514	не его	3	1
515	и более	1	1
516	героев не	1	1
517	их в	2	1
518	не тем	1	1
519	том и	1	1
520	этом не	1	1
521	бы быть	1	1
522	во времени	3	1
523	этой работы	2	1
524	может претендовать	1	1
525	сам он	3	1
526	раз и	3	1
527	вовсе не	8	1
528	в отношении	2	1
529	между людьми	1	1
530	не тип	1	1
531	так как	7	1
532	как обычно	1	1
533	но они	4	1
534	тем самым	1	1
535	до известной	1	1
536	как можно	2	1
537	мира не	2	1
538	не входила	1	1
539	самого начала	3	1
540	мысли в	2	1
541	дело в	1	1
542	в плане	5	1
543	в основе	5	1
544	не вызывает	1	1
545	и имеет	1	1
546	даже как	1	1
547	появляется в	1	1
548	не могло	1	1
549	только не	1	1
550	к чужому	1	1
551	в самой	7	1
552	и весь	1	1
553	или как	5	1
554	всего на	1	1
555	форме романа	1	1
556	словесного выражения	1	1
557	изображении человека	1	1
558	истину в	1	1
559	уже говорили	1	1
560	как художника	1	1
561	ничто не	1	1
562	о чем-то	1	1
563	не потому	2	1
564	с другом	3	1
565	к той	2	1
566	к отдельным	2	1
567	в трагедии	1	1
568	xx века	1	1
569	поэтому не	2	1
570	не могут	6	1
571	в речах	1	1
572	напротив чтобы	1	1
573	могут быть	1	1
574	и вполне	2	1
575	я сам	1	1
576	же самое	1	1
577	всего в	1	1
578	что оно	1	1
579	для его	3	1
580	но из	1	1
581	на это	1	1
582	души все	1	1
583	если же	2	1
584	всего во	1	1
585	говорит о	1	1
586	то во	1	1
587	из всего	2	1
588	не делает	1	1
589	иной чем	1	1
590	бы дать	1	1
591	чем не	1	1
592	но при	1	1
593	же не	1	1
594	данном случае	2	1
595	всего художественного	1	1
596	и говорит	1	1
597	с самого	2	1
598	в дальнейшем	1	1
599	художником и	2	1
600	так можно	1	1
601	достаточно чтобы	1	1
602	наблюдения и	1	1
603	настоящем и	1	1
604	того и	1	1
605	здесь нет	1	1
606	во многом	1	1
607	но у	2	1
608	он сам	3	1
609	только у	3	1
610	и внешней	1	1
611	даже не	1	1
612	но здесь	1	1
613	находится в	1	1
614	его художественной	1	1
615	и т.п	3	1
616	он живет	1	1
617	говорит об	1	1
618	не перед	1	1
619	за пределами	1	1
620	героя не	5	1
621	сам а	1	1
622	все его	1	1
623	для нас	3	1
624	с другой	2	1
625	не стало	1	1
626	как у	2	1
627	наибольший интерес	1	1
628	все в	6	1
629	во всех	5	1
630	романа как	1	1
631	деревенской жизни	1	1
632	творчества в	1	1
633	во втором	1	1
634	находит свое	1	1
635	и только	1	1
636	в другой	3	1
637	непосредственно в	2	1
638	наконец в	2	1
639	не хватило	1	1
640	что бы	1	1
641	нем и	1	1
642	рассказа что	1	1
643	к концу	1	1
644	в лучшем	2	1
645	и она	1	1
646	основное событие	1	1
647	и полное	1	1
648	как объект	4	1
649	как например	2	1
650	опирался на	1	1
651	романа и	4	1
652	тот же	2	1
653	речь о	1	1
654	художественное единство	1	1
655	истории его	1	1
656	в какой	1	1
657	это очень	3	1
658	времени и	1	1
659	всяком случае	3	1
660	он действует	1	1
661	времени как	1	1
662	теперь все	1	1
663	именно на	2	1
664	же и	1	1
665	есть в	3	1
666	литературы в	1	1
667	я в	1	1
668	и у	4	1
669	уже в	5	1
670	же авторского	1	1
671	первого лица	2	1
672	в жизни	6	1
673	него и	1	1
674	является не	3	1
675	не из	2	1
676	не дает	3	1
677	приведем эти	1	1
678	глава первая	1	1
679	по литературе	1	1
680	его и	1	1
681	но для	2	1
682	к содержанию	1	1
683	далеко недостаточно	1	1
684	одно из	1	1
685	в письме	1	1
686	могло бы	1	1
687	сами по	3	1
688	произведения и	1	1
689	чужое я	4	1
690	и несет	2	1
691	и никогда	1	1
692	отличие от	2	1
693	плана в	1	1
694	видения человека	1	1
695	ее на	1	1
696	герой и	1	1
697	что они	1	1
698	рядом с	13	1
699	не укладывается	1	1
700	внешних и	1	1
701	современности или	1	1
702	тотчас же	1	1
703	живой и	1	1
704	же каким	1	1
705	по своим	2	1
706	вслед за	1	1
707	человека а	1	1
708	четвертой главе	1	1
709	всякого человека	1	1
710	в романе	11	1
711	что для	2	1
712	элементов и	1	1
713	идеи она	1	1
714	к человеку	2	1
715	человека но	2	1
716	нашему мнению	3	1
717	не на	3	1
718	действительности как	1	1
719	в руках	1	1
720	личности самого	1	1
721	из участников	1	1
722	и исторической	1	1
723	там где	6	1
724	писателя не	1	1
725	что мы	1	1
726	жизнь в	1	1
727	люди в	1	1
728	именно поэтому	1	1
729	вступает в	1	1
730	о себе	9	1
731	духе а	1	1
732	бы именно	1	1
733	подхода к	1	1
734	но все	4	1
735	из которых	2	1
736	героиня его	1	1
737	в данном	2	1
738	социальный характер	1	1
739	если оно	1	1
740	мы считаем	1	1
741	себя то	1	1
742	работы о	1	1
743	быть только	1	1
744	к жизненному	1	1
745	друг с	3	1
746	на свете	1	1
747	другого человека	4	1
748	тенденция к	1	1
749	внешнего мира	3	1
750	двух людей	1	1
751	него в	2	1
752	на пути	2	1
753	является для	2	1
754	голоса и	1	1
755	но это	5	1
756	и слово	1	1
757	в смысле	2	1
758	новой поистине	1	1
759	письме к	1	1
760	усматривает в	1	1
761	под названием	1	1
762	форма является	1	1
763	известной степени	1	1
764	специальных теоретических	1	1
765	он видел	1	1
766	в голову	1	1
767	отношения между	2	1
768	изучения поэтики	1	1
769	формы и	1	1
770	это делалось	1	1
771	его творчества	7	1
772	его нет	1	1
773	и действительности	1	1
774	как особая	1	1
775	души в	1	1
776	как уже	1	1
777	со своей	1	1
778	тем более	1	1
779	с не	1	1
780	у которого	1	1
781	конце концов	4	1
782	мы должны	2	1
783	и глубокое	1	1
784	хотя в	1	1
785	самому и	1	1
786	нами не	1	1
787	от первого	2	1
788	о своем	1	1
789	сказать что	5	1
790	и внутренне	1	1
791	к его	1	1
792	его произведений	2	1
793	первом случае	1	1
794	из этого	1	1
795	время не	2	1
796	самосознания и	1	1
797	его творчестве	2	1
798	а перед	1	1
799	ни на	2	1
800	и другие	2	1
801	героя как	1	1
802	автора как	3	1
803	во всяком	4	1
804	все что	3	1
805	этой точки	1	1
