N	2gram	Vygotskiy__1	Problemy
256	одном из	2	2
257	которые в	1	2
258	не могли	2	2
259	пока наконец	1	2
260	всего его	3	2
261	речь и	2	2
262	того как	2	2
263	не могло	3	2
264	следовательно и	1	2
265	ничего не	3	2
266	только и	1	2
267	слову и	2	2
268	пути и	1	2
269	своей природе	2	2
270	отношении к	1	2
271	и является	1	2
272	и мысли	2	2
273	то и	3	2
274	если только	1	2
275	могут быть	3	2
276	всем их	1	2
277	к тому	4	2
278	той или	1	2
279	указывает на	2	2
280	языка и	1	2
281	в другом	7	2
282	можно было	3	2
283	живет в	1	2
284	в которые	1	2
285	остановимся на	1	2
286	только так	1	2
287	между тем	9	2
288	от них	2	2
289	возникает вопрос	1	2
290	все время	6	2
291	и следовательно	3	2
292	большей или	1	2
293	но с	1	2
294	этот вопрос	3	2
295	явления в	1	2
296	отчасти и	1	2
297	так что	1	2
298	раз в	1	2
299	слова не	1	2
300	речь в	2	2
301	между элементами	1	2
302	слово но	1	2
303	для него	2	2
304	в известной	2	2
305	другую сторону	1	2
306	а в	2	2
307	что та	1	2
308	и речь	4	2
309	в других	1	2
310	о которых	1	2
311	именно как	1	2
312	или иной	1	2
313	друга но	1	2
314	для этого	5	2
315	более резкой	1	2
316	или меньшей	1	2
317	и пр	2	2
318	на этот	3	2
319	что так	1	2
320	там где	2	2
321	что мы	5	2
322	в одно	1	2
323	вместе с	9	2
324	в строгом	1	2
325	в данном	2	2
326	к жизни	1	2
327	в первой	1	2
328	слов в	1	2
329	для понимания	1	2
330	человек с	1	2
331	этого слова	4	2
332	оба этих	1	2
333	знает только	1	2
334	остается в	1	2
335	сознании и	1	2
336	себя на	1	2
337	речи как	8	2
338	сознания и	3	2
339	в результате	4	2
340	о котором	2	2
341	эти проблемы	1	2
342	слов с	2	2
343	в большей	1	2
344	не дает	1	2
345	на части	1	2
346	сказать что	11	2
347	есть и	1	2
348	в заключение	1	2
349	как слово	1	2
350	слово уже	1	2
351	значение в	3	2
352	во всяком	3	2
353	все что	1	2
354	функции в	4	1
355	по основному	1	1
356	рассматривать в	1	1
357	которой она	1	1
358	и то	3	1
359	построение в	2	1
360	этом пункте	1	1
361	на самом	1	1
362	он может	2	1
363	этого последнего	1	1
364	показаться что	1	1
365	в нашу	1	1
366	собственном смысле	5	1
367	в доме	1	1
368	форма его	1	1
369	из всех	2	1
370	сравнению с	5	1
371	этой линии	1	1
372	к новой	1	1
373	именно к	1	1
374	их к	1	1
375	совпадает с	1	1
376	принадлежит к	1	1
377	не вполне	1	1
378	вместо того	2	1
379	от друга	3	1
380	из того	5	1
381	речь если	1	1
382	в некотором	1	1
383	почти на	2	1
384	с большим	1	1
385	сдвигов в	1	1
386	в ней	1	1
387	целое и	2	1
388	которую можно	1	1
389	между собой	5	1
390	ввести их	1	1
391	же самые	1	1
392	в нашем	2	1
393	могло быть	1	1
394	любой области	1	1
395	обстояло дело	1	1
396	который мы	2	1
397	в новом	3	1
398	остановились на	1	1
399	на речь	2	1
400	и предвосхищая	1	1
401	друг от	3	1
402	и речи	38	1
403	и поведении	1	1
404	один и	1	1
405	к сожалению	2	1
406	в собственном	5	1
407	речи именно	2	1
408	речи но	3	1
409	на которое	1	1
410	как к	1	1
411	что как	2	1
412	первых двух	1	1
413	все остальные	4	1
414	просто как	1	1
415	приводят к	1	1
416	характере его	1	1
417	могли бы	6	1
418	нами в	2	1
419	мысль в	1	1
420	с определенной	1	1
421	стороны мы	1	1
422	ситуации в	1	1
423	та же	1	1
424	точку зрения	2	1
425	что это	3	1
426	в целом	20	1
427	этих моментов	1	1
428	бы с	1	1
429	тоже не	1	1
430	учение о	3	1
431	с их	1	1
432	сюда относятся	1	1
433	самым существенным	3	1
434	в наших	3	1
435	внешнее сходство	1	1
436	всеми остальными	2	1
437	и если	3	1
438	на его	1	1
439	что она	4	1
440	в ее	2	1
441	неизбежно должны	2	1
442	высшей степени	4	1
443	и логическое	1	1
444	и еще	1	1
445	свою собственную	2	1
446	он должен	2	1
447	слову все	1	1
448	отношений между	4	1
449	в силу	6	1
450	и вот	2	1
451	по законам	1	1
452	в первом	2	1
453	новое и	1	1
454	что у	2	1
455	кажется нам	1	1
456	слова к	1	1
457	концепции на	1	1
458	в плане	1	1
459	будем говорить	1	1
460	мы говорили	3	1
461	одно и	2	1
462	сколько на	1	1
463	что все	4	1
464	об этой	3	1
465	на этой	1	1
466	в строго	1	1
467	на непосредственное	1	1
468	речью и	2	1
469	эту последнюю	2	1
470	и мы	3	1
471	моменты в	1	1
472	свою противоположность	1	1
473	не боится	1	1
474	она становится	1	1
475	делает его	1	1
476	за ней	1	1
477	реальности и	1	1
478	он является	1	1
479	в них	2	1
480	на которую	1	1
481	в высшей	4	1
482	из слов	1	1
483	всегда и	3	1
484	несмотря на	2	1
485	мы знаем	1	1
486	речь для	3	1
487	в один	2	1
488	в научной	2	1
489	во время	1	1
490	что если	2	1
491	во второй	1	1
492	от своего	1	1
493	при изучении	1	1
494	речи от	3	1
495	в такой	3	1
496	который делает	1	1
497	по сравнению	6	1
498	живет только	1	1
499	что вся	1	1
500	не столько	4	1
501	что до	1	1
502	что говорит	2	1
503	что еще	1	1
504	другие проявления	1	1
505	для изучения	1	1
506	лингвистика и	1	1
507	но эта	1	1
508	поэтому мы	1	1
509	друг другу	3	1
510	во-вторых в	2	1
511	что было	1	1
512	тем самым	5	1
513	возможно только	1	1
514	и делают	1	1
515	даже в	2	1
516	заставляет его	1	1
517	и вся	1	1
518	тому что	5	1
519	если понимать	1	1
520	к некоторым	1	1
521	основные функции	1	1
522	вплоть до	1	1
523	структурные особенности	1	1
524	который определяется	1	1
525	отражается в	1	1
526	есть прежде	2	1
527	самого начала	8	1
528	этими двумя	2	1
529	мысли в	5	1
530	автора он	1	1
531	дальше что	1	1
532	мышления и	40	1
533	тогда когда	3	1
534	слово без	1	1
535	и остается	3	1
536	к этим	2	1
537	как его	1	1
538	эта внутренняя	1	1
539	в самых	3	1
540	чтобы стать	1	1
541	во всякой	1	1
542	для всего	1	1
543	примерно в	1	1
544	и всегда	1	1
545	слова так	2	1
546	только его	1	1
547	и без	1	1
548	действительности но	1	1
549	бы сказали	1	1
550	в другую	1	1
551	развивается в	1	1
552	его можно	1	1
553	разновидностей в	1	1
554	связи с	3	1
555	ибо все	2	1
556	и сама	1	1
557	мы бы	1	1
558	в более	1	1
559	в сознании	1	1
560	только с	1	1
561	как будто	1	1
562	ибо само	1	1
563	в области	3	1
564	может показаться	1	1
565	сделать в	1	1
566	именно оно	1	1
567	начиная с	2	1
568	его внутренних	1	1
569	когда мы	1	1
570	последнее слово	1	1
571	нисколько не	1	1
572	лежит в	2	1
573	должны быть	1	1
574	всего в	2	1
575	значительной степени	2	1
576	и другим	2	1
577	не способен	1	1
578	бы он	2	1
579	его значение	2	1
580	есть чем	1	1
581	особенности и	1	1
582	что при	1	1
583	эпоху в	1	1
584	и поэтому	2	1
585	им в	1	1
586	а затем	5	1
587	того чтобы	17	1
588	как не	1	1
589	данном случае	2	1
590	из главных	1	1
591	от времени	1	1
592	с самого	8	1
593	она только	1	1
594	мы наблюдаем	1	1
595	что может	5	1
596	понимание и	2	1
597	на нее	2	1
598	настоящей главы	1	1
599	не с	2	1
600	собой в	1	1
601	ничего я	1	1
602	речь как	3	1
603	еще в	1	1
604	принципиальное значение	1	1
605	и функции	4	1
606	известной мере	1	1
607	поэтому в	2	1
608	приводит его	1	1
609	как чисто	3	1
610	говорят что	1	1
611	вопроса и	3	1
612	контакт с	1	1
613	но к	1	1
614	нашей работы	8	1
615	делает возможным	1	1
616	все его	1	1
617	в сфере	3	1
618	может не	3	1
619	речь то	1	1
620	в значительной	2	1
621	и смысловой	1	1
622	являются в	1	1
623	функций в	1	1
624	помимо того	1	1
625	эти два	1	1
626	позволит нам	1	1
627	на одном	1	1
628	из своего	1	1
629	хотел бы	1	1
630	наконец в	2	1
631	в настоящей	4	1
632	ее как	1	1
633	направлении в	1	1
634	увидит что	1	1
635	в жизнь	2	1
636	на которой	2	1
637	один из	2	1
638	в драме	1	1
639	целое в	1	1
640	в двух	2	1
641	мы видим	4	1
642	и критика	1	1
643	в какой	5	1
644	для себя	4	1
645	в стороне	2	1
646	должен был	1	1
647	нее она	1	1
648	с одной	8	1
649	именно на	1	1
650	со всеми	2	1
651	с которыми	1	1
652	в эти	1	1
653	человека с	2	1
654	из которого	1	1
655	и у	1	1
656	вопроса о	2	1
657	своим собственным	1	1
658	одной точке	1	1
659	какой они	1	1
660	отнести к	1	1
661	а это	1	1
662	он стремится	1	1
663	всяком случае	3	1
664	бы совершенно	1	1
665	наших собственных	1	1
666	как их	1	1
667	может служить	1	1
668	которые могут	1	1
669	свое выражение	1	1
670	ей о	1	1
671	быть сведено	2	1
672	нужно было	1	1
673	одной стороны	9	1
674	со стороны	1	1
675	этой проблемы	8	1
676	мы это	1	1
677	нельзя сказать	1	1
678	именно в	6	1
679	а именно	1	1
680	уходит в	1	1
681	у многих	1	1
682	а с	4	1
683	по всей	2	1
684	и др	1	1
685	что не	1	1
686	отношения в	1	1
687	что для	5	1
688	в предшествующих	1	1
689	всякое слово	1	1
690	для решения	1	1
691	в соответствии	1	1
692	связано с	2	1
693	человека но	1	1
694	различных формах	1	1
695	в любой	1	1
696	которых мы	2	1
697	ничем не	1	1
698	не на	1	1
699	однако и	1	1
700	увидим в	1	1
701	очень легко	1	1
702	и слово	2	1
703	и ему	1	1
704	как ни	1	1
705	может иметь	1	1
706	все более	3	1
707	в сторону	1	1
708	всей полноты	1	1
709	и речью	2	1
710	нами как	1	1
711	до этого	1	1
712	и потому	2	1
713	как это	2	1
714	играют в	1	1
715	мы говорим	1	1
716	речь не	3	1
717	настоящей работы	3	1
718	первому и	1	1
719	что пожалуй	1	1
720	но сам	1	1
721	лежат в	1	1
722	и переживания	2	1
723	к действительности	5	1
724	в тех	1	1
725	пор почти	1	1
726	у самого	1	1
727	в форме	1	1
728	в это	1	1
729	является для	2	1
730	есть язык	1	1
731	является как	2	1
732	оторвать от	1	1
733	образом как	1	1
734	исключает всякую	1	1
735	в книге	1	1
736	ведет его	1	1
737	целей и	1	1
738	живет и	1	1
739	совершается в	1	1
740	жизнью в	1	1
741	отношений и	1	1
742	что делает	1	1
743	в точном	1	1
744	что кроме	2	1
745	своей собственной	1	1
746	а к	1	1
747	к этой	1	1
748	конце концов	1	1
749	слово всегда	1	1
750	исследования не	1	1
751	направление и	1	1
752	по поводу	1	1
753	в свою	4	1
754	на их	2	1
755	наконец не	1	1
756	с ней	2	1
757	в частности	2	1
758	прибегать к	2	1
759	от всех	3	1
760	типа и	1	1
761	к иному	1	1
762	на это	1	1
763	настоящей главе	1	1
764	можно назвать	2	1
765	и вместе	1	1
766	ли они	1	1
767	и слов	1	1
768	осознания и	1	1
769	в своих	5	1
770	свой характер	1	1
771	это в	1	1
772	каждое слово	1	1
773	который не	1	1
774	к этому	4	1
775	как на	4	1
776	в таком	1	1
