N	2gram	Losev_Prob_4	Psycholo
212	в конце	2	3
213	были бы	3	3
214	что тот	1	3
215	до конца	1	3
216	в частности	2	3
217	ни на	3	3
218	того или	3	3
219	по своему	6	3
220	что же	1	3
221	это значит	10	3
222	в смысле	5	3
223	само по	1	3
224	еще более	2	3
225	конце концов	1	3
226	хотя бы	7	3
227	в свою	1	3
228	точно так	3	3
229	также и	13	2
230	того же	2	2
231	и без	6	2
232	только потому	1	2
233	к людям	1	2
234	и этот	3	2
235	еще не	7	2
236	входящих в	1	2
237	при анализе	1	2
238	есть нечто	9	2
239	но даже	4	2
240	и говорить	1	2
241	к своему	2	2
242	является такой	2	2
243	бы то	1	2
244	с его	2	2
245	в ее	5	2
246	но не	5	2
247	мы будем	1	2
248	произведению искусства	1	2
249	явлений и	3	2
250	значение и	1	2
251	если в	1	2
252	себе и	3	2
253	меньше всего	3	2
254	однако не	4	2
255	указывают на	1	2
256	в очень	1	2
257	могли бы	1	2
258	но эта	2	2
259	в которой	2	2
260	бы не	1	2
261	так было	1	2
262	в себе	12	2
263	как он	1	2
264	имеем в	3	2
265	что каждая	2	2
266	что без	2	2
267	т д	3	2
268	они в	1	2
269	что писатель	1	2
270	на его	2	2
271	в каждом	1	2
272	здесь мы	3	2
273	то ни	1	2
274	то чтобы	1	2
275	с другими	3	2
276	это не	7	2
277	в них	5	2
278	тот самый	1	2
279	но так	2	2
280	смысл и	1	2
281	не значит	1	2
282	не так	3	2
283	и при	1	2
284	всяком случае	4	2
285	переходе от	1	2
286	не понимает	2	2
287	ничего другого	1	2
288	вещей и	1	2
289	том же	1	2
290	в этих	5	2
291	что этот	1	2
292	для нее	1	2
293	что чем	2	2
294	этой области	1	2
295	вплоть до	3	2
296	лиц и	1	2
297	и другое	3	2
298	в самых	3	2
299	в уме	1	2
300	он с	2	2
301	того и	1	2
302	его от	1	2
303	казалось бы	3	2
304	это то	1	2
305	в самой	4	2
306	учения о	2	2
307	не вполне	2	2
308	которая не	3	2
309	больше того	1	2
310	ни в	17	2
311	когда мы	5	2
312	отличается от	4	2
313	виде как	3	2
314	что оно	1	2
315	это происходит	1	2
316	из их	1	2
317	свою очередь	1	2
318	и говорит	2	2
319	действия и	2	2
320	только художественный	1	2
321	на том	1	2
322	начала и	1	2
323	что такие	1	2
324	том как	2	2
325	по сравнению	1	2
326	и вообще	6	2
327	чем здесь	1	2
328	в таком	6	2
329	именно потому	1	2
330	и здесь	1	2
331	во всяком	8	2
332	убеждаемся в	2	2
333	в глаза	1	2
334	к действительности	1	2
335	этих двух	1	2
336	в его	3	2
337	и только	4	2
338	к нему	3	2
339	в какой	4	2
340	таком понимании	1	2
341	к какому	1	2
342	и у	1	2
343	ней не	1	2
344	говорит о	2	2
345	мы находим	2	2
346	в одном	4	2
347	вовсе не	21	2
348	с этими	1	2
349	отношение к	1	2
350	но что	1	2
351	в других	2	2
352	к нулю	1	2
353	такое же	1	2
354	не было	3	2
355	здесь дело	1	2
356	она является	2	2
357	не на	1	2
358	была бы	2	2
359	и далее	1	2
360	во внимание	1	2
361	вместе с	5	2
362	из которых	3	2
363	сравнению с	1	2
364	есть как	1	2
365	чувства и	1	2
366	но это	6	2
367	и часто	1	2
368	для выражения	1	2
369	не существует	5	2
370	это можно	2	2
371	а к	1	2
372	для нас	6	2
373	из себя	2	2
374	тем более	4	2
375	вот этот	1	2
376	в романе	1	2
377	другой стороны	6	2
378	их с	1	2
379	или иного	3	2
380	и от	6	2
381	заметить что	1	2
382	это в	1	2
383	во сне	1	2
384	этой точки	1	2
385	смысле слова	15	1
386	только он	1	1
387	как известно	1	1
388	ясно и	2	1
389	говоря о	1	1
390	убедимся в	1	1
391	одним из	1	1
392	зрения их	1	1
393	для построения	1	1
394	отметить то	1	1
395	с с	1	1
396	таком случае	1	1
397	чтобы не	2	1
398	человека и	1	1
399	в эстетике	1	1
400	или к	2	1
401	мере в	1	1
402	отношений в	1	1
403	тем же	1	1
404	от своей	1	1
405	к другому	1	1
406	его же	1	1
407	по преимуществу	2	1
408	почти всегда	2	1
409	а об	1	1
410	и больше	2	1
411	в зависимости	3	1
412	и должен	1	1
413	обойтись без	2	1
414	смотреть на	2	1
415	если я	1	1
416	хотя сами	1	1
417	что между	1	1
418	что уже	1	1
419	каком случае	3	1
420	так чтобы	2	1
421	что иное	2	1
422	выходит на	1	1
423	действительности с	1	1
424	мы и	1	1
425	разобраться в	2	1
426	зависимости от	3	1
427	отличать от	1	1
428	время в	1	1
429	виде не	1	1
430	понимании является	1	1
431	бы мы	1	1
432	действительно все	1	1
433	тем как	1	1
434	с одной	1	1
435	россии и	1	1
436	жить и	1	1
437	мораль басни	1	1
438	есть своя	1	1
439	должны были	1	1
440	легче и	1	1
441	за пределы	2	1
442	чем же	3	1
443	в истории	3	1
444	искусства который	1	1
445	независимо от	3	1
446	его на	1	1
447	общего с	2	1
448	выйти из	1	1
449	для всех	3	1
450	общей идеи	1	1
451	не любят	1	1
452	им в	1	1
453	всей этой	1	1
454	кроме того	4	1
455	и где	2	1
456	стихотворения и	1	1
457	кто не	1	1
458	как систему	1	1
459	с понятием	1	1
460	более или	2	1
461	вносит в	1	1
462	он на	1	1
463	в противоположность	1	1
464	и стремления	1	1
465	не очень	2	1
466	истории искусства	1	1
467	то в	2	1
468	только то	1	1
469	говорит не	1	1
470	уже не	5	1
471	себе как	1	1
472	перестанет быть	1	1
473	говорят о	1	1
474	это есть	3	1
475	бы сказать	1	1
476	в нашем	12	1
477	из этих	1	1
478	одном случае	2	1
479	художников и	1	1
480	остановиться на	1	1
481	видим и	2	1
482	только один	2	1
483	тому же	2	1
484	но ведь	1	1
485	если он	2	1
486	как принцип	1	1
487	вообще не	3	1
488	идеи и	1	1
489	в принципе	1	1
490	в силу	1	1
491	и если	5	1
492	себе нечто	1	1
493	в россии	1	1
494	в понятии	2	1
495	мы совершенно	2	1
496	именно к	1	1
497	два раза	1	1
498	у пушкина	3	1
499	и предполагает	1	1
500	относится только	1	1
501	к выводу	1	1
502	недостаток всех	1	1
503	одно и	1	1
504	но все	3	1
505	ведь вся	1	1
506	мы его	2	1
507	не будет	2	1
508	тем в	1	1
509	в совершенно	2	1
510	другом случае	2	1
511	же касается	1	1
512	в другом	3	1
513	принять во	1	1
514	то понятие	1	1
515	его в	2	1
516	те или	5	1
517	своей матери	1	1
518	на бумаге	1	1
519	нечего и	1	1
520	бы нам	1	1
521	всю свою	1	1
522	что большинство	1	1
523	другому и	1	1
524	но именно	2	1
525	отражение в	1	1
526	в художественную	1	1
527	о вещах	1	1
528	он является	1	1
529	является для	3	1
530	и представить	1	1
531	образы в	1	1
532	и уже	1	1
533	всегда и	1	1
534	он и	1	1
535	мы хотели	2	1
536	жизни но	1	1
537	существует то	1	1
538	чем в	1	1
539	должно быть	1	1
540	и тогда	2	1
541	достоевского но	1	1
542	не указывает	1	1
543	которая является	4	1
544	бы на	1	1
545	бесчисленное количество	1	1
546	но если	6	1
547	что такая	1	1
548	сами не	1	1
549	два примера	1	1
550	и тут	1	1
551	это ощущение	1	1
552	нас не	1	1
553	мы замечаем	1	1
554	в котором	2	1
555	выражение только	1	1
556	относящихся к	1	1
557	зрения композиции	1	1
558	то для	3	1
559	что всякий	3	1
560	из которой	1	1
561	что вся	1	1
562	на каждом	1	1
563	на свою	1	1
564	выходит за	2	1
565	себе а	1	1
566	и значит	1	1
567	от его	1	1
568	заставляет думать	1	1
569	является только	2	1
570	обнаруживает всю	1	1
571	сам же	1	1
572	времен и	1	1
573	по крайней	6	1
574	так называемое	1	1
575	однако в	2	1
576	в повести	1	1
577	мы встречаемся	1	1
578	на дерево	1	1
579	и очень	5	1
580	нет никакого	3	1
581	что есть	1	1
582	начиная от	1	1
583	к такой	1	1
584	суждения о	1	1
585	дело когда	1	1
586	что эта	1	1
587	с теми	1	1
588	самого начала	1	1
589	чего состоит	1	1
590	что ему	1	1
591	дело не	3	1
592	некоторого рода	2	1
593	дело в	2	1
594	к этим	1	1
595	является на	1	1
596	взятый сам	2	1
597	работах по	1	1
598	мы все	3	1
599	действительности поэтому	1	1
600	как здесь	1	1
601	нам и	1	1
602	только не	4	1
603	в разных	4	1
604	в качестве	10	1
605	жизни не	1	1
606	имеем дело	3	1
607	здесь на	2	1
608	почти исключительно	1	1
609	к ней	2	1
610	и является	3	1
611	с новой	1	1
612	связи с	3	1
613	ничто не	1	1
614	для анализа	1	1
615	достаточно указать	1	1
616	уже и	3	1
617	и делает	1	1
618	в области	3	1
619	виде так	1	1
620	если его	1	1
621	о поэтическом	1	1
622	количество и	1	1
623	отмечает что	1	1
624	на читателя	1	1
625	как сон	1	1
626	символы в	5	1
627	жизни когда	1	1
628	они и	2	1
629	не есть	12	1
630	в каждой	3	1
631	для себя	2	1
632	тогда я	1	1
633	как мы	3	1
634	и о	5	1
635	смысле что	1	1
636	только при	6	1
637	нашей повседневной	1	1
638	с самого	1	1
639	мы вместо	1	1
640	искусства хотя	1	1
641	и может	2	1
642	ее наиболее	1	1
643	помощи теории	1	1
644	за то	1	1
645	времени и	4	1
646	можно понять	3	1
647	здесь как	4	1
648	и каждый	2	1
649	для иллюстрации	2	1
650	с собой	3	1
651	когда в	1	1
652	ничего подобного	1	1
653	разного рода	1	1
654	и всякого	2	1
655	элемент в	1	1
656	новых и	1	1
657	стремление к	1	1
658	выводу что	1	1
659	иное как	2	1
660	разница между	1	1
661	каждый раз	5	1
662	действительности но	1	1
663	мы убеждаемся	1	1
664	можно сказать	5	1
665	основе своей	1	1
666	все его	1	1
667	и во	4	1
668	к изображению	1	1
669	или иные	4	1
670	этому поводу	1	1
671	когда оно	1	1
672	эти два	1	1
673	своему значению	1	1
674	только такие	1	1
675	крайней мере	6	1
676	и содержания	1	1
677	быть даже	1	1
678	все в	3	1
679	вообще и	1	1
680	которая и	1	1
681	на какую	1	1
682	познания или	1	1
683	и об	1	1
684	и она	1	1
685	а она	1	1
686	и самые	1	1
687	в самый	1	1
688	эти последние	1	1
689	этом смысле	3	1
690	на которой	1	1
691	собой разумеется	1	1
692	обе эти	1	1
693	себе при	1	1
694	с ними	2	1
695	взывает к	1	1
696	этого можно	1	1
697	что даже	1	1
698	явления в	1	1
699	могут создать	1	1
700	не само	1	1
701	его жизнь	1	1
702	не имеющих	1	1
703	и творчество	1	1
704	он теперь	1	1
705	образа в	1	1
706	к высшим	1	1
707	здесь с	1	1
708	по этому	2	1
709	со всеми	2	1
710	не то	2	1
711	история и	1	1
712	при внимательном	1	1
713	же и	3	1
714	конечно не	3	1
715	не всякое	1	1
716	ни одного	1	1
717	вдова и	1	1
718	указанию на	1	1
719	свидетельствует о	2	1
720	не обладают	2	1
721	значит быть	1	1
722	а то	2	1
723	не дает	1	1
724	за ним	2	1
725	для него	3	1
726	ведь это	1	1
727	оказывается вовсе	1	1
728	прежде всего	11	1
729	даже к	1	1
730	надо будет	1	1
731	от тех	1	1
732	относится не	1	1
733	не о	1	1
734	только с	1	1
735	из нее	1	1
736	случае не	5	1
737	переживаний но	1	1
738	не просто	16	1
739	с искусством	1	1
740	ее на	1	1
741	этого понятия	2	1
742	из двух	1	1
743	к совершенно	1	1
744	ней и	1	1
745	и точно	1	1
746	с другим	1	1
747	к указанию	1	1
748	именно в	7	1
749	бы если	1	1
750	писателя и	1	1
751	и прежде	2	1
752	только к	3	1
753	имеет ничего	2	1
754	на действительность	1	1
755	нужно сказать	1	1
756	быть предмет	1	1
757	нуждаться в	1	1
758	именно так	1	1
759	человеческой жизни	5	1
760	понятие о	2	1
761	на эту	1	1
762	для человека	1	1
763	ребенка и	1	1
764	что мы	3	1
765	под влиянием	1	1
766	он по	1	1
767	в связи	3	1
768	сознательно и	1	1
769	как именно	2	1
770	основной недостаток	1	1
771	бы ее	1	1
772	у писателя	1	1
773	от страха	1	1
774	которое в	2	1
775	бы это	1	1
776	учению о	1	1
777	поскольку они	3	1
778	при переходе	1	1
779	самое можно	2	1
780	какого бы	1	1
781	сказать то	1	1
782	одной стороны	1	1
783	который мы	1	1
784	она есть	1	1
785	в той	8	1
786	такого рода	7	1
787	простого и	1	1
788	заключен в	1	1
789	во все	2	1
790	совершенно разных	1	1
791	когда же	1	1
792	аллегории и	1	1
793	или менее	2	1
794	исходя из	1	1
795	и наблюдая	1	1
796	другое произведение	1	1
797	том смысле	2	1
798	с животными	1	1
799	д мы	1	1
800	бросается в	1	1
801	слова есть	1	1
802	и нет	1	1
803	здравого смысла	1	1
804	чтобы при	2	1
805	как предмет	2	1
806	нет ничего	3	1
807	от нас	2	1
808	и ярче	1	1
809	на самой	1	1
810	в танце	1	1
811	и сами	1	1
812	всякого другого	1	1
813	хотя они	2	1
814	какие из	1	1
815	в поэме	1	1
816	или в	5	1
817	бы так	1	1
818	в результате	8	1
819	мира и	1	1
820	который является	2	1
821	бы в	1	1
822	что животные	1	1
823	с не	1	1
824	эти особенности	1	1
825	ни к	2	1
826	будто бы	2	1
827	и наконец	4	1
828	только что	2	1
829	по самой	1	1
830	исключительно в	1	1
831	ни было	2	1
832	как показывает	2	1
833	хотя в	1	1
834	за этим	1	1
835	и вдруг	2	1
836	от всякого	1	1
837	между ними	1	1
838	или других	2	1
839	на более	1	1
840	мы начинаем	1	1
841	является и	3	1
842	встречается с	1	1
843	не что	2	1
844	это и	4	1
845	что под	1	1
846	только о	1	1
847	имеет в	1	1
848	себе но	1	1
849	в виде	22	1
850	всем этом	1	1
851	и другие	1	1
852	однако мы	2	1
853	очень редко	1	1
854	по поводу	1	1
855	вещи и	1	1
856	это понятие	1	1
857	тем самым	4	1
858	из чего	1	1
859	ничего общего	5	1
860	жизни вплоть	1	1
