N	2gram	Medvedev_F_3	Vvedenie
152	этом случае	1	4
153	и для	6	4
154	об искусстве	1	4
155	а в	1	4
156	отношению к	3	4
157	во всяком	6	4
158	собственном смысле	1	3
159	что уже	2	3
160	в сущности	2	3
161	так чтобы	2	3
162	говорить о	2	3
163	то это	1	3
164	в виду	3	3
165	и на	3	3
166	совсем не	5	3
167	сама по	1	3
168	стороны и	2	3
169	хотя и	1	3
170	бы и	3	3
171	что это	3	3
172	все эти	6	3
173	в этой	2	3
174	что она	2	3
175	при этом	8	3
176	если бы	12	3
177	не как	2	3
178	вообще не	2	3
179	смысле как	1	3
180	на этом	2	3
181	в работе	1	3
182	мы видели	4	3
183	строгом смысле	1	3
184	чем в	1	3
185	нисколько не	2	3
186	в этих	3	3
187	работы в	1	3
188	чем говорится	1	3
189	однако в	2	3
190	этой работы	1	3
191	тогда когда	4	3
192	дело в	2	3
193	дело не	2	3
194	данного народа	1	3
195	это искусство	1	3
196	связи с	5	3
197	в области	2	3
198	в каком	2	3
199	но все	1	3
200	должен быть	2	3
201	в ней	5	3
202	в в	1	3
203	в собственном	1	3
204	и вообще	1	3
205	истории литературы	6	3
206	язык и	1	3
207	можно сказать	3	3
208	одной из	2	3
209	может оказаться	1	3
210	в начале	1	3
211	и других	1	3
212	из них	2	3
213	в одном	1	3
214	в конце	3	3
215	что и	2	3
216	свое выражение	2	3
217	а потому	1	3
218	до конца	4	3
219	говорит о	1	3
220	зависит от	1	3
221	так же	9	3
222	от характера	1	3
223	и понимать	1	3
224	что же	5	3
225	да и	4	3
226	в своем	2	3
227	но с	1	3
228	каждой из	1	3
229	к тому	4	3
230	в результате	5	3
231	наука о	3	3
232	к этому	2	3
233	в частности	1	3
234	не иначе	1	2
235	языка с	1	2
236	же как	3	2
237	художественных произведений	1	2
238	и до	1	2
239	должна быть	3	2
240	что мы	1	2
241	мы уже	3	2
242	есть не	1	2
243	мы не	4	2
244	на тему	2	2
245	в основу	2	2
246	и со	2	2
247	так называемые	2	2
248	того же	3	2
249	в каждой	1	2
250	и был	1	2
251	литературы и	3	2
252	целое и	3	2
253	время в	3	2
254	значение и	1	2
255	себе и	1	2
256	чем же	2	2
257	чем больше	1	2
258	выражение в	1	2
259	от действительности	1	2
260	учение о	2	2
261	ни одна	1	2
262	условиях его	1	2
263	и те	4	2
264	его прямой	1	2
265	не следует	3	2
266	и совершенно	1	2
267	в принципе	1	2
268	не к	1	2
269	какой бы	2	2
270	одной и	2	2
271	подобно тому	4	2
272	проблемы и	1	2
273	же касается	1	2
274	и с	3	2
275	входит в	8	2
276	на протяжении	2	2
277	действительности в	3	2
278	уже знаем	2	2
279	в существенном	1	2
280	и творчества	1	2
281	для них	7	2
282	но уже	2	2
283	о которых	1	2
284	ни с	2	2
285	должно быть	1	2
286	и тогда	2	2
287	что собственно	2	2
288	из того	1	2
289	и при	1	2
290	с точки	14	2
291	как совокупность	2	2
292	для объяснения	1	2
293	и той	1	2
294	том же	1	2
295	тому что	3	2
296	произведения и	3	2
297	в отношении	2	2
298	того как	1	2
299	одна из	2	2
300	никогда не	5	2
301	ничего не	2	2
302	находятся в	2	2
303	следует что	4	2
304	как следует	2	2
305	этого термина	1	2
306	от того	2	2
307	у нас	3	2
308	а отсюда	1	2
309	лежит в	1	2
310	с полной	1	2
311	по возможности	1	2
312	той или	1	2
313	свое значение	1	2
314	если же	5	2
315	научной работы	2	2
316	в дальнейшем	5	2
317	идет речь	1	2
318	значение в	1	2
319	из двух	1	2
320	так и	21	2
321	не с	1	2
322	отсюда и	1	2
323	для этого	2	2
324	же самое	3	2
325	это понимание	1	2
326	познания и	2	2
327	и здесь	1	2
328	искусства и	1	2
329	и должно	1	2
330	к действительности	1	2
331	в значительной	1	2
332	по их	1	2
333	связь между	4	2
334	во всех	3	2
335	нуждается в	3	2
336	в языке	2	2
337	говорит он	5	2
338	в форме	1	2
339	язык в	1	2
340	все время	6	2
341	если это	1	2
342	быть и	1	2
343	здесь не	2	2
344	история литературы	2	2
345	языка на	1	2
346	целого и	1	2
347	и так	1	2
348	именно на	2	2
349	литературы с	1	2
350	литературы в	1	2
351	только на	4	2
352	от других	2	2
353	мы можем	4	2
354	могло бы	1	2
355	или иной	2	2
356	языка или	2	2
357	и чем	1	2
358	и др	2	2
359	по тем	1	2
360	не было	1	2
361	литературное произведение	3	2
362	в связи	4	2
363	с помощью	8	2
364	все более	1	2
365	с чисто	1	2
366	направление в	1	2
367	с этим	1	2
368	этих случаях	1	2
369	на рубеже	1	2
370	этого слова	2	2
371	тому как	5	2
372	по существу	1	2
373	но это	2	2
374	между ними	15	2
375	у них	2	2
376	бы в	6	2
377	конце концов	2	2
378	мы должны	2	2
379	ни к	1	2
380	он и	3	2
381	время не	1	2
382	жизни и	4	2
383	это в	1	2
384	и замкнутого	1	1
385	я и	1	1
386	также что	1	1
387	вообще все	1	1
388	оно входит	1	1
389	сам по	1	1
390	себе путь	1	1
391	на самом	14	1
392	это и	2	1
393	к данному	1	1
394	ее задач	1	1
395	отношения между	2	1
396	установка на	4	1
397	можно говорить	4	1
398	ведь и	1	1
399	видеть в	1	1
400	объясняется и	1	1
401	в зависимости	5	1
402	отношения к	2	1
403	своеобразия и	1	1
404	бы уже	1	1
405	теперь мы	1	1
406	та же	1	1
407	и нашей	1	1
408	и последующих	1	1
409	определенное время	1	1
410	таком случае	1	1
411	нам в	1	1
412	к одной	2	1
413	который был	2	1
414	требует от	1	1
415	в полной	2	1
416	видеть действительность	1	1
417	так а	1	1
418	бы например	2	1
419	быть понято	4	1
420	он был	4	1
421	он встречается	1	1
422	что его	1	1
423	более того	6	1
424	то мы	3	1
425	он умеет	1	1
426	своей работе	1	1
427	дело обстоит	1	1
428	в сторону	2	1
429	только тогда	1	1
430	к слову	1	1
431	очевидно что	2	1
432	а и	3	1
433	как в	4	1
434	предполагает ту	1	1
435	первоначально нужно	1	1
436	отличие от	2	1
437	нет и	3	1
438	или иное	2	1
439	произведение в	4	1
440	и речи	2	1
441	что они	5	1
442	связи и	2	1
443	поздно уже	1	1
444	подчеркнуть этим	1	1
445	не входят	1	1
446	но сущность	1	1
447	искусстве и	1	1
448	в одних	1	1
449	кроме того	1	1
450	ними и	2	1
451	материала у	1	1
452	и понимания	6	1
453	и художественного	1	1
454	и принципиально	1	1
455	или иную	1	1
456	то в	2	1
457	составляет содержание	1	1
458	прием как	3	1
459	они изучают	1	1
460	не совпадает	1	1
461	у каждого	1	1
462	что так	1	1
463	действительности а	1	1
464	остановиться на	1	1
465	иным путем	2	1
466	и тот	1	1
467	е с	2	1
468	только один	2	1
469	говорят о	2	1
470	имеем в	1	1
471	на то	1	1
472	если он	1	1
473	не могла	1	1
474	вследствие этого	3	1
475	оно было	1	1
476	время и	1	1
477	в какой-то	1	1
478	образом для	1	1
479	соприкасается с	1	1
480	перестает быть	2	1
481	действительность как	1	1
482	не значит	2	1
483	материал мы	1	1
484	как часто	1	1
485	вмещается в	1	1
486	котором мы	1	1
487	именно из	1	1
488	его от	2	1
489	сторонам действительности	1	1
490	лишь с	2	1
491	его содержании	1	1
492	именно это	2	1
493	одно и	1	1
494	поколений в	1	1
495	то ни	4	1
496	факт что	1	1
497	в определенном	1	1
498	историческую жизнь	1	1
499	материала и	3	1
500	зрения на	1	1
501	лишь в	9	1
502	того или	1	1
503	по различным	1	1
504	искусства в	3	1
505	известно что	1	1
506	за другой	1	1
507	из необходимых	1	1
508	видеть и	1	1
509	чаще всего	1	1
510	его и	3	1
511	и явились	1	1
512	же собственно	1	1
513	что совершенно	1	1
514	в слове	4	1
515	была уже	1	1
516	значит не	1	1
517	существует то	1	1
518	можно считать	1	1
519	автора и	1	1
520	необходимых условий	1	1
521	и того	1	1
522	не больше	1	1
523	одного и	1	1
524	только тем	1	1
525	в эту	2	1
526	его нельзя	1	1
527	как некоторое	1	1
528	не выдерживает	1	1
529	нужно только	1	1
530	что между	1	1
531	что такая	1	1
532	никак не	3	1
533	в такой	2	1
534	и всеми	1	1
535	еще сильнее	1	1
536	и истолкованием	1	1
537	к предмету	1	1
538	не от	2	1
539	вещи и	1	1
540	в отличие	2	1
541	и исходным	1	1
542	о языке	1	1
543	от его	3	1
544	должны были	1	1
545	искусства а	1	1
546	литературой и	2	1
547	самое но	1	1
548	но он	1	1
549	в россии	2	1
550	зависимости от	5	1
551	и эти	1	1
552	стороны действительности	1	1
553	возможно только	2	1
554	что этот	2	1
555	не была	1	1
556	как язык	2	1
557	же мы	1	1
558	и очень	2	1
559	задачи и	1	1
560	нет никакого	1	1
561	а от	1	1
562	а наоборот	1	1
563	литературы как	1	1
564	их произведений	1	1
565	она могла	1	1
566	самого начала	1	1
567	что наука	1	1
568	исторических условиях	1	1
569	не вытекает	1	1
570	к этим	1	1
571	вытекает из	2	1
572	свою роль	1	1
573	случае не	1	1
574	двоякого рода	1	1
575	и восприятия	4	1
576	из их	1	1
577	проблема и	2	1
578	та или	1	1
579	не могло	2	1
580	следовательно и	4	1
581	а для	1	1
582	заключены в	1	1
583	что ни	2	1
584	правда в	2	1
585	в самой	2	1
586	слова как	2	1
587	которые и	1	1
588	таким путем	1	1
589	эти связи	1	1
590	связь и	1	1
591	за исключением	1	1
592	и является	4	1
593	бы нас	1	1
594	убедиться в	1	1
595	литературного развития	1	1
596	е не	1	1
597	понимает под	1	1
598	входят в	1	1
599	ему не	1	1
600	не потому	1	1
601	в действительности	9	1
602	в задачу	1	1
603	превращается в	2	1
604	в специальном	1	1
605	его нужно	1	1
606	и другой	1	1
607	человека в	2	1
608	д таким	1	1
609	отличается от	2	1
610	и отдельных	1	1
611	виде как	1	1
612	в технике	1	1
613	общения в	1	1
614	оно не	3	1
615	что при	1	1
616	утверждать что	1	1
617	отсюда следует	1	1
618	в эпоху	3	1
619	правда не	1	1
620	можно и	1	1
621	как таковым	1	1
622	и о	1	1
623	как не	2	1
624	всякого исторического	1	1
625	только при	1	1
626	совершенно ясно	1	1
627	из сторон	1	1
628	то или	2	1
629	реальной действительности	3	1
630	чтобы быть	1	1
631	и этим	1	1
632	только то	3	1
633	на той	1	1
634	с самого	1	1
635	что именно	5	1
636	содержания этого	1	1
637	отличная от	2	1
638	приходится не	1	1
639	как таковые	1	1
640	и глубины	1	1
641	этого целого	1	1
642	еще в	3	1
643	можно только	2	1
644	том как	2	1
645	жизнь и	3	1
646	между собой	4	1
647	и условий	1	1
648	во-первых с	1	1
649	другой не	1	1
650	хорошем смысле	1	1
651	этого своей	1	1
652	в построении	1	1
653	именно потому	2	1
654	словесного искусства	1	1
655	имеет еще	1	1
656	и та	1	1
657	настоящее время	1	1
658	говорит об	1	1
659	и из	2	1
660	не соглашаться	1	1
661	какие бы	2	1
662	одного из	1	1
663	социального общения	9	1
664	и объяснить	1	1
665	бы то	4	1
666	можно увидеть	1	1
667	языке как	2	1
668	все в	1	1
669	это единство?	1	1
670	места и	1	1
671	возможности и	1	1
672	к стилю	1	1
673	том или	1	1
674	путь к	1	1
675	не чувствует	1	1
676	самом процессе	1	1
677	ними в	1	1
678	и содержания	2	1
679	наконец в	1	1
680	этого искусства	1	1
681	и стилистические	1	1
682	в лучшем	1	1
683	условия для	1	1
684	как ее	4	1
685	стать предметом	1	1
686	в литературе	6	1
687	правом можно	2	1
688	элементы художественной	1	1
689	мы видим	1	1
690	явления в	1	1
691	не видеть	1	1
692	от материала	1	1
693	конкретном историческом	1	1
694	этих теорий	1	1
695	воплощения в	1	1
696	всех его	1	1
697	в хорошем	1	1
698	дело здесь	1	1
699	или данная	1	1
700	без этого	1	1
701	себя в	1	1
702	есть в	1	1
703	и у	1	1
704	вопроса о	1	1
705	положение что	1	1
706	соглашаться с	1	1
707	языка как	2	1
708	целого ряда	1	1
709	или даже	1	1
710	за ним	1	1
711	и понимание	5	1
712	ту или	2	1
713	что содержание	1	1
714	который как	1	1
715	совсем другое	2	1
716	для него	1	1
717	вообще в	1	1
718	ведь это	1	1
719	уже собственно	1	1
720	в особых	1	1
721	слова в	1	1
722	содержания и	4	1
723	содержание и	2	1
724	у этих	1	1
725	и никогда	1	1
726	чтобы не	2	1
727	общения и	2	1
728	до бесконечности	1	1
729	или ином	1	1
730	явно не	1	1
731	самом же	2	1
732	случае с	2	1
733	момент в	1	1
734	поскольку это	1	1
735	или система	1	1
736	нужно было	1	1
737	и тех	2	1
738	оно будет	1	1
739	здесь в	1	1
740	в каких	2	1
741	к которому	2	1
742	с той	1	1
743	от конкретного	3	1
744	в определенное	1	1
745	в природе	1	1
746	из таких	1	1
747	с техникой	1	1
748	и затем	1	1
749	связано с	2	1
750	этот термин	1	1
751	не на	3	1
752	что таким	1	1
753	не создает	1	1
754	чтобы убедиться	1	1
755	и составляет	1	1
756	тот факт	1	1
757	и внутренне	1	1
758	в руках	1	1
759	одну из	2	1
760	следует только	1	1
761	именно так	5	1
762	иначе его	1	1
763	всегда и	1	1
764	жизнь в	1	1
765	мира в	1	1
766	мы знаем	4	1
767	для этой	1	1
768	здесь именно	1	1
769	в момент	1	1
770	по причинам	1	1
771	бы оно	1	1
772	и теми	1	1
773	все то	1	1
774	автора с	2	1
775	что раньше	1	1
776	данности и	1	1
777	одного а	1	1
778	и потому	5	1
779	эта связь	2	1
780	и самые	1	1
781	к своему	1	1
782	между языком	1	1
783	от целого	1	1
784	именно для	2	1
785	понимает как	2	1
786	эта система	1	1
787	в положении	1	1
788	рассказа в	1	1
789	быть только	2	1
790	понимается как	1	1
791	это значит	2	1
792	с рядом	1	1
793	быть не	1	1
794	или с	1	1
795	слова и	4	1
796	та система	1	1
797	действительности дело	1	1
798	содержание этого	1	1
799	лучшем случае	1	1
800	но для	2	1
801	самое и	1	1
802	этот образ	1	1
803	и часто	1	1
804	и более	3	1
805	и от	11	1
806	историей и	1	1
807	она может	1	1
808	это можно	2	1
809	в настоящее	1	1
810	а к	2	1
811	науки об	1	1
812	е о	1	1
813	для нас	3	1
814	как эта	1	1
815	есть система	1	1
816	внутреннее противоречие	1	1
817	и все	8	1
818	лишь как	3	1
819	новых художественных	1	1
820	еще более	1	1
821	не должен	1	1
822	в круг	1	1
823	ни было	5	1
824	же в	1	1
825	групп и	1	1
826	отношении к	1	1
827	становления и	2	1
828	может и	3	1
829	некоторое единство	1	1
830	состоит из	1	1
831	темы и	2	1
832	на общий	1	1
833	совершенно не	7	1
834	или иного	1	1
835	них это	1	1
836	частности в	1	1
837	значило бы	1	1
838	ее в	3	1
839	в своих	6	1
840	и эта	3	1
841	это понятие	2	1
842	тех общих	1	1
843	историческая действительность	1	1
844	можно назвать	1	1
845	в таком	2	1
846	этой точки	1	1
847	они не	4	1
