N	2gram	Vinokur_Ku_2	Myshleni
187	в области	11	3
188	в каком	4	3
189	могут быть	4	3
190	что оно	3	3
191	и это	3	3
192	свою очередь	2	3
193	можно было	9	3
194	интересующих нас	1	3
195	об этом	5	3
196	одного из	2	3
197	и следовательно	2	3
198	показывают что	1	3
199	обе эти	1	3
200	этот вопрос	6	3
201	которое мы	1	3
202	в новых	1	3
203	связи с	3	3
204	уже в	3	3
205	то и	3	3
206	всяком случае	5	3
207	мы находим	1	3
208	вовсе не	9	3
209	на этот	2	3
210	превращается в	2	3
211	а не	10	3
212	все более	1	3
213	речь не	1	3
214	смысле этого	2	3
215	из основных	1	3
216	только для	2	3
217	если не	1	3
218	тем и	1	3
219	и от	2	3
220	сознания и	2	3
221	первую очередь	1	3
222	во всяком	5	3
223	речь идет	2	2
224	к вопросу	3	2
225	он может	1	2
226	тех же	2	2
227	как такового	1	2
228	идет о	1	2
229	показать что	1	2
230	и до	2	2
231	почти всегда	2	2
232	сам автор	1	2
233	едва ли	1	2
234	в зависимости	4	2
235	той же	2	2
236	есть не	1	2
237	что между	2	2
238	что если	2	2
239	само слово	1	2
240	оно есть	1	2
241	почти исключительно	1	2
242	вместо того	1	2
243	которое не	1	2
244	как впрочем	2	2
245	зависимости от	5	2
246	как таковая	1	2
247	в ее	1	2
248	только тогда	1	2
249	который мы	2	2
250	себе и	1	2
251	несколько более	1	2
252	и нам	1	2
253	к сожалению	1	2
254	и я	1	2
255	что как	1	2
256	более и	1	2
257	хотя и	4	2
258	когда он	1	2
259	от речи	3	2
260	от этого	2	2
261	за собой	2	2
262	бы и	4	2
263	бы сказать	2	2
264	в нашем	7	2
265	нами в	1	2
266	главным образом	3	2
267	а скорее	1	2
268	всех этих	3	2
269	он должен	1	2
270	и вот	5	2
271	одной и	1	2
272	на этом	3	2
273	но все	4	2
274	значительной степени	1	2
275	том же	1	2
276	к другу	1	2
277	из всех	1	2
278	который по	1	2
279	в них	4	2
280	письменной речи	21	2
281	несмотря на	5	2
282	мы видели	2	2
283	действительно стоит	1	2
284	должно быть	4	2
285	потому и	1	2
286	был бы	2	2
287	в этих	1	2
288	но до	1	2
289	и при	1	2
290	нашу работу	1	2
291	и той	1	2
292	точку зрения	1	2
293	что этот	1	2
294	того кто	1	2
295	даже в	1	2
296	что эта	2	2
297	не имеет	4	2
298	дело в	1	2
299	того как	2	2
300	что принцип	1	2
301	говорить о	4	2
302	составные элементы	2	2
303	никогда не	2	2
304	слова так	1	2
305	слова как	3	2
306	же время	3	2
307	что самое	1	2
308	ничего кроме	1	2
309	говорят в	1	2
310	лежит в	1	2
311	в наши	1	2
312	на вопрос	1	2
313	в конце	4	2
314	однако несмотря	1	2
315	данном случае	2	2
316	что у	2	2
317	не с	1	2
318	ясно что	5	2
319	по линии	1	2
320	поэтому в	1	2
321	на их	1	2
322	вот почему	3	2
323	на примере	2	2
324	в значительной	1	2
325	от них	1	2
326	вслед за	1	2
327	в современной	2	2
328	известном смысле	1	2
329	он что	1	2
330	один из	5	2
331	нуждается в	2	2
332	уже не	8	2
333	вопроса о	6	2
334	первый вопрос	1	2
335	в виде	1	2
336	речь в	5	2
337	или даже	1	2
338	в известном	1	2
339	одно из	1	2
340	для него	1	2
341	заметить что	1	2
342	речью в	1	2
343	чтобы показать	1	2
344	его мысли	1	2
345	и даже	2	2
346	с той	2	2
347	чем он	1	2
348	по всей	1	2
349	если мы	4	2
350	и пр	8	2
351	которых мы	2	2
352	в слове	1	2
353	и слово	1	2
354	в речи	6	2
355	в частности	2	2
356	и потому	2	2
357	как это	5	2
358	в данном	4	2
359	всего в	3	2
360	там где	5	2
361	к проблеме	1	2
362	значение как	1	2
363	влечет за	1	2
364	фактов в	1	2
365	о котором	2	2
366	постановке вопроса	1	2
367	речи с	2	2
368	речи так	1	2
369	указывает на	1	2
370	в связь	1	2
371	а в	3	2
372	между ними	1	2
373	кто его	1	1
374	на бумагу	1	1
375	ту же	6	1
376	единицы и	1	1
377	и т	39	1
378	лежат в	1	1
379	последнюю с	1	1
380	на самом	2	1
381	взаимодействия между	2	1
382	мы имели	1	1
383	с утверждением	1	1
384	по которым	1	1
385	и утверждается	1	1
386	каком отношении	1	1
387	по его	1	1
388	мы уже	1	1
389	для примера	2	1
390	уже что	2	1
391	на первом	1	1
392	путь для	1	1
393	этого определения	1	1
394	большую роль	1	1
395	и новые	1	1
396	на правах	1	1
397	совпадает с	1	1
398	привести к	1	1
399	так мы	2	1
400	но даже	2	1
401	самый термин	1	1
402	в виду	3	1
403	же что	1	1
404	себе что	1	1
405	не исчезнет	1	1
406	с большим	1	1
407	в ней	3	1
408	и говорить	1	1
409	от всей	1	1
410	разумеется не	1	1
411	в отличие	2	1
412	еще не	5	1
413	на них	1	1
414	наблюдается в	1	1
415	стороны если	1	1
416	только после	1	1
417	могло быть	1	1
418	своего материала	1	1
419	то он	1	1
420	правильно указывает	1	1
421	мы будем	2	1
422	же на	1	1
423	не то	2	1
424	чтобы определить	1	1
425	не говорят	3	1
426	конечном счете	2	1
427	очевидно что	2	1
428	слова на	1	1
429	что так	1	1
430	отличие от	2	1
431	не просто	2	1
432	значение для	1	1
433	сама по	1	1
434	результате этого	2	1
435	первая проблема	1	1
436	как к	1	1
437	бы речь	1	1
438	что нет	1	1
439	кроме того	1	1
440	слова между	1	1
441	сказал бы	1	1
442	речи необходимо	1	1
443	его к	2	1
444	в действительности	1	1
445	не очень	1	1
446	его значении	1	1
447	то в	1	1
448	оттого что	1	1
449	себе как	1	1
450	с какой	1	1
451	не везде	1	1
452	что же	5	1
453	не оставляет	1	1
454	выражение в	3	1
455	но без	1	1
456	то обстоятельство	7	1
457	что к	1	1
458	сюда относятся	1	1
459	не могла	1	1
460	вообще не	1	1
461	в расчет	1	1
462	как оно	1	1
463	в нем	4	1
464	если для	1	1
465	большей или	3	1
466	т д	14	1
467	она становится	1	1
468	мы с	2	1
469	от которого	1	1
470	перестает быть	1	1
471	речи к	1	1
472	выражения и	1	1
473	и еще	2	1
474	в узком	4	1
475	фактов которые	1	1
476	в принципе	1	1
477	к одному	1	1
478	этой книге	3	1
479	слова которое	1	1
480	силу своей	1	1
481	оправдание в	1	1
482	свою силу	1	1
483	уже за	2	1
484	какой бы	1	1
485	его от	1	1
486	могла бы	2	1
487	связанные с	2	1
488	здесь то	2	1
489	на этой	4	1
490	к сокращению	1	1
491	на вопросе	1	1
492	этом смысле	5	1
493	элементы не	1	1
494	лучше чем	1	1
495	какой они	1	1
496	бы совершенно	1	1
497	же образом	2	1
498	о которых	3	1
499	они помогают	1	1
500	как сказано	1	1
501	связаны в	1	1
502	ведет к	1	1
503	нисколько не	3	1
504	вопрос если	1	1
505	можно так	1	1
506	узком кругу	1	1
507	таким же	2	1
508	в следующем	1	1
509	и без	1	1
510	который делает	1	1
511	бы к	1	1
512	просто в	1	1
513	если можно	2	1
514	что вся	1	1
515	этому же	1	1
516	вторая часть	1	1
517	еще с	1	1
518	знаем что	3	1
519	что я	4	1
520	и связей	1	1
521	исключительно на	1	1
522	которые в	1	1
523	тем не	6	1
524	состоит в	2	1
525	по крайней	6	1
526	борьбу с	1	1
527	речи что	1	1
528	усилия которые	1	1
529	о значении	2	1
530	более широкую	1	1
531	специфических свойств	1	1
532	и вся	1	1
533	этой области	4	1
534	лишь одну	1	1
535	стоит в	2	1
536	не менее	7	1
537	значение на	1	1
538	далее что	1	1
539	его основной	1	1
540	на котором	1	1
541	его делает	1	1
542	и вместо	1	1
543	только из	1	1
544	к следующим	1	1
545	в область	1	1
546	и именно	1	1
547	это дает	2	1
548	наблюдений над	1	1
549	для всего	1	1
550	следовательно и	2	1
551	сказано это	1	1
552	под этим	2	1
553	большим основанием	1	1
554	положительный ответ	1	1
555	функция и	1	1
556	с полным	1	1
557	на некоторые	1	1
558	так то	1	1
559	как будто	2	1
560	именно с	3	1
561	обстоятельство что	7	1
562	нас вопросов	1	1
563	тем это	1	1
564	что можно	3	1
565	выход из	1	1
566	когда мы	1	1
567	своей книге	1	1
568	таков должен	1	1
569	ли не	2	1
570	в других	1	1
571	как только	1	1
572	слова но	1	1
573	отличается от	3	1
574	должны быть	2	1
575	по возможности	1	1
576	принципиально нового	1	1
577	области изучения	1	1
578	а ее	1	1
579	оно не	2	1
580	поставить вопрос	2	1
581	так например	1	1
582	речи эта	1	1
583	относящихся сюда	1	1
584	к такому	1	1
585	первом месте	1	1
586	с ее	1	1
587	как не	3	1
588	связи со	1	1
589	сравнению со	1	1
590	на основе	1	1
591	большей частью	1	1
592	языка и	8	1
593	как звук	1	1
594	только то	1	1
595	никак не	3	1
596	в совершенно	1	1
597	которые хотя	1	1
598	уяснить себе	1	1
599	проблема не	1	1
600	не мог	1	1
601	то как	1	1
602	способности к	1	1
603	одном и	1	1
604	здесь нет	1	1
605	самого понятия	1	1
606	сказано выше	1	1
607	в научном	1	1
608	представить в	1	1
609	в которые	3	1
610	что от	1	1
611	ниже не	1	1
612	в ход	1	1
613	против этого	1	1
614	находится в	1	1
615	и здесь	5	1
616	случаях где	1	1
617	в самой	2	1
618	внимание на	1	1
619	говорит об	1	1
620	к любому	1	1
621	все его	1	1
622	а также	3	1
623	звуков в	1	1
624	нас в	1	1
625	на точку	1	1
626	вопросу о	3	1
627	в конечном	2	1
628	на протяжении	1	1
629	которого не	1	1
630	и смысловой	1	1
631	которых они	1	1
632	которых в	1	1
633	но нет	1	1
634	необходимо должна	1	1
635	что и	3	1
636	это не	6	1
637	в форме	3	1
638	хотел бы	1	1
639	лишь к	1	1
640	а следовательно	2	1
641	показать ниже	1	1
642	слов и	2	1
643	может иметь	1	1
644	речи а	3	1
645	что такая	1	1
646	значит что	1	1
647	как например	1	1
648	но их	1	1
649	в большей	3	1
650	что только	1	1
651	что даже	1	1
652	в вопросе	1	1
653	также и	5	1
654	впрочем и	1	1
655	по мнению	1	1
656	нам удалось	1	1
657	нуждающихся в	1	1
658	именно на	1	1
659	первый период	2	1
660	так что	1	1
661	сомнений в	1	1
662	одной из	1	1
663	и у	2	1
664	книги он	1	1
665	еще одно	3	1
666	оставляет сомнений	1	1
667	а это	2	1
668	слова не	3	1
669	каким образом	1	1
670	слово но	1	1
671	постановка вопроса	1	1
672	но для	3	1
673	мы знаем	4	1
674	этом в	1	1
675	могло бы	1	1
676	слова в	6	1
677	иначе как	1	1
678	всякое слово	1	1
679	нового в	1	1
680	к ним	1	1
681	может служить	2	1
682	но что	2	1
683	у него	3	1
684	само по	5	1
685	должен был	1	1
686	которое является	1	1
687	и никогда	1	1
688	свое выражение	1	1
689	быть чрезвычайно	1	1
690	в руки	1	1
691	для решения	1	1
692	речи всегда	1	1
693	нужно было	1	1
694	не хочет	2	1
695	со стороны	4	1
696	или иной	1	1
697	также на	1	1
698	себе представить	1	1
699	этом пути	1	1
700	этим вопросом	1	1
701	основной вывод	1	1
702	которые можно	1	1
703	кому не	1	1
704	есть язык	1	1
705	а именно	2	1
706	соответствии с	2	1
707	в предисловии	1	1
708	вплотную к	1	1
709	и между	1	1
710	и др	1	1
711	в середине	1	1
712	что не	6	1
713	отношения в	1	1
714	социальной жизни	1	1
715	в соответствии	3	1
716	не на	2	1
717	дела не	1	1
718	не было	4	1
719	мы скажем	2	1
720	и составляет	1	1
721	до конца	3	1
722	более того	1	1
723	где его	1	1
724	однако и	2	1
725	к осознанию	1	1
726	вопросе о	2	1
727	отнюдь не	4	1
728	только от	1	1
729	в ряду	1	1
730	слово а	1	1
731	пр и	1	1
732	и том	1	1
733	решения вопроса	1	1
734	в одно	1	1
735	с первого	2	1
736	мы говорим	2	1
737	поэтому если	1	1
738	и просто	1	1
739	принципиальное значение	1	1
740	если так	1	1
741	по своему	1	1
742	предположить что	1	1
743	не дают	1	1
744	не заслуживает	1	1
745	наряду с	1	1
746	такого рода	1	1
747	факты и	1	1
748	к охоте	1	1
749	согласно которому	1	1
750	в это	1	1
751	нам еще	1	1
752	между прочим	2	1
753	если ее	1	1
754	самое существенное	1	1
755	и новой	1	1
756	из ряда	1	1
757	но с	1	1
758	крайней мере	6	1
759	в книге	1	1
760	и для	2	1
761	от слова	3	1
762	указать на	1	1
763	живет и	3	1
764	совершается в	1	1
765	отношений и	1	1
766	или в	4	1
767	это как	1	1
768	которые дают	1	1
769	своей собственной	3	1
770	не представляет	1	1
771	который является	1	1
772	как эта	1	1
773	легко видеть	1	1
774	это так	3	1
775	у них	1	1
776	находит свое	1	1
777	конце концов	3	1
778	основанное на	1	1
779	ни к	15	1
780	которое конечно	1	1
781	вообще и	2	1
782	будет как	1	1
783	или меньшей	3	1
784	связь с	1	1
785	задачи которые	1	1
786	только с	1	1
787	слово в	1	1
788	лишь что	1	1
789	только как	2	1
790	понимать под	1	1
791	целом от	1	1
792	и сейчас	2	1
793	совершенно не	3	1
794	дело шло	1	1
795	на это	3	1
796	целей и	1	1
797	частных вопросов	2	1
798	речь шла	1	1
799	ли они	1	1
800	и слов	1	1
801	слов в	3	1
802	но эти	1	1
803	к этой	3	1
804	бы даже	1	1
805	и другие	1	1
806	по поводу	2	1
807	это в	2	1
808	ничего принципиально	1	1
809	каждое слово	1	1
810	который не	1	1
811	что касается	2	1
812	точно так	3	1
813	этой точки	2	1
814	гораздо более	3	1
815	которая не	1	1
