N	2gram	Vygotskiy__1	Marksizm
278	по крайней	1	2
279	как о	1	2
280	в учении	1	2
281	слова как	2	2
282	находятся в	1	2
283	и является	1	2
284	только с	1	2
285	и именно	1	2
286	сравнительно с	1	2
287	лежит в	2	2
288	должны быть	1	2
289	о происхождении	1	2
290	его значение	2	2
291	должен быть	4	2
292	приводит к	4	2
293	не с	2	2
294	все то	1	2
295	поэтому в	2	2
296	и даже	2	2
297	к проблемам	1	2
298	но к	1	2
299	все его	1	2
300	в значительной	2	2
301	крайней мере	1	2
302	всех основных	1	2
303	всяком случае	3	2
304	приспособляется к	1	2
305	все время	6	2
306	но не	4	2
307	мы увидим	1	2
308	которой мы	1	2
309	и у	1	2
310	уже в	3	2
311	в виде	2	2
312	но для	1	2
313	мы знаем	1	2
314	но что	1	2
315	у него	1	2
316	речи к	1	2
317	общения и	3	2
318	тем что	6	2
319	и речь	4	2
320	именно как	1	2
321	и речи	38	2
322	мы это	1	2
323	именно в	6	2
324	а с	4	2
325	что не	1	2
326	во внутренней	1	2
327	до конца	1	2
328	не на	1	2
329	однако и	1	2
330	о чем	2	2
331	речи которые	1	2
332	оно ни	1	2
333	в речи	2	2
334	все более	3	2
335	и мышление	4	2
336	вместе с	9	2
337	ко всем	3	2
338	к его	2	2
339	направление в	1	2
340	и переживания	2	2
341	там где	2	2
342	распадается на	1	2
343	к проблеме	2	2
344	как из	1	2
345	является как	2	2
346	в более	1	2
347	или в	1	2
348	следовательно и	1	2
349	между ними	2	2
350	а ведь	1	2
351	жизни и	2	2
352	что в	14	2
353	что значение	1	2
354	все основные	2	2
355	как на	4	2
356	как известно	3	1
357	человеческой речи	8	1
358	не иначе	1	1
359	речь идет	2	1
360	также и	1	1
361	например в	1	1
362	для построения	1	1
363	как целому	1	1
364	и действительно	1	1
365	человека и	3	1
366	сам по	3	1
367	но тем	2	1
368	нам кажется	1	1
369	то в	1	1
370	между двумя	2	1
371	ii и	1	1
372	что эти	2	1
373	проблему и	1	1
374	иметь место	1	1
375	входящих в	1	1
376	нашей науки	2	1
377	его не	3	1
378	бы что	2	1
379	именно к	1	1
380	сущности это	1	1
381	совпадает с	1	1
382	говорить о	2	1
383	пределах этого	1	1
384	из того	5	1
385	которое не	2	1
386	мы и	3	1
387	то это	1	1
388	для нашей	1	1
389	и со	1	1
390	образом оказывается	1	1
391	как впрочем	2	1
392	что существует	1	1
393	быть осуществлено	1	1
394	же увидим	1	1
395	отношении в	1	1
396	дать ему	1	1
397	по линии	2	1
398	между собой	5	1
399	что его	2	1
400	принципиальное значение	1	1
401	явлений с	1	1
402	является еще	1	1
403	а следовательно	1	1
404	значения данного	1	1
405	из этих	3	1
406	видели что	1	1
407	как тем	1	1
408	то он	1	1
409	же на	1	1
410	только тогда	2	1
411	к слову	6	1
412	является вовсе	2	1
413	не связанный	1	1
414	друг от	3	1
415	помощью которых	1	1
416	мышления мы	2	1
417	и я	2	1
418	пониманию и	1	1
419	его на	2	1
420	как в	4	1
421	что именно	3	1
422	чем мы	2	1
423	дела в	1	1
424	бы речь	1	1
425	части в	1	1
426	нельзя изолировать	1	1
427	группы в	1	1
428	кроме того	1	1
429	слова между	1	1
430	когда он	2	1
431	могли бы	6	1
432	и наконец	2	1
433	слово всегда	1	1
434	помощью старого	1	1
435	показали что	4	1
436	звука и	1	1
437	с определенной	1	1
438	в которой	3	1
439	как это	2	1
440	бы с	1	1
441	в ответ	1	1
442	у каждого	1	1
443	но без	1	1
444	отчасти и	1	1
445	речи но	3	1
446	с их	1	1
447	сюда относятся	1	1
448	всем его	1	1
449	истину или	1	1
450	к единству	4	1
451	ее как	1	1
452	как он	3	1
453	не могла	1	1
454	построения мы	2	1
455	и если	3	1
456	вообще не	1	1
457	к выводу	4	1
458	что она	4	1
459	как оно	1	1
460	главным образом	2	1
461	и взаимодействие	1	1
462	о которой	1	1
463	о речи	1	1
464	перестает быть	1	1
465	всех этих	2	1
466	в первую	3	1
467	к одному	1	1
468	дела не	1	1
469	в силу	6	1
470	слова которое	1	1
471	оно должно	1	1
472	и вот	2	1
473	можно назвать	2	1
474	быть с	2	1
475	мысли как	3	1
476	о языке	1	1
477	всех своих	1	1
478	объяснить его	1	1
479	так например	1	1
480	понимание и	2	1
481	в основу	2	1
482	последнее слово	1	1
483	но все	2	1
484	все учение	1	1
485	как они	1	1
486	связанные с	1	1
487	в совершенно	1	1
488	со всеми	2	1
489	и отрывается	1	1
490	и второй	1	1
491	ясно что	2	1
492	заключается в	8	1
493	первую очередь	3	1
494	они состоят	1	1
495	моменты в	1	1
496	всего того	1	1
497	вся работа	1	1
498	здесь это	1	1
499	к области	1	1
500	он является	1	1
501	в них	2	1
502	о которых	1	1
503	восприятие и	1	1
504	с тем	7	1
505	которой он	1	1
506	несмотря на	2	1
507	являются как	1	1
508	мышление на	1	1
509	стороны с	1	1
510	возникнуть и	1	1
511	все это	6	1
512	остается в	1	1
513	их нам	1	1
514	свою собственную	2	1
515	лежат в	1	1
516	мы конечно	1	1
517	только для	3	1
518	почти не	1	1
519	бы к	1	1
520	мере не	1	1
521	не столько	4	1
522	весь путь	1	1
523	критическому анализу	1	1
524	от его	1	1
525	языка нам	1	1
526	конечном счете	1	1
527	значение для	1	1
528	не менее	1	1
529	для изучения	1	1
530	лингвистика и	1	1
531	и последнее	1	1
532	выше мы	1	1
533	друг другу	3	1
534	что было	1	1
535	тем не	1	1
536	войти в	1	1
537	и относительно	1	1
538	не могли	2	1
539	возможно только	1	1
540	тем именно	1	1
541	самого мышления	1	1
542	т.е на	1	1
543	специальным исследованиям	1	1
544	этого мало	1	1
545	и вся	1	1
546	и обратное	1	1
547	приводят к	1	1
548	значений слов	1	1
549	он как	2	1
550	речи далее	1	1
551	слова до	1	1
552	далее что	1	1
553	что эта	2	1
554	отражает и	1	1
555	что с	2	1
556	помощью ряда	1	1
557	есть прежде	2	1
558	мысли в	5	1
559	мышления и	40	1
560	тогда когда	3	1
561	она ни	1	1
562	и остается	3	1
563	мышления проблема	1	1
564	во время	1	1
565	и сама	1	1
566	мышление в	4	1
567	от деятельности	1	1
568	в языкознании	1	1
569	принадлежит к	1	1
570	не могло	3	1
571	находится в	1	1
572	нам предстоит	2	1
573	этого явления	1	1
574	и всегда	1	1
575	мышления которые	3	1
576	в самой	1	1
577	поскольку оно	1	1
578	этом процессе	1	1
579	в лингвистическом	1	1
580	что самое	2	1
581	слову и	2	1
582	преимущественно на	1	1
583	убедиться в	4	1
584	и мысли	2	1
585	так то	1	1
586	этом отношении	4	1
587	и делает	1	1
588	с другом	4	1
589	в действительности	1	1
590	представляется нам	1	1
591	по нашему	1	1
592	что можно	1	1
593	его внутренней	1	1
594	поэтому не	1	1
595	когда мы	1	1
596	что все	4	1
597	ли не	1	1
598	и развития	1	1
599	числе и	1	1
600	другом месте	6	1
601	а ее	1	1
602	оно не	1	1
603	т.е в	1	1
604	от той	1	1
605	и силу	1	1
606	слова речь	1	1
607	основной и	2	1
608	зрения теоретической	1	1
609	от друга	3	1
610	и понять	1	1
611	этого конечно	1	1
612	речи ее	1	1
613	связи со	1	1
614	речи ибо	2	1
615	учении о	1	1
616	общении в	1	1
617	чтобы быть	1	1
618	в первоначальной	1	1
619	этом на	1	1
620	мы наблюдаем	1	1
621	пытается объяснить	1	1
622	внутреннюю речь	3	1
623	на нее	2	1
624	индивидуальна и	1	1
625	здесь нет	1	1
626	другая форма	1	1
627	еще в	1	1
628	по сравнению	6	1
629	только внешнее	1	1
630	все остальные	4	1
631	с предшествующим	1	1
632	приводит его	1	1
633	анализа не	1	1
634	из труднейших	1	1
635	только и	1	1
636	действия но	2	1
637	ситуации и	1	1
638	приближается к	1	1
639	этих элементов	1	1
640	и поэтому	2	1
641	грамматики и	1	1
642	внимание на	1	1
643	прямо и	1	1
644	и что	5	1
645	социальная среда	1	1
646	можно сказать	5	1
647	как чисто	3	1
648	этих двух	3	1
649	вопросу о	1	1
650	в немногих	2	1
651	это изменение	1	1
652	являются в	1	1
653	которые мы	2	1
654	организации в	1	1
655	в науку	2	1
656	основе тех	1	1
657	в конечном	1	1
658	на границах	1	1
659	когда оно	1	1
660	эти два	1	1
661	нуждается в	2	1
662	находит свое	1	1
663	во всей	4	1
664	основным и	1	1
665	этот последний	1	1
666	это факт	1	1
667	на развитие	1	1
668	в другую	1	1
669	ни к	1	1
670	в современной	2	1
671	в лингвистике	1	1
672	но с	1	1
673	мы видим	4	1
674	бы из	1	1
675	о значении	1	1
676	ключом к	2	1
677	впрочем и	1	1
678	в обществе	1	1
679	на элементы	6	1
680	играет роль	1	1
681	мере развития	3	1
682	именно на	1	1
683	с которыми	1	1
684	с какой	1	1
685	так что	1	1
686	примыкающие к	1	1
687	и др	1	1
688	оказывается в	1	1
689	уже не	2	1
690	вопроса о	2	1
691	еще одно	1	1
692	оно в	1	1
693	к разложению	1	1
694	основе всей	2	1
695	не дает	1	1
696	или даже	2	1
697	от значения	1	1
698	и других	3	1
699	одного предмета	1	1
700	глава первая	1	1
701	из них	1	1
702	лишь постольку	1	1
703	не связанных	1	1
704	процесс возникновения	1	1
705	был бы	2	1
706	одно из	2	1
707	себе в	1	1
708	эти три	2	1
709	предшествующим и	1	1
710	форм речевого	1	1
711	могло бы	1	1
712	речь т.е	2	1
713	в одном	4	1
714	иначе как	1	1
715	с определенным	1	1
716	к ним	1	1
717	само по	1	1
718	переживание или	1	1
719	свое выражение	1	1
720	оно принадлежит	1	1
721	в изолированном	1	1
722	это речь	2	1
723	от того	6	1
724	речью в	2	1
725	в других	1	1
726	со всем	2	1
727	со стороны	1	1
728	формы из	1	1
729	между которыми	1	1
730	и из	1	1
731	связаны с	1	1
732	эта работа	1	1
733	к нашему	1	1
734	если только	1	1
735	внешней речи	1	1
736	а именно	1	1
737	а эти	2	1
738	не относится	1	1
739	ему не	1	1
740	соответствии с	1	1
741	уходит в	1	1
742	с той	2	1
743	и между	1	1
744	в середине	1	1
745	без значения	2	1
746	слово но	1	1
747	его социальная	1	1
748	больше и	1	1
749	и последующим	1	1
750	в соответствии	1	1
751	случайных и	1	1
752	превращается в	3	1
753	чтобы убедиться	2	1
754	общение не	1	1
755	которых мы	2	1
756	на которых	2	1
757	другой стороны	9	1
758	как ни	1	1
759	увидим в	1	1
760	дело в	2	1
761	что обычно	1	1
762	на основании	5	1
763	или с	1	1
764	теоретической и	1	1
765	если не	3	1
766	себя на	1	1
767	мышлении и	7	1
768	в связном	2	1
769	чрезвычайно важно	1	1
770	мы говорим	1	1
771	только его	1	1
772	эти исследования	3	1
773	значения есть	1	1
774	к жизни	1	1
775	сравнению с	5	1
776	те кто	2	1
777	в течение	2	1
778	на которое	1	1
779	его исследовании	2	1
780	становится все	1	1
781	что же	1	1
782	у самого	1	1
783	из этой	2	1
784	друг с	4	1
785	в состоянии	2	1
786	в это	1	1
787	и другим	2	1
788	связано со	1	1
789	в целом	20	1
790	на которой	2	1
791	фактов в	2	1
792	общественной жизни	1	1
793	к вопросу	2	1
794	мышление мы	1	1
795	слова но	1	1
796	живет и	1	1
797	этого рода	2	1
798	об отношении	12	1
799	это первое	1	1
800	о котором	2	1
801	хотя и	2	1
802	работы мы	2	1
803	пр в	1	1
804	речь которая	1	1
805	эти проблемы	1	1
806	очередь является	1	1
807	у них	1	1
808	из своего	1	1
809	является чистым	1	1
810	мы должны	5	1
811	пытались сделать	1	1
812	потому что	6	1
813	логики и	1	1
814	в новых	3	1
815	по самой	2	1
816	речи если	5	1
817	в равной	2	1
818	на части	1	1
819	к ее	1	1
820	момент единства	1	1
821	речь или	2	1
822	друга но	1	1
823	для разрешения	1	1
824	работы и	2	1
825	отрывается от	2	1
826	прибавить еще	2	1
827	этой проблемы	8	1
828	признать в	1	1
829	какой мере	2	1
830	никакой связи	2	1
831	этом мы	1	1
832	из этого	5	1
833	к моменту	1	1
834	в заключение	1	1
835	целей и	1	1
836	речи как	8	1
837	и слов	1	1
838	предметом исследования	3	1
839	чрезвычайно трудно	1	1
840	ее в	2	1
841	и другие	1	1
842	по поводу	1	1
843	также не	2	1
844	каждое слово	1	1
845	том числе	1	1
846	гораздо более	1	1
