N	2gram	Losev_Prob_2	Vladivir
127	конце концов	7	5
128	что он	4	5
129	только на	9	5
130	в одном	1	5
131	не было	3	5
132	в данном	10	5
133	между прочим	1	5
134	никакого отношения	1	5
135	в самом	5	4
136	то же	5	4
137	что если	4	4
138	и о	4	4
139	вопрос о	3	4
140	но даже	3	4
141	еще не	10	4
142	но не	4	4
143	то он	1	4
144	все же	8	4
145	но в	6	4
146	бы и	7	4
147	на то	6	4
148	было бы	8	4
149	ведь если	4	4
150	чем в	1	4
151	такой же	1	4
152	даже в	2	4
153	тому что	3	4
154	не имеет	7	4
155	учения о	1	4
156	или как	2	4
157	в каком	4	4
158	только при	2	4
159	то время	1	4
160	в дальнейшем	1	4
161	никак не	11	4
162	и можно	3	4
163	если мы	9	4
164	при помощи	8	4
165	от того	1	4
166	здесь в	1	4
167	а с	1	4
168	говорит о	1	4
169	до конца	1	4
170	однако и	1	4
171	и все	5	4
172	как это	1	4
173	если оно	3	4
174	такого рода	15	4
175	в результате	4	4
176	возникает вопрос	1	4
177	мы должны	3	4
178	есть и	1	4
179	точно так	3	4
180	же как	1	3
181	на самом	4	3
182	мы имеем	1	3
183	и тут	4	3
184	я не	1	3
185	и был	1	3
186	с большим	1	3
187	здесь не	2	3
188	бы то	2	3
189	заметим что	1	3
190	не все	4	3
191	независимо от	2	3
192	перед нами	2	3
193	уже в	3	3
194	из этих	3	3
195	с их	1	3
196	в нем	1	3
197	при этом	3	3
198	раз навсегда	1	3
199	так уж	2	3
200	является не	2	3
201	но все	2	3
202	то ни	3	3
203	том случае	2	3
204	свойств и	1	3
205	в качестве	2	3
206	это было	2	3
207	это не	1	3
208	этом смысле	5	3
209	далеко не	4	3
210	разного рода	4	3
211	самого человека	1	3
212	не в	2	3
213	если нет	1	3
214	что есть	1	3
215	если имеется	1	3
216	и слишком	2	3
217	того чтобы	2	3
218	бы сказали	1	3
219	и притом	3	3
220	сводится к	2	3
221	всякого рода	4	3
222	отличается от	2	3
223	всегда есть	1	3
224	оно не	3	3
225	в абсолютном	1	3
226	в виду	8	3
227	истории философии	1	3
228	то как	1	3
229	если бы	4	3
230	и вообще	16	3
231	находится в	1	3
232	настоящее время	16	3
233	к нему	2	3
234	что бы	1	3
235	что здесь	1	3
236	как нечто	2	3
237	и весьма	2	3
238	и тем	4	3
239	по этому	3	3
240	с одной	5	3
241	и чисто	1	3
242	ни с	2	3
243	был бы	6	3
244	не так	2	3
245	всяком случае	10	3
246	само по	2	3
247	само собой	1	3
248	и только	4	3
249	самого же	2	3
250	даже не	3	3
251	именно в	1	3
252	вещь и	2	3
253	а наоборот	1	3
254	вопросе о	1	3
255	в связи	5	3
256	как именно	3	3
257	и вовсе	6	3
258	подобного рода	4	3
259	одной стороны	5	3
260	как бы	4	3
261	же самое	6	3
262	но для	1	3
263	и для	6	3
264	нельзя сказать	1	3
265	в настоящее	16	3
266	собственно говоря	2	3
267	или не	2	3
268	же в	1	3
269	но вот	2	3
270	только о	8	3
271	вполне понятно	1	3
272	ее в	1	3
273	и эта	1	3
274	как на	2	3
275	в таком	11	3
276	во всяком	13	3
277	сам по	1	2
278	не имел	2	2
279	по преимуществу	2	2
280	не имеют	1	2
281	должна быть	1	2
282	с таким	1	2
283	и этот	3	2
284	по его	1	2
285	есть не	6	2
286	и само	2	2
287	мы не	7	2
288	имеет свою	1	2
289	время как	1	2
290	не вполне	4	2
291	на себя	1	2
292	мы и	6	2
293	не нужно	3	2
294	он был	1	2
295	он сам	3	2
296	первый план	3	2
297	без которой	2	2
298	что его	1	2
299	данном случае	5	2
300	а тем	3	2
301	но как	6	2
302	сам собою	1	2
303	а и	1	2
304	себе и	2	2
305	этого последнего	1	2
306	есть просто	2	2
307	и речи	3	2
308	в настоящем	1	2
309	которые не	2	2
310	во что	1	2
311	общего с	2	2
312	с этим	5	2
313	сам же	1	2
314	и наконец	3	2
315	это тоже	3	2
316	и к	3	2
317	от этого	1	2
318	не очень	2	2
319	только то	3	2
320	в целом	3	2
321	так или	6	2
322	в нашем	3	2
323	есть о	1	2
324	остановиться на	1	2
325	и простыми	1	2
326	иначе и	1	2
327	говоря только	1	2
328	что она	4	2
329	а скорее	2	2
330	и еще	1	2
331	же это	5	2
332	в силу	1	2
333	и по	3	2
334	всех своих	1	2
335	случае если	2	2
336	что является	1	2
337	же не	1	2
338	в другом	1	2
339	об этой	1	2
340	те или	7	2
341	должен был	1	2
342	м с	2	2
343	но уже	5	2
344	о которых	3	2
345	таком случае	10	2
346	с такой	1	2
347	на первый	4	2
348	в этих	4	2
349	имеет ничего	2	2
350	что такая	3	2
351	в вопросе	1	2
352	в их	3	2
353	все и	1	2
354	оказывается что	3	2
355	далеки от	1	2
356	выше мы	1	2
357	и более	5	2
358	можно ли	6	2
359	тем самым	7	2
360	о значении	3	2
361	как можно	1	2
362	что эта	1	2
363	она не	3	2
364	есть прежде	4	2
365	тут тоже	4	2
366	на него	2	2
367	но что	1	2
368	иметь в	1	2
369	но только	4	2
370	человека от	1	2
371	и всегда	1	2
372	она должна	2	2
373	по своей	1	2
374	связи с	5	2
375	что на	4	2
376	может показаться	1	2
377	нет ни	1	2
378	не могут	4	2
379	и вполне	4	2
380	той или	5	2
381	не существует	6	2
382	в в	2	2
383	ни стало	1	2
384	самой обыкновенной	2	2
385	правильно но	1	2
386	что оба	1	2
387	роль в	2	2
388	здесь нет	1	2
389	во многом	1	2
390	можно только	2	2
391	является в	2	2
392	и всякого	1	2
393	которая в	1	2
394	но мы	3	2
395	что каждый	2	2
396	его в	3	2
397	или иные	3	2
398	и всю	1	2
399	бы в	3	2
400	которые можно	1	2
401	в теории	1	2
402	в каких	1	2
403	быть и	2	2
404	но с	1	2
405	весьма большую	1	2
406	о двух	2	2
407	одной из	1	2
408	что даже	1	2
409	в какой	1	2
410	что а	1	2
411	с термином	1	2
412	не имеющих	2	2
413	и так	1	2
414	здесь о	2	2
415	мы будем	1	2
416	это же	1	2
417	также еще	1	2
418	не можем	4	2
419	то и	4	2
420	в нашей	3	2
421	свидетельствует о	2	2
422	а то	1	2
423	то чему	1	2
424	себе в	2	2
425	содержания и	5	2
426	здесь и	1	2
427	не о	6	2
428	друг друга	1	2
429	только с	2	2
430	потому и	1	2
431	должны сказать	1	2
432	мы сейчас	1	2
433	для того	3	2
434	же деле	1	2
435	без всякой	5	2
436	со стороны	1	2
437	или иначе	6	2
438	можно сколько	1	2
439	только к	1	2
440	больше и	1	2
441	самом же	1	2
442	которых мы	1	2
443	не на	1	2
444	что мы	14	2
445	как не	1	2
446	но оно	1	2
447	нет ничего	2	2
448	то можно	1	2
449	к своему	1	2
450	ясностью и	1	2
451	а если	1	2
452	на почве	1	2
453	самого себя	2	2
454	таких условиях	1	2
455	стороны и	4	2
456	для понимания	1	2
457	есть оно	1	2
458	еще раз	1	2
459	сказать не	1	2
460	является для	2	2
461	при условии	6	2
462	это последнее	1	2
463	всей этой	3	2
464	вообще говоря	4	2
465	в одно	2	2
466	не является	7	2
467	в с	2	2
468	то не	3	2
469	но когда	1	2
470	и ни	3	2
471	этом отношении	1	2
472	все они	1	2
473	мы мыслим	1	2
474	бы на	1	2
475	другой стороны	5	2
476	но можно	2	2
477	совершенно не	2	2
478	сколько угодно	1	2
479	к его	1	2
480	из этого	2	2
481	с его	1	2
482	же и	2	2
483	к этой	1	2
484	ни на	1	2
485	будет то	1	2
486	к этому	1	2
487	как просто	1	1
488	можно говорить	3	1
489	речь идет	2	1
490	в сфере	1	1
491	для построения	1	1
492	для выяснения	1	1
493	чтобы не	2	1
494	мы здесь	3	1
495	следовательно если	1	1
496	противоречие с	1	1
497	только потому	1	1
498	науки о	1	1
499	это и	3	1
500	и должны	3	1
501	и есть	4	1
502	вот оказывается	1	1
503	что слово	3	1
504	с целым	1	1
505	всего система	1	1
506	в чисто	1	1
507	этой теории	4	1
508	от той	1	1
509	конечно с	1	1
510	из самых	2	1
511	к учению	1	1
512	от всяких	2	1
513	все те	1	1
514	и больше	1	1
515	ни даже	2	1
516	и была	1	1
517	и конечно	2	1
518	большое распространение	1	1
519	для своего	1	1
520	это совершенно	2	1
521	здесь уже	1	1
522	чего другого	1	1
523	которую мы	1	1
524	на такие	1	1
525	что многие	2	1
526	но ясно	1	1
527	от своих	1	1
528	есть нечто	7	1
529	материи без	1	1
530	которого мы	1	1
531	что иное	3	1
532	и такой	1	1
533	указывая на	1	1
534	представление о	5	1
535	для нашей	3	1
536	самый термин	1	1
537	конечно и	1	1
538	что тело	1	1
539	себе что	2	1
540	и говорить	1	1
541	и сводится	1	1
542	и совсем	2	1
543	и самого	4	1
544	является такой	1	1
545	иное как	3	1
546	и нигде	1	1
547	во всех	2	1
548	сознания а	1	1
549	без которого	1	1
550	то мы	1	1
551	а следовательно	1	1
552	и главное	1	1
553	к которой	1	1
554	следовательно все	1	1
555	общего к	1	1
556	если в	1	1
557	в общем	4	1
558	мы тоже	2	1
559	связанного с	1	1
560	и будет	1	1
561	оно является	2	1
562	нет и	3	1
563	и чем	1	1
564	что они	3	1
565	скорее только	1	1
566	сама по	4	1
567	один и	2	1
568	к сожалению	6	1
569	после всего	1	1
570	относится к	6	1
571	в поисках	2	1
572	нашего сознания	2	1
573	это одно	1	1
574	как в	1	1
575	мышление если	1	1
576	а иной	1	1
577	ли ведь	1	1
578	первых двух	1	1
579	просто как	3	1
580	и думать	1	1
581	нового не	2	1
582	мы находили	1	1
583	случае уже	1	1
584	как иначе	3	1
585	это просто	1	1
586	это определение	1	1
587	как таковое	1	1
588	значит есть	1	1
589	и свою	2	1
590	как результат	1	1
591	пользуемся не	1	1
592	дело только	1	1
593	не быть	1	1
594	пункте нашего	1	1
595	очень многие	1	1
596	наше сознание	2	1
597	бы не	3	1
598	которые в	2	1
599	а может	2	1
600	думать что	1	1
601	может считаться	1	1
602	в известном	1	1
603	в последнее	1	1
604	настоящем пункте	1	1
605	часто даже	1	1
606	им в	1	1
607	не годится	2	1
608	человек не	2	1
609	так сказать	1	1
610	она все	1	1
611	теории и	3	1
612	даже с	1	1
613	мы пользуемся	1	1
614	о которой	1	1
615	не говорим	2	1
616	перестает быть	3	1
617	именно то	1	1
618	нужно говорить	2	1
619	в корне	2	1
620	самым настоящим	1	1
621	их в	4	1
622	на земле	1	1
623	что тут	1	1
624	субстанция не	2	1
625	взятое само	1	1
626	в плане	2	1
627	всякого определения	2	1
628	его от	2	1
629	что ни	1	1
630	нему же	1	1
631	от других	1	1
632	такие термины	2	1
633	такого же	1	1
634	для характеристики	1	1
635	и никакого	2	1
636	просто только	1	1
637	на этой	2	1
638	говорить не	1	1
639	входя в	1	1
640	лишь в	3	1
641	знает что	2	1
642	заключается в	4	1
643	который так	1	1
644	бытие которое	1	1
645	но их	1	1
646	является вполне	1	1
647	ведь в	1	1
648	знаком с	1	1
649	уже встречались	1	1
650	же именно	4	1
651	в хронологическом	1	1
652	само собою	1	1
653	в них	2	1
654	сами собой	1	1
655	все равно	3	1
656	результате чего	1	1
657	весьма важный	1	1
658	о невозможности	1	1
659	эту тему	2	1
660	которой он	4	1
661	если иметь	1	1
662	оно имеет	1	1
663	что такого	1	1
664	тут нет	1	1
665	но я	1	1
666	во время	1	1
667	действительно если	1	1
668	и при	2	1
669	и их	3	1
670	однако цельность	1	1
671	сказать так	1	1
672	еще менее	1	1
673	является уже	1	1
674	в такой	2	1
675	и без	5	1
676	представить себе	4	1
677	было чрезвычайно	1	1
678	то для	1	1
679	чем другим	1	1
680	прийти к	2	1
681	ничто то	1	1
682	всего только	1	1
683	мы говорили	1	1
684	место в	1	1
685	логика и	1	1
686	и понятия	1	1
687	в которых	1	1
688	идти только	1	1
689	бы мы	2	1
690	сама собой	4	1
691	необходимо будет	1	1
692	должны были	3	1
693	мы теперь	1	1
694	является только	3	1
695	чтобы можно	1	1
696	не раз	1	1
697	только были	1	1
698	но эта	3	1
699	не будем	4	1
700	образом и	1	1
701	самое время	4	1
702	оба они	1	1
703	который вообще	1	1
704	есть именно	5	1
705	речи в	1	1
706	знания но	1	1
707	войти в	2	1
708	ни было	1	1
709	не тем	1	1
710	возможно только	2	1
711	с такими	1	1
712	общего и	1	1
713	которые тоже	2	1
714	на всю	2	1
715	не требуется	1	1
716	необходимо чтобы	1	1
717	или если	1	1
718	же мы	2	1
719	существование всего	1	1
720	этой области	3	1
721	как акт	1	1
722	он тоже	2	1
723	с которой	3	1
724	что с	2	1
725	имеет свое	1	1
726	и другое	1	1
727	самого начала	2	1
728	при беглом	1	1
729	одна из	3	1
730	и вместо	1	1
731	что их	2	1
732	в науке	3	1
733	на себе	1	1
734	и непосредственного	1	1
735	в основе	3	1
736	и далеко	1	1
737	но вместе	1	1
738	то менее	2	1
739	как здесь	1	1
740	можно судить	3	1
741	какой бы	1	1
742	следовательно и	1	1
743	под этим	5	1
744	это то	5	1
745	может существовать	1	1
746	только из	1	1
747	действительности является	1	1
748	если этого	1	1
749	гораздо богаче	1	1
750	и является	3	1
751	буквальном смысле	1	1
752	это слово	1	1
753	вернее сказать	1	1
754	такой точки	1	1
755	и теперь	1	1
756	самой этой	1	1
757	рушится и	1	1
758	не столь	2	1
759	никуда не	2	1
760	как будто	6	1
761	цельность которая	1	1
762	ч м	2	1
763	ли это	2	1
764	есть у	1	1
765	настоящего времени	2	1
766	то более	2	1
767	является то	1	1
768	здесь тоже	1	1
769	относиться к	2	1
770	такая точка	1	1
771	менее понятно	1	1
772	когда мы	6	1
773	прямо нужно	1	1
774	взятое в	1	1
775	только еще	1	1
776	i но	1	1
777	слова можно	1	1
778	скорее в	1	1
779	бы он	1	1
780	указывает на	5	1
781	все еще	4	1
782	теории в	1	1
783	подход к	1	1
784	что при	4	1
785	которые мы	3	1
786	ввиду своей	3	1
787	этот путь	1	1
788	гласит что	1	1
789	необходимым и	1	1
790	им термины	1	1
791	тоже никуда	1	1
792	раз даже	1	1
793	содержащиеся в	1	1
794	с ее	1	1
795	всем этим	3	1
796	говоря уже	4	1
797	всего этого	1	1
798	без всякого	4	1
799	в буквальном	1	1
800	вещи являются	1	1
801	последнее время	1	1
802	только не	3	1
803	нет никакой	2	1
804	но уж	1	1
805	с самого	3	1
806	говорится что	1	1
807	вопрос что	1	1
808	мы высказали	1	1
809	имеет никакого	2	1
810	совершенно неверно	1	1
811	вероятно и	1	1
812	материи и	1	1
813	о тех	1	1
814	о самой	4	1
815	и сам	2	1
816	iii в	1	1
817	что ведь	1	1
818	вещи и	2	1
819	ясно что	8	1
820	это вовсе	2	1
821	особенно в	1	1
822	и которые	2	1
823	с самим	3	1
824	и каждый	1	1
825	но никак	2	1
826	том как	1	1
827	и многое	1	1
828	что современное	1	1
829	наше внимание	1	1
830	собой и	4	1
831	данного в	1	1
832	эту теорию	1	1
833	выходящее за	1	1
834	годится если	1	1
835	указанной нами	1	1
836	и нужно	1	1
837	каждый раз	3	1
838	мы могли	2	1
839	и поэтому	2	1
840	то во	2	1
841	внимание на	3	1
842	другими словами	6	1
843	язык и	2	1
844	все вещи	1	1
845	остается неясным	1	1
846	одного из	1	1
847	или на	1	1
848	этой работе	2	1
849	на что	1	1
850	что такой	1	1
851	можно сказать	6	1
852	условии логической	1	1
853	ли она	1	1
854	может не	1	1
855	уже самое	1	1
856	а во	1	1
857	является здесь	2	1
858	другой весьма	1	1
859	смысле не	1	1
860	и во	1	1
861	такие слова	1	1
862	говорить об	3	1
863	и ф	1	1
864	мы ни	2	1
865	в глазах	1	1
866	во всей	1	1
867	то тут	1	1
868	вообще и	2	1
869	которая и	2	1
870	есть тоже	3	1
871	этой терминологии	2	1
872	в свете	3	1
873	еще только	1	1
874	иначе он	1	1
875	и следовательно	4	1
876	и всякое	2	1
877	если это	2	1
878	может иметь	2	1
879	единораздельная цельность	4	1
880	и она	1	1
881	и мы	2	1
882	дать в	1	1
883	с нашей	1	1
884	в литературе	1	1
885	же можно	1	1
886	тех пор	4	1
887	важный для	1	1
888	один из	3	1
889	мы действительно	1	1
890	но например	1	1
891	только одной	1	1
892	смысле и	1	1
893	не ставит	1	1
894	большее что	1	1
895	будто бы	5	1
896	словом и	1	1
897	бы его	2	1
898	это очень	1	1
899	самые разнообразные	1	1
900	об идеях	1	1
901	никак нельзя	3	1
902	здесь с	1	1
903	слишком уж	3	1
904	условии нашего	1	1
905	есть ни	3	1
906	даже вовсе	1	1
907	не то	2	1
908	менее и	1	1
909	самом деле	4	1
910	этому поводу	2	1
911	конечно не	2	1
912	да еще	1	1
913	своей целью	1	1
914	вопроса о	1	1
915	нами и	1	1
916	быть весьма	1	1
917	об его	2	1
918	тем чтобы	1	1
919	еще очень	1	1
920	время является	1	1
921	а это	3	1
922	мышления и	2	1
923	а ведь	2	1
924	факт но	1	1
925	такое определение	1	1
926	эти два	1	1
927	не чем	1	1
928	это обстоятельство	2	1
929	не будут	1	1
930	как область	1	1
931	поводу необходимо	1	1
932	случае когда	2	1
933	не для	1	1
934	от тех	1	1
935	раз весьма	1	1
936	или это	1	1
937	и никакой	1	1
938	ввиду своего	1	1
939	говорить отдельно	1	1
940	каждый элемент	2	1
941	существовать в	1	1
942	легко можно	1	1
943	указание на	3	1
944	не обладает	1	1
945	о каком	1	1
946	обязательно является	2	1
947	науке уже	1	1
948	это будет	3	1
949	имеет значение	2	1
950	в последние	2	1
951	нужно было	1	1
952	и др	2	1
953	возможно что	1	1
954	тотчас же	2	1
955	никакого нового	1	1
956	или иной	5	1
957	о своей	1	1
958	говорим о	3	1
959	до сих	4	1
960	настоящего раздела	1	1
961	предметов как	1	1
962	предполагает существование	1	1
963	термины как	3	1
964	не относится	1	1
965	являются только	1	1
966	и прежде	2	1
967	представляет собою	1	1
968	на чем	2	1
969	себя и	1	1
970	многое другое	2	1
971	что для	3	1
972	идет только	1	1
973	каком смысле	1	1
974	от другого	2	1
975	этот термин	2	1
976	менее он	1	1
977	бы для	1	1
978	смысла и	2	1
979	в подлинном	1	1
980	иначе но	1	1
981	она является	1	1
982	как системы	2	1
983	если эта	1	1
984	наше исследование	2	1
985	есть отношение	2	1
986	а так	1	1
987	о чем	6	1
988	без которых	3	1
989	только от	1	1
990	что из	2	1
991	себе уже	1	1
992	уж совсем	1	1
993	и об	1	1
994	время весьма	2	1
995	уже давно	5	1
996	входить в	2	1
997	в частности	5	1
998	для них	3	1
999	необходимы для	2	1
1000	ли является	1	1
1001	очень долго	1	1
1002	можно будет	1	1
1003	свете этой	1	1
1004	другим а	1	1
1005	мы говорим	4	1
1006	его на	1	1
1007	учению о	2	1
1008	из которых	2	1
1009	мы занимаемся	1	1
1010	этих работ	1	1
1011	по своему	5	1
1012	только данного	1	1
1013	он говорит	1	1
1014	мы считаем	2	1
1015	она есть	1	1
1016	мыслим и	1	1
1017	простого и	1	1
1018	на эту	2	1
1019	но этот	1	1
1020	в тех	2	1
1021	думается что	2	1
1022	за рамки	1	1
1023	для человека	1	1
1024	этим мы	2	1
1025	в состоянии	2	1
1026	мыслится как	1	1
1027	к проблеме	1	1
1028	здесь идет	2	1
1029	мы сказали	1	1
1030	себя свое	1	1
1031	смысле его	1	1
1032	бытие или	1	1
1033	к понятию	3	1
1034	слова и	4	1
1035	на пути	1	1
1036	себя ни	1	1
1037	этом случае	7	1
1038	и нет	1	1
1039	уж никак	2	1
1040	известном смысле	1	1
1041	сих пор	4	1
1042	заставляет нас	2	1
1043	все это	4	1
1044	видно что	1	1
1045	ведь никакой	1	1
1046	и таким	1	1
1047	ближе к	1	1
1048	от нас	3	1
1049	должны быть	1	1
1050	вообще все	2	1
1051	пока еще	9	1
1052	самое большее	3	1
1053	вне его	1	1
1054	большой знаток	1	1
1055	в более	1	1
1056	только мы	2	1
1057	для настоящего	2	1
1058	раздела нашей	1	1
1059	ли в	2	1
1060	уже на	1	1
1061	тем и	1	1
1062	на небе	1	1
1063	мира и	1	1
1064	бы даже	1	1
1065	и самым	1	1
1066	или другой	5	1
1067	который является	1	1
1068	но обязательно	2	1
1069	у них	1	1
1070	еще более	2	1
1071	полноты и	1	1
1072	года в	1	1
1073	разной степени	1	1
1074	они имеют	1	1
1075	но зато	2	1
1076	существует ли	3	1
1077	общая и	2	1
1078	даже при	1	1
1079	не являются	3	1
1080	от всякого	2	1
1081	система конечно	1	1
1082	к самому	1	1
1083	есть то	5	1
1084	нами не	4	1
1085	утверждать что	2	1
1086	всего мира	1	1
1087	не говоря	4	1
1088	весьма разнообразно	1	1
1089	только как	3	1
1090	в системе	2	1
1091	состоит из	2	1
1092	особенно важны	3	1
1093	то здесь	1	1
1094	для нашего	1	1
1095	элементов а	2	1
1096	даже просто	1	1
1097	не что	3	1
1098	чтобы он	1	1
1099	огромное значение	1	1
1100	в заключение	2	1
1101	в действительности	2	1
1102	если она	1	1
1103	том числе	2	1
1104	то оно	1	1
1105	по поводу	2	1
1106	по причине	1	1
1107	который не	1	1
1108	эти категории	1	1
1109	все что	3	1
1110	они не	1	1
1111	гораздо более	4	1
1112	ведь нельзя	1	1
