N	2gram	Losev_Prob_5	KulturaY
167	а также	3	3
168	аналогии с	1	3
169	знает что	3	3
170	что и	6	3
171	в форме	1	3
172	конце концов	6	3
173	того что	3	3
174	есть в	2	3
175	уже в	2	3
176	же в	3	3
177	до конца	1	3
178	у него	11	3
179	как раз	5	3
180	тем что	2	3
181	указание на	1	3
182	или иначе	1	3
183	именно в	3	3
184	на фоне	1	3
185	из которых	1	3
186	но для	2	3
187	в большей	2	3
188	зрения в	1	3
189	этом отношении	1	3
190	но это	1	3
191	и это	1	3
192	точно так	3	3
193	гораздо более	4	3
194	смысле слова	3	2
195	отношения к	1	2
196	в обычном	1	2
197	и потому	1	2
198	на самом	1	2
199	тех же	1	2
200	и есть	1	2
201	тем же	3	2
202	характерное для	2	2
203	и до	2	2
204	свое место	1	2
205	в году	5	2
206	что если	1	2
207	но вот	1	2
208	но даже	4	2
209	так или	1	2
210	мы будем	2	2
211	не то	2	2
212	не просто	5	2
213	что они	3	2
214	наше время	1	2
215	в своем	11	2
216	что касается	3	2
217	могли бы	1	2
218	его к	1	2
219	это просто	1	2
220	что само	1	2
221	от этого	3	2
222	и у	5	2
223	быть только	3	2
224	и если	1	2
225	по словам	2	2
226	при этом	4	2
227	не как	1	2
228	состоит в	1	2
229	лишь с	1	2
230	это конечно	2	2
231	здесь мы	1	2
232	в другом	3	2
233	того или	1	2
234	данном случае	2	2
235	только о	1	2
236	же образом	1	2
237	но уже	2	2
238	с тем	5	2
239	как и	7	2
240	не всегда	3	2
241	а если	1	2
242	бы на	2	2
243	и сейчас	2	2
244	в своей	22	2
245	таким же	1	2
246	в их	1	2
247	результате этого	1	2
248	нельзя было	1	2
249	и более	2	2
250	тем самым	1	2
251	в устах	1	2
252	только для	2	2
253	в атмосфере	2	2
254	в отношении	3	2
255	что эта	1	2
256	она не	1	2
257	мало того	1	2
258	хотелось бы	1	2
259	и прочие	2	2
260	того как	5	2
261	в день	1	2
262	в самой	3	2
263	что наша	1	2
264	в наше	1	2
265	доказать что	2	2
266	за ними	2	2
267	он лишен	1	2
268	и свое	2	2
269	некоторой степени	4	2
270	говоря уже	1	2
271	и всякой	1	2
272	что у	5	2
273	что для	1	2
274	в плоскости	1	2
275	отсюда и	1	2
276	когда в	1	2
277	это только	1	2
278	и вообще	9	2
279	мы могли	1	2
280	после того	3	2
281	как у	1	2
282	к нему	3	2
283	вся эта	1	2
284	нуждается в	1	2
285	вообще и	2	2
286	а именно	12	2
287	тех пор	1	2
288	которое было	1	2
289	с ними	1	2
290	или же	2	2
291	с одной	3	2
292	же и	1	2
293	конечно не	2	2
294	следовало бы	1	2
295	то только	1	2
296	большинстве случаев	1	2
297	был бы	1	2
298	до некоторой	4	2
299	в целях	2	2
300	даже и	4	2
301	никогда не	7	2
302	и даже	14	2
303	еще и	4	2
304	обратить внимание	3	2
305	превращается в	1	2
306	смысла и	1	2
307	а на	1	2
308	не на	1	2
309	однако и	1	2
310	и следовательно	1	2
311	он и	5	2
312	и вовсе	1	2
313	так называемых	1	2
314	но оно	1	2
315	в частности	4	2
316	на который	1	2
317	о возможности	1	2
318	который мы	1	2
319	как будто	3	2
320	ли не	2	2
321	с этой	2	2
322	между прочим	1	2
323	является ли	1	2
324	и для	6	2
325	и от	1	2
326	всякого рода	2	2
327	о котором	3	2
328	речи с	1	2
329	и все	9	2
330	мы должны	1	2
331	но зато	1	2
332	будто бы	5	2
333	в свою	2	2
334	не говоря	1	2
335	только как	1	2
336	к действию	1	2
337	в своих	1	2
338	по поводу	2	2
339	это в	1	2
340	этой точки	1	2
341	всем и	1	1
342	мы к	1	1
343	в такой	1	1
344	сам по	1	1
345	и без	2	1
346	становится в	1	1
347	на редкость	1	1
348	так легко	1	1
349	мере в	2	1
350	за которым	1	1
351	было то	1	1
352	в котором	2	1
353	едва ли	4	1
354	по его	2	1
355	а как	1	1
356	этого стихотворения	1	1
357	новое но	1	1
358	готов даже	1	1
359	время еще	1	1
360	мы не	2	1
361	на первом	3	1
362	о помощи	1	1
363	время как	3	1
364	что иное	3	1
365	нечего делать	2	1
366	очень простой	1	1
367	мы и	2	1
368	жизни это	1	1
369	общее замечание	1	1
370	и он	4	1
371	с большим	1	1
372	мог бы	1	1
373	он был	2	1
374	иное как	3	1
375	время в	1	1
376	бы то	2	1
377	в лондоне	1	1
378	с его	1	1
379	только после	1	1
380	не без	1	1
381	то мы	1	1
382	считает необходимым	1	1
383	и никто	1	1
384	свою жизнь	1	1
385	только тогда	3	1
386	по отношению	2	1
387	и чужой	1	1
388	земле в	1	1
389	нет и	1	1
390	эти внешние	1	1
391	сама по	1	1
392	так что	11	1
393	что именно	2	1
394	вспомним что	1	1
395	кроме того	2	1
396	напечатанной в	1	1
397	этом же	1	1
398	и как	6	1
399	что по	1	1
400	по пути	1	1
401	и к	4	1
402	под тем	1	1
403	то в	1	1
404	оттого что	1	1
405	в которой	5	1
406	за это	5	1
407	чуть ли	1	1
408	из этих	1	1
409	в себе	4	1
410	но он	5	1
411	тому же	1	1
412	а скорее	2	1
413	она становится	1	1
414	от которого	1	1
415	мы можем	5	1
416	он должен	1	1
417	можем найти	1	1
418	ведь не	1	1
419	первым и	1	1
420	том чтобы	1	1
421	вообще не	1	1
422	прежде чем	2	1
423	так например	1	1
424	или иных	2	1
425	и свободу	1	1
426	прочие стороны	1	1
427	больше всего	1	1
428	то ни	2	1
429	не будет	2	1
430	того кто	1	1
431	из всех	2	1
432	а по	1	1
433	интересно здесь	1	1
434	те или	1	1
435	который уже	1	1
436	которого не	2	1
437	который и	1	1
438	некоторые основные	1	1
439	всю свою	3	1
440	он все	2	1
441	здесь нет	1	1
442	и творчества	1	1
443	далеко не	4	1
444	здесь можно	1	1
445	представляет себе	1	1
446	и некоторые	1	1
447	такой же	1	1
448	но я	1	1
449	мы как	1	1
450	но до	1	1
451	и при	1	1
452	можно найти	6	1
453	в следующем	1	1
454	же это	1	1
455	на месте	2	1
456	его мнению	1	1
457	в положительном	1	1
458	вторая часть	2	1
459	еще с	1	1
460	смысле то	1	1
461	далее в	1	1
462	для всякого	1	1
463	смысле а	1	1
464	не раз	1	1
465	в поэме	2	1
466	в одном	3	1
467	творчества и	1	1
468	сознание что	1	1
469	борьбу с	2	1
470	только те	1	1
471	их в	1	1
472	однако в	3	1
473	что этот	5	1
474	где нет	1	1
475	и под	1	1
476	даже в	1	1
477	тому что	1	1
478	xviii века	1	1
479	культурной жизни	1	1
480	в воспитании	1	1
481	но еще	2	1
482	самого начала	1	1
483	на котором	1	1
484	тогда когда	4	1
485	дело в	2	1
486	поскольку однако	1	1
487	не говорите	1	1
488	и два	1	1
489	виду не	1	1
490	и когда	1	1
491	до сих	2	1
492	что вы	1	1
493	же значение	1	1
494	для всего	1	1
495	которое является	1	1
496	вообще нет	1	1
497	же остается	1	1
498	не стоило	1	1
499	во всем	1	1
500	ему и	1	1
501	ли в	2	1
502	масса у	1	1
503	то этот	1	1
504	работе и	1	1
505	этого рассуждения	1	1
506	которыми пользуется	1	1
507	не знали	1	1
508	двух враждующих	1	1
509	и современный	1	1
510	свое собственное	2	1
511	когда мы	1	1
512	здесь совершенно	1	1
513	с явным	1	1
514	делают их	1	1
515	как только	1	1
516	слова но	1	1
517	присутствуют в	1	1
518	за что	4	1
519	не встречается	1	1
520	указывает на	3	1
521	все еще	4	1
522	свое значение	1	1
523	где он	1	1
524	ничего общего	1	1
525	своих цепей	2	1
526	относящихся сюда	1	1
527	смысле что	1	1
528	это время	2	1
529	с ее	1	1
530	говорит и	1	1
531	без всякого	2	1
532	в ее	3	1
533	на основе	1	1
534	предложений но	1	1
535	еще два	1	1
536	с самого	1	1
537	то время	3	1
538	это для	1	1
539	это путь	1	1
540	обращаясь к	1	1
541	который здесь	1	1
542	здесь как	2	1
543	и которые	2	1
544	по природе	1	1
545	которая была	1	1
546	это мы	1	1
547	собственные имена	1	1
548	а все	1	1
549	что от	3	1
550	основана на	1	1
551	поэтому в	1	1
552	в эпоху	3	1
553	к русской	1	1
554	покончить с	1	1
555	с полным	1	1
556	о том	12	1
557	внимание на	3	1
558	не приходит	1	1
559	настоящее время	3	1
560	который является	1	1
561	почему же	1	1
562	и просто	2	1
563	в чем	2	1
564	в значительной	2	1
565	нас в	4	1
566	для немецкого	1	1
567	дать общую	1	1
568	которых они	1	1
569	ее от	1	1
570	русской литературе	3	1
571	от них	2	1
572	vi в	1	1
573	хотел бы	1	1
574	вслед за	2	1
575	в него	1	1
576	мы уже	1	1
577	находим и	2	1
578	что здесь	2	1
579	но с	1	1
580	что очень	1	1
581	iv в	4	1
582	обе эти	1	1
583	что всегда	1	1
584	одной из	1	1
585	в какой	2	1
586	очень много	1	1
587	например с	1	1
588	то он	1	1
589	и такое	1	1
590	по мнению	2	1
591	этого достаточно	1	1
592	именно на	2	1
593	нет не	1	1
594	в большинстве	1	1
595	ни было	1	1
596	борьбы с	2	1
597	в поэзии	1	1
598	в виде	10	1
599	свидетельствует о	2	1
600	каким образом	1	1
601	на своего	1	1
602	одно из	1	1
603	не так	4	1
604	наша не	1	1
605	и их	5	1
606	почти всех	1	1
607	говорить об	1	1
608	содержания и	1	1
609	мы находим	7	1
610	не для	1	1
611	отношение к	2	1
612	ее не	1	1
613	к ним	1	1
614	противоречии с	1	1
615	должен был	1	1
616	а вторая	1	1
617	и никогда	3	1
618	заметить что	1	1
619	в других	3	1
620	о каком	1	1
621	и только	2	1
622	нужно было	1	1
623	реальных вещей	1	1
624	только у	1	1
625	или иной	1	1
626	и молнии	1	1
627	не потому	1	1
628	чем он	1	1
629	в предисловии	1	1
630	представляет собою	2	1
631	по всей	1	1
632	и др	1	1
633	в середине	2	1
634	одной стороны	3	1
635	поскольку она	1	1
636	здесь были	1	1
637	свое и	1	1
638	где его	1	1
639	жизнь в	3	1
640	человек в	1	1
641	а так	1	1
642	в пределы	1	1
643	и никак	2	1
644	чтобы покончить	1	1
645	в одно	1	1
646	если не	4	1
647	между собою	1	1
648	ни за	1	1
649	найти и	3	1
650	в европе	2	1
651	а самый	1	1
652	быть это	1	1
653	предисловии к	1	1
654	он говорит	2	1
655	не был	1	1
656	наряду с	2	1
657	такого рода	2	1
658	с тех	1	1
659	поскольку он	1	1
660	когда он	2	1
661	согласно которому	1	1
662	в очень	1	1
663	том смысле	1	1
664	одно общее	1	1
665	в это	2	1
666	сих пор	2	1
667	ничего кроме	1	1
668	которые были	1	1
669	фигуры и	1	1
670	не мог	4	1
671	с большой	1	1
672	тех или	2	1
673	выше не	1	1
674	в настоящее	3	1
675	бы даже	1	1
676	в голову	1	1
677	что только	2	1
678	обращается к	1	1
679	у них	1	1
680	бы в	1	1
681	тем более	1	1
682	не должен	1	1
683	только что	1	1
684	я в	1	1
685	нет никаких	1	1
686	в период	4	1
687	о своем	2	1
688	это все	1	1
689	и дает	1	1
690	не что	3	1
691	можно привести	1	1
692	в искусстве	1	1
693	и другие	3	1
694	написанной под	1	1
695	они не	2	1
696	которая не	1	1
