N	2gram	Potebnia_M_2	Komedia
256	для своего	1	1
257	это что	2	1
258	доступных нам	1	1
259	они были	1	1
260	же что	3	1
261	и самого	1	1
262	между собой	1	1
263	все эти	2	1
264	дают нам	1	1
265	в чем	7	1
266	только после	2	1
267	не без	1	1
268	в создании	3	1
269	то мы	2	1
270	это видно	1	1
271	с какими	1	1
272	значение и	2	1
273	в общем	2	1
274	из опыта	1	1
275	друг от	1	1
276	ли эта	1	1
277	б но	2	1
278	менее важно	1	1
279	если она	1	1
280	общего с	2	1
281	для создания	1	1
282	по которому	1	1
283	как к	1	1
284	однако не	1	1
285	еще больше	1	1
286	почти совсем	1	1
287	на нас	3	1
288	один ряд	1	1
289	тем же	3	1
290	мертвых душ	5	1
291	более или	8	1
292	следует сказать	1	1
293	этой цели	1	1
294	с нею	2	1
295	себе как	1	1
296	если мы	3	1
297	из другого	1	1
298	одно время	4	1
299	всего к	1	1
300	остановиться на	1	1
301	по форме	1	1
302	в себе	10	1
303	не приводит	1	1
304	имеет для	3	1
305	подобным образом	3	1
306	мы их	1	1
307	не имеют	2	1
308	главным образом	4	1
309	сказать в	2	1
310	время и	2	1
311	знали что	1	1
312	и легко	1	1
313	видеть в	1	1
314	ими в	2	1
315	и более	1	1
316	общие признаки	1	1
317	свою силу	1	1
318	его от	1	1
319	производит на	1	1
320	а вместе	4	1
321	кажется не	2	1
322	для изображения	1	1
323	в другом	2	1
324	его не	3	1
325	что подобная	1	1
326	бы быть	3	1
327	на все	3	1
328	входит в	1	1
329	нам по	2	1
330	по себе	15	1
331	мы встретим	1	1
332	в жизни	2	1
333	и уже	5	1
334	на две	2	1
335	мы видели	1	1
336	ни с	2	1
337	и тогда	3	1
338	или менее	8	1
339	в эту	3	1
340	во второй	1	1
341	от своего	1	1
342	и при	3	1
343	таким же	1	1
344	и замечаем	1	1
345	и без	1	1
346	же это	1	1
347	между людьми	1	1
348	из прежних	2	1
349	не столько	2	1
350	должны были	1	1
351	значение для	1	1
352	в памяти	5	1
353	стало быть	4	1
354	только для	5	1
355	начнем с	1	1
356	тем не	6	1
357	доказывает что	1	1
358	их в	2	1
359	дом и	1	1
360	том же	1	1
361	в устах	1	1
362	со многими	1	1
363	что например	2	1
364	для нее	2	1
365	вместе со	2	1
366	кого мы	1	1
367	по вкусу	1	1
368	от внимания	1	1
369	попытка найти	1	1
370	с точки	1	1
371	значение слова	1	1
372	эта мысль	1	1
373	тем самым	4	1
374	с которой	1	1
375	она могла	1	1
376	для каждого	1	1
377	это дает	1	1
378	чувства в	4	1
379	на себе	1	1
380	мы вспоминаем	1	1
381	отношениях к	1	1
382	это опять	1	1
383	вытекает из	2	1
384	никогда не	4	1
385	ничего не	1	1
386	человек увлеченный	1	1
387	таким путем	4	1
388	если им	1	1
389	двух актов	1	1
390	из того	1	1
391	мы помним	1	1
392	этот образ	1	1
393	тем какое	1	1
394	женщины в	1	1
395	в каком	3	1
396	далеких от	1	1
397	представляется нам	5	1
398	к себе	1	1
399	такие случаи	1	1
400	да рядом	1	1
401	и вполне	1	1
402	и другой	1	1
403	чтобы сделать	1	1
404	отличается от	1	1
405	его с	2	1
406	на известное	1	1
407	как для	2	1
408	бы он	1	1
409	из себя	2	1
410	в деятельности	2	1
411	должен быть	1	1
412	для себя	1	1
413	мы слышим	1	1
414	всех случаях	1	1
415	то она	1	1
416	от друга	1	1
417	ни одно	1	1
418	только при	1	1
419	с каким	2	1
420	которые все	1	1
421	бы естественным	1	1
422	в собственном	2	1
423	представим себе	1	1
424	мысль о	7	1
425	что само	3	1
426	первой из	1	1
427	в себя	2	1
428	если они	1	1
429	разговора с	1	1
430	нельзя сказать	1	1
431	времени и	1	1
432	том случае	1	1
433	было в	2	1
434	в птицах	1	1
435	мог бы	3	1
436	других и	1	1
437	остается только	2	1
438	по сравнению	1	1
439	не имели	1	1
440	именно тогда	1	1
441	о котором	2	1
442	остановимся на	2	1
443	на самые	1	1
444	с ним	5	1
445	в содержании	1	1
446	с человеком	1	1
447	помнить что	3	1
448	можно найти	1	1
449	кого не	1	1
450	внимание на	2	1
451	и та	1	1
452	но мы	3	1
453	никак не	1	1
454	человек мог	1	1
455	его жизни	1	1
456	одного из	1	1
457	можем сказать	1	1
458	имеет значения	1	1
459	только за	1	1
460	все его	1	1
461	нас в	2	1
462	этих двух	1	1
463	различие в	2	1
464	но столь	1	1
465	и были	1	1
466	от них	3	1
467	и целых	1	1
468	что же	1	1
469	и ни	1	1
470	даже для	1	1
471	соединенное с	1	1
472	и следовательно	2	1
473	если это	2	1
474	не зная	2	1
475	к которому	2	1
476	сначала это	1	1
477	еще несколько	1	1
478	как например	3	1
479	по своей	1	1
480	всякого рода	1	1
481	мы видим	2	1
482	что различные	1	1
483	не идет	1	1
484	наше время	1	1
485	приходит в	1	1
486	по мнению	1	1
487	ведущие к	1	1
488	человека с	1	1
489	человеком который	1	1
490	конечно не	1	1
491	в большинстве	1	1
492	только на	1	1
493	и они	2	1
494	то и	9	1
495	из причин	1	1
496	не все	2	1
497	в сознании	23	1
498	большинстве случаев	1	1
499	он имеет	1	1
500	не так	3	1
501	для него	10	1
502	не находит	1	1
503	в известной	1	1
504	могло бы	1	1
505	нас только	1	1
506	много раз	1	1
507	содержание и	1	1
508	слово как	2	1
509	не о	1	1
510	при отсутствии	1	1
511	на меня	1	1
512	иначе не	1	1
513	я вижу	1	1
514	о которых	3	1
515	к самому	1	1
516	на стороне	1	1
517	были бы	1	1
518	имели бы	1	1
519	найти его	1	1
520	другого и	1	1
521	однако что	1	1
522	на ее	1	1
523	без следа	1	1
524	не один	1	1
525	не знали	2	1
526	а с	2	1
527	на которые	1	1
528	которое так	1	1
529	по всей	1	1
530	и затем	2	1
531	что не	5	1
532	очень трудно	1	1
533	к человеку	1	1
534	такую же	1	1
535	и невольно	2	1
536	в с	1	1
537	у нас	2	1
538	не делает	1	1
539	этого не	2	1
540	не на	2	1
541	а не	18	1
542	другой стороны	2	1
543	которой бы	1	1
544	без которых	1	1
545	там где	4	1
546	самого начала	2	1
547	речи и	1	1
548	оснований для	1	1
549	свидетельствует не	1	1
550	свою очередь	6	1
551	считать не	1	1
552	связь с	1	1
553	в переносном	1	1
554	ближе всего	1	1
555	сделать его	2	1
556	или по	2	1
557	в платье	1	1
558	со словом	1	1
559	который видит	1	1
560	приводит в	5	1
561	к своему	1	1
562	своего гнева	1	1
563	в обратном	1	1
564	именно в	1	1
565	то к	2	1
566	в состоянии	6	1
567	и богатство	1	1
568	быть не	3	1
569	но даже	3	1
570	сплошь да	1	1
571	а то	2	1
572	которые были	1	1
573	в наше	1	1
574	в более	1	1
575	в одно	8	1
576	это уже	1	1
577	может служить	1	1
578	известное место	1	1
579	случае если	1	1
580	при таком	1	1
581	которое и	1	1
582	само по	2	1
583	это как	1	1
584	не с	3	1
585	скорее всего	2	1
586	тем более	1	1
587	и как	6	1
588	необходимое для	1	1
589	основанное на	1	1
590	том чтобы	1	1
591	но всегда	1	1
592	такое чего	1	1
593	за этим	1	1
594	к ее	1	1
595	иначе чем	1	1
596	нам не	2	1
597	между ними	2	1
598	из тех	1	1
599	сказать что	2	1
600	только как	6	1
601	была бы	1	1
602	в свою	6	1
603	в последнем	1	1
604	бы его	1	1
605	занимает в	1	1
606	точно так	9	1
607	думать что	3	1
608	так же	2	1
609	как на	3	1
610	все что	3	1
611	как следствие	1	1
