N	2gram	Vygotskiy__2	SlovoVZh
191	с точки	18	2
192	является для	4	2
193	такой же	1	2
194	тогда когда	5	2
195	и притом	1	2
196	на него	1	2
197	его социальной	1	2
198	ничего не	3	2
199	а к	1	2
200	этих двух	2	2
201	и все	3	2
202	в этих	2	2
203	но это	1	2
204	между ними	1	2
205	же относится	1	2
206	стороны и	2	2
207	но этот	1	2
208	могут быть	2	2
209	и вполне	1	2
210	как только	2	2
211	же самое	2	2
212	на это	1	2
213	что в	14	2
214	как на	1	2
215	бы даже	1	2
216	не есть	1	2
217	к этому	4	2
218	и это	3	1
219	человеческая речь	1	1
220	ту же	2	1
221	на нечто	1	1
222	же как	2	1
223	как мы	6	1
224	и о	1	1
225	с ее	2	1
226	социальное в	1	1
227	но чтобы	1	1
228	сам по	1	1
229	самая структура	1	1
230	на основе	7	1
231	это и	1	1
232	нами выше	1	1
233	каждая вещь	1	1
234	показать что	5	1
235	в приведенном	1	1
236	он находится	2	1
237	только то	1	1
238	не хочет	1	1
239	с самого	1	1
240	когда человек	1	1
241	по преимуществу	1	1
242	не имеют	1	1
243	высшей степени	7	1
244	с таким	6	1
245	по аналогии	1	1
246	из двух	3	1
247	можно было	5	1
248	мы уже	6	1
249	в какое-то	1	1
250	для иллюстрации	1	1
251	та же	1	1
252	что уже	1	1
253	является в	1	1
254	единство и	1	1
255	является уже	2	1
256	для этого	3	1
257	к другу	1	1
258	он как	2	1
259	же форма	1	1
260	среды на	2	1
261	то она	1	1
262	сводится к	1	1
263	так называемые	1	1
264	и он	1	1
265	так не	1	1
266	определенным образом	1	1
267	на какой-нибудь	1	1
268	быть понято	1	1
269	там же	1	1
270	и который	1	1
271	столь же	2	1
272	с соответствующими	1	1
273	аналогии с	1	1
274	нам придется	1	1
275	во всех	2	1
276	вопросу о	1	1
277	и во	1	1
278	образом мы	1	1
279	в конечном	4	1
280	чтобы вскрыть	1	1
281	то мы	1	1
282	автора на	1	1
283	жизни он	2	1
284	друг к	1	1
285	от его	4	1
286	два основных	1	1
287	говорящих в	1	1
288	которой было	1	1
289	момента и	1	1
290	общения между	1	1
291	коем случае	1	1
292	и основное	3	1
293	к которой	1	1
294	конечном счете	4	1
295	в общем	3	1
296	менее всего	1	1
297	себе и	1	1
298	и можно	2	1
299	того в	1	1
300	что они	3	1
301	именно в	2	1
302	сама по	2	1
303	стал бы	1	1
304	в теории	6	1
305	этих обеих	1	1
306	это вместе	1	1
307	опирается на	1	1
308	что именно	3	1
309	и мир	1	1
310	так называемая	1	1
311	в современной	1	1
312	далее мы	1	1
313	что здесь	2	1
314	как например	2	1
315	на которой	2	1
316	все остальные	1	1
317	перед нами	2	1
318	в двух	1	1
319	определения этого	1	1
320	тот же	7	1
321	на другие	1	1
322	мы увидим	2	1
323	более или	2	1
324	себе не	1	1
325	следующим образом	2	1
326	что заключено	1	1
327	увидим что	2	1
328	бы показать	1	1
329	как нечто	2	1
330	значение этих	1	1
331	положение в	1	1
332	можно в	1	1
333	внутренней речью	1	1
334	по мнению	1	1
335	ситуации в	1	1
336	тому как	2	1
337	во времени	1	1
338	отношения между	3	1
339	что нам	4	1
340	отказывается от	1	1
341	выражают не	1	1
342	что это	6	1
343	этим словом	1	1
344	в целом	10	1
345	социальной ситуации	1	1
346	формы в	1	1
347	содержание с	1	1
348	это же	3	1
349	если мы	6	1
350	не то	2	1
351	думать что	1	1
352	еще один	2	1
353	и применять	1	1
354	это ни	1	1
355	бы только	1	1
356	что осталось	1	1
357	мы обратимся	1	1
358	сливаются в	1	1
359	не можем	3	1
360	так можно	1	1
361	двух других	1	1
362	в виде	1	1
363	развитие этой	1	1
364	что она	3	1
365	или даже	1	1
366	при помощи	4	1
367	и обратно	2	1
368	в переводе	1	1
369	она становится	1	1
370	социальными формами	1	1
371	одно из	1	1
372	и их	5	1
373	всяком случае	6	1
374	ведь это	1	1
375	в одном	2	1
376	и вот	1	1
377	вовсе не	6	1
378	ничего общего	1	1
379	можно с	1	1
380	близости с	1	1
381	друг друга	5	1
382	как его	1	1
383	у него	2	1
384	другому это	1	1
385	речь и	5	1
386	подобно тому	2	1
387	на этом	1	1
388	как проблемы	1	1
389	нее не	1	1
390	эта же	1	1
391	характерны для	1	1
392	вопросов о	1	1
393	эмоциональным тоном	1	1
394	самом же	1	1
395	что является	1	1
396	оно является	1	1
397	том же	2	1
398	бы они	2	1
399	бы это	1	1
400	здесь мы	1	1
401	и только	3	1
402	что все	4	1
403	же деле	1	1
404	в другом	2	1
405	явление а	1	1
406	обстоятельство как	1	1
407	этих форм	1	1
408	и т.п	7	1
409	зрения на	1	1
410	и из	2	1
411	должно быть	2	1
412	входит в	1	1
413	основные направления	1	1
414	на протяжении	2	1
415	и которые	1	1
416	один чрезвычайно	1	1
417	и тех	1	1
418	внешней речи	3	1
419	и мы	2	1
420	было бы	10	1
421	к которому	6	1
422	этом смысле	2	1
423	и соответствующие	1	1
424	отчетливостью как	1	1
425	уже сказано	3	1
426	и тем	2	1
427	окружающей его	1	1
428	один и	1	1
429	только к	1	1
430	что для	3	1
431	находиться в	2	1
432	для них	1	1
433	и во-вторых	1	1
434	рядом с	1	1
435	на второй	1	1
436	а с	4	1
437	не знает	1	1
438	все равно	2	1
439	отношения в	1	1
440	и самый	2	1
441	социального целого	1	1
442	в ее	1	1
443	не всегда	1	1
444	которой он	1	1
445	несмотря на	4	1
446	в руках	1	1
447	иной социальной	1	1
448	на эту	2	1
449	всех других	1	1
450	в истории	6	1
451	обратимся к	1	1
452	и тогда	2	1
453	остается в	2	1
454	со всей	4	1
455	но можно	1	1
456	к социальному	1	1
457	для этой	1	1
458	нигде не	1	1
459	мы видели	6	1
460	или менее	2	1
461	до степени	1	1
462	все более	1	1
463	вступает в	1	1
464	речь но	1	1
465	но если	2	1
466	в частности	6	1
467	то он	2	1
468	все основные	1	1
469	нас не	1	1
470	направленность на	3	1
471	именно и	1	1
472	другая сторона	1	1
473	относятся к	2	1
474	его содержание	1	1
475	только его	2	1
476	она в	1	1
477	социальная среда	3	1
478	не могут	2	1
479	и независимо	1	1
480	с уверенностью	2	1
481	чем мы	1	1
482	признать что	4	1
483	они выражают	1	1
484	если оно	1	1
485	и другого	1	1
486	наряду с	2	1
487	однако он	1	1
488	но эта	3	1
489	и тот	1	1
490	которые в	1	1
491	сами по	1	1
492	отношении он	1	1
493	его положение	1	1
494	для их	1	1
495	том и	1	1
496	моментов в	2	1
497	в словах	1	1
498	речи так	2	1
499	с так	1	1
500	намека на	1	1
501	зрения и	1	1
502	материал для	1	1
503	или хотя	1	1
504	же мы	1	1
505	случае мы	1	1
506	и вся	1	1
507	по мере	1	1
508	от чисто	1	1
509	чрезвычайно важный	1	1
510	только для	3	1
511	от всего	1	1
512	в высшей	7	1
513	с которой	2	1
514	в смысле	1	1
515	в обоих	1	1
516	вне поля	1	1
517	самого начала	1	1
518	же самому	1	1
519	как о	1	1
520	от социального	1	1
521	это последнее	1	1
522	к вопросу	2	1
523	только из	1	1
524	более и	1	1
525	здесь на	1	1
526	весь этот	1	1
527	уж конечно	1	1
528	не является	9	1
529	непосредственно и	1	1
530	в основе	3	1
531	социальной природы	1	1
532	уже на	1	1
533	к пониманию	1	1
534	наблюдений над	1	1
535	того чтобы	12	1
536	не существует	3	1
537	в игру	1	1
538	для всего	2	1
539	всей его	2	1
540	в результате	3	1
541	всем тем	1	1
542	автора к	2	1
543	в коем	1	1
544	эта сторона	1	1
545	только и	1	1
546	в качестве	4	1
547	трех моментов	1	1
548	речи с	5	1
549	слова как	1	1
550	от него	1	1
551	и внешней	1	1
552	еще более	1	1
553	тем более	3	1
554	путем чисто	1	1
555	мы попытаемся	3	1
556	другого мы	1	1
557	и связи	1	1
558	мы должны	6	1
559	по своей	6	1
560	же этот	1	1
561	убедиться в	1	1
562	итоги нашему	1	1
563	связи с	9	1
564	и различные	2	1
565	здесь же	1	1
566	этого нам	1	1
567	уже и	2	1
568	этом отношении	3	1
569	и делает	1	1
570	совершенно необходимо	1	1
571	жизни в	1	1
572	в области	1	1
573	свое значение	1	1
574	больше того	3	1
575	представлять себе	1	1
576	с ней	2	1
577	у нас	1	1
578	является то	2	1
579	что можно	3	1
580	его внутренней	2	1
581	возникает из	4	1
582	по самому	1	1
583	когда мы	1	1
584	я и	1	1
585	должны быть	1	1
586	которые имеют	1	1
587	можно сравнить	1	1
588	подвести итоги	1	1
589	т.е к	1	1
590	включает в	1	1
591	частности в	1	1
592	что оно	4	1
593	пониманием и	2	1
594	к другим	1	1
595	предмет в	1	1
596	т.е как	1	1
597	мы могли	4	1
598	слова с	1	1
599	и эта	2	1
600	во всяком	7	1
601	они не	3	1
602	существенный момент	1	1
603	к тому	7	1
