N	2gram	Vygotskiy__6	TeoriaLi
234	вся система	2	1
235	война где	1	1
236	к общему	2	1
237	и на	5	1
238	это возможно	1	1
239	на их	1	1
240	в различных	1	1
241	ближайшие к	1	1
242	является таким	1	1
243	связи между	6	1
244	он состоит	1	1
245	он оказывается	1	1
246	значение для	3	1
247	ребенка подобно	1	1
248	до которого	1	1
249	было ожидать	1	1
250	на то	4	1
251	отнюдь не	1	1
252	в истории	1	1
253	речи именно	1	1
254	в центре	1	1
255	независимо от	3	1
256	с осознания	2	1
257	могли бы	9	1
258	целый ряд	4	1
259	неизмеримо более	1	1
260	силе и	1	1
261	новых форм	1	1
262	то в	5	1
263	привести к	1	1
264	что это	1	1
265	он в	1	1
266	из этих	3	1
267	одном случае	1	1
268	в известном	1	1
269	раз в	3	1
270	с их	1	1
271	нас на	1	1
272	отношение между	3	1
273	ее как	1	1
274	если он	2	1
275	в наших	4	1
276	в случае	3	1
277	говоря только	1	1
278	на его	3	1
279	исходит из	2	1
280	что она	1	1
281	он ни	1	1
282	но именно	1	1
283	что представляет	1	1
284	ключ к	2	1
285	все перечисленные	1	1
286	в понимании	1	1
287	отношений между	10	1
288	в силу	17	1
289	но оказывается	1	1
290	по существу	2	1
291	в первом	4	1
292	том числе	1	1
293	содержит в	1	1
294	он уже	1	1
295	подобно тому	1	1
296	является не	2	1
297	фразы с	1	1
298	определить и	1	1
299	бы они	1	1
300	что все	5	1
301	различие между	2	1
302	речь в	2	1
303	которыми он	2	1
304	это первый	1	1
305	а по	3	1
306	все их	1	1
307	первую очередь	3	1
308	ко второму	1	1
309	было бы	9	1
310	должен был	3	1
311	в них	3	1
312	рядом с	1	1
313	с тем	5	1
314	как видно	1	1
315	первые два	1	1
316	он и	1	1
317	рода и	1	1
318	с не	1	1
319	ведет к	1	1
320	обратимся к	1	1
321	остается в	2	1
322	и становится	1	1
323	развития но	3	1
324	но если	4	1
325	другим и	2	1
326	таким же	1	1
327	смысле можно	1	1
328	в такой	2	1
329	и без	1	1
330	это делает	1	1
331	в котором	2	1
332	иного типа	1	1
333	еще нет	1	1
334	к предмету	6	1
335	большей степени	1	1
336	не как	1	1
337	стоит в	1	1
338	до последнего	1	1
339	от его	1	1
340	не путем	1	1
341	действительность в	2	1
342	на первой	1	1
343	втором случае	2	1
344	для данного	3	1
345	друг другу	2	1
346	и более	2	1
347	в прошлом	1	1
348	том и	1	1
349	собой и	1	1
350	и наоборот	1	1
351	не должно	1	1
352	случае мы	1	1
353	слова б	1	1
354	случае в	1	1
355	возникает в	1	1
356	до известной	3	1
357	ее не	1	1
358	другом но	1	1
359	к третьему	1	1
360	не имеет	6	1
361	дело в	1	1
362	одна из	1	1
363	к этим	1	1
364	которого он	1	1
365	он мог	2	1
366	только и	1	1
367	поскольку оно	1	1
368	и родного	1	1
369	от него	2	1
370	и теперь	1	1
371	связи с	3	1
372	из того	5	1
373	не по	3	1
374	ее внутренней	1	1
375	него но	1	1
376	к изучению	1	1
377	в каком	1	1
378	этот закон	2	1
379	у нас	2	1
380	очень часто	1	1
381	деятельности и	1	1
382	в момент	1	1
383	этом отношение	1	1
384	разрыв между	2	1
385	это по	1	1
386	не могут	5	1
387	и заключается	1	1
388	образом что	1	1
389	когда мы	6	1
390	с логической	1	1
391	что основной	1	1
392	ли не	1	1
393	предметов в	3	1
394	его за	1	1
395	и развития	6	1
396	числе и	1	1
397	слова с	1	1
398	в каждом	3	1
399	оно не	4	1
400	на это	1	1
401	она не	2	1
402	и своя	1	1
403	говорит о	1	1
404	в каждой	4	1
405	должен быть	1	1
406	своего развития	4	1
407	как мы	10	1
408	вещами и	1	1
409	того чтобы	10	1
410	это еще	1	1
411	на основе	4	1
412	языка и	5	1
413	в собственном	1	1
414	достигается не	1	1
415	даже самое	1	1
416	только то	3	1
417	то время	6	1
418	чужой речи	1	1
419	вопрос что	1	1
420	значение в	1	1
421	совершается как	2	1
422	и намеренности	1	1
423	переход к	3	1
424	можно было	7	1
425	в научном	1	1
426	в новую	2	1
427	жизнь и	1	1
428	на каждом	1	1
429	является в	1	1
430	для этого	2	1
431	с ним	2	1
432	означает что	2	1
433	именно потому	2	1
434	первом случае	3	1
435	ситуации и	1	1
436	на вопрос	2	1
437	настоящее время	1	1
438	при котором	2	1
439	одновременно из	1	1
440	никак не	1	1
441	не содержит	1	1
442	после того	1	1
443	и который	1	1
444	может не	1	1
445	в сущности	7	1
446	в значительной	2	1
447	говорят это	1	1
448	на отдельные	1	1
449	всегда может	1	1
450	по типу	2	1
451	эти два	1	1
452	нуждается в	3	1
453	полноту и	1	1
454	от одного	1	1
455	и только	3	1
456	в другой	3	1
457	в динамике	1	1
458	наконец в	1	1
459	первых же	1	1
460	эти последние	2	1
461	внутренней стороны	1	1
462	по собственному	1	1
463	не совпадает	2	1
464	на которой	1	1
465	один из	3	1
466	но с	2	1
467	отношения как	1	1
468	в двух	1	1
469	тот же	1	1
470	и развитием	5	1
471	дело с	2	1
472	но этим	1	1
473	соответствующих ему	1	1
474	и является	2	1
475	может оказаться	1	1
476	между этими	4	1
477	жить и	1	1
478	который в	1	1
479	с которыми	1	1
480	так что	6	1
481	от одной	4	1
482	из которого	2	1
483	для всех	2	1
484	есть в	3	1
485	значения слов	1	1
486	если мы	2	1
487	только на	2	1
488	его развитие	1	1
489	в значении	1	1
490	или даже	1	1
491	дает ему	1	1
492	из них	2	1
493	за ним	2	1
494	и соотношений	1	1
495	и их	1	1
496	представить себе	3	1
497	и остальной	1	1
498	в одном	2	1
499	которые одновременно	1	1
500	с этими	1	1
501	так как	10	1
502	входят в	2	1
503	представленных в	1	1
504	с системой	1	1
505	логическое отношение	1	1
506	не говорит	1	1
507	его мысли	3	1
508	в первую	3	1
509	для того	8	1
510	представляют собой	3	1
511	нашем примере	2	1
512	этим своеобразным	1	1
513	к совокупности	1	1
514	на примере	3	1
515	как у	1	1
516	с той	1	1
517	в уме	2	1
518	еще и	1	1
519	к более	2	1
520	противоречие между	1	1
521	не решает	2	1
522	из наиболее	1	1
523	более того	2	1
524	когда у	1	1
525	зависит от	3	1
526	и означает	1	1
527	деятельность по	1	1
528	же точно	3	1
529	процесс их	2	1
530	своей структуре	1	1
531	в ряду	2	1
532	возникновения нового	1	1
533	и слово	1	1
534	ближе к	1	1
535	если не	1	1
536	в связи	2	1
537	с помощью	13	1
538	может иметь	1	1
539	это на	3	1
540	игру в	1	1
541	до этого	1	1
542	в одной	4	1
543	а при	1	1
544	требует от	3	1
545	к своему	1	1
546	с некоторыми	1	1
547	одновременно и	1	1
548	является возможность	1	1
549	тому как	1	1
550	мы трактуем	1	1
551	ряда и	1	1
552	в это	1	1
553	с этой	2	1
554	к понятию	4	1
555	этом случае	2	1
556	к объекту	14	1
557	необходимым условием	1	1
558	все это	2	1
559	этом и	1	1
560	мысли более	1	1
561	является как	3	1
562	на всех	1	1
563	каждой из	2	1
564	известной степени	2	1
565	собственно и	1	1
566	отношений и	2	1
567	и от	2	1
568	в результате	1	1
569	и иного	2	1
570	в настоящее	1	1
571	больше и	1	1
572	и постепенное	1	1
573	этим законам	1	1
574	места в	1	1
575	бы в	3	1
576	с другими	2	1
577	мы видим	7	1
578	но всегда	1	1
579	к самому	1	1
580	является его	1	1
581	может и	1	1
582	а о	1	1
583	как ряд	1	1
584	с ней	3	1
585	две стороны	1	1
586	речь о	1	1
587	самое существенное	1	1
588	впервые в	1	1
589	совершенно не	1	1
590	в иной	2	1
591	отношений как	2	1
592	из этого	2	1
593	полностью совпадает	1	1
594	только о	1	1
595	от одних	3	1
596	что такое	3	1
597	включает в	1	1
598	ее в	2	1
599	видим в	2	1
600	и другие	2	1
601	в своих	3	1
602	точно так	1	1
603	все что	1	1
604	этой точки	1	1
