N	2gram	Losev_Prob_2	Vladivir
115	а м	2	4
116	к нему	2	4
117	по своей	1	4
118	один из	3	4
119	и теперь	1	4
120	для меня	5	4
121	что для	3	4
122	и все	5	4
123	и особенно	2	4
124	м с	2	4
125	такого рода	15	4
126	для нас	9	4
127	н г	4	4
128	на себя	1	3
129	и на	5	3
130	то мы	1	3
131	но не	4	3
132	в в	2	3
133	в общем	4	3
134	отношение к	1	3
135	и речи	3	3
136	что они	3	3
137	отнюдь не	5	3
138	как в	1	3
139	а иной	1	3
140	все же	8	3
141	более или	4	3
142	в целом	3	3
143	все эти	7	3
144	о которой	1	3
145	едва ли	9	3
146	через несколько	1	3
147	здесь мы	3	3
148	то есть	39	3
149	мы хотели	1	3
150	не мог	1	3
151	или менее	4	3
152	во время	1	3
153	но это	6	3
154	и очень	1	3
155	раз и	5	3
156	в отношении	4	3
157	в науке	3	3
158	и притом	3	3
159	на него	2	3
160	но только	4	3
161	и всегда	1	3
162	ничего не	10	3
163	таким образом	4	3
164	к тому	3	3
165	раз даже	1	3
166	здесь не	2	3
167	к его	1	3
168	свидетельствует о	2	3
169	и здесь	4	3
170	конце концов	7	3
171	тот же	4	3
172	и действительно	2	3
173	и так	1	3
174	уже не	8	3
175	только на	9	3
176	в виде	6	3
177	с этими	2	3
178	но что	1	3
179	с другой	6	3
180	только к	1	3
181	если не	4	3
182	в связи	5	3
183	вместе с	2	3
184	настоящей работы	6	3
185	к своему	1	3
186	по своему	5	3
187	но я	1	3
188	собственно говоря	2	3
189	и н	1	3
190	года в	1	3
191	хотели бы	2	3
192	другой стороны	5	3
193	но этот	1	3
194	и т	6	2
195	одним из	1	2
196	вероятно еще	1	2
197	и весьма	2	2
198	этого последнего	1	2
199	это и	3	2
200	и до	1	2
201	по его	1	2
202	той же	2	2
203	для своего	1	2
204	и тут	4	2
205	хотя бы	12	2
206	но даже	3	2
207	ему в	1	2
208	еще не	10	2
209	он сам	3	2
210	первый план	3	2
211	мы будем	1	2
212	нет и	3	2
213	один и	2	2
214	то обстоятельство	1	2
215	его на	1	2
216	всей этой	3	2
217	конечно не	2	2
218	из этих	3	2
219	учение о	2	2
220	и тот	3	2
221	что она	4	2
222	при этом	3	2
223	в тот	1	2
224	время и	2	2
225	т д	6	2
226	и еще	1	2
227	на этом	1	2
228	так например	1	2
229	от нее	1	2
230	что все	6	2
231	для характеристики	1	2
232	существу дела	1	2
233	м а	7	2
234	лишь в	3	2
235	было бы	8	2
236	кажется что	1	2
237	ни в	6	2
238	в них	2	2
239	с тем	3	2
240	на первый	4	2
241	точки зрения	2	2
242	что такое	18	2
243	место в	1	2
244	выше мы	1	2
245	не будем	4	2
246	тем не	12	2
247	на всю	2	2
248	и почти	1	2
249	даже в	2	2
250	судить по	1	2
251	необходимо сказать	6	2
252	этой области	3	2
253	не менее	13	2
254	тем самым	7	2
255	что с	2	2
256	с и	2	2
257	того чтобы	2	2
258	уже и	3	2
259	что на	4	2
260	в каком	4	2
261	обстоятельство что	1	2
262	в момент	1	2
263	со стороны	1	2
264	указывает на	5	2
265	для того	3	2
266	на это	2	2
267	ввиду своей	3	2
268	для себя	9	2
269	и о	4	2
270	то время	1	2
271	однако эта	1	2
272	то как	1	2
273	ясно что	8	2
274	во многом	1	2
275	был не	1	2
276	о котором	3	2
277	образом в	1	2
278	не существовало	1	2
279	но мы	3	2
280	на что	1	2
281	и который	1	2
282	времени в	1	2
283	и можно	3	2
284	этот момент	1	2
285	а именно	6	2
286	которая как	1	2
287	и мы	2	2
288	того что	12	2
289	всякого рода	4	2
290	всяком случае	10	2
291	никак нельзя	3	2
292	по этому	3	2
293	одной из	1	2
294	то и	4	2
295	чтобы он	1	2
296	а это	3	2
297	не стал	1	2
298	никуда не	2	2
299	тем что	4	2
300	даже не	3	2
301	же о	3	2
302	или о	2	2
303	а ф	5	2
304	вероятно не	1	2
305	что мы	14	2
306	чем не	1	2
307	с первого	1	2
308	и а	2	2
309	где же	1	2
310	он говорит	1	2
311	в тех	2	2
312	под ред	2	2
313	и м	1	2
314	несколько слов	1	2
315	оба они	1	2
316	о его	1	2
317	пока еще	9	2
318	и для	6	2
319	в результате	4	2
320	особого рода	1	2
321	и ни	3	2
322	тем более	10	2
323	мы должны	3	2
324	но зато	2	2
325	а н	1	2
326	сведения о	1	2
327	совершенно не	2	2
328	из этого	2	2
329	в самом	5	2
330	сначала на	1	2
331	к этой	1	2
332	и это	5	2
333	в частности	5	2
334	как на	2	2
335	во всяком	13	2
336	все что	3	2
337	необходимым образом	1	1
338	которых не	1	1
339	всегда в	1	1
340	также было	1	1
341	несколько лет	1	1
342	котором уже	1	1
343	на самом	4	1
344	только потому	1	1
345	не скоро	1	1
346	некоторой степени	1	1
347	и есть	4	1
348	нам кажется	2	1
349	то в	1	1
350	чего не	1	1
351	конечно с	1	1
352	было более	1	1
353	можно говорить	3	1
354	субъект и	1	1
355	и нужно	1	1
356	не имеют	1	1
357	от всяких	2	1
358	ведь и	2	1
359	и больше	1	1
360	отношения к	1	1
361	в их	3	1
362	в обычном	1	1
363	то для	1	1
364	г в	1	1
365	в и	2	1
366	есть не	6	1
367	часто бывает	2	1
368	что если	4	1
369	не во	3	1
370	большую роль	2	1
371	и совсем	2	1
372	материалы к	1	1
373	и литературы	1	1
374	каком случае	3	1
375	этот был	1	1
376	есть нечто	7	1
377	время как	1	1
378	древних языков	1	1
379	не вполне	4	1
380	в некотором	1	1
381	мы здесь	3	1
382	обычном смысле	1	1
383	с большим	1	1
384	в ней	2	1
385	значительной мере	3	1
386	и самого	4	1
387	литературы и	1	1
388	много нужно	1	1
389	столько же	2	1
390	была у	1	1
391	не нужно	3	1
392	на них	1	1
393	иное как	3	1
394	столь же	1	1
395	сам а	1	1
396	бы то	2	1
397	которое он	1	1
398	во всех	2	1
399	более общем	1	1
400	поскольку они	1	1
401	а следовательно	1	1
402	что никаких	1	1
403	понятно почему	1	1
404	еще от	1	1
405	заметим что	1	1
406	значение и	8	1
407	а и	1	1
408	себе и	2	1
409	нашей настоящей	2	1
410	большое значение	1	1
411	он нашел	1	1
412	в настоящем	1	1
413	его развития	1	1
414	относится к	6	1
415	совсем никак	1	1
416	и вовсе	6	1
417	что во	1	1
418	дает нам	1	1
419	тут уже	1	1
420	как уже	1	1
421	даже просто	1	1
422	о тождестве	1	1
423	сторону именно	1	1
424	и хотя	2	1
425	а г	1	1
426	для которого	1	1
427	встретимся ниже	1	1
428	не приходится	1	1
429	так или	6	1
430	представляет собой	2	1
431	этого видно	1	1
432	тоже не	7	1
433	нами и	1	1
434	может считаться	1	1
435	именно уже	1	1
436	им в	1	1
437	вообще а	1	1
438	для которых	1	1
439	возможна ли	1	1
440	и те	1	1
441	если он	1	1
442	все человеческие	1	1
443	не могла	1	1
444	так сказать	1	1
445	методов в	1	1
446	не следует	1	1
447	а скорее	2	1
448	степени но	1	1
449	близким к	1	1
450	ушел в	1	1
451	в силу	1	1
452	содержит в	2	1
453	одной и	2	1
454	всех своих	1	1
455	что отнюдь	1	1
456	только некоторые	1	1
457	но все	2	1
458	такого же	1	1
459	всяких других	1	1
460	подход к	1	1
461	однако все	2	1
462	смысле в	1	1
463	не будет	11	1
464	л в	2	1
465	их и	1	1
466	знает что	2	1
467	заключается в	4	1
468	и называется	1	1
469	с другими	5	1
470	который и	1	1
471	это не	1	1
472	на почве	1	1
473	этому предмету	1	1
474	и тем	4	1
475	не соответствует	1	1
476	этом мы	1	1
477	для них	3	1
478	но уже	5	1
479	о которых	3	1
480	и представить	2	1
481	если я	2	1
482	при ней	1	1
483	мы имеем	1	1
484	тому что	3	1
485	место и	1	1
486	и уже	1	1
487	для чего	1	1
488	об этой	1	1
489	математика и	1	1
490	с такой	1	1
491	чем в	1	1
492	это совершенно	2	1
493	мы не	7	1
494	и ничего	2	1
495	и тогда	1	1
496	или предмета	1	1
497	в этих	4	1
498	весьма часто	1	1
499	бы на	1	1
500	а главное	2	1
501	пока не	3	1
502	и без	5	1
503	уже к	1	1
504	было чрезвычайно	1	1
505	представление о	5	1
506	и понятия	1	1
507	бы мы	2	1
508	от его	2	1
509	далеки от	1	1
510	вопрос о	3	1
511	действительность в	1	1
512	мы теперь	1	1
513	и этой	1	1
514	сам же	1	1
515	и той	4	1
516	но эта	3	1
517	не ставить	1	1
518	но во	1	1
519	нам в	2	1
520	же тут	2	1
521	их в	4	1
522	ни было	1	1
523	дом и	1	1
524	языков и	1	1
525	с такими	1	1
526	слов о	1	1
527	не для	1	1
528	она не	3	1
529	мною в	2	1
530	ясностью и	1	1
531	в таких	3	1
532	с которой	3	1
533	некоторого рода	7	1
534	как о	3	1
535	и вместо	1	1
536	что их	2	1
537	на себе	1	1
538	оставаться на	1	1
539	заменить и	1	1
540	случае не	4	1
541	о них	2	1
542	другого типа	1	1
543	что иное	3	1
544	отсутствие самого	1	1
545	только не	3	1
546	следовательно и	1	1
547	его от	2	1
548	вообще существует	1	1
549	для всех	2	1
550	нами раньше	1	1
551	правда в	2	1
552	одна из	3	1
553	вывод который	2	1
554	наконец уже	1	1
555	этих двух	1	1
556	или как	2	1
557	тоже только	1	1
558	совершенно неправильно	1	1
559	вернее сказать	1	1
560	связи с	5	1
561	новое качество	1	1
562	целом и	1	1
563	только с	2	1
564	не столь	2	1
565	этом отношении	1	1
566	вполне понятно	1	1
567	за ними	1	1
568	в области	6	1
569	а мы	1	1
570	не потому	1	1
571	многие из	1	1
572	настоящего времени	2	1
573	и далее	1	1
574	было много	1	1
575	значит и	1	1
576	уже о	4	1
577	нет ни	1	1
578	не могут	4	1
579	относиться к	2	1
580	есть только	8	1
581	сказать только	1	1
582	когда они	1	1
583	же самое	6	1
584	только еще	1	1
585	ред и	1	1
586	раз навсегда	1	1
587	слова с	1	1
588	в каждом	1	1
589	необходимым и	1	1
590	то ни	3	1
591	представляли себе	1	1
592	меня они	1	1
593	которого мы	1	1
594	с ее	1	1
595	на нем	2	1
596	говоря уже	4	1
597	всего этого	1	1
598	к нам	1	1
599	учении о	1	1
600	будет сказать	4	1
601	самый настоящий	1	1
602	уже с	2	1
603	только то	3	1
604	с самого	3	1
605	правильно но	1	1
606	роль в	2	1
607	вероятно и	1	1
608	то нужно	1	1
609	и когда	1	1
610	о тех	1	1
611	о самой	4	1
612	что может	2	1
613	очень долго	1	1
614	особенно в	1	1
615	и которые	2	1
616	с самим	3	1
617	представляют собою	1	1
618	работе но	1	1
619	можно только	2	1
620	она тоже	1	1
621	поэтому в	1	1
622	в некоторой	1	1
623	он к	1	1
624	часто бывают	1	1
625	если бы	4	1
626	отдельно и	1	1
627	в настоящее	16	1
628	которые казались	1	1
629	уж во	2	1
630	но отнюдь	1	1
631	сводится к	2	1
632	в порядке	1	1
633	вот почему	1	1
634	автор настоящей	3	1
635	и поэтому	2	1
636	внимание на	3	1
637	настоящее время	16	1
638	и являются	1	1
639	одного из	1	1
640	этой работе	2	1
641	учения о	1	1
642	в значительной	3	1
643	уже самое	1	1
644	нас в	3	1
645	а во	1	1
646	то эта	2	1
647	предмет для	1	1
648	и всю	1	1
649	которые мы	3	1
650	и во	1	1
651	считая это	1	1
652	во всей	1	1
653	что бы	1	1
654	не знаю	1	1
655	если это	2	1
656	говорить только	2	1
657	о своих	1	1
658	в литературе	1	1
659	тех пор	4	1
660	и мыслить	1	1
661	смысле его	1	1
662	но раз	1	1
663	но с	1	1
664	и одновременно	1	1
665	оказалось что	2	1
666	весьма большую	1	1
667	диссертации м	1	1
668	раз именно	1	1
669	что даже	1	1
670	ли он	3	1
671	как нечто	2	1
672	в разные	2	1
673	как н	1	1
674	е м	1	1
675	которое мы	1	1
676	изолированном виде	1	1
677	самые разнообразные	1	1
678	здесь о	2	1
679	сказали что	2	1
680	деятельность м	1	1
681	между этими	2	1
682	не мешает	1	1
683	нас очень	1	1
684	логики и	1	1
685	нам возможность	1	1
686	слишком уж	3	1
687	это же	1	1
688	нас здесь	1	1
689	с одной	5	1
690	к которой	1	1
691	человека с	1	1
692	самом деле	4	1
693	к существу	1	1
694	этому поводу	2	1
695	знаком с	1	1
696	раз в	1	1
697	казались ему	1	1
698	или не	2	1
699	же в	1	1
700	что не	5	1
701	от других	1	1
702	на якобы	1	1
703	а то	1	1
704	и хорошо	1	1
705	это обстоятельство	2	1
706	который как	1	1
707	вообще в	1	1
708	в известной	1	1
709	ту же	1	1
710	в одном	1	1
711	мыслящего человека	1	1
712	и искусства	1	1
713	друг друга	1	1
714	мы можем	6	1
715	и никакой	1	1
716	должны сказать	1	1
717	имеется еще	1	1
718	не просто	11	1
719	от того	1	1
720	и только	4	1
721	самого же	2	1
722	о невозможности	1	1
723	в последние	2	1
724	же деле	1	1
725	тоже была	1	1
726	без того	2	1
727	не переставал	1	1
728	не грубо	1	1
729	или иначе	6	1
730	мы скажем	3	1
731	не один	1	1
732	которые можно	1	1
733	именно в	1	1
734	которых мы	1	1
735	вообще и	2	1
736	будет ли	1	1
737	далеко не	4	1
738	виде так	2	1
739	мы еще	3	1
740	себя и	1	1
741	для такой	1	1
742	говорит о	1	1
743	от другого	2	1
744	прежде всего	11	1
745	самом же	1	1
746	настаивать на	1	1
747	одной стороны	5	1
748	которые не	2	1
749	а наоборот	1	1
750	то может	1	1
751	до конца	1	1
752	еще достаточно	1	1
753	а не	10	1
754	однако и	1	1
755	подобного рода	4	1
756	вопросе о	1	1
757	о чем	6	1
758	без которых	3	1
759	бы по	1	1
760	на эту	2	1
761	о значении	3	1
762	дела и	1	1
763	существа кроме	1	1
764	как именно	3	1
765	время весьма	2	1
766	уже давно	5	1
767	нет никаких	1	1
768	входить в	2	1
769	у животных	1	1
770	обыкновенной и	1	1
771	так же	5	1
772	приводит в	1	1
773	д в	1	1
774	только его	3	1
775	то можно	1	1
776	критический обзор	1	1
777	что понятие	1	1
778	поэтому не	1	1
779	из которых	2	1
780	только об	1	1
781	в данном	10	1
782	она есть	1	1
783	иначе но	1	1
784	автора настоящей	1	1
785	но который	2	1
786	самого себя	2	1
787	а потом	1	1
788	о человеке	1	1
789	и вполне	4	1
790	а значит	1	1
791	на свете	4	1
792	в состоянии	2	1
793	есть тот	1	1
794	и более	5	1
795	указанием на	1	1
796	а вернее	1	1
797	что здесь	1	1
798	на пути	1	1
799	этих отношений	1	1
800	и была	1	1
801	заставляет нас	2	1
802	отдельно от	2	1
803	и того	3	1
804	даже больше	1	1
805	из тех	1	1
806	в более	1	1
807	из более	1	1
808	в с	2	1
809	уже на	1	1
810	не существует	6	1
811	или в	2	1
812	которая в	1	1
813	и самым	1	1
814	мысль о	2	1
815	у них	1	1
816	бы в	3	1
817	ее в	1	1
818	еще очень	1	1
819	но вот	2	1
820	не есть	33	1
821	и ясности	1	1
822	нами не	4	1
823	нас на	2	1
824	до тех	4	1
825	о своем	2	1
826	но если	4	1
827	воззрения в	1	1
828	не говоря	4	1
829	то здесь	1	1
830	дело с	1	1
831	все исторические	1	1
832	одновременно и	3	1
833	не что	3	1
834	до какой	1	1
835	время не	2	1
836	огромное значение	1	1
837	в заключение	2	1
838	для настоящего	2	1
839	или м	1	1
840	к другим	1	1
841	замечания по	1	1
842	которые в	2	1
843	и эта	1	1
844	в таком	11	1
845	очень и	1	1
846	еще три	1	1
