N	2gram	Tiupa_Disk_2	Psycholo
117	состоит в	16	3
118	не к	2	3
119	не как	1	3
120	на этом	1	3
121	об этом	1	3
122	в своей	6	3
123	в которых	1	3
124	жизни с	1	3
125	и другого	2	3
126	человеком и	1	3
127	во всем	1	3
128	не могут	1	3
129	и другой	1	3
130	указывает на	1	3
131	с ее	2	3
132	так и	9	3
133	мы в	1	3
134	для этого	1	3
135	с другой	5	3
136	в конечном	1	3
137	один из	1	3
138	действующих лиц	1	3
139	и так	1	3
140	действительной жизни	1	3
141	и ее	3	3
142	так что	1	3
143	конечном счете	1	3
144	и их	1	3
145	может служить	1	3
146	были бы	1	3
147	тому как	2	3
148	до конца	1	3
149	в частности	12	3
150	того или	1	3
151	по своему	1	3
152	что же	2	3
153	при всем	1	3
154	еще более	1	3
155	который не	2	3
156	также и	3	2
157	того же	2	2
158	не имеют	1	2
159	еще не	6	2
160	из того	1	2
161	но даже	1	2
162	к своему	2	2
163	бы то	1	2
164	роман и	1	2
165	с его	6	2
166	в ее	1	2
167	но не	7	2
168	точка зрения	1	2
169	к которой	2	2
170	если в	1	2
171	ответ на	1	2
172	отличие от	12	2
173	обнаруживается в	1	2
174	однако не	1	2
175	в которой	1	2
176	другого как	1	2
177	бы не	1	2
178	в себе	19	2
179	рассматривать его	1	2
180	подобно тому	2	2
181	заключает в	2	2
182	подход к	3	2
183	то ни	1	2
184	то чтобы	1	2
185	это не	3	2
186	форму и	1	2
187	в них	3	2
188	на грани	1	2
189	одного и	3	2
190	прямо к	1	2
191	всяком случае	1	2
192	переходе от	2	2
193	место в	2	2
194	их в	2	2
195	и наоборот	1	2
196	том же	1	2
197	в этих	3	2
198	что этот	1	2
199	для нее	1	2
200	произведения как	2	2
201	вплоть до	1	2
202	своего исследования	1	2
203	на него	1	2
204	в процессе	1	2
205	в самых	1	2
206	того и	2	2
207	его от	1	2
208	и всегда	1	2
209	же время	5	2
210	онегина и	1	2
211	роковым образом	1	2
212	не вполне	1	2
213	которая не	1	2
214	ни в	7	2
215	эстетического объекта	1	2
216	в полном	2	2
217	отличается от	1	2
218	его с	1	2
219	оно не	1	2
220	она не	1	2
221	сводится к	2	2
222	в особенности	1	2
223	действия и	1	2
224	так в	1	2
225	роль в	4	2
226	и здесь	1	2
227	во всяком	1	2
228	воздействия на	1	2
229	в его	3	2
230	и только	1	2
231	и следовательно	1	2
232	в какой	1	2
233	как нечто	1	2
234	может оказаться	1	2
235	могло бы	1	2
236	содержания и	1	2
237	в одном	4	2
238	вовсе не	1	2
239	в состоянии	1	2
240	отношение к	2	2
241	каждый из	1	2
242	в других	1	2
243	на примере	2	2
244	а с	5	2
245	не было	3	2
246	не на	2	2
247	там где	1	2
248	вместе с	2	2
249	из которых	1	2
250	в практике	1	2
251	действие и	2	2
252	но это	3	2
253	а к	2	2
254	интерес к	2	2
255	всякий раз	2	2
256	в романе	1	2
257	другой стороны	2	2
258	другой в	1	2
259	их с	1	2
260	на этот	1	2
261	или иного	2	2
262	в свое	2	2
263	и от	1	2
264	это в	2	2
265	а между	1	1
266	речь идет	1	1
267	для этих	1	1
268	одним из	1	1
269	чтобы не	1	1
270	каждом шагу	1	1
271	мере в	1	1
272	в первом	1	1
273	к другому	1	1
274	по преимуществу	2	1
275	на две	1	1
276	позволяет себе	1	1
277	а для	1	1
278	действительности с	1	1
279	и со	1	1
280	при сохранении	1	1
281	из ее	1	1
282	основе этого	1	1
283	понятия в	1	1
284	он сам	1	1
285	в а	1	1
286	время в	2	1
287	бы мы	1	1
288	рассказ не	2	1
289	тем как	1	1
290	без которого	1	1
291	с одной	4	1
292	чем это	1	1
293	и т.д	1	1
294	с совершенно	1	1
295	уже как	2	1
296	друг от	1	1
297	за пределы	1	1
298	связи и	1	1
299	в истории	1	1
300	идет о	2	1
301	более чем	2	1
302	для всех	1	1
303	что как	2	1
304	что касается	1	1
305	им в	1	1
306	к числу	1	1
307	в противоположность	5	1
308	то в	1	1
309	только то	1	1
310	уже не	3	1
311	себе как	1	1
312	говорят о	1	1
313	в нашем	1	1
314	из этих	3	1
315	в большинстве	2	1
316	человеке и	1	1
317	это его	1	1
318	вследствие этого	2	1
319	роли в	1	1
320	не следует	3	1
321	однако при	3	1
322	продолжение в	1	1
323	к рассказу	1	1
324	он должен	1	1
325	в принципе	2	1
326	в силу	1	1
327	нашего времени	1	1
328	свое время	2	1
329	у пушкина	2	1
330	что ни	2	1
331	к выводу	1	1
332	одно и	2	1
333	но все	1	1
334	мы его	1	1
335	совпадают с	1	1
336	различие между	1	1
337	же касается	2	1
338	в другом	3	1
339	его не	1	1
340	его в	3	1
341	в глазах	1	1
342	на почве	2	1
343	но именно	1	1
344	и была	1	1
345	знаком с	1	1
346	к теории	1	1
347	в художественную	1	1
348	отказавшись от	1	1
349	вводит в	1	1
350	является для	1	1
351	и вне	1	1
352	жизни но	3	1
353	духовной жизни	1	1
354	и было	1	1
355	должно быть	2	1
356	и того	3	1
357	об особом	1	1
358	которую он	1	1
359	на дорогу	1	1
360	но если	1	1
361	это ощущение	1	1
362	нас не	1	1
363	за которым	2	1
364	в котором	3	1
365	оно означает	1	1
366	как произведение	1	1
367	не столько	3	1
368	на каждом	1	1
369	в отличие	12	1
370	утверждения что	1	1
371	строго говоря	1	1
372	нас она	1	1
373	стало быть	1	1
374	по крайней	1	1
375	в повести	1	1
376	же может	1	1
377	пролить свет	1	1
378	истории о	1	1
379	с теми	1	1
380	самого начала	1	1
381	в русской	3	1
382	дело не	1	1
383	некоторого рода	2	1
384	остроумия и	1	1
385	дело в	2	1
386	одна из	1	1
387	к этим	1	1
388	каждый день	1	1
389	было у	1	1
390	мы все	1	1
391	о них	1	1
392	в общих	1	1
393	на язык	1	1
394	благодаря тому	1	1
395	в разных	1	1
396	в качестве	16	1
397	жизни не	2	1
398	имеем дело	1	1
399	с нами	1	1
400	показывает как	1	1
401	к ней	1	1
402	с достаточной	1	1
403	имеет два	1	1
404	в области	2	1
405	события но	1	1
406	точке зрения	1	1
407	именно такой	1	1
408	только от	1	1
409	все то	1	1
410	возникает из	1	1
411	принадлежит к	3	1
412	с типичными	1	1
413	обходятся без	1	1
414	на читателя	1	1
415	не есть	1	1
416	читатель получает	1	1
417	с прозаической	1	1
418	для восприятия	1	1
419	не живет	1	1
420	должен быть	1	1
421	для себя	2	1
422	от друга	1	1
423	но при	2	1
424	людей в	1	1
425	и служит	1	1
426	для читателя	1	1
427	в собственном	1	1
428	характер и	1	1
429	в себя	2	1
430	с самого	1	1
431	чем может	1	1
432	приводит к	3	1
433	и может	3	1
434	слова а	1	1
435	как с	1	1
436	обращаясь к	1	1
437	природе своей	2	1
438	по аналогии	1	1
439	другом и	1	1
440	времени и	2	1
441	не с	2	1
442	было в	3	1
443	здесь как	1	1
444	живет в	2	1
445	и каждый	1	1
446	еще в	3	1
447	которые каждый	1	1
448	как у	1	1
449	один человек	1	1
450	все дело	1	1
451	о нем	1	1
452	и должно	1	1
453	всем протяжении	1	1
454	себе действие	1	1
455	прозы не	1	1
456	можно сказать	3	1
457	основе своей	2	1
458	аналогии с	1	1
459	и во	1	1
460	восходит к	3	1
461	в переживании	2	1
462	собственной жизни	1	1
463	крайней мере	1	1
464	которая и	1	1
465	начала с	1	1
466	как объект	1	1
467	которое было	1	1
468	получает возможность	1	1
469	и желания	1	1
470	не само	1	1
471	его жизнь	1	1
472	грань между	1	1
473	русской литературе	2	1
474	согласно с	1	1
475	не то	1	1
476	же и	1	1
477	в таких	1	1
478	как полагает	1	1
479	на всем	1	1
480	героя с	1	1
481	не дает	1	1
482	по выражению	1	1
483	и называет	1	1
484	для него	5	1
485	прежде всего	7	1
486	двух противоположных	1	1
487	не о	2	1
488	случае не	1	1
489	человек как	1	1
490	общая идея	1	1
491	не просто	1	1
492	к той	1	1
493	в любви	1	1
494	этого понятия	1	1
495	из двух	3	1
496	ней и	1	1
497	со стороны	10	1
498	между которыми	1	1
499	русской поэзии	1	1
500	о влиянии	1	1
501	именно в	2	1
502	лица в	1	1
503	и прежде	2	1
504	близок к	1	1
505	себя и	1	1
506	в некоторых	1	1
507	в соответствии	2	1
508	века и	1	1
509	искусстве не	1	1
510	и составляет	1	1
511	и гамлет	1	1
512	искать в	1	1
513	человеческой жизни	2	1
514	для человека	1	1
515	должна была	1	1
516	от страха	1	1
517	с конца	1	1
518	из героев	1	1
519	при переходе	1	1
520	одной стороны	4	1
521	на примерах	1	1
522	в той	2	1
523	такого рода	9	1
524	в европейской	1	1
525	утверждая что	1	1
526	он полагается	1	1
527	и там	1	1
528	кто из	1	1
529	исходя из	1	1
530	и смерти	1	1
531	этом случае	2	1
532	этом и	1	1
533	других к	1	1
534	указать на	2	1
535	для поэтической	1	1
536	от той	1	1
537	в результате	2	1
538	мира и	4	1
539	обращается к	1	1
540	не более	2	1
541	что из	1	1
542	ни к	5	1
543	будто бы	1	1
544	в круг	1	1
545	и наконец	3	1
546	по самой	1	1
547	ни было	1	1
548	хотя в	1	1
549	может и	2	1
550	а о	1	1
551	слово в	1	1
552	между ними	1	1
553	речи и	1	1
554	сводить к	1	1
555	не иметь	1	1
556	это и	1	1
557	только о	1	1
558	себе не	1	1
559	творчество как	1	1
560	тем самым	6	1
561	к этому	4	1
562	басне в	1	1
