N	2gram	Bakhtin_Fr_8	Analitik
270	путь в	1	1
271	и точность	1	1
272	к обновлению	1	1
273	этом контексте	1	1
274	ничего более	1	1
275	самом начале	1	1
276	мертвых душ	6	1
277	мир и	2	1
278	поскольку мы	1	1
279	существенных моментах	1	1
280	и хотя	2	1
281	сливается с	1	1
282	не можем	1	1
283	та же	1	1
284	и у	1	1
285	не забвение	1	1
286	одной общей	1	1
287	казался мне	1	1
288	в известном	2	1
289	это тот	1	1
290	во многих	1	1
291	частности и	1	1
292	не следует	1	1
293	в свет	3	1
294	к миру	1	1
295	которой не	1	1
296	они в	1	1
297	и еще	2	1
298	первой части	3	1
299	принадлежат и	1	1
300	возвращение к	1	1
301	характер в	3	1
302	какой бы	1	1
303	но дело	2	1
304	дистанции между	1	1
305	в нее	1	1
306	ни был	1	1
307	здесь мы	3	1
308	а затем	1	1
309	в другом	3	1
310	связанных с	1	1
311	большинстве случаев	6	1
312	это было	1	1
313	заключается в	1	1
314	с другими	1	1
315	и иных	1	1
316	этом смысле	1	1
317	есть и	5	1
318	в речевом	2	1
319	отражение в	2	1
320	только одно	1	1
321	из нее	2	1
322	самом центре	1	1
323	рядом с	3	1
324	мира где	1	1
325	место и	1	1
326	которой он	1	1
327	как целого	1	1
328	и себя	1	1
329	обратимся к	1	1
330	в один	1	1
331	всех этих	3	1
332	хвалы или	1	1
333	в эту	2	1
334	и сейчас	1	1
335	в своей	2	1
336	особенности же	1	1
337	книге в	1	1
338	место в	1	1
339	однако этот	1	1
340	самого героя	1	1
341	мысли и	1	1
342	лишь тем	2	1
343	вечера на	1	1
344	далеки от	2	1
345	войти в	1	1
346	для этого	1	1
347	же мы	1	1
348	это верно	1	1
349	автора и	1	1
350	он как	1	1
351	с ним	2	1
352	в категориях	1	1
353	весь смысл	1	1
354	в основе	4	1
355	у него	7	1
356	бы мы	1	1
357	можно судить	1	1
358	того чтобы	4	1
359	каждый из	1	1
360	казалось бы	3	1
361	под углом	1	1
362	народной жизни	1	1
363	слова как	1	1
364	образ представляется	1	1
365	с одним	2	1
366	близ диканьки	1	1
367	и является	1	1
368	ему и	2	1
369	потому что	6	1
370	к живой	1	1
371	со своим	1	1
372	связи с	6	1
373	смысл этой	1	1
374	слово здесь	1	1
375	как будто	1	1
376	ему в	1	1
377	языков в	2	1
378	в стиле	1	1
379	и далее	1	1
380	существенно связаны	1	1
381	очень часто	1	1
382	уже о	1	1
383	не могут	1	1
384	похож на	2	1
385	с полной	1	1
386	в наши	1	1
387	своего отца	1	1
388	не ограничивается	1	1
389	как мы	7	1
390	и о	3	1
391	отзывается в	1	1
392	его была	1	1
393	по определению	1	1
394	и автор	1	1
395	события как	1	1
396	реальной действительности	1	1
397	нет никакой	1	1
398	без видимой	1	1
399	культуры и	2	1
400	его эстетическую	1	1
401	здесь как	2	1
402	особенно в	1	1
403	живет в	1	1
404	мог бы	1	1
405	является в	1	1
406	строго говоря	1	1
407	на них	3	1
408	если бы	2	1
409	к языку	4	1
410	и внешней	1	1
411	образом в	2	1
412	глубине души	1	1
413	в самой	1	1
414	т.п в	2	1
415	при котором	1	1
416	хуторе близ	2	1
417	все его	3	1
418	романа а	1	1
419	художественный образ	1	1
420	должно было	1	1
421	от них	1	1
422	отметить что	2	1
423	во всей	2	1
424	и только	1	1
425	на всех	1	1
426	тем более	1	1
427	не тот	2	1
428	подробностями и	1	1
429	на почве	1	1
430	того что	1	1
431	внутренней стороны	1	1
432	и одновременно	1	1
433	всякого рода	1	1
434	о двух	1	1
435	тот же	1	1
436	речь о	1	1
437	одной из	3	1
438	и так	1	1
439	и отвечает	1	1
440	т.д в	1	1
441	по этому	1	1
442	так что	3	1
443	да еще	1	1
444	на хуторе	2	1
445	из первых	1	1
446	или даже	1	1
447	все названные	1	1
448	его и	1	1
449	их как	1	1
450	ибо он	1	1
451	характерно что	2	1
452	мы знаем	1	1
453	одно из	1	1
454	и их	8	1
455	слова в	1	1
456	в исконном	1	1
457	вовсе не	6	1
458	литературу в	1	1
459	к ним	2	1
460	нет в	1	1
461	лишь один	1	1
462	имени и	1	1
463	для того	2	1
464	границы и	1	1
465	что на	2	1
466	до сих	8	1
467	может и	1	1
468	как у	1	1
469	выступает не	1	1
470	связаны с	6	1
471	ее в	1	1
472	а именно	1	1
473	к которому	3	1
474	души это	1	1
475	в предисловии	1	1
476	наконец в	4	1
477	а с	1	1
478	и др	8	1
479	с подлинной	1	1
480	героев и	1	1
481	превращается в	1	1
482	отца в	1	1
483	на этот	1	1
484	не знает	1	1
485	и фигура	1	1
486	он становится	2	1
487	свое отражение	2	1
488	его глазах	1	1
489	с помощью	3	1
490	на фоне	1	1
491	я уже	1	1
492	из которых	2	1
493	и мир	1	1
494	этой последней	1	1
495	в столь	1	1
496	в литературе	3	1
497	для их	1	1
498	хотя он	2	1
499	был в	2	1
500	далеко за	2	1
501	пределах одной	1	1
502	дело здесь	1	1
503	с этой	2	1
504	известном смысле	1	1
505	большинстве своем	1	1
506	сих пор	8	1
507	не будем	1	1
508	но это	2	1
509	и тогда	1	1
510	т.п все	1	1
511	под названием	1	1
512	в книге	1	1
513	это уже	1	1
514	устного источника	1	1
515	в связи	3	1
516	в пределе	1	1
517	как на	1	1
518	в отдельных	1	1
519	с читателями	1	1
520	ни одного	2	1
521	от него	1	1
522	но еще	1	1
523	на свою	1	1
524	бы в	3	1
525	правда не	1	1
526	уже неоднократно	1	1
527	но если	1	1
528	мертвые души	2	1
529	здесь только	1	1
530	между ними	2	1
531	только как	1	1
532	от всех	2	1
533	их с	1	1
534	к его	3	1
535	из этого	1	1
536	занимает в	1	1
537	новыми и	1	1
538	жизнь в	1	1
539	жизни и	1	1
540	военные действия	1	1
541	и другие	5	1
542	в своих	4	1
543	а того	1	1
544	по причине	1	1
545	они не	5	1
