N	2gram	Bakhtin_Fr_6	Komedia
218	и из	1	2
219	до сих	3	2
220	вслед за	1	2
221	еще и	1	2
222	которых мы	2	2
223	до конца	2	2
224	одну из	2	2
225	этой же	1	2
226	не может	4	2
227	вместе с	6	2
228	но не	2	2
229	к нему	3	2
230	сих пор	3	2
231	но это	3	2
232	между прочим	1	2
233	или в	6	2
234	а к	1	2
235	около г	1	2
236	источником для	1	2
237	то что	10	2
238	по одному	1	2
239	в действительности	1	2
240	где он	1	2
241	все что	4	2
242	также и	6	1
243	чтобы не	1	1
244	в этот	1	1
245	переходит к	1	1
246	не остается	3	1
247	сам по	1	1
248	все остальное	1	1
249	дело доходит	2	1
250	на самом	1	1
251	по времени	1	1
252	такое же	1	1
253	тем же	1	1
254	между двумя	1	1
255	и всем	1	1
256	из самых	2	1
257	его же	1	1
258	мировоззрения и	1	1
259	интересный пример	1	1
260	и больше	1	1
261	в зависимости	1	1
262	же образ	1	1
263	одним из	4	1
264	мы уже	18	1
265	той же	5	1
266	здесь во	1	1
267	со всех	1	1
268	которым он	1	1
269	на празднестве	1	1
270	а уж	2	1
271	для своего	1	1
272	из своих	1	1
273	совпадает с	1	1
274	хуже чем	1	1
275	после первого	1	1
276	из того	2	1
277	хотел сказать	1	1
278	ему в	1	1
279	то это	1	1
280	и заставляет	1	1
281	зависимости от	1	1
282	мы здесь	1	1
283	и он	5	1
284	всех сторон	1	1
285	в ней	4	1
286	с двумя	1	1
287	во всех	17	1
288	но конечно	2	1
289	сказать и	1	1
290	как у	3	1
291	он может	1	1
292	в наиболее	2	1
293	нам право	1	1
294	в поисках	1	1
295	на искусство	1	1
296	шесть раз	1	1
297	и вовсе	2	1
298	с этим	3	1
299	мира в	2	1
300	с собой	1	1
301	дает нам	2	1
302	искусстве и	2	1
303	в своем	5	1
304	смысле этого	1	1
305	на войну	1	1
306	и к	1	1
307	более или	1	1
308	вот на	1	1
309	то в	1	1
310	и этим	2	1
311	они так	1	1
312	что это	5	1
313	он в	2	1
314	платон в	1	1
315	что же	1	1
316	бы не	1	1
317	из этих	2	1
318	и тот	2	1
319	бы только	1	1
320	роль в	4	1
321	и те	2	1
322	ее как	1	1
323	как он	2	1
324	ii веке	1	1
325	не могла	1	1
326	и фантастические	1	1
327	с именем	1	1
328	до нашей	1	1
329	по существу	1	1
330	не могли	1	1
331	чтобы в	1	1
332	прошлого века	1	1
333	из него	1	1
334	людей и	3	1
335	но все	1	1
336	такого же	1	1
337	человека в	1	1
338	значительной степени	1	1
339	что все	2	1
340	же не	1	1
341	же касается	1	1
342	конечно в	2	1
343	об этом	1	1
344	выражение и	1	1
345	был первым	1	1
346	то есть	24	1
347	зрения на	1	1
348	жары и	1	1
349	это было	2	1
350	обоих случаях	1	1
351	перед нами	3	1
352	должен был	1	1
353	начала и	1	1
354	между отдельными	1	1
355	в жизни	1	1
356	эти же	1	1
357	и каждый	1	1
358	говорить в	1	1
359	все границы	1	1
360	а с	1	1
361	с тем	1	1
362	которой он	1	1
363	явления которые	1	1
364	и богатая	1	1
365	слова и	1	1
366	себе все	1	1
367	в эту	2	1
368	в этих	2	1
369	и гипербол	1	1
370	но если	2	1
371	характерно при	1	1
372	нас не	3	1
373	никто не	2	1
374	наших дней	1	1
375	во времена	1	1
376	широких кругов	2	1
377	эпизоде с	3	1
378	он дает	1	1
379	в которых	1	1
380	что уже	1	1
381	сценка с	1	1
382	из области	2	1
383	земле и	1	1
384	теми же	1	1
385	и эти	1	1
386	и относительно	1	1
387	с такими	1	1
388	и почти	1	1
389	по себе	1	1
390	части и	1	1
391	это особенно	1	1
392	всего его	1	1
393	и очень	2	1
394	значительное место	1	1
395	этой области	1	1
396	и против	1	1
397	при всех	1	1
398	но они	4	1
399	в обоих	1	1
400	что их	2	1
401	веке нашей	3	1
402	своего героя	3	1
403	между небом	1	1
404	которого он	1	1
405	также что	3	1
406	близости или	1	1
407	того чтобы	4	1
408	небом и	1	1
409	он с	1	1
410	связанное с	1	1
411	богатству и	1	1
412	к концу	1	1
413	играли в	1	1
414	в дни	1	1
415	предполагать что	2	1
416	сложнее и	1	1
417	во всем	5	1
418	так здесь	1	1
419	до того	3	1
420	встречаем у	1	1
421	каждый раз	1	1
422	за ними	1	1
423	ему не	1	1
424	от их	1	1
425	и для	3	1
426	по своим	1	1
427	один раз	2	1
428	объектом осмеяния	1	1
429	к себе	2	1
430	не могут	2	1
431	притом очень	1	1
432	это конечно	1	1
433	для развития	1	1
434	с полной	1	1
435	и другим	1	1
436	его с	1	1
437	и объясняются	1	1
438	в каждом	1	1
439	и это	1	1
440	часто эти	1	1
441	же так	1	1
442	в дело	2	1
443	эта борьба	1	1
444	как один	3	1
445	данном случае	2	1
446	особенно в	1	1
447	действия и	1	1
448	говорили что	3	1
449	говорить о	2	1
450	в дальнейшем	2	1
451	и когда	2	1
452	пример такого	1	1
453	можно было	1	1
454	те же	3	1
455	в изображении	1	1
456	мира и	2	1
457	жизнь и	1	1
458	в последней	2	1
459	с ним	4	1
460	свидетельствуют о	1	1
461	является конечно	1	1
462	следующем году	1	1
463	о нем	1	1
464	и что	5	1
465	в глаза	1	1
466	утверждает что	1	1
467	в значительной	2	1
468	связанной с	2	1
469	это была	1	1
470	образом все	1	1
471	таких же	1	1
472	отметить что	2	1
473	от рук	1	1
474	говорит он	2	1
475	них-то и	1	1
476	богатство и	1	1
477	и были	1	1
478	различия между	1	1
479	в лице	1	1
480	идти на	1	1
481	места и	1	1
482	в литературе	5	1
483	того что	3	1
484	большей или	4	1
485	почти все	1	1
486	доходит до	2	1
487	спускается в	1	1
488	поэтому и	3	1
489	во ii	1	1
490	начало в	1	1
491	наиболее яркое	1	1
492	к природе	1	1
493	в окружении	1	1
494	до наших	1	1
495	себя в	2	1
496	так что	2	1
497	сцены и	2	1
498	к земле	1	1
499	в большинстве	4	1
500	не дает	1	1
501	на эту	1	1
502	как вы	1	1
503	связывается с	1	1
504	мир в	1	1
505	себе в	2	1
506	ее не	1	1
507	ее на	1	1
508	для того	1	1
509	в особенности	7	1
510	представление о	2	1
511	возможно что	2	1
512	на уровне	1	1
513	морем и	1	1
514	границу между	1	1
515	на этот	1	1
516	лица в	1	1
517	далеко не	1	1
518	и прежде	2	1
519	в ряде	3	1
520	на чем	1	1
521	было и	2	1
522	и др	10	1
523	этой роли	2	1
524	превращается в	2	1
525	и литературной	1	1
526	чтобы убедиться	1	1
527	материал в	1	1
528	на весь	2	1
529	было сказано	1	1
530	его как	1	1
531	и всяким	1	1
532	о чем	1	1
533	большинстве случаев	5	1
534	общества в	1	1
535	что из	1	1
536	в малейшей	1	1
537	для этой	1	1
538	материалом для	1	1
539	стороны в	1	1
540	связь с	1	1
541	этот же	1	1
542	вообще одна	1	1
543	и потому	2	1
544	отрывок из	2	1
545	в разной	1	1
546	что именно	2	1
547	и столь	1	1
548	к своему	1	1
549	что теперь	1	1
550	в самый	1	1
551	предисловии к	1	1
552	в данном	3	1
553	мы узнаем	2	1
554	в той	5	1
555	в страну	2	1
556	времени с	1	1
557	как бы	7	1
558	этого слова	1	1
559	с этой	3	1
560	в условиях	1	1
561	в основном	1	1
562	что нет	1	1
563	полностью и	1	1
564	но едва	1	1
565	катастрофы и	1	1
566	сцены в	3	1
567	в книге	3	1
568	в предисловии	1	1
569	формы и	1	1
570	эпохи возрождения	1	1
571	понять что	1	1
572	же дело	1	1
573	это уже	2	1
574	от него	2	1
575	у них	1	1
576	в духе	3	1
577	в третьем	3	1
578	бы в	2	1
579	еще более	2	1
580	года в	1	1
581	находим в	1	1
582	или меньшей	3	1
583	на поле	1	1
584	не знает	1	1
585	сказать что	6	1
586	к его	1	1
587	в явление	1	1
588	в трех	1	1
589	на это	1	1
590	из лучших	1	1
591	жизни и	3	1
592	к этой	1	1
593	вполне понятно	2	1
594	и другие	2	1
595	того времени	2	1
596	именно здесь	1	1
597	это в	1	1
598	как на	1	1
599	в таком	1	1
600	земли и	4	1
601	они не	3	1
