N	2gram	Vinokur_St_3	FransuaR
148	и образ	1	3
149	всего этого	1	3
150	не могло	1	3
151	то время	4	3
152	в другом	3	3
153	часто в	1	3
154	он его	2	3
155	жизни он	1	3
156	это не	7	3
157	именно в	1	3
158	того что	5	3
159	характерно для	1	3
160	до нас	2	3
161	поэтому и	1	3
162	для всех	1	3
163	есть в	2	3
164	в поэзии	2	3
165	для него	3	3
166	в одном	1	3
167	но он	3	3
168	не было	4	3
169	еще и	1	3
170	о чем	1	3
171	там где	1	3
172	связь с	4	3
173	вместе с	2	3
174	в течение	4	3
175	но этот	1	3
176	по существу	1	3
177	сих пор	2	3
178	и для	4	3
179	в году	5	3
180	с помощью	1	3
181	и ни	2	3
182	находим в	1	3
183	и другие	1	3
184	ту же	1	2
185	нужно подчеркнуть	1	2
186	почти не	1	2
187	не хочет	1	2
188	с точки	4	2
189	и до	1	2
190	из его	7	2
191	и больше	1	2
192	и за	2	2
193	из своих	1	2
194	представлением о	1	2
195	говорить о	3	2
196	в целом	4	2
197	подчеркнуть что	3	2
198	в чем	4	2
199	в данном	1	2
200	в сторону	1	2
201	вступают в	2	2
202	нет и	2	2
203	относится к	4	2
204	в истории	1	2
205	независимо от	5	2
206	все же	4	2
207	когда он	1	2
208	и наконец	3	2
209	от этого	1	2
210	духа в	1	2
211	что это	16	2
212	очень важно	1	2
213	еще один	1	2
214	раз в	1	2
215	им в	2	2
216	и если	3	2
217	он должен	1	2
218	в начале	4	2
219	том же	1	2
220	конечно в	1	2
221	самого автора	1	2
222	г по	1	2
223	этих форм	1	2
224	лишь в	4	2
225	второй половины	1	2
226	было бы	7	2
227	делает его	1	2
228	рядом с	1	2
229	с тем	4	2
230	несмотря на	3	2
231	одно из	2	2
232	этих произведений	1	2
233	в г	12	2
234	не столько	2	2
235	но эта	1	2
236	точку зрения	2	2
237	даже в	1	2
238	в отношении	2	2
239	вплоть до	1	2
240	что эта	2	2
241	на котором	2	2
242	если в	2	2
243	на него	1	2
244	к ней	4	2
245	которая не	1	2
246	начиная с	2	2
247	в духе	2	2
248	ни перед	1	2
249	что все	3	2
250	к тому	2	2
251	в каждом	4	2
252	должен быть	2	2
253	здесь изображается	1	2
254	говорит и	2	2
255	так в	1	2
256	и что	3	2
257	на том	1	2
258	том как	1	2
259	по тому	2	2
260	мировой литературе	4	2
261	свободной и	1	2
262	и вообще	1	2
263	же самое	1	2
264	связанная с	1	2
265	и т.д	1	2
266	можно сказать	4	2
267	в значительной	1	2
268	к нему	4	2
269	между тем	6	2
270	борьба с	2	2
271	в свете	1	2
272	и она	1	2
273	он хочет	2	2
274	ли он	1	2
275	это очень	1	2
276	в уста	2	2
277	в качестве	4	2
278	языка но	1	2
279	в известной	1	2
280	идет в	1	2
281	может быть	19	2
282	заметить что	2	2
283	и только	2	2
284	в особенности	4	2
285	из библии	1	2
286	а именно	1	2
287	в ряде	2	2
288	себя и	2	2
289	нужно сказать	2	2
290	один из	2	2
291	здесь только	2	2
292	в одно	1	2
293	нет ни	1	2
294	в пределах	1	2
295	конечно не	1	2
296	несколько слов	2	2
297	сцены в	1	2
298	которой можно	1	2
299	в эту	4	2
300	хотя бы	1	2
301	в системе	3	2
302	на фоне	1	2
303	то что	12	2
304	в период	1	2
305	одновременно и	1	2
306	ко всему	1	2
307	это в	4	2
308	к этому	3	2
309	с новыми	1	1
310	являются выражением	1	1
311	вряд ли	1	1
312	он становится	1	1
313	связана с	4	1
314	течение всей	2	1
315	он может	2	1
316	выражения как	2	1
317	роль этого	1	1
318	то в	4	1
319	тем же	1	1
320	знаете что	2	1
321	отвечает что	1	1
322	и этот	1	1
323	поэзии и	1	1
324	а как	4	1
325	есть не	1	1
326	этого нет	1	1
327	дан в	1	1
328	нам в	1	1
329	на эти	3	1
330	не была	2	1
331	сложнее и	1	1
332	в большом	1	1
333	как я	2	1
334	то это	1	1
335	не совсем	2	1
336	похожи на	1	1
337	в числе	1	1
338	проявляется в	1	1
339	судьба народная	1	1
340	истории в	1	1
341	тем как	2	1
342	то мы	1	1
343	но как	2	1
344	не все	1	1
345	не просто	2	1
346	за пределы	1	1
347	что они	2	1
348	века и	1	1
349	это был	2	1
350	и где	1	1
351	стихотворную форму	1	1
352	склонность к	1	1
353	целый ряд	1	1
354	что по	3	1
355	и внутреннюю	1	1
356	самом начале	1	1
357	тут нет	1	1
358	хотя она	1	1
359	и невозможно	1	1
360	формы в	2	1
361	за это	1	1
362	бы не	1	1
363	то теперь	1	1
364	было понято	1	1
365	другом случае	1	1
366	на то	5	1
367	человек не	1	1
368	так сказать	2	1
369	строгой и	1	1
370	него были	1	1
371	это связано	3	1
372	властью в	1	1
373	о которой	2	1
374	в разработке	1	1
375	и еще	1	1
376	которая является	1	1
377	xix века	4	1
378	же это	1	1
379	чем у	1	1
380	не как	2	1
381	была не	2	1
382	не могли	1	1
383	чтобы в	2	1
384	одной и	1	1
385	оно также	1	1
386	существу это	1	1
387	и по	2	1
388	находит себе	1	1
389	все с	1	1
390	в нее	1	1
391	но все	2	1
392	как оно	1	1
393	а затем	1	1
394	здесь он	1	1
395	самим собой	1	1
396	на этой	1	1
397	г в	6	1
398	ко второму	1	1
399	известно что	2	1
400	с начала	1	1
401	должен был	2	1
402	все действующие	1	1
403	смысл в	1	1
404	чаще всего	1	1
405	на сцене	1	1
406	в жизни	4	1
407	этом мы	1	1
408	но уже	1	1
409	о которых	3	1
410	что не	2	1
411	а за	1	1
412	история о	1	1
413	говорится о	1	1
414	этом целом	1	1
415	жизни но	2	1
416	они в	1	1
417	этого произведения	1	1
418	и того	1	1
419	их на	1	1
420	не употребляет	1	1
421	к первому	1	1
422	выходила за	1	1
423	с ума	1	1
424	интерес и	1	1
425	в котором	5	1
426	всей мировой	1	1
427	понимал что	2	1
428	что я	3	1
429	и той	1	1
430	эта не	1	1
431	которые в	2	1
432	тем не	2	1
433	совершенно иной	1	1
434	и более	3	1
435	на его	4	1
436	что этот	3	1
437	сам он	2	1
438	нас к	2	1
439	тому что	3	1
440	точно и	1	1
441	этом выражении	1	1
442	на три	1	1
443	место занимает	1	1
444	а иногда	1	1
445	что ему	1	1
446	находим все	1	1
447	тогда когда	2	1
448	принадлежат к	1	1
449	того как	1	1
450	одна из	2	1
451	не встречаем	1	1
452	ее с	1	1
453	своего существования	1	1
454	к этим	2	1
455	родов в	1	1
456	но здесь	1	1
457	действующие лица	3	1
458	никогда не	2	1
459	и всегда	2	1
460	казалось бы	1	1
461	под углом	1	1
462	находясь в	2	1
463	этих двух	2	1
464	с нами	1	1
465	к определенному	1	1
466	как она	1	1
467	у шекспира	5	1
468	углом зрения	1	1
469	это слово	3	1
470	же он	1	1
471	свидетельствуют о	1	1
472	со своим	1	1
473	в области	6	1
474	состоящая из	1	1
475	к той	1	1
476	у нас	4	1
477	все то	1	1
478	в мировой	3	1
479	она во	2	1
480	встречается в	1	1
481	и такие	2	1
482	хвала и	1	1
483	является одним	1	1
484	что вы	1	1
485	бы он	1	1
486	той или	1	1
487	для его	2	1
488	классической форме	1	1
489	слова с	1	1
490	темы и	2	1
491	и со	1	1
492	году в	1	1
493	себя здесь	1	1
494	вещами и	1	1
495	в монастырь	1	1
496	свою очередь	1	1
497	значительной мере	1	1
498	без всякого	2	1
499	формы и	1	1
500	в произведении	1	1
501	так было	1	1
502	приводит к	1	1
503	в дальнейшем	1	1
504	к жизни	1	1
505	вообще нет	1	1
506	торжество и	1	1
507	и когда	1	1
508	и сам	1	1
509	то как	1	1
510	что у	2	1
511	начинается словами	1	1
512	в образе	1	1
513	эти факты	1	1
514	те же	1	1
515	времени и	2	1
516	в последующих	1	1
517	которая была	1	1
518	еще не	2	1
519	подход к	1	1
520	на кобыле	1	1
521	она была	1	1
522	не были	1	1
523	поэтому в	1	1
524	если бы	4	1
525	к году	1	1
526	для этого	2	1
527	стремление к	1	1
528	образом в	1	1
529	находится в	1	1
530	в каком-то	1	1
531	было не	1	1
532	вот почему	1	1
533	тех кто	1	1
534	из рук	1	1
535	на вопрос	3	1
536	с народным	2	1
537	вражда к	1	1
538	в новую	1	1
539	все его	1	1
540	времени в	1	1
541	связь между	1	1
542	на протяжении	4	1
543	идет к	1	1
544	от них	2	1
545	и события	1	1
546	этому поводу	2	1
547	я думаю	2	1
548	в языке	8	1
549	во всей	1	1
550	в форме	2	1
551	очень тесно	1	1
552	тем более	3	1
553	и последнее	1	1
554	и самые	1	1
555	в формах	1	1
556	в двух	1	1
557	которым мы	1	1
558	года то	1	1
559	и особые	1	1
560	которую ставил	1	1
561	он действует	1	1
562	между этими	1	1
563	и ее	2	1
564	но то	1	1
565	по этому	3	1
566	причем в	1	1
567	и из	1	1
568	именно на	1	1
569	оказывается в	1	1
570	литературы в	1	1
571	которому он	1	1
572	не можем	1	1
573	на такой	1	1
574	он заставляет	1	1
575	и они	1	1
576	только тогда	2	1
577	является не	1	1
578	за счет	1	1
579	не дает	1	1
580	вся литература	1	1
581	из них	1	1
582	же объясняется	1	1
583	мы знаем	1	1
584	говорит о	1	1
585	в особых	1	1
586	это место	2	1
587	в современном	1	1
588	при всей	2	1
589	не о	1	1
590	друг друга	1	1
591	не случайно	1	1
592	тем что	19	1
593	в других	1	1
594	смерти и	1	1
595	а потому	2	1
596	в первоначальной	1	1
597	ней и	1	1
598	или иной	2	1
599	и создает	1	1
600	этого основного	1	1
601	как у	1	1
602	был в	1	1
603	мог не	1	1
604	нельзя сказать	3	1
605	и тех	1	1
606	стороны он	1	1
607	к которому	3	1
608	он это	1	1
609	было и	1	1
610	из таких	1	1
611	русской истории	2	1
612	во внешней	1	1
613	что для	3	1
614	связано с	5	1
615	и пр	13	1
616	не знает	1	1
617	он тратит	1	1
618	до конца	3	1
619	когда она	1	1
620	если не	1	1
621	должна была	4	1
622	для этой	1	1
623	люди в	1	1
624	в это	2	1
625	именно поэтому	2	1
626	большой успех	1	1
627	в частности	1	1
628	атмосфера и	1	1
629	ни на	2	1
630	границы между	1	1
631	это такой	1	1
632	в выборе	2	1
633	в рамках	2	1
634	из трех	1	1
635	понимает как	1	1
636	в речах	5	1
637	это произведение	3	1
638	что за	1	1
639	несколько раз	2	1
640	в той	1	1
641	даже там	1	1
642	которые по	1	1
643	это были	1	1
644	своего времени	2	1
645	понимать как	1	1
646	это особенно	2	1
647	времени эта	1	1
648	этого слова	2	1
649	он чувствует	2	1
650	ему в	1	1
651	четырех и	1	1
652	новыми явлениями	1	1
653	и некоторые	1	1
654	о его	1	1
655	это выражение	2	1
656	с элементами	2	1
657	говорить что	1	1
658	которые были	2	1
659	например у	1	1
660	в книге	1	1
661	это уже	1	1
662	этот образ	2	1
663	иоанна в	1	1
664	и времени	1	1
665	этого рода	3	1
666	котором он	1	1
667	обращается к	3	1
668	но эти	1	1
669	вопросом о	1	1
670	вполне понятно	1	1
671	вообще в	1	1
672	а из	1	1
673	сказать несколько	1	1
674	но зато	1	1
675	на языке	1	1
676	здесь есть	2	1
677	слово в	2	1
678	в свою	2	1
679	и эта	1	1
680	же функции	1	1
681	по тематике	1	1
682	и при	1	1
683	речи и	1	1
684	прямо противоположное	1	1
685	мы здесь	1	1
686	из этого	4	1
687	в свое	1	1
688	в виде	3	1
689	пути к	1	1
690	ее в	2	1
691	из головы	1	1
692	можно назвать	4	1
693	во всяком	4	1
694	они не	1	1
