N	2gram	Bakhtin_sl_2	Formalny
196	особенно в	2	3
197	для поэтического	1	3
198	и здесь	2	3
199	идеологической значимости	2	3
200	в значительной	6	3
201	должно было	1	3
202	к нему	3	3
203	того что	1	3
204	в какой	1	3
205	именно на	2	3
206	большинстве случаев	5	3
207	менее всего	2	3
208	и их	5	3
209	слова в	13	3
210	для того	2	3
211	с другой	5	3
212	и др	4	3
213	а наоборот	1	3
214	речи и	3	3
215	материал и	3	3
216	быть и	3	3
217	все это	16	3
218	сюжета и	1	3
219	или в	2	3
220	и все	5	3
221	жизни и	6	3
222	можно говорить	2	2
223	в такой	1	2
224	науки о	1	2
225	идет о	1	2
226	между двумя	1	2
227	явления и	1	2
228	игры с	2	2
229	его не	4	2
230	предмета в	1	2
231	не была	3	2
232	они были	1	2
233	другой язык	2	2
234	первый план	1	2
235	в широком	1	2
236	как таковая	1	2
237	совсем не	1	2
238	но не	6	2
239	но как	2	2
240	от характера	2	2
241	отношение к	4	2
242	отличие от	13	2
243	к сожалению	1	2
244	этот прием	1	2
245	и литературный	1	2
246	в одной	1	2
247	все остальные	1	2
248	перед нами	3	2
249	кроме того	2	2
250	языка не	4	2
251	та же	1	2
252	уже в	2	2
253	он в	1	2
254	действительности а	1	2
255	ее как	1	2
256	борьбы с	3	2
257	в рамки	2	2
258	идеологического смысла	1	2
259	слову как	1	2
260	широком смысле	1	2
261	и более	2	2
262	в плане	5	2
263	языком и	7	2
264	из него	2	2
265	и по	1	2
266	на этом	3	2
267	без исключения	1	2
268	борьбы и	1	2
269	говорить не	1	2
270	как особый	2	2
271	для нее	1	2
272	и иных	4	2
273	должен был	1	2
274	и тем	1	2
275	ни в	4	2
276	от него	5	2
277	должно быть	1	2
278	смысл и	2	2
279	том что	5	2
280	на первый	1	2
281	в этих	7	2
282	во второй	1	2
283	установка на	2	2
284	другим как	1	2
285	себе а	1	2
286	в отличие	12	2
287	от его	1	2
288	должны были	1	2
289	чужой язык	1	2
290	произведения в	1	2
291	для этого	4	2
292	даже в	2	2
293	она не	6	2
294	самого начала	1	2
295	ее с	1	2
296	этими двумя	1	2
297	в систему	1	2
298	для всего	1	2
299	никогда не	7	2
300	на котором	2	2
301	слово и	5	2
302	слова как	2	2
303	если же	1	2
304	эти явления	1	2
305	быть конечно	1	2
306	и это	1	2
307	тем и	1	2
308	и о	1	2
309	на нем	2	2
310	научной работы	1	2
311	и от	3	2
312	и этим	1	2
313	с самого	1	2
314	приводит к	1	2
315	и иные	1	2
316	с ним	7	2
317	в виду	1	2
318	в применении	1	2
319	от идеологического	1	2
320	борьба с	4	2
321	его смысла	1	2
322	между тем	3	2
323	отметить что	3	2
324	во всей	1	2
325	это не	5	2
326	от этих	1	2
327	языка мы	1	2
328	в самый	1	2
329	один из	5	2
330	с ними	5	2
331	здесь с	1	2
332	в качестве	1	2
333	материал как	1	2
334	же и	2	2
335	с нею	1	2
336	поэзии является	1	2
337	или даже	3	2
338	и других	4	2
339	языка но	4	2
340	характерно что	1	2
341	в известной	1	2
342	сами по	1	2
343	в конце	1	2
344	слово как	7	2
345	не просто	1	2
346	смысла и	3	2
347	даже не	1	2
348	говорим о	1	2
349	язык в	6	2
350	а именно	2	2
351	превращается в	1	2
352	до конца	17	2
353	его как	2	2
354	процессе этого	1	2
355	все более	1	2
356	при определенных	1	2
357	к его	2	2
358	как это	3	2
359	становится в	1	2
360	установкой на	3	2
361	в той	4	2
362	применении к	1	2
363	со всею	3	2
364	языка то	3	2
365	этого факта	1	2
366	как например	2	2
367	как предмет	4	2
368	но это	3	2
369	смысла с	1	2
370	в чем	3	2
371	лишь о	2	2
372	совершенно иной	1	2
373	слово в	11	2
374	сказать что	3	2
375	какой мере	1	2
376	у толстого	1	2
377	языка если	2	2
378	и другие	2	2
379	отвлекается от	1	2
380	в таком	4	2
381	и наиболее	1	1
382	языка проблема	1	1
383	как известно	1	1
384	от этой	1	1
385	социальных группах	1	1
386	и обособление	1	1
387	языка с	2	1
388	есть художественное	1	1
389	своему пределу	1	1
390	оно входит	2	1
391	того же	1	1
392	языку и	4	1
393	в жизненном	1	1
394	как миф	1	1
395	и без	1	1
396	изображения и	2	1
397	слова эта	1	1
398	что слово	1	1
399	в чисто	3	1
400	его же	1	1
401	мировоззрения и	1	1
402	п все	3	1
403	проникает в	2	1
404	ведь и	2	1
405	оно было	2	1
406	все те	1	1
407	собственном смысле	3	1
408	когда это	1	1
409	иметь место	1	1
410	и этот	1	1
411	и литературы	1	1
412	той же	3	1
413	всей ее	1	1
414	быть самая	1	1
415	есть не	1	1
416	на материале	2	1
417	и само	2	1
418	и языка	4	1
419	литературным языком	1	1
420	гуманитарных наук	1	1
421	стиля в	1	1
422	нам в	1	1
423	в обиходе	1	1
424	высказывания в	1	1
425	другие языки	1	1
426	оно просто	1	1
427	но она	2	1
428	становится объектом	2	1
429	конечно и	2	1
430	и со	1	1
431	определяются и	1	1
432	а путем	1	1
433	и заставляет	1	1
434	как не	1	1
435	слово не	1	1
436	без всякого	2	1
437	ее конкретности	1	1
438	как один	1	1
439	работы в	1	1
440	языковых систем	1	1
441	в различных	2	1
442	не довлеет	1	1
443	устойчивого и	1	1
444	но конечно	1	1
445	различия между	1	1
446	можно истолковать	1	1
447	чем это	1	1
448	то он	1	1
449	точка зрения	2	1
450	силы и	1	1
451	вступают в	1	1
452	нашего сознания	2	1
453	материал на	1	1
454	словом для	1	1
455	если она	3	1
456	и речевых	1	1
457	в своем	6	1
458	более и	1	1
459	и нет	2	1
460	к новому	3	1
461	существенным и	1	1
462	и есть	1	1
463	образом с	1	1
464	настолько велико	1	1
465	и всецело	1	1
466	отбора и	1	1
467	более или	2	1
468	нет никакой	1	1
469	слово ибо	1	1
470	все новые	1	1
471	за собой	1	1
472	следует говорить	1	1
473	решающее значение	1	1
474	в нашем	2	1
475	которые в	2	1
476	выражение в	1	1
477	от действительности	2	1
478	знаем в	1	1
479	этом фоне	1	1
480	с их	3	1
481	его смысловая	1	1
482	но он	2	1
483	удельный вес	6	1
484	совершается не	1	1
485	как он	2	1
486	на то	1	1
487	если он	1	1
488	но на	1	1
489	смыслом и	1	1
490	дальше и	1	1
491	а вовсе	2	1
492	зрения его	1	1
493	лишится своего	1	1
494	самая постановка	1	1
495	больше всего	1	1
496	связанные с	4	1
497	по самому	1	1
498	тем не	1	1
499	и еще	1	1
500	в узком	4	1
501	идеологической жизни	1	1
502	произведений литературных	1	1
503	речи в	1	1
504	миров и	1	1
505	и которые	1	1
506	высказываний в	3	1
507	и связанные	2	1
508	идеологического творчества	3	1
509	всех своих	1	1
510	и выражения	1	1
511	оболочка слова	1	1
512	смысле в	1	1
513	взаимодействие с	1	1
514	интересами и	1	1
515	он просто	1	1
516	значение в	2	1
517	чем шире	1	1
518	в другом	2	1
519	влиять на	1	1
520	в виде	2	1
521	сказать в	1	1
522	стилей и	1	1
523	действительности в	1	1
524	в последующем	1	1
525	за ней	2	1
526	в новое	4	1
527	здесь это	2	1
528	он является	1	1
529	в них	6	1
530	рядом с	3	1
531	овеществлению слова	1	1
532	факта и	1	1
533	все равно	1	1
534	в самую	1	1
535	при этой	1	1
536	и вне	2	1
537	в данном	2	1
538	его слово	15	1
539	языка конечно	1	1
540	поэзии или	1	1
541	чем в	2	1
542	ведет к	1	1
543	статьи и	1	1
544	языка которая	1	1
545	на территории	2	1
546	остается в	5	1
547	или менее	2	1
548	в эту	1	1
549	была поставлена	2	1
550	и при	2	1
551	при изучении	1	1
552	этом становлении	1	1
553	выработанные в	1	1
554	и художественно	2	1
555	социального базиса	1	1
556	лежат в	1	1
557	изображающего слова	1	1
558	материалом в	1	1
559	языке но	2	1
560	что уже	1	1
561	все они	2	1
562	своему существу	1	1
563	от поэтического	1	1
564	слово для	3	1
565	никак нельзя	1	1
566	борьбу с	2	1
567	как поэтический	1	1
568	как от	1	1
569	бы быть	1	1
570	языки более	1	1
571	не для	1	1
572	и вся	1	1
573	степень его	1	1
574	как будет	1	1
575	не менее	4	1
576	поэтическое слово	4	1
577	его целом	1	1
578	о значении	1	1
579	проник в	1	1
580	эти формы	4	1
581	мышления и	5	1
582	дело в	2	1
583	и притом	1	1
584	говорят и	1	1
585	на него	2	1
586	и имеет	1	1
587	опираться на	1	1
588	иметь в	1	1
589	во всякой	1	1
590	к такому	1	1
591	чем не	2	1
592	действительности но	1	1
593	близкий к	1	1
594	таким путем	1	1
595	к определенному	1	1
596	в русском	1	1
597	к ней	2	1
598	на те	1	1
599	самому своему	1	1
600	п в	2	1
601	во всем	4	1
602	далеко не	2	1
603	ибо все	1	1
604	всех высоких	1	1
605	для осуществления	1	1
606	и живую	1	1
607	только с	2	1
608	острое ощущение	1	1
609	разложения и	2	1
610	только одна	1	1
611	их от	1	1
612	одним из	2	1
613	об особой	1	1
614	и идеологического	3	1
615	и оно	2	1
616	стиль и	1	1
617	тесно сплетается	1	1
618	в направлении	1	1
619	чтобы увидеть	1	1
620	во все	1	1
621	языке и	1	1
622	как только	1	1
623	отличается от	2	1
624	для развития	1	1
625	здесь они	1	1
626	или такой	1	1
627	той или	5	1
628	слова с	4	1
629	в каждом	1	1
630	подчеркнуть что	2	1
631	должен быть	2	1
632	языка сам	1	1
633	компактным и	1	1
634	интересы но	1	1
635	своим языком	1	1
636	существенное значение	1	1
637	самого по	1	1
638	и образ	2	1
639	свою очередь	2	1
640	другого невозможно	1	1
641	художественный прием	1	1
642	в собственном	3	1
643	характер и	1	1
644	исторической жизни	3	1
645	зрения не	1	1
646	степени и	2	1
647	например о	1	1
648	и важность	1	1
649	и сам	1	1
650	сам становится	1	1
651	необходимо учесть	1	1
652	с собой	1	1
653	те же	2	1
654	как между	1	1
655	речь как	1	1
656	в научном	1	1
657	как таковую	1	1
658	к вопросам	1	1
659	этим в	1	1
660	языка он	2	1
661	звуковой образ	1	1
662	на них	2	1
663	возможно и	2	1
664	к языку	1	1
665	можно сказать	1	1
666	связанная с	1	1
667	образом в	1	1
668	с установкой	3	1
669	этого языка	4	1
670	жанрах и	1	1
671	социальной действительности	1	1
672	это то	1	1
673	о том	2	1
674	существенной и	2	1
675	до сих	2	1
676	с одной	5	1
677	иное значение	1	1
678	что его	1	1
679	и глубже	1	1
680	данного языка	2	1
681	ее требования	1	1
682	это может	1	1
683	резче и	1	1
684	систем языка	1	1
685	как предмета	2	1
686	в форме	2	1
687	лишь к	1	1
688	именно такое	1	1
689	же языка	1	1
690	и ни	2	1
691	и писать	1	1
692	в художественной	1	1
693	на развитие	1	1
694	слов и	3	1
695	и смысл	1	1
696	и следовательно	1	1
697	является само	1	1
698	говорить только	1	1
699	может иметь	3	1
700	самим автором	1	1
701	не зная	1	1
702	как объект	1	1
703	существенно и	2	1
704	большей или	1	1
705	проникая в	1	1
706	быть при	1	1
707	романом с	1	1
708	моменты в	1	1
709	или меньшей	1	1
710	в формалистическую	1	1
711	важное значение	1	1
712	материала в	2	1
713	мы увидим	2	1
714	в себе	2	1
715	слово живет	1	1
716	и действительно	1	1
717	от материала	2	1
718	не имеющих	1	1
719	правда и	2	1
720	и романом	1	1
721	поэтому и	4	1
722	на овладение	1	1
723	и поэтическое	2	1
724	совершенно иные	1	1
725	их не	1	1
726	взаимодействии с	1	1
727	где они	2	1
728	характерной для	1	1
729	что язык	2	1
730	для всех	4	1
731	конечно не	5	1
732	могут иметь	1	1
733	не можем	1	1
734	при данных	1	1
735	всех сферах	1	1
736	него нет	3	1
737	идеологического мира	3	1
738	слова его	5	1
739	система приемов	1	1
740	с этими	1	1
741	ему принадлежит	1	1
742	к ним	1	1
743	ориентироваться в	1	1
744	и оценки	1	1
745	как предмете	1	1
746	п слово	1	1
747	сама по	3	1
748	перейти к	1	1
749	момент в	1	1
750	особый язык	4	1
751	на внешней	1	1
752	точек зрения	3	1
753	с другим	1	1
754	проблема поэтического	1	1
755	или иначе	1	1
756	за пределы	2	1
757	не обязательно	1	1
758	здесь в	3	1
759	и нельзя	1	1
760	и создает	3	1
761	речи а	1	1
762	в свою	3	1
763	характерно для	1	1
764	об образе	1	1
765	вещь и	1	1
766	говорит о	1	1
767	вытекающих из	1	1
768	а на	1	1
769	в дон-кихоте	2	1
770	материал в	3	1
771	зависит от	1	1
772	поскольку она	1	1
773	из слова	1	1
774	стремится к	3	1
775	и самый	1	1
776	не на	1	1
777	и непосредственно	2	1
778	именно так	1	1
779	ассоциациями и	1	1
780	слова слово	1	1
781	для правильной	1	1
782	ведь для	1	1
783	кругозора в	1	1
784	ближе к	1	1
785	языка непосредственно	1	1
786	почву для	1	1
787	слова от	6	1
788	учесть еще	1	1
789	в непрерывном	1	1
790	sui generis	1	1
791	подвести под	1	1
792	и приобретает	1	1
793	из возможных	1	1
794	литературы но	1	1
795	оно только	1	1
796	но такое	1	1
797	требует от	2	1
798	обладает совершенно	1	1
799	к своему	9	1
800	влияния на	1	1
801	без другого	1	1
802	одной стороны	5	1
803	взаимоотношения между	1	1
804	новому материалу	3	1
805	и там	3	1
806	в литературе	1	1
807	отношении он	1	1
808	да и	1	1
809	образом на	1	1
810	однако отметить	1	1
811	об особенностях	1	1
812	особенно важное	1	1
813	всего может	1	1
814	материал для	2	1
815	поэтому когда	1	1
816	этого слова	1	1
817	в контексте	3	1
818	но почему	1	1
819	не касается	1	1
820	почему нельзя	1	1
821	этом случае	6	1
822	в условиях	1	1
823	сих пор	2	1
824	автора и	2	1
825	влечет за	1	1
826	новые и	1	1
827	в смысле	4	1
828	в более	2	1
829	лишь его	1	1
830	это новое	1	1
831	конечно эта	1	1
832	языковой системе	1	1
833	значащее слово	1	1
834	язык но	3	1
835	как единая	1	1
836	бытовых и	4	1
837	узком смысле	4	1
838	др но	1	1
839	чтобы понять	1	1
840	о нем	2	1
841	как для	3	1
842	идеологическая позиция	3	1
843	сознания в	1	1
844	для нас	5	1
845	особого рода	1	1
846	целый ряд	1	1
847	из себя	3	1
848	с языком	2	1
849	проблема художественного	1	1
850	вообще в	1	1
851	язык не	4	1
852	восприятием и	2	1
853	и языком	2	1
854	несмотря на	1	1
855	же в	1	1
856	поэзии но	1	1
857	лежит в	1	1
858	который тоже	1	1
859	в системе	1	1
860	вступает в	1	1
861	но оно	2	1
862	к самому	1	1
863	одной из	1	1
864	всецело определяется	1	1
865	возможно лишь	1	1
866	только как	1	1
867	очень велика	1	1
868	лишь тогда	2	1
869	высказывания как	1	1
870	вяло и	1	1
871	самого языка	1	1
872	можно утверждать	1	1
873	в последнем	1	1
874	только о	2	1
875	данного сюжета	1	1
876	значение не	1	1
877	героя в	3	1
878	сказать так	1	1
879	ли они	1	1
880	не здесь	1	1
881	лингвистических признаков	1	1
882	увидим что	1	1
883	в своих	1	1
884	велико что	1	1
885	не подвергается	1	1
886	и особенно	2	1
887	гораздо более	1	1
888	которая не	1	1
