N	2gram	Vinokur_Ku_2	Istorich
547	в большинстве	1	1
548	есть наиболее	2	1
549	большинстве случаев	2	1
550	социальной жизни	1	1
551	очевидно что	2	1
552	был бы	2	1
553	одно из	1	1
554	но нет	1	1
555	же просьбу	1	1
556	не для	1	1
557	много и	1	1
558	почему это	1	1
559	заметить что	1	1
560	как раз	3	1
561	не хотел	1	1
562	его распоряжении	1	1
563	в очень	1	1
564	со стороны	4	1
565	не надо	3	1
566	как у	2	1
567	или иначе	3	1
568	говорить и	2	1
569	именно в	3	1
570	если мы	4	1
571	что не	6	1
572	прежде всего	8	1
573	не было	4	1
574	мы скажем	2	1
575	у других	1	1
576	с которым	1	1
577	человек в	1	1
578	становится ясным	1	1
579	он и	2	1
580	есть одно	1	1
581	несоответствие между	1	1
582	фигурирует в	1	1
583	этой же	1	1
584	даже при	1	1
585	на который	2	1
586	интересно отметить	1	1
587	в иных	2	1
588	теперь к	1	1
589	вспомним что	1	1
590	в европе	1	1
591	что за	2	1
592	частью этого	1	1
593	что же	5	1
594	быть только	2	1
595	действительно ли	1	1
596	как будто	2	1
597	в это	1	1
598	однако мы	1	1
599	ни тот	1	1
600	случае он	1	1
601	и вместо	1	1
602	она может	1	1
603	на новый	1	1
604	узком смысле	2	1
605	явление это	1	1
606	в результате	4	1
607	того с	1	1
608	и перед	1	1
609	также то	1	1
610	а под	1	1
611	не представляет	1	1
612	функций которые	1	1
613	у них	1	1
614	и смысл	1	1
615	в большей	3	1
616	ни к	15	1
617	будто бы	2	1
618	в наши	1	1
619	объясняется та	1	1
620	или не	1	1
621	бы на	2	1
622	это все	1	1
623	не знает	3	1
624	это в	2	1
625	только как	2	1
626	с греческим	1	1
627	же относится	1	1
628	легко заметить	1	1
629	не играет	1	1
630	тот ни	1	1
631	утверждать что	2	1
632	в голову	1	1
633	под этим	2	1
634	но эти	1	1
635	это так	3	1
636	работает у	1	1
637	что вообще	1	1
638	в своих	2	1
639	по поводу	2	1
640	тем самым	2	1
641	который не	1	1
642	возникают два	1	1
643	как на	1	1
644	они не	1	1
