N	2gram	Propp_Isto_2	Analitik
263	мне не	1	1
264	себя к	1	1
265	так или	1	1
266	следует понимать	1	1
267	все эти	4	1
268	из этих	3	1
269	которые в	1	1
270	в главе	1	1
271	еще один	1	1
272	столько с	1	1
273	говорит не	1	1
274	как он	3	1
275	после чего	1	1
276	но на	1	1
277	так сказать	2	1
278	мы их	1	1
279	по-видимому не	1	1
280	в нем	7	1
281	вера в	2	1
282	ноги такая	1	1
283	всех этих	3	1
284	к одному	1	1
285	в силу	2	1
286	силу своей	1	1
287	несколько ниже	1	1
288	то самое	1	1
289	и по	2	1
290	конца и	1	1
291	человека в	2	1
292	мне в	1	1
293	что такой	1	1
294	об этом	11	1
295	от такой	1	1
296	в несколько	1	1
297	смерти чтобы	1	1
298	входит в	1	1
299	при встрече	1	1
300	это не	2	1
301	в жизни	2	1
302	смерть и	1	1
303	ни в	2	1
304	останавливаться на	1	1
305	в них	1	1
306	далеко не	1	1
307	этого не	5	1
308	место и	1	1
309	в сон	1	1
310	говорится о	1	1
311	ведет к	1	1
312	которые следует	1	1
313	такой же	2	1
314	обратимся к	2	1
315	нисколько не	2	1
316	но я	1	1
317	но если	3	1
318	этой связи	1	1
319	это делает	1	1
320	имеется в	2	1
321	для уяснения	1	1
322	прийти к	1	1
323	я один	1	1
324	вплоть до	1	1
325	при рассмотрении	1	1
326	и эти	2	1
327	и более	2	1
328	что этот	3	1
329	виду что	1	1
330	таких случаях	2	1
331	играть в	1	1
332	одна из	2	1
333	которого он	1	1
334	быть поставлены	1	1
335	каждый из	1	1
336	выхода из	1	1
337	что ни	1	1
338	в разных	2	1
339	при наличии	1	1
340	этих двух	1	1
341	с одним	3	1
342	как она	4	1
343	потому что	9	1
344	связи с	8	1
345	она обладает	1	1
346	только с	2	1
347	с другом	1	1
348	есть у	1	1
349	у нас	1	1
350	и приводятся	1	1
351	если он	1	1
352	встречается в	3	1
353	во все	1	1
354	его за	1	1
355	и смертью	1	1
356	бы он	1	1
357	указывает на	1	1
358	как человек	1	1
359	он видит	2	1
360	что при	5	1
361	если же	1	1
362	и о	1	1
363	то она	1	1
364	в виду	2	1
365	с сохранением	1	1
366	таит в	1	1
367	по земле	1	1
368	характер и	1	1
369	или еще	1	1
370	в совершенно	1	1
371	является эпизодом	1	1
372	с собой	1	1
373	здесь он	1	1
374	связан с	5	1
375	она была	1	1
376	в последней	1	1
377	стол и	2	1
378	о нем	4	1
379	и здесь	9	1
380	мы могли	2	1
381	в другом	9	1
382	на вопрос	2	1
383	и что	6	1
384	близки к	1	1
385	и большого	1	1
386	что его	1	1
387	но когда	1	1
388	восходит к	1	1
389	к нему	5	1
390	с его	1	1
391	путь к	1	1
392	или иначе	1	1
393	на дорогу	1	1
394	очень близко	1	1
395	непосредственно в	1	1
396	в третий	2	1
397	что здесь	4	1
398	воздействия на	1	1
399	оно и	2	1
400	зная что	1	1
401	мы видим	8	1
402	тот же	1	1
403	в основном	2	1
404	нуждается в	1	1
405	а тем	1	1
406	в какой	1	1
407	на природу	1	1
408	хотя бы	2	1
409	вступление в	2	1
410	к их	1	1
411	и после	1	1
412	который в	1	1
413	и засыпает	1	1
414	одних и	1	1
415	и ее	2	1
416	которого является	1	1
417	все они	1	1
418	голосом и	1	1
419	же и	3	1
420	этот вопрос	1	1
421	уже в	2	1
422	в следующих	1	1
423	героя с	1	1
424	как кажется	1	1
425	на этих	1	1
426	его и	4	1
427	за ним	1	1
428	что происходило	1	1
429	пока не	4	1
430	слова в	2	1
431	так как	14	1
432	богу не	1	1
433	к самому	1	1
434	мы это	1	1
435	и из	2	1
436	нельзя сказать	1	1
437	с мотивом	3	1
438	миру и	1	1
439	в свою	1	1
440	себя и	2	1
441	его из	2	1
442	она вполне	1	1
443	говорит я	1	1
444	у меня	1	1
445	смерти но	1	1
446	зависит от	2	1
447	понимать как	1	1
448	ниже в	1	1
449	на смерть	2	1
450	или человек	1	1
451	а так	1	1
452	в связи	5	1
453	мире в	1	1
454	материал для	1	1
455	эти слова	3	1
456	себя за	1	1
457	и потому	1	1
458	свою собственную	1	1
459	и нисколько	1	1
460	не подтверждается	1	1
461	в тех	2	1
462	здесь совершенно	1	1
463	да и	2	1
464	друг с	1	1
465	исходя из	1	1
466	делает и	1	1
467	что же	1	1
468	с этой	1	1
469	к понятию	1	1
470	человека который	1	1
471	на которой	2	1
472	только для	1	1
473	между прочим	3	1
474	свете все	1	1
475	есть превращение	1	1
476	см ниже	2	1
477	перед нами	2	1
478	остается в	1	1
479	встрече с	1	1
480	это явление	2	1
481	случаях когда	1	1
482	и ушел	3	1
483	себе силу	1	1
484	то можно	1	1
485	его не	2	1
486	для нас	4	1
487	от него	1	1
488	к этой	4	1
489	христианства и	1	1
490	и как	1	1
491	мы должны	4	1
492	ни к	1	1
493	будто бы	2	1
494	но это	4	1
495	же в	1	1
496	в системе	2	1
497	в карты	1	1
498	от первого	1	1
499	из тех	1	1
500	по одному	1	1
501	не сами	1	1
502	видит не	1	1
503	не что	2	1
504	в отдельности	1	1
505	что ты	1	1
506	из этого	1	1
507	у которых	1	1
508	а другой	3	1
509	есть то	1	1
510	самое что	1	1
511	на это	1	1
512	ее в	2	1
513	точно так	6	1
