N	2gram	Vinokur_St_3	KulturaY
408	е как	1	1
409	мы и	1	1
410	самый термин	1	1
411	первого и	1	1
412	почве у	1	1
413	подчеркнуть что	3	1
414	и он	1	1
415	с большим	1	1
416	и характере	1	1
417	и говорить	1	1
418	еще у	2	1
419	я имею	3	1
420	разумеется не	2	1
421	он был	3	1
422	с его	3	1
423	это имеет	1	1
424	то мы	1	1
425	россии и	2	1
426	но как	2	1
427	только тогда	2	1
428	в общем	4	1
429	совершенно ясно	1	1
430	автора но	1	1
431	какие же	1	1
432	это почти	1	1
433	котором говорилось	1	1
434	нет и	2	1
435	говорилось выше	1	1
436	к сожалению	2	1
437	относится к	4	1
438	так что	11	1
439	идет о	1	1
440	в рамках	2	1
441	независимо от	5	1
442	что именно	2	1
443	из уст	1	1
444	что как	1	1
445	мы имели	2	1
446	отношении его	1	1
447	кроме того	3	1
448	языка к	2	1
449	этом же	1	1
450	пр с	1	1
451	и как	1	1
452	говорит что	5	1
453	что по	3	1
454	политический смысл	1	1
455	и к	4	1
456	живом языке	1	1
457	нельзя более	1	1
458	в каком-то	1	1
459	я выше	1	1
460	то в	4	1
461	значения как	1	1
462	в которой	4	1
463	в литературном	1	1
464	в целом	4	1
465	к традиции	1	1
466	за это	1	1
467	из этих	6	1
468	во многих	2	1
469	еще один	1	1
470	в известном	1	1
471	выше было	1	1
472	сюда относятся	2	1
473	но он	3	1
474	другом случае	1	1
475	в употреблении	1	1
476	они звучат	1	1
477	по определенному	1	1
478	относятся такие	1	1
479	как оно	1	1
480	относится ряд	1	1
481	выражения это	1	1
482	строится по	1	1
483	слово в	2	1
484	от которого	1	1
485	которая является	1	1
486	он должен	1	1
487	том чтобы	2	1
488	какой бы	1	1
489	одной и	1	1
490	это однако	1	1
491	это один	1	1
492	языком в	1	1
493	в каждом	4	1
494	того кто	1	1
495	на в	1	1
496	к другу	1	1
497	из всех	1	1
498	а по	2	1
499	литературного языка	1	1
500	как политика	1	1
501	употреблялось в	1	1
502	на почве	5	1
503	известно что	2	1
504	здесь нет	2	1
505	я считаю	1	1
506	бы совершенно	3	1
507	элементов речи	1	1
508	нет в	3	1
509	в последние	1	1
510	здесь можно	1	1
511	можно считать	1	1
512	ср старинную	1	1
513	и некоторые	1	1
514	такой же	2	1
515	стороны ее	1	1
516	но я	1	1
517	мы как	1	1
518	и при	1	1
519	и идей	1	1
520	которого столь	1	1
521	можно найти	2	1
522	же это	1	1
523	на месте	1	1
524	место в	6	1
525	от себя	1	1
526	значения что	1	1
527	на аудиторию	1	1
528	и той	1	1
529	не раз	1	1
530	дает в	1	1
531	в одном	1	1
532	точку зрения	2	1
533	не понимает	1	1
534	которые в	2	1
535	творчества и	1	1
536	нам в	1	1
537	имеем здесь	1	1
538	в прямом	2	1
539	даже к	1	1
540	том же	1	1
541	что этот	3	1
542	бы быть	1	1
543	формы как	1	1
544	даже в	1	1
545	это особенно	2	1
546	тому что	3	1
547	что есть	1	1
548	случае в	2	1
549	а а	6	1
550	xviii века	1	1
551	самого начала	2	1
552	на котором	2	1
553	тогда когда	2	1
554	дело в	1	1
555	одна из	2	1
556	знать что	1	1
557	свою силу	1	1
558	и когда	1	1
559	сталкиваемся с	1	1
560	вое это	1	1
561	до сих	2	1
562	что вы	1	1
563	к такому	2	1
564	значение этого	1	1
565	вообще нет	1	1
566	его от	1	1
567	последние десятилетия	1	1
568	выражения вроде	1	1
569	явление в	1	1
570	б в	3	1
571	языка это	2	1
572	на те	1	1
573	исключительно важным	1	1
574	мы подходим	1	1
575	что русский	2	1
576	элементы языка	1	1
577	в стиле	1	1
578	именно то	1	1
579	но там	1	1
580	свое собственное	1	1
581	и именно	1	1
582	когда мы	1	1
583	под пером	2	1
584	делают их	1	1
585	заявляют что	1	1
586	а что	1	1
587	по возможности	1	1
588	не встречается	2	1
589	слова с	1	1
590	всегда в	1	1
591	обычно в	1	1
592	смысле в	1	1
593	году в	1	1
594	этому сводится	1	1
595	относящихся сюда	1	1
596	что рядом	1	1
597	приходит к	1	1
598	в театре	1	1
599	элементы в	1	1
600	смысле что	1	1
601	в деревне	1	1
602	то она	2	1
603	с ее	2	1
604	всего этого	1	1
605	говорит и	2	1
606	без всякого	2	1
607	в ее	1	1
608	на основе	2	1
609	с каким	1	1
610	с английским	1	1
611	копию с	1	1
612	с самого	2	1
613	то время	4	1
614	с языком	1	1
615	являются лишь	1	1
616	смысле но	1	1
617	выражения и	1	1
618	то как	1	1
619	имею в	1	1
620	принять во	1	1
621	не трудно	1	1
622	аудитории на	1	1
623	связан с	3	1
624	здесь как	1	1
625	и которые	2	1
626	которая была	1	1
627	во многом	2	1
628	них есть	1	1
629	основана на	1	1
630	точно также	1	1
631	поэтому в	1	1
632	в эпоху	1	1
633	по линии	1	1
634	на язык	3	1
635	но может	1	1
636	тем чем	1	1
637	находится в	1	1
638	сказывается и	1	1
639	века на	1	1
640	тех кто	1	1
641	полемизировать с	1	1
642	то они	1	1
643	о том	8	1
644	о в	1	1
645	на вопрос	3	1
646	внимание на	2	1
647	ср еще	2	1
648	здесь слово	2	1
649	не стоит	1	1
650	все его	1	1
651	в чем	4	1
652	в значительной	1	1
653	мере дважды	1	1
654	не выходит	1	1
655	на протяжении	4	1
656	тем или	1	1
657	русской литературе	1	1
658	от них	2	1
659	два типа	1	1
660	отличается тем	1	1
661	я думаю	2	1
662	а потому	2	1
663	отметить что	5	1
664	хотел бы	1	1
665	этого периода	1	1
666	примером того	1	1
667	главное отличие	2	1
668	находим и	1	1
669	определенными рамками	1	1
670	формой и	2	1
671	с отдельными	1	1
672	что здесь	4	1
673	как например	8	1
674	известном смысле	1	1
675	показывают что	1	1
676	форм не	1	1
677	что очень	1	1
678	ниже а	1	1
679	условного языка	1	1
680	одной из	2	1
681	в какой	3	1
682	к вам	1	1
683	то он	2	1
684	европе и	1	1
685	по мнению	3	1
686	тему об	1	1
687	одних и	1	1
688	которых в	1	1
689	в уста	2	1
690	они в	1	1
691	тот или	1	1
692	именно на	1	1
693	собою как	1	1
694	нет не	2	1
695	чаще всего	1	1
696	характерной для	1	1
697	современности пушкина	1	1
698	какова должна	1	1
699	ни одного	1	1
700	термина а	1	1
701	в поэзии	2	1
702	в виде	3	1
703	подобные же	1	1
704	язык это	1	1
705	но были	1	1
706	е не	1	1
707	одно из	2	1
708	не так	3	1
709	для него	3	1
710	и их	1	1
711	могло бы	1	1
712	говорить об	1	1
713	над своими	1	1
714	содержания и	1	1
715	мы находим	2	1
716	уже упоминал	1	1
717	отношение к	4	1
718	не случайно	1	1
719	должен был	2	1
720	свое выражение	1	1
721	заметить что	2	1
722	в других	1	1
723	за которыми	1	1
724	и только	2	1
725	чтобы показать	1	1
726	возможно что	1	1
727	только у	1	1
728	или иной	2	1
729	в данный	1	1
730	из примеров	1	1
731	и понятно	1	1
732	но мне	1	1
733	этом пути	1	1
734	вообще с	1	1
735	сказать несколько	1	1
736	не потому	2	1
737	в предисловии	2	1
738	представляет собою	2	1
739	и др	4	1
740	каком смысле	2	1
741	теперь к	1	1
742	одной стороны	3	1
743	здесь дело	1	1
744	оно также	1	1
745	пушкина как	13	1
746	здесь были	1	1
747	отношением к	1	1
748	дело к	1	1
749	человек в	1	1
750	того специфического	1	1
751	и я	1	1
752	потребовало бы	1	1
753	во внимание	1	1
754	нужно иметь	1	1
755	с которым	3	1
756	примером может	1	1
757	в одно	1	1
758	если не	1	1
759	между собою	2	1
760	делает попытку	1	1
761	все более	2	1
762	связь с	4	1
763	найти и	1	1
764	я уже	1	1
765	смысл который	1	1
766	первые годы	1	1
767	каком этот	1	1
768	стихи не	2	1
769	быть это	3	1
770	слишком много	1	1
771	предисловии к	2	1
772	он говорит	4	1
773	не был	2	1
774	наряду с	1	1
775	эти слова	1	1
776	такого рода	5	1
777	на стихи	1	1
778	по содержанию	1	1
779	когда он	1	1
780	то к	1	1
781	два раза	1	1
782	как нельзя	1	1
783	что стиль	1	1
784	свое внимание	1	1
785	и такие	2	1
786	в очень	1	1
787	том смысле	2	1
788	в это	2	1
789	в первые	1	1
790	более и	2	1
791	несколько слов	2	1
792	ссылки на	1	1
793	были и	2	1
794	сих пор	2	1
795	в пример	1	1
796	это выражение	2	1
797	что нет	1	1
798	которые были	2	1
799	не мог	2	1
800	с большой	1	1
801	в книге	1	1
802	мы сталкиваемся	1	1
803	язык по	1	1
804	процесса в	1	1
805	определенному руслу	1	1
806	совершается в	1	1
807	тем и	1	1
808	на новый	1	1
809	в связь	1	1
810	это как	1	1
811	давно уже	1	1
812	обращается к	3	1
813	у них	1	1
814	такие слова	1	1
815	находит свое	3	1
816	бы в	1	1
817	тем более	3	1
818	сознательно стремился	1	1
819	же к	2	1
820	в свете	1	1
821	только что	2	1
822	в этих	11	1
823	усмотреть в	1	1
824	на осуществление	1	1
825	сочинения и	1	1
826	все вместе	1	1
827	в период	1	1
828	о своем	1	1
829	как есть	1	1
830	в прочих	1	1
831	или иным	1	1
832	с о	3	1
833	но эти	1	1
834	не давала	1	1
835	и другие	1	1
836	традиции но	1	1
837	как на	6	1
838	они не	1	1
839	которая не	1	1
