N	2gram	Propp_Isto_4	StatiiOP
105	но он	4	3
106	по себе	2	3
107	не менее	2	3
108	что эта	3	3
109	одной из	1	3
110	не могло	2	3
111	никогда не	2	3
112	на себя	4	3
113	и по	5	3
114	это слово	1	3
115	тем что	5	3
116	у нас	2	3
117	у меня	1	3
118	в образе	3	3
119	на нее	1	3
120	за то	1	3
121	и здесь	5	3
122	на вопрос	3	3
123	как у	1	3
124	но это	3	3
125	года в	1	3
126	так что	2	3
127	связан с	3	3
128	что на	2	3
129	и даже	4	3
130	а с	1	3
131	так же	18	3
132	другой стороны	4	3
133	такое же	4	2
134	из его	1	2
135	то же	8	2
136	в числе	4	2
137	пребывания в	1	2
138	за него	1	2
139	тогда как	4	2
140	что они	6	2
141	на то	3	2
142	были не	1	2
143	и я	1	2
144	там где	3	2
145	в истории	2	2
146	в одной	3	2
147	он по	1	2
148	и как	5	2
149	на тот	1	2
150	все эти	3	2
151	в этой	2	2
152	в себе	2	2
153	для которых	1	2
154	и те	1	2
155	как он	6	2
156	на его	3	2
157	при этом	3	2
158	если бы	2	2
159	тем не	2	2
160	не к	2	2
161	и более	3	2
162	а затем	3	2
163	не дает	2	2
164	его в	9	2
165	в это	1	2
166	о которых	1	2
167	как и	7	2
168	действительно не	1	2
169	что я	2	2
170	от его	1	2
171	что было	1	2
172	что этот	4	2
173	где нет	1	2
174	даже в	4	2
175	совершенно так	6	2
176	нет никакого	1	2
177	в то	1	2
178	дело не	2	2
179	не имеет	3	2
180	не своей	1	2
181	очень мало	1	2
182	не может	6	2
183	не по	2	2
184	только с	2	2
185	доказать что	1	2
186	в области	2	2
187	не потому	1	2
188	на это	2	2
189	где он	1	2
190	и это	1	2
191	меня в	1	2
192	два года	2	2
193	особенно в	1	2
194	к первому	1	2
195	он был	1	2
196	а также	3	2
197	говорит об	2	2
198	что и	9	2
199	этот вопрос	2	2
200	только в	3	2
201	говорит у	1	2
202	очевидно что	1	2
203	так как	9	2
204	может быть	14	2
205	в них	1	2
206	в особенности	2	2
207	со стороны	1	2
208	ему не	1	2
209	с той	2	2
210	из таких	2	2
211	и др	5	2
212	говорит о	2	2
213	в некоторых	5	2
214	только по	1	2
215	на этот	2	2
216	не на	3	2
217	ниже в	2	2
218	его как	2	2
219	как говорит	1	2
220	связь с	12	2
221	как это	3	2
222	что именно	1	2
223	к своему	3	2
224	в репертуаре	1	2
225	в данном	3	2
226	что за	1	2
227	такого рода	2	2
228	в тех	4	2
229	по существу	3	2
230	с этой	2	2
231	в результате	1	2
232	а к	1	2
233	только что	3	2
234	во время	7	2
235	сказать что	2	2
236	утверждать что	1	2
237	и другие	3	2
238	они не	1	2
239	в русских	2	1
240	с кем	1	1
241	и то	6	1
242	к своей	3	1
243	это и	5	1
244	не имеют	1	1
245	в зависимости	1	1
246	века в	1	1
247	той же	1	1
248	их и	1	1
249	на тех	1	1
250	им самим	1	1
251	бы уже	1	1
252	на материале	1	1
253	мы не	1	1
254	ответить на	1	1
255	поле в	1	1
256	есть нечто	1	1
257	совпадает с	1	1
258	не вполне	1	1
259	отразился в	1	1
260	на свою	1	1
261	не совсем	1	1
262	их не	2	1
263	как не	1	1
264	имеет некоторое	1	1
265	еще не	6	1
266	на них	1	1
267	и отец	1	1
268	он сам	1	1
269	сходные с	2	1
270	со словами	1	1
271	в чем	1	1
272	на другой	1	1
273	своей работе	1	1
274	понятно почему	2	1
275	при жизни	2	1
276	о смерти	1	1
277	но как	1	1
278	котором теперь	1	1
279	не говорят	1	1
280	одни и	1	1
281	отношение к	2	1
282	себе и	1	1
283	тут же	2	1
284	не просто	4	1
285	не хотел	1	1
286	независимо от	1	1
287	под его	1	1
288	вот как	2	1
289	что как	1	1
290	противоречие в	1	1
291	когда он	6	1
292	целый ряд	1	1
293	говорит что	2	1
294	был связан	1	1
295	это просто	1	1
296	при себе	2	1
297	и хотя	1	1
298	к другому	1	1
299	представляет собой	2	1
300	в ответ	1	1
301	из этих	3	1
302	большей части	1	1
303	им в	1	1
304	и тот	2	1
305	образом при	1	1
306	зависимости от	1	1
307	особое место	1	1
308	не годится	4	1
309	говорят о	1	1
310	очень велико	1	1
311	и если	3	1
312	что она	3	1
313	не следует	1	1
314	от которого	2	1
315	одному из	1	1
316	перестает быть	1	1
317	которой не	1	1
318	до появления	1	1
319	не как	1	1
320	же порядка	1	1
321	например как	1	1
322	но вместе	1	1
323	его от	2	1
324	на этом	2	1
325	одно и	1	1
326	а когда	2	1
327	в совершенно	1	1
328	об этой	1	1
329	связанных с	2	1
330	те же	3	1
331	а по	4	1
332	на этой	1	1
333	известно что	2	1
334	роль в	1	1
335	и тем	2	1
336	еще одно	1	1
337	но уже	1	1
338	к которым	5	1
339	и уже	1	1
340	для чего	1	1
341	мы видели	6	1
342	к середине	1	1
343	и такая	1	1
344	с такой	1	1
345	в развитии	1	1
346	можно считать	2	1
347	такой же	1	1
348	но я	1	1
349	внимания заслуживает	1	1
350	в связь	3	1
351	но если	1	1
352	во второй	1	1
353	от своего	3	1
354	и их	2	1
355	фольклорный материал	1	1
356	можно найти	2	1
357	академии наук	1	1
358	уже к	1	1
359	то для	1	1
360	приложении к	1	1
361	представление о	1	1
362	прочим и	1	1
363	вплоть до	1	1
364	не будем	1	1
365	такую же	2	1
366	указать еще	1	1
367	и эти	1	1
368	нас к	7	1
369	и очень	1	1
370	что есть	2	1
371	власть в	1	1
372	в таких	2	1
373	можно указать	2	1
374	она не	3	1
375	одна из	2	1
376	на два	1	1
377	тому кто	1	1
378	на него	3	1
379	в основе	1	1
380	которого он	1	1
381	года он	1	1
382	совершенно правильно	1	1
383	а порой	1	1
384	или другие	2	1
385	этих двух	1	1
386	впрочем в	1	1
387	к ней	1	1
388	приводится очень	1	1
389	как будто	1	1
390	на все	1	1
391	в момент	1	1
392	и вместе	1	1
393	не могут	2	1
394	он и	1	1
395	на границе	1	1
396	его служить	1	1
397	сравнительно с	1	1
398	ему все	1	1
399	он имел	1	1
400	его за	1	1
401	с полной	1	1
402	а что	1	1
403	служить и	1	1
404	мы до	1	1
405	что при	1	1
406	велико что	1	1
407	внешним выражением	1	1
408	тогда я	1	1
409	как мы	5	1
410	четыре раза	1	1
411	здесь не	4	1
412	функция этого	1	1
413	данном случае	3	1
414	только при	1	1
415	средних веков	1	1
416	пр или	2	1
417	если попытаться	1	1
418	не оставляют	1	1
419	то время	1	1
420	в пределах	1	1
421	так в	4	1
422	имеет никакого	1	1
423	слова а	1	1
424	на том	2	1
425	легенды о	1	1
426	с собой	5	1
427	не за	1	1
428	и которые	1	1
429	в борьбе	1	1
430	здесь нет	1	1
431	о связи	1	1
432	найти в	1	1
433	по сравнению	3	1
434	возможно что	2	1
435	основана на	2	1
436	в эпоху	1	1
437	вот почему	1	1
438	др в	1	1
439	одного из	1	1
440	его тело	1	1
441	с того	3	1
442	можно сказать	1	1
443	пр на	1	1
444	и во	2	1
445	связь между	2	1
446	или иначе	1	1
447	от них	2	1
448	в приложении	1	1
449	только после	1	1
450	видели выше	2	1
451	по наследству	1	1
452	но нет	1	1
453	в форме	2	1
454	но нельзя	1	1
455	в середине	1	1
456	и об	1	1
457	в лице	2	1
458	по содержанию	1	1
459	ни к	1	1
460	сюда относится	1	1
461	у своего	1	1
462	обращаются с	1	1
463	не случайно	2	1
464	один из	1	1
465	эту землю	1	1
466	что только	1	1
467	обстановку в	1	1
468	тот же	1	1
469	речи о	1	1
470	с ними	5	1
471	недаром и	1	1
472	по возвращении	1	1
473	будто бы	1	1
474	и действительно	3	1
475	до нас	1	1
476	он уже	2	1
477	по мнению	1	1
478	в могилу	2	1
479	или же	3	1
480	это же	2	1
481	и жизни	1	1
482	том чтобы	1	1
483	у царя	1	1
484	конечно не	2	1
485	уже в	2	1
486	только на	1	1
487	одно из	1	1
488	могло бы	2	1
489	не для	1	1
490	у нее	2	1
491	а в	8	1
492	среди которых	1	1
493	мы можем	6	1
494	у него	5	1
495	в руки	3	1
496	форму и	1	1
497	в очень	1	1
498	представляют собой	4	1
499	е в	3	1
500	в исторической	2	1
501	а на	4	1
502	однако что	1	1
503	что тот	1	1
504	очень много	1	1
505	к которому	1	1
506	уходит в	1	1
507	слова на	1	1
508	несколько примеров	2	1
509	по большей	1	1
510	отказался от	1	1
511	связано с	1	1
512	не верит	1	1
513	то и	1	1
514	имеет только	1	1
515	на которых	1	1
516	ничем не	1	1
517	мы и	1	1
518	с которым	1	1
519	в свете	3	1
520	на эту	1	1
521	точности соответствует	2	1
522	и тут	1	1
523	в связи	2	1
524	виде в	1	1
525	в последней	1	1
526	на который	1	1
527	который его	1	1
528	отразилось в	2	1
529	общего с	1	1
530	по своим	1	1
531	над ним	1	1
532	сравнению с	3	1
533	одновременно и	1	1
534	что же	1	1
535	к образу	1	1
536	и всей	1	1
537	целый год	1	1
538	действительно ли	1	1
539	который он	1	1
540	все как	1	1
541	на пути	1	1
542	этом случае	3	1
543	по дороге	1	1
544	на своем	1	1
545	я от	1	1
546	силу и	1	1
547	но для	2	1
548	должны быть	1	1
549	на одной	1	1
550	в более	1	1
551	становится понятным	2	1
552	с середины	1	1
553	которых он	1	1
554	являются не	1	1
555	видим и	1	1
556	или в	3	1
557	поэтому она	1	1
558	для нас	3	1
559	от него	2	1
560	и все	2	1
561	идет не	1	1
562	бы в	1	1
563	и смысл	1	1
564	в наши	1	1
565	же в	3	1
566	это ничего	1	1
567	входить в	3	1
568	к какому	1	1
569	между ними	3	1
570	в точности	5	1
571	их с	1	1
572	к его	1	1
573	пришел к	1	1
574	но этот	2	1
575	является и	3	1
576	никакой связи	1	1
577	героя в	7	1
578	бы думать	1	1
579	не говорится	1	1
580	в голову	1	1
581	жизни и	1	1
582	пути к	1	1
583	но эти	1	1
584	заметить что	1	1
585	к этой	3	1
586	а я	1	1
587	в своих	1	1
588	в лесу	12	1
589	который не	1	1
590	доступ к	1	1
591	в северной	2	1
592	точно так	5	1
593	все что	4	1
594	том числе	1	1
595	ничего общего	1	1
