N	2gram	Bakhtin_Fr_6	StatiiOP
117	же время	5	4
118	как будто	1	4
119	в ее	5	4
120	и что	5	4
121	заключается в	2	4
122	во втором	3	4
123	этот вопрос	1	4
124	никто не	2	4
125	мы находим	2	4
126	как раз	2	4
127	не было	1	4
128	к которому	1	4
129	на эту	1	4
130	в частности	2	4
131	как бы	7	4
132	тем более	2	4
133	еще более	2	4
134	это в	1	4
135	того же	4	3
136	тем же	1	3
137	должна быть	2	3
138	эпохи в	1	3
139	то это	1	3
140	конечно и	4	3
141	в ней	4	3
142	еще не	1	3
143	он был	4	3
144	в чем	3	3
145	своего рода	1	3
146	но не	2	3
147	по отношению	1	3
148	к сожалению	1	3
149	и я	1	3
150	в истории	2	3
151	с этим	3	3
152	что касается	1	3
153	то в	1	3
154	точку зрения	1	3
155	во многих	1	3
156	ведь и	2	3
157	в каждом	1	3
158	связанные с	1	3
159	за то	1	3
160	же касается	1	3
161	в другом	4	3
162	и с	16	3
163	лишь в	2	3
164	и тем	1	3
165	даже в	4	3
166	кажется что	2	3
167	ни в	1	3
168	чем в	1	3
169	что не	3	3
170	во время	9	3
171	в конце	2	3
172	а на	2	3
173	в основе	4	3
174	стремление к	1	3
175	очень часто	1	3
176	здесь совершенно	1	3
177	и вполне	1	3
178	должен быть	2	3
179	об этом	1	3
180	поэтому в	1	3
181	и вообще	4	3
182	и нужно	1	3
183	внимание на	2	3
184	между тем	2	3
185	нужно искать	1	3
186	но с	2	3
187	и так	1	3
188	это очень	1	3
189	по этому	1	3
190	в уста	1	3
191	с одной	4	3
192	в начале	3	3
193	ii но	1	3
194	возможно что	2	3
195	а именно	2	3
196	а с	1	3
197	что для	1	3
198	говорит о	1	3
199	на этот	1	3
200	той эпохи	1	3
201	этой главы	2	3
202	да и	1	3
203	с этой	3	3
204	вопрос в	1	3
205	не является	1	3
206	и для	3	3
207	не существует	1	3
208	в результате	4	3
209	люди которые	1	3
210	отношению к	1	3
211	в таком	1	3
212	жил в	1	2
213	в первом	3	2
214	его же	1	2
215	мы не	2	2
216	в сущности	8	2
217	совпадает с	1	2
218	из того	2	2
219	в числе	1	2
220	подчеркнуть что	5	2
221	литературы и	2	2
222	отношение к	1	2
223	и речи	1	2
224	за пределы	2	2
225	в своем	5	2
226	есть в	3	2
227	что нет	1	2
228	смысле этого	1	2
229	это их	1	2
230	в литературном	1	2
231	бы не	1	2
232	думать что	1	2
233	раз в	2	2
234	в себе	5	2
235	но он	5	2
236	и те	2	2
237	не могла	1	2
238	при этом	3	2
239	он не	2	2
240	всех этих	2	2
241	он должен	1	2
242	я бы	1	2
243	что все	2	2
244	эта книга	1	2
245	его в	1	2
246	должен был	1	2
247	отвращение к	1	2
248	зато в	1	2
249	нисколько не	1	2
250	одним и	1	2
251	далее в	1	2
252	всякий раз	1	2
253	втором случае	3	2
254	их в	2	2
255	что с	1	2
256	как о	2	2
257	на него	1	2
258	говорить о	2	2
259	ничего не	1	2
260	к концу	1	2
261	только с	3	2
262	тему в	1	2
263	начиная с	2	2
264	есть только	3	2
265	о них	1	2
266	и это	1	2
267	времени но	1	2
268	что там	1	2
269	то время	1	2
270	и сам	3	2
271	которая была	2	2
272	что от	1	2
273	в эпоху	6	2
274	для этого	2	2
275	примеры и	1	2
276	то есть	24	2
277	а также	5	2
278	другом месте	4	2
279	и все	9	2
280	и во	2	2
281	а потому	1	2
282	никаких сомнений	1	2
283	отметить что	2	2
284	говорит в	1	2
285	к нему	3	2
286	что здесь	1	2
287	на которой	2	2
288	со всеми	2	2
289	конечно не	3	2
290	и у	2	2
291	уже в	4	2
292	свидетельствует о	1	2
293	позволяют себе	1	2
294	одно из	1	2
295	а то	1	2
296	могло бы	1	2
297	у него	7	2
298	в других	1	2
299	еще и	1	2
300	превращается в	2	2
301	одной стороны	4	2
302	это прежде	2	2
303	несомненным что	1	2
304	стороны в	1	2
305	и потому	2	2
306	этой работы	1	2
307	находим и	1	2
308	и их	3	2
309	по существу	1	2
310	этого слова	1	2
311	между прочим	1	2
312	и тогда	1	2
313	это явление	1	2
314	о котором	4	2
315	и перед	1	2
316	в этих	2	2
317	г и	1	2
318	несмотря на	1	2
319	не знает	1	2
320	всех трех	2	2
321	если б	2	1
322	он о	1	1
323	до него	1	1
324	чтобы не	1	1
325	по адресу	1	1
326	как известно	2	1
327	и всем	1	1
328	здесь и	8	1
329	из его	1	1
330	том какое	2	1
331	в зависимости	1	1
332	его не	1	1
333	их и	1	1
334	полагает что	1	1
335	смотреть на	1	1
336	в лучшем	1	1
337	правильного понимания	1	1
338	развитии этой	1	1
339	так чтобы	1	1
340	первой книге	3	1
341	на тему	1	1
342	почти исключительно	1	1
343	и другая	1	1
344	зависимости от	1	1
345	больше места	1	1
346	там нет	1	1
347	и на	9	1
348	на них	1	1
349	всегда можно	1	1
350	между собой	1	1
351	бы еще	1	1
352	это действительно	1	1
353	время в	1	1
354	с его	5	1
355	них всегда	1	1
356	видит в	1	1
357	тех же	2	1
358	в наиболее	2	1
359	нет и	1	1
360	мы снова	1	1
361	как говорит	1	1
362	в одной	3	1
363	чем мы	1	1
364	ее вниз	1	1
365	стороны и	2	1
366	это был	1	1
367	перед нами	3	1
368	кроме того	9	1
369	странах европы	1	1
370	хотя и	2	1
371	что по	1	1
372	и к	1	1
373	в ожидании	1	1
374	очевидно в	1	1
375	и полностью	1	1
376	дело только	1	1
377	он в	2	1
378	в нашем	1	1
379	лучшем случае	1	1
380	им в	1	1
381	он делает	1	1
382	бы только	1	1
383	и до	7	1
384	имеет для	1	1
385	своей речи	1	1
386	как он	2	1
387	если он	1	1
388	так с	1	1
389	одним глазом	1	1
390	с именем	1	1
391	в узком	1	1
392	не как	1	1
393	в корне	2	1
394	и вот	1	1
395	чтобы в	1	1
396	можно даже	1	1
397	в плане	3	1
398	такого же	1	1
399	значительной степени	1	1
400	котором говорит	1	1
401	в работе	1	1
402	в таких	2	1
403	слов о	1	1
404	на все	3	1
405	где оно	1	1
406	второй половины	2	1
407	это было	2	1
408	обоих случаях	1	1
409	на протяжении	1	1
410	в глазах	1	1
411	нечего и	1	1
412	то все	1	1
413	и дает	1	1
414	ведь в	1	1
415	здесь нет	1	1
416	которым он	1	1
417	говорить в	1	1
418	он является	2	1
419	в них	7	1
420	просто поражают	1	1
421	далеко не	1	1
422	времени эти	1	1
423	были в	1	1
424	на основании	1	1
425	с тем	1	1
426	но каждый	1	1
427	которой он	1	1
428	глазом на	1	1
429	только во	2	1
430	материалом для	1	1
431	в развитии	2	1
432	и было	1	1
433	очень важный	1	1
434	действительно не	1	1
435	значение как	1	1
436	не больше	1	1
437	что значит	1	1
438	никаких признаков	1	1
439	а главное	1	1
440	нас не	3	1
441	место в	1	1
442	не столько	1	1
443	степени не	1	1
444	одном из	1	1
445	нас интересует	1	1
446	его время	1	1
447	и эти	1	1
448	действительно есть	1	1
449	с такими	1	1
450	по себе	1	1
451	же мы	1	1
452	всего его	1	1
453	потому не	1	1
454	но они	4	1
455	ссылается в	1	1
456	в обоих	1	1
457	тогда когда	2	1
458	одна из	1	1
459	что их	2	1
460	к этим	3	1
461	здесь например	1	1
462	но только	1	1
463	значение этого	1	1
464	казалось бы	1	1
465	правда в	1	1
466	того как	1	1
467	от плоти	1	1
468	плоть от	1	1
469	главное он	1	1
470	с одним	1	1
471	того в	1	1
472	есть такой	1	1
473	какой же	1	1
474	ему и	1	1
475	характерен для	1	1
476	больше того	1	1
477	ему не	1	1
478	всех прочих	1	1
479	действительно является	1	1
480	ни о	1	1
481	мы встречаем	3	1
482	один раз	2	1
483	в момент	1	1
484	которых он	1	1
485	в духе	3	1
486	не могут	2	1
487	приведу еще	1	1
488	с полной	1	1
489	и другим	1	1
490	сохранить все	1	1
491	такие которые	1	1
492	есть люди	1	1
493	и понятным	1	1
494	опираясь на	1	1
495	как мы	12	1
496	и о	1	1
497	большой и	1	1
498	от разных	1	1
499	и говорить	1	1
500	находилась в	1	1
501	и этим	2	1
502	только то	1	1
503	не подлежит	1	1
504	являются лишь	1	1
505	и когда	2	1
506	он так	1	1
507	времени и	2	1
508	мог бы	1	1
509	вокруг этого	1	1
510	еще в	5	1
511	он жил	1	1
512	образом в	2	1
513	и глубокая	1	1
514	далекими и	1	1
515	о нем	1	1
516	трех случаях	1	1
517	люди с	2	1
518	язык и	1	1
519	настоящее время	1	1
520	тогда действительно	1	1
521	в глаза	1	1
522	утверждает что	1	1
523	суд и	1	1
524	после того	1	1
525	что его	1	1
526	можно сказать	1	1
527	не просто	1	1
528	там же	1	1
529	времени в	1	1
530	это была	1	1
531	в xi	1	1
532	же образ	1	1
533	каждом из	1	1
534	читателей так	1	1
535	эта концепция	1	1
536	в форме	2	1
537	в другой	1	1
538	наук и	1	1
539	указывает что	1	1
540	сомнению что	1	1
541	конечно еще	1	1
542	тот же	4	1
543	в пире	1	1
544	как нечто	1	1
545	времени как	1	1
546	и из	1	1
547	именно на	4	1
548	себя в	2	1
549	литературы в	1	1
550	уже не	1	1
551	если мы	2	1
552	нужно еще	2	1
553	так во	1	1
554	и обратно	1	1
555	и других	1	1
556	был бы	2	1
557	себе в	2	1
558	тогда он	1	1
559	ведь это	2	1
560	в одном	5	1
561	к ним	1	1
562	повод для	2	1
563	вообще можно	1	1
564	каждый из	2	1
565	где их	2	1
566	момент рождения	1	1
567	о каком	1	1
568	после него	1	1
569	и стремление	1	1
570	не были	3	1
571	в число	1	1
572	или иной	1	1
573	отклик на	1	1
574	себе представить	1	1
575	такое место	1	1
576	для правильного	1	1
577	литературе не	1	1
578	и против	1	1
579	здесь в	9	1
580	в ряде	3	1
581	случаев в	1	1
582	текст в	1	1
583	такое же	1	1
584	и др	10	1
585	то ее	1	1
586	в некоторых	1	1
587	связано с	3	1
588	притом не	1	1
589	чтобы убедиться	1	1
590	которых мы	2	1
591	до конца	2	1
592	более того	4	1
593	не на	2	1
594	в руках	1	1
595	подобного рода	1	1
596	речи это	1	1
597	о чем	1	1
598	и историческими	1	1
599	для этой	1	1
600	и вовсе	2	1
601	вместе с	6	1
602	на чем	1	1
603	некоторые из	1	1
604	мы говорим	1	1
605	есть такое	1	1
606	в разной	1	1
607	конечно есть	1	1
608	что именно	2	1
609	к своему	1	1
610	xix века	1	1
611	целом ряде	1	1
612	и там	1	1
613	для понимания	1	1
614	и другой	1	1
615	и смерти	3	1
616	него в	1	1
617	всех его	4	1
618	несколько слов	2	1
619	нужно отметить	1	1
620	было видеть	1	1
621	истории но	3	1
622	отсюда что	1	1
623	отношении чрезвычайно	1	1
624	пор еще	3	1
625	тем и	1	1
626	и от	4	1
627	или в	6	1
628	еще страшнее	1	1
629	в настоящее	1	1
630	тот кто	1	1
631	себя самого	1	1
632	у них	1	1
633	той или	1	1
634	в третьем	3	1
635	бы в	2	1
636	конце концов	1	1
637	те из	1	1
638	интересно еще	1	1
639	всеми его	2	1
640	в целях	3	1
641	одной из	3	1
642	же случае	1	1
643	но эта	2	1
644	что форма	1	1
645	состоит из	2	1
646	из каких	1	1
647	от всех	2	1
648	всего строя	1	1
649	их с	1	1
650	к его	1	1
651	из этого	4	1
652	но эти	1	1
653	и другие	2	1
654	основана на	1	1
655	как на	1	1
656	они не	3	1
