N	2gram	Bakhtin_Pr_2	Formalny
171	такой же	3	3
172	однако и	1	3
173	только и	1	3
174	а лишь	2	3
175	но все	2	3
176	его с	1	3
177	не есть	2	3
178	того чтобы	1	3
179	так в	1	3
180	особенно в	2	3
181	произведения не	1	3
182	все дело	1	3
183	и здесь	3	3
184	в значительной	1	3
185	к нему	5	3
186	того что	2	3
187	в какой	1	3
188	именно на	1	3
189	то и	2	3
190	большинстве случаев	8	3
191	менее всего	1	3
192	мы знаем	1	3
193	и их	3	3
194	слова в	12	3
195	каждый из	2	3
196	с другой	4	3
197	специфических особенностей	1	3
198	и др	2	3
199	не то	1	3
200	речи и	4	3
201	материал и	1	3
202	о возможности	1	3
203	их к	1	3
204	быть и	2	3
205	все это	5	3
206	сюжета и	1	3
207	на самом	1	3
208	или в	8	3
209	и все	6	3
210	была бы	2	3
211	жизни и	1	3
212	относится и	1	2
213	в такой	2	2
214	и то	2	2
215	этом пункте	1	2
216	идет о	1	2
217	самый предмет	2	2
218	между двумя	1	2
219	к другому	5	2
220	слово у	3	2
221	при анализе	1	2
222	до крайности	1	2
223	не была	3	2
224	функции в	1	2
225	е как	1	2
226	он был	3	2
227	но не	5	2
228	системы языка	1	2
229	но как	1	2
230	отношение к	2	2
231	он пишет	2	2
232	отличие от	4	2
233	к сожалению	1	2
234	речи именно	1	2
235	в одной	3	2
236	в художественном	3	2
237	перед нами	7	2
238	кроме того	3	2
239	а каждый	1	2
240	то в	1	2
241	та же	2	2
242	формализма и	1	2
243	уже в	2	2
244	речи но	1	2
245	взаимоотношение между	1	2
246	элементов в	1	2
247	важное место	1	2
248	очень существенное	1	2
249	ее как	1	2
250	в единстве	3	2
251	в рамки	1	2
252	они только	1	2
253	не к	1	2
254	в плане	1	2
255	путем что	1	2
256	и по	1	2
257	на этом	1	2
258	то ни	1	2
259	они должны	1	2
260	говорить не	1	2
261	от одного	2	2
262	и иных	1	2
263	должен был	1	2
264	и тем	1	2
265	бы совершенно	1	2
266	ни в	2	2
267	от него	1	2
268	место и	1	2
269	нигде не	1	2
270	и религиозных	1	2
271	функции его	1	2
272	должно быть	4	2
273	том что	2	2
274	в этих	6	2
275	во второй	1	2
276	установка на	4	2
277	себе а	2	2
278	в отличие	4	2
279	от его	1	2
280	как их	1	2
281	их в	4	2
282	для этого	2	2
283	даже в	3	2
284	она не	3	2
285	и функции	1	2
286	с теми	2	2
287	не имеет	1	2
288	ее с	1	2
289	этими двумя	1	2
290	для всего	1	2
291	никогда не	9	2
292	слово и	9	2
293	слова как	3	2
294	этих двух	1	2
295	и лишь	1	2
296	чтобы сделать	2	2
297	всего в	1	2
298	самом предмете	2	2
299	что на	2	2
300	если же	4	2
301	эти явления	1	2
302	и это	4	2
303	и о	2	2
304	в ее	1	2
305	перед необходимостью	1	2
306	и от	1	2
307	и этим	3	2
308	приводит к	6	2
309	времени и	2	2
310	с ним	3	2
311	в виду	3	2
312	произведения как	2	2
313	только так	2	2
314	является в	1	2
315	его смысла	1	2
316	между тем	3	2
317	во всей	1	2
318	это не	3	2
319	быть даже	1	2
320	и всякое	2	2
321	в самый	2	2
322	этом смысле	2	2
323	один из	1	2
324	тем путем	1	2
325	с ними	2	2
326	этот вопрос	4	2
327	здесь с	2	2
328	в качестве	1	2
329	материал как	1	2
330	же и	4	2
331	с нею	1	2
332	вопроса о	1	2
333	или даже	1	2
334	в известной	1	2
335	в котором	6	2
336	сами по	1	2
337	в конце	2	2
338	слово как	4	2
339	как его	4	2
340	смысла и	1	2
341	это положение	1	2
342	а именно	1	2
343	в каких	1	2
344	между ними	4	2
345	что для	1	2
346	превращается в	2	2
347	до конца	4	2
348	есть лишь	1	2
349	конце концов	2	2
350	его как	1	2
351	все более	1	2
352	ни на	3	2
353	и сказ	1	2
354	как это	1	2
355	подхода к	1	2
356	установкой на	1	2
357	в той	5	2
358	со всею	3	2
359	высказываний и	1	2
360	из этого	1	2
361	произведения или	1	2
362	является для	1	2
363	но это	4	2
364	к другим	1	2
365	отца с	1	2
366	а к	1	2
367	совершенно иной	1	2
368	развертывается в	1	2
369	слово в	8	2
370	с сыном	1	2
371	сказать что	2	2
372	ведь именно	1	2
373	в характере	1	2
374	у толстого	1	2
375	языка если	1	2
376	ее в	2	2
377	и другие	1	2
378	в таком	2	2
379	таком случае	1	1
380	и через	1	1
381	того же	3	1
382	и без	2	1
383	органическое единство	1	1
384	но тем	1	1
385	слова эта	1	1
386	нам кажется	5	1
387	в чисто	1	1
388	его же	1	1
389	мировоззрения и	1	1
390	из его	2	1
391	проникает в	1	1
392	в конкретном	3	1
393	не вещь	1	1
394	ведь и	7	1
395	оно было	1	1
396	все те	1	1
397	собственном смысле	1	1
398	и больше	1	1
399	этого он	1	1
400	за свои	1	1
401	обойтись без	3	1
402	той же	3	1
403	их и	1	1
404	всей ее	1	1
405	есть не	1	1
406	становится условной	1	1
407	на материале	2	1
408	словами в	2	1
409	и само	1	1
410	что если	3	1
411	идет однако	1	1
412	из своих	1	1
413	стиля в	1	1
414	этом не	1	1
415	почве их	1	1
416	высказывания в	1	1
417	укладывающиеся в	1	1
418	так чтобы	4	1
419	но она	1	1
420	становится объектом	1	1
421	конечно и	1	1
422	и со	3	1
423	и заставляет	1	1
424	как не	1	1
425	себе что	2	1
426	сказа и	1	1
427	слово не	8	1
428	без всякого	2	1
429	меньшей степени	1	1
430	конечно чисто	1	1
431	как один	1	1
432	не найдем	1	1
433	на их	1	1
434	со словами	2	1
435	произведения только	1	1
436	бы то	1	1
437	в различных	3	1
438	художественном творчестве	3	1
439	сознания а	1	1
440	не довлеет	1	1
441	иного рода	1	1
442	но конечно	2	1
443	различия между	1	1
444	то он	1	1
445	мы будем	3	1
446	точка зрения	1	1
447	силы и	1	1
448	не говорят	1	1
449	в эти	1	1
450	этот след	1	1
451	и диалога	1	1
452	оно является	2	1
453	эти новые	1	1
454	в своем	4	1
455	и нет	4	1
456	в одних	1	1
457	и есть	1	1
458	тяготеющей к	1	1
459	слово иногда	1	1
460	всего как	1	1
461	слова он	2	1
462	более или	3	1
463	глава вторая	1	1
464	слово ибо	1	1
465	бы сказать	1	1
466	так или	1	1
467	же слово	2	1
468	в нашем	1	1
469	бы не	2	1
470	речи на	1	1
471	определяет все	1	1
472	которые в	1	1
473	знаем в	1	1
474	с их	2	1
475	им в	2	1
476	был не	1	1
477	и способами	1	1
478	но он	4	1
479	мы обратимся	2	1
480	этого по	1	1
481	и резко	1	1
482	как он	2	1
483	манера мыслить	1	1
484	на то	5	1
485	но на	2	1
486	чтобы тем	1	1
487	направлено на	3	1
488	не могла	1	1
489	а вовсе	1	1
490	зрения его	1	1
491	истины в	1	1
492	рассказе и	1	1
493	развиваться в	1	1
494	в первых	1	1
495	поэтическое высказывание	1	1
496	тем не	2	1
497	разобранная нами	2	1
498	и еще	2	1
499	же сами	1	1
500	он должен	1	1
501	в узком	2	1
502	к одному	6	1
503	слово или	2	1
504	полемики с	1	1
505	этом последнем	1	1
506	же не	4	1
507	другого человека	4	1
508	в простую	1	1
509	значение в	2	1
510	в другом	7	1
511	связанных с	1	1
512	влиять на	1	1
513	в виде	3	1
514	сущности не	1	1
515	самим собой	3	1
516	высказывание в	1	1
517	вещь а	1	1
518	определенным литературным	1	1
519	сказать в	1	1
520	сообщение о	1	1
521	его своим	1	1
522	занимает очень	1	1
523	который и	1	1
524	всякое иное	1	1
525	понять его	1	1
526	е уже	1	1
527	он есть	2	1
528	формах литературного	1	1
529	литературном произведении	1	1
530	за ней	1	1
531	слова без	2	1
532	ведь в	1	1
533	кажется что	3	1
534	они определяли	1	1
535	он является	2	1
536	в них	4	1
537	рядом с	5	1
538	эти вопросы	1	1
539	все равно	1	1
540	в самую	1	1
541	очень важное	1	1
542	его слово	1	1
543	чем в	1	1
544	остается в	1	1
545	или менее	3	1
546	в эту	3	1
547	места в	1	1
548	контекст в	1	1
549	том как	1	1
550	и при	2	1
551	именно и	1	1
552	не удастся	2	1
553	в такие	3	1
554	дальнейшее развитие	1	1
555	что говорит	2	1
556	нельзя понять	1	1
557	в частном	1	1
558	все они	1	1
559	вопрос о	2	1
560	от поэтического	1	1
561	положений в	1	1
562	в другие	1	1
563	слово для	1	1
564	друг другу	1	1
565	по крайней	1	1
566	его до	1	1
567	в словах	4	1
568	критерием для	1	1
569	на конкретном	1	1
570	а от	1	1
571	слова мы	2	1
572	не менее	3	1
573	не раз	1	1
574	но они	1	1
575	русского романа	1	1
576	отчетливо и	1	1
577	иной раз	2	1
578	только здесь	1	1
579	слово без	1	1
580	есть а	1	1
581	мышления и	1	1
582	дело в	2	1
583	одной плоскости	2	1
584	же контекста	1	1
585	художественных заданий	1	1
586	на него	3	1
587	его идеологического	1	1
588	и имеет	1	1
589	как установку	1	1
590	о них	1	1
591	из их	1	1
592	иметь в	1	1
593	во всякой	1	1
594	в структуре	1	1
595	это еще	1	1
596	не могло	1	1
597	ясно с	1	1
598	нельзя не	1	1
599	как два	1	1
600	показывает нам	1	1
601	для поэзии	1	1
602	явление в	1	1
603	к определенному	2	1
604	эта тенденция	1	1
605	за исключением	1	1
606	п в	1	1
607	и является	2	1
608	во всем	3	1
609	далеко не	4	1
610	ибо все	1	1
611	здесь же	1	1
612	и сами	2	1
613	для осуществления	2	1
614	только с	1	1
615	оказывается перед	1	1
616	как будто	1	1
617	совершенно необходимо	1	1
618	острое ощущение	1	1
619	одним из	1	1
620	у нас	2	1
621	настоящего времени	1	1
622	и глубину	1	1
623	стиль и	1	1
624	которых он	1	1
625	становится как	1	1
626	в направлении	4	1
627	и другой	1	1
628	ли не	1	1
629	отличается от	2	1
630	является одним	1	1
631	здесь они	1	1
632	далее неизбежно	1	1
633	самую манеру	1	1
634	все социальные	1	1
635	той или	3	1
636	к речи	1	1
637	слова с	7	1
638	в каждом	11	1
639	не укладывающиеся	1	1
640	него как	2	1
641	ничего общего	1	1
642	на предмет	4	1
643	им для	1	1
644	для себя	2	1
645	слов но	1	1
646	этой своей	1	1
647	нашем вопросе	1	1
648	слово по	2	1
649	но при	3	1
650	след в	1	1
651	мыслить и	2	1
652	самим собою	5	1
653	в собственном	1	1
654	этических и	2	1
655	в произведении	4	1
656	степени и	1	1
657	намечается в	1	1
658	на свой	6	1
659	читателя в	1	1
660	и сам	7	1
661	поэтому мы	1	1
662	е что	1	1
663	с собой	4	1
664	можно было	3	1
665	те же	1	1
666	с самим	8	1
667	какой они	1	1
668	в плоскости	2	1
669	во многом	1	1
670	таковы что	1	1
671	речь как	1	1
672	быть лишь	1	1
673	это только	1	1
674	в скрытой	5	1
675	на них	1	1
676	стремление к	1	1
677	можно сказать	1	1
678	форме в	2	1
679	связанная с	1	1
680	говорят что	3	1
681	с установкой	1	1
682	лишь одно	1	1
683	диалога с	1	1
684	слова из	1	1
685	говорить но	1	1
686	вопроса и	1	1
687	она уже	1	1
688	о том	5	1
689	и поэтому	1	1
690	мы убедимся	1	1
691	и та	2	1
692	настоящее время	2	1
693	до сих	7	1
694	с одной	1	1
695	на что	1	1
696	лишь материал	1	1
697	речь то	1	1
698	время не	1	1
699	и во	1	1
700	свои пределы	1	1
701	котором они	1	1
702	препятствия и	1	1
703	это может	1	1
704	всего на	1	1
705	он вводит	2	1
706	том или	3	1
707	и всю	1	1
708	или иными	1	1
709	же характер	1	1
710	в форме	2	1
711	крайней мере	1	1
712	это лишь	1	1
713	и ни	1	1
714	и странность	2	1
715	из одних	1	1
716	слов и	5	1
717	и следовательно	3	1
718	может иметь	1	1
719	и мы	1	1
720	и самые	1	1
721	и следует	2	1
722	как объект	1	1
723	большей или	1	1
724	в большей	1	1
725	войдет в	1	1
726	или меньшей	1	1
727	тот же	3	1
728	важное значение	1	1
729	материала в	1	1
730	согласиться с	1	1
731	связей с	1	1
732	мы увидим	5	1
733	в себе	5	1
734	к их	1	1
735	и действительно	1	1
736	и так	2	1
737	от них	2	1
738	где они	1	1
739	так что	5	1
740	и хочет	1	1
741	конечно не	2	1
742	героя с	3	1
743	только слово	1	1
744	и отчетливой	1	1
745	не принимает	2	1
746	речь в	2	1
747	него нет	1	1
748	слова его	1	1
749	ведь это	2	1
750	в прозе	1	1
751	но что	1	1
752	скрытой полемики	4	1
753	из системы	1	1
754	глава первая	1	1
755	вследствие этой	1	1
756	или ином	1	1
757	нет в	1	1
758	сама по	4	1
759	этом рассказе	1	1
760	степени в	1	1
761	конкретном материале	1	1
762	этот чужой	1	1
763	точек зрения	4	1
764	с другим	2	1
765	или иначе	1	1
766	за пределы	3	1
767	сюда же	1	1
768	не обязательно	1	1
769	здесь в	3	1
770	по своим	3	1
771	к которому	1	1
772	слово с	5	1
773	как же	2	1
774	художественного слова	1	1
775	являются лишь	1	1
776	один и	1	1
777	языковых явлений	1	1
778	этом слово	1	1
779	говорит о	1	1
780	всякое слово	1	1
781	музыке и	1	1
782	материал в	2	1
783	различных формах	1	1
784	установку на	2	1
785	был в	1	1
786	на этот	4	1
787	эйхенбаум он	1	1
788	не на	4	1
789	процессе перехода	1	1
790	и непосредственно	1	1
791	в руках	2	1
792	а ведь	1	1
793	слова слово	2	1
794	сказ в	2	1
795	нет слова	1	1
796	служебную функцию	1	1
797	что из	1	1
798	совершенно очевидно	1	1
799	тем с	1	1
800	языка непосредственно	1	1
801	совершенно иное	1	1
802	в речи	5	1
803	слова от	1	1
804	контекста и	1	1
805	особого типа	1	1
806	элементы речи	1	1
807	так же	2	1
808	он уже	1	1
809	социальной среде	1	1
810	а так	1	1
811	к своему	1	1
812	влияния на	1	1
813	где же	1	1
814	до настоящего	1	1
815	о чем	1	1
816	без другого	1	1
817	одной стороны	1	1
818	взаимоотношения между	1	1
819	смысле этого	1	1
820	не удалось	1	1
821	тенденция как	1	1
822	остановимся прежде	1	1
823	проблем не	1	1
824	да и	5	1
825	в первой	2	1
826	об особенностях	1	1
827	и установки	1	1
828	материал для	1	1
829	этого слова	2	1
830	конкретного высказывания	2	1
831	но почему	1	1
832	сих пор	7	1
833	конкретное высказывание	1	1
834	автора и	2	1
835	о его	1	1
836	определяющие ее	1	1
837	но для	3	1
838	в смысле	1	1
839	всего его	1	1
840	должны быть	2	1
841	виду что	1	1
842	просто как	1	1
843	служат лишь	1	1
844	в книге	1	1
845	высказывания а	1	1
846	конечно эта	1	1
847	исключительно как	1	1
848	в пределе	1	1
849	слова у	1	1
850	узком смысле	2	1
851	в настоящее	2	1
852	о нем	6	1
853	уже как	1	1
854	который является	1	1
855	совершенно аналогичны	1	1
856	для нас	2	1
857	не имея	1	1
858	целый ряд	2	1
859	увидим дальше	1	1
860	построения романа	1	1
861	возникает вопрос	1	1
862	для его	1	1
863	укладывается в	2	1
864	несмотря на	1	1
865	же в	1	1
866	лежит в	2	1
867	входящий в	1	1
868	поэтому чрезвычайно	1	1
869	не от	1	1
870	но оно	1	1
871	всего возникает	1	1
872	к самому	3	1
873	е в	1	1
874	его к	2	1
875	одной из	1	1
876	от лица	1	1
877	являются чисто	1	1
878	это все	3	1
879	отношением к	1	1
880	лишь тогда	1	1
881	жизни а	1	1
882	нет но	2	1
883	тон автора	1	1
884	в последнем	3	1
885	героя в	3	1
886	слово становится	1	1
887	можно назвать	1	1
888	поэтическая речь	1	1
889	ли они	1	1
890	но эти	4	1
891	как на	1	1
892	увидим что	1	1
893	в своих	2	1
894	и эта	2	1
895	стиле и	1	1
896	им и	1	1
897	и особенно	2	1
