N	2gram	Vinokur_Vv_1	Istorich
120	также и	16	3
121	чтобы не	1	3
122	то это	3	3
123	по отношению	4	3
124	не просто	4	3
125	так называемая	2	3
126	точку зрения	1	3
127	очень много	1	3
128	при этом	3	3
129	не как	3	3
130	д все	2	3
131	на этом	3	3
132	это конечно	1	3
133	в другом	3	3
134	из них	3	3
135	не с	2	3
136	показывает что	1	3
137	и тогда	3	3
138	во время	1	3
139	почти не	1	3
140	в котором	4	3
141	в их	11	3
142	тесно связаны	1	3
143	надо сказать	1	3
144	по себе	9	3
145	в то	5	3
146	на котором	2	3
147	дело в	3	3
148	с материалом	1	3
149	того как	3	3
150	в руки	6	3
151	у меня	1	3
152	есть только	2	3
153	же самое	2	3
154	утверждать что	1	3
155	должен быть	4	3
156	как мы	9	3
157	для этого	3	3
158	и должно	1	3
159	связь между	4	3
160	в какой	4	3
161	во всем	2	3
162	в стороне	1	3
163	должен был	4	3
164	может оказаться	3	3
165	и его	5	3
166	уже не	5	3
167	в начале	3	3
168	или даже	1	3
169	тем что	6	3
170	в форме	2	3
171	именно в	8	3
172	на эту	1	3
173	как это	5	3
174	из которых	2	3
175	наряду с	2	3
176	что же	3	3
177	будто бы	2	3
178	отношению к	4	3
179	точно так	2	3
180	отношения к	1	2
181	одним из	5	2
182	же как	3	2
183	не одного	1	2
184	вопрос мы	1	2
185	в зависимости	1	2
186	по его	2	2
187	настолько тесно	1	2
188	что если	2	2
189	меньшей мере	2	2
190	а для	1	2
191	не вполне	4	2
192	в некотором	1	2
193	когда мы	2	2
194	зависимости от	1	2
195	большей частью	1	2
196	бы то	1	2
197	во всех	2	2
198	а только	8	2
199	значение и	2	2
200	ответ на	3	2
201	должны были	1	2
202	отличие от	3	2
203	тесно связан	1	2
204	связи и	1	2
205	как в	1	2
206	народа в	1	2
207	однако не	4	2
208	то ясно	1	2
209	как уже	2	2
210	и как	9	2
211	в действительности	1	2
212	исторические корни	1	2
213	от этого	5	2
214	за собой	3	2
215	в целом	5	2
216	в тех	2	2
217	в очень	3	2
218	и тот	1	2
219	в себе	4	2
220	во многих	1	2
221	как он	6	2
222	свой материал	1	2
223	вследствие этого	1	2
224	как оно	3	2
225	в нем	13	2
226	он должен	1	2
227	и вот	3	2
228	том чтобы	6	2
229	то ни	1	2
230	а затем	1	2
231	материала и	1	2
232	при помощи	2	2
233	и тем	5	2
234	стоит на	1	2
235	но уже	2	2
236	ни одной	1	2
237	мы видели	2	2
238	должно быть	2	2
239	для него	1	2
240	но если	3	2
241	что такое	10	2
242	в такой	1	2
243	в отличие	3	2
244	для объяснения	2	2
245	в эпоху	1	2
246	есть еще	2	2
247	однако в	3	2
248	что этот	1	2
249	по мере	4	2
250	в таких	1	2
251	как о	4	2
252	самого начала	1	2
253	тогда когда	3	2
254	одна из	2	2
255	тому кто	1	2
256	так чтобы	3	2
257	всего сказанного	1	2
258	не по	1	2
259	только с	3	2
260	именно это	1	2
261	не могут	5	2
262	всего в	1	2
263	в области	4	2
264	не есть	4	2
265	на вопрос	6	2
266	в ее	11	2
267	и этим	1	2
268	с самого	1	2
269	нечто целое	2	2
270	уяснить себе	1	2
271	на нее	2	2
272	ясно что	9	2
273	целое и	2	2
274	еще в	1	2
275	том как	1	2
276	с ним	1	2
277	ничего не	2	2
278	в глубине	1	2
279	не содержит	1	2
280	между тем	8	2
281	этому поводу	2	2
282	в конечном	1	2
283	во всей	1	2
284	непосредственно в	1	2
285	здесь в	1	2
286	в свете	1	2
287	большей или	2	2
288	с той	1	2
289	тот же	1	2
290	к делу	3	2
291	может изучаться	1	2
292	одной из	3	2
293	дело с	6	2
294	по этому	2	2
295	именно на	2	2
296	себя в	2	2
297	видеть что	6	2
298	ни было	1	2
299	его и	1	2
300	пока не	1	2
301	вовсе не	6	2
302	само по	3	2
303	как раз	4	2
304	были бы	1	2
305	в особенности	4	2
306	видно из	1	2
307	со стороны	12	2
308	одном месте	1	2
309	еще и	3	2
310	с ней	2	2
311	что не	5	2
312	говорит о	3	2
313	связано с	1	2
314	на этот	4	2
315	не на	1	2
316	основной вопрос	1	2
317	не означает	1	2
318	зависит от	3	2
319	и составляют	1	2
320	уже у	1	2
321	этих случаях	2	2
322	как бы	5	2
323	именно так	1	2
324	с изучением	2	2
325	нисколько не	3	2
326	и часто	1	2
327	не существует	2	2
328	и от	1	2
329	бы в	1	2
330	ни к	2	2
331	или меньшей	2	2
332	не дает	1	2
333	между ними	2	2
334	в точности	1	2
335	конечном итоге	1	2
336	самое что	2	2
337	в виде	4	2
338	в частности	3	2
339	это было	1	2
340	спросить себя	2	2
341	к этому	3	2
342	можно назвать	1	2
343	которых не	3	1
344	это однако	2	1
345	можно говорить	1	1
346	также что	1	1
347	речь идет	2	1
348	обращена к	1	1
349	связана с	4	1
350	с исторической	1	1
351	не остается	1	1
352	и то	5	1
353	на самом	1	1
354	тех же	1	1
355	это и	1	1
356	в средние	1	1
357	и исторические	1	1
358	и есть	3	1
359	впечатление что	1	1
360	в первом	5	1
361	из его	2	1
362	раз наоборот	1	1
363	ведь и	1	1
364	помощи которого	1	1
365	мы уже	1	1
366	а как	3	1
367	в и	4	1
368	есть не	3	1
369	из всего	1	1
370	на позиции	1	1
371	та же	1	1
372	например у	1	1
373	что уже	3	1
374	ответить на	1	1
375	или с	1	1
376	науки важнее	1	1
377	имеет свою	2	1
378	ее частей	2	1
379	приводят к	1	1
380	есть нечто	1	1
381	представлением о	1	1
382	говорить о	3	1
383	народы как	1	1
384	этот факт	1	1
385	и народов	1	1
386	в полной	1	1
387	и называют	1	1
388	д а	2	1
389	исследования но	1	1
390	и был	2	1
391	бы с	1	1
392	меньшей степени	1	1
393	изменение в	1	1
394	которые он	1	1
395	он был	1	1
396	иное как	5	1
397	к целому	1	1
398	изучаться только	1	1
399	время в	2	1
400	эти вещи	1	1
401	есть изучение	1	1
402	ними в	1	1
403	как если	1	1
404	значило бы	1	1
405	и всего	1	1
406	из крупнейших	1	1
407	совсем не	3	1
408	но как	2	1
409	чтобы определить	1	1
410	в сторону	1	1
411	только тогда	1	1
412	одной общей	1	1
413	совершенно ясно	1	1
414	исторический факт	1	1
415	или иное	1	1
416	из таких	1	1
417	в актах	1	1
418	и я	1	1
419	в истории	9	1
420	не входят	1	1
421	независимо от	3	1
422	из возможных	1	1
423	что именно	2	1
424	дает нам	1	1
425	стороны и	3	1
426	бы понять	1	1
427	помнить что	1	1
428	просто как	1	1
429	от изучения	1	1
430	считать не	1	1
431	и к	1	1
432	в этот	2	1
433	то в	1	1
434	еще на	1	1
435	в которой	1	1
436	под ней	3	1
437	и у	1	1
438	во главе	1	1
439	знать и	2	1
440	из этих	5	1
441	одном случае	1	1
442	многое в	1	1
443	действительности а	1	1
444	е с	1	1
445	но он	1	1
446	говорят о	1	1
447	тому же	1	1
448	но ведь	4	1
449	собой что	1	1
450	в свет	1	1
451	после этого	2	1
452	так сказать	1	1
453	о которой	2	1
454	том какие	1	1
455	в реальной	1	1
456	же здесь	1	1
457	области как	1	1
458	именно из	1	1
459	есть один	1	1
460	дать его	1	1
461	какой бы	2	1
462	его от	1	1
463	подобно тому	1	1
464	и говорить	1	1
465	и будет	1	1
466	или иных	3	1
467	в основу	2	1
468	значительной степени	1	1
469	в работе	3	1
470	этого прошлого	1	1
471	главным образом	1	1
472	во-вторых и	1	1
473	же касается	2	1
474	формальной а	1	1
475	них не	1	1
476	времени и	4	1
477	к превращению	1	1
478	того или	1	1
479	действительности в	2	1
480	дело здесь	1	1
481	известно что	1	1
482	этом смысле	11	1
483	меньшей степенью	1	1
484	и множества	1	1
485	чаще всего	1	1
486	в жизни	1	1
487	что непосредственно	1	1
488	в них	4	1
489	в историческом	1	1
490	соответствии с	2	1
491	на основании	5	1
492	этого не	2	1
493	был быть	1	1
494	и уже	3	1
495	наблюдалось в	1	1
496	народов например	1	1
497	том не	1	1
498	чем в	3	1
499	одно целое	2	1
500	возникает при	1	1
501	не мог	2	1
502	перед собой	1	1
503	только тем	1	1
504	не значит	1	1
505	в эту	1	1
506	и сейчас	2	1
507	в своей	4	1
508	академии наук	1	1
509	на данный	1	1
510	а наоборот	1	1
511	наших дней	1	1
512	это делает	2	1
513	и всеми	1	1
514	представляла собой	1	1
515	из анализа	1	1
516	представление о	1	1
517	историческое исследование	1	1
518	почва для	1	1
519	в которых	6	1
520	не исчерпывается	2	1
521	от себя	3	1
522	от его	1	1
523	для всякого	1	1
524	быта и	3	1
525	может вызвать	1	1
526	а есть	1	1
527	нам в	1	1
528	в прямом	2	1
529	влечет за	2	1
530	не могли	2	1
531	и наоборот	2	1
532	быть не	1	1
533	из числа	2	1
534	это особенно	1	1
535	тому что	2	1
536	задачи и	1	1
537	не представляют	1	1
538	нет никакого	1	1
539	уже выше	1	1
540	в отношении	2	1
541	одна сторона	1	1
542	а отсюда	2	1
543	не раз	1	1
544	с особой	1	1
545	можно с	1	1
546	культурной жизни	2	1
547	вполне естественно	1	1
548	с теми	2	1
549	ее с	1	1
550	народов в	1	1
551	можно указать	1	1
552	особый вид	1	1
553	в самых	1	1
554	о них	2	1
555	что иное	4	1
556	того чтобы	21	1
557	это еще	2	1
558	понять ее	2	1
559	вытекает из	1	1
560	соседстве с	1	1
561	так много	1	1
562	о природе	7	1
563	почему в	1	1
564	не лучше	1	1
565	имеем дело	1	1
566	о ней	1	1
567	к концу	1	1
568	не выходя	1	1
569	связь и	1	1
570	заметить что	1	1
571	кроме того	1	1
572	входят в	1	1
573	приступает к	1	1
574	в каком	1	1
575	в известных	2	1
576	ему не	1	1
577	эту схему	1	1
578	течением времени	6	1
579	том отношении	3	1
580	у нас	2	1
581	он вполне	1	1
582	например что	2	1
583	а во-вторых	2	1
584	форме не	1	1
585	е при	1	1
586	по возможности	3	1
587	что оно	2	1
588	нельзя было	1	1
589	по сравнению	3	1
590	оно не	1	1
591	в греческом	1	1
592	и это	6	1
593	приходит к	1	1
594	нас от	1	1
595	этого целого	1	1
596	всего хода	1	1
597	в виду	4	1
598	меня в	1	1
599	как один	1	1
600	и многие	1	1
601	говоря уже	2	1
602	исследования и	2	1
603	каждой из	3	1
604	реальной действительности	1	1
605	только то	1	1
606	в себя	1	1
607	идет речь	2	1
608	с течением	6	1
609	слова а	1	1
610	на том	3	1
611	прямом смысле	2	1
612	что у	1	1
613	не трудно	7	1
614	других и	1	1
615	этим в	1	1
616	можно только	2	1
617	имеется в	1	1
618	высокой ступени	1	1
619	науки на	3	1
620	образом в	1	1
621	но здесь	1	1
622	дальнейшего развития	1	1
623	имеет право	1	1
624	а также	3	1
625	другом месте	2	1
626	в самой	1	1
627	внимание на	4	1
628	и та	1	1
629	никак не	1	1
630	надо было	2	1
631	развития на	1	1
632	и объяснить	1	1
633	после того	2	1
634	с соответствующими	1	1
635	в значительной	2	1
636	второй половины	3	1
637	с каким-нибудь	1	1
638	этнографические и	1	1
639	должно было	1	1
640	все в	1	1
641	если например	1	1
642	тем или	1	1
643	и требует	2	1
644	однако с	2	1
645	но дело	3	1
646	здесь возможен	1	1
647	важный вопрос	1	1
648	в языке	1	1
649	природы и	1	1
650	них в	1	1
651	себе задачей	2	1
652	также в	1	1
653	вызвать сомнения	1	1
654	и об	1	1
655	значит что	1	1
656	и история	3	1
657	на которой	1	1
658	но с	4	1
659	что наряду	1	1
660	и разнообразных	1	1
661	и вопрос	1	1
662	в тексте	4	1
663	этого можно	1	1
664	и так	1	1
665	согласно которой	1	1
666	в самое	1	1
667	самые разнообразные	1	1
668	или же	3	1
669	и ее	4	1
670	от целого	1	1
671	не мешает	1	1
672	объяснить свой	1	1
673	по другим	1	1
674	до наших	1	1
675	с какой	1	1
676	вот почему	3	1
677	прямо не	1	1
678	своего рода	3	1
679	только на	3	1
680	ее а	1	1
681	народов не	1	1
682	пример показывает	1	1
683	е то	1	1
684	поэтому его	1	1
685	товарищей по	1	1
686	ii но	1	1
687	от других	2	1
688	виде и	1	1
689	с обычным	1	1
690	за ним	1	1
691	из моих	1	1
692	одно из	5	1
693	слова в	1	1
694	иначе как	1	1
695	и со	1	1
696	т п	5	1
697	в прошлом	2	1
698	в конце	3	1
699	у этих	1	1
700	нужно знать	2	1
701	мы можем	2	1
702	но что	3	1
703	у него	1	1
704	в соответствии	2	1
705	каждый из	2	1
706	ставит себе	1	1
707	связи в	1	1
708	этом отношении	3	1
709	отношении что	3	1
710	явно не	1	1
711	степени это	1	1
712	для того	21	1
713	науки в	4	1
714	момент в	1	1
715	нужно было	1	1
716	этом пути	1	1
717	которых мы	1	1
718	в предисловии	1	1
719	была и	1	1
720	связи не	1	1
721	однако что	1	1
722	но есть	1	1
723	обратиться к	1	1
724	только по	3	1
725	быть названо	4	1
726	самом же	1	1
727	что таким	1	1
728	не было	1	1
729	может ли	1	1
730	состоит из	1	1
731	так называемой	3	1
732	собой одно	1	1
733	а так	2	1
734	что из	1	1
735	ясно само	1	1
736	для этой	1	1
737	начала xix	1	1
738	тому как	1	1
739	если это	2	1
740	имеет свои	1	1
741	что эти	1	1
742	материалом для	1	1
743	стоять на	1	1
744	уже о	1	1
745	свободна от	1	1
746	эта связь	1	1
747	как одно	1	1
748	многих случаях	1	1
749	например когда	1	1
750	чем то	1	1
751	стороны как	1	1
752	а если	2	1
753	такого рода	2	1
754	в особый	1	1
755	смысле этого	8	1
756	истории не	2	1
757	или иного	1	1
758	очевидно для	1	1
759	о человеке	1	1
760	удалось показать	1	1
761	да и	4	1
762	тех пор	1	1
763	и более	1	1
764	здесь идет	1	1
765	д мы	1	1
766	в изучении	2	1
767	этого слова	2	1
768	этом случае	6	1
769	который начинается	1	1
770	в который	1	1
771	истории но	1	1
772	надо изучать	1	1
773	или объяснить	1	1
774	на одной	1	1
775	в более	2	1
776	ни с	2	1
777	только одна	1	1
778	того есть	1	1
779	на время	1	1
780	историей и	1	1
781	об отношении	2	1
782	же только	2	1
783	котором он	2	1
784	это можно	1	1
785	в результате	3	1
786	именно такого	1	1
787	формах и	1	1
788	которая в	1	1
789	чтобы понять	2	1
790	хотя и	3	1
791	бы ему	1	1
792	или иным	1	1
793	и все	1	1
794	это может	2	1
795	у них	1	1
796	или нет	1	1
797	возникает вопрос	2	1
798	как явление	1	1
799	в большей	7	1
800	тех или	3	1
801	древней греции	2	1
802	или не	1	1
803	хотя в	2	1
804	есть продукт	1	1
805	лежит в	2	1
806	вытекающий из	1	1
807	все более	3	1
808	в системе	1	1
809	нами не	2	1
810	несмотря на	2	1
811	нет речи	1	1
812	до тех	1	1
813	к историческим	2	1
814	не говоря	2	1
815	новый и	1	1
816	только как	6	1
817	средние века	1	1
818	совершенно не	1	1
819	нельзя изучать	1	1
820	природе и	2	1
821	жизни а	1	1
822	первом случае	2	1
823	не что	4	1
824	чем иным	1	1
825	только о	2	1
826	к числу	1	1
827	себе не	1	1
828	во всяком	3	1
829	также не	1	1
830	очень редко	1	1
831	этого и	1	1
832	это понятие	2	1
833	путь не	1	1
834	гораздо более	3	1
