N	2gram	Propp_Russ_2	Formalny
201	с ним	1	2
202	и что	5	2
203	или на	8	2
204	в различных	1	2
205	все в	2	2
206	между тем	3	2
207	ее от	2	2
208	что и	2	2
209	во всей	1	2
210	в другой	1	2
211	ее к	2	2
212	только в	1	2
213	несколько подробнее	1	2
214	уже не	4	2
215	не можем	2	2
216	же они	1	2
217	могло бы	1	2
218	в одном	1	2
219	и должна	1	2
220	быть непременно	1	2
221	как раз	1	2
222	они становятся	1	2
223	здесь в	2	2
224	не на	1	2
225	влияние и	1	2
226	все время	1	2
227	но есть	1	2
228	под влиянием	1	2
229	через нее	1	2
230	вместе с	6	2
231	и особенно	1	2
232	образом на	1	2
233	по существу	4	2
234	для этой	3	2
235	в своих	2	2
236	жизни в	2	2
237	но эта	1	2
238	только как	2	2
239	прав когда	2	2
240	нас не	2	2
241	а между	1	1
242	с природой	1	1
243	ту же	1	1
244	можно говорить	1	1
245	например в	1	1
246	и через	3	1
247	мы здесь	2	1
248	он может	1	1
249	вне связи	1	1
250	и есть	1	1
251	из самых	1	1
252	также что	2	1
253	в нашу	1	1
254	мы уже	1	1
255	в и	3	1
256	схватить и	1	1
257	не во	1	1
258	и наш	1	1
259	обязаны были	1	1
260	происходило в	1	1
261	нас это	1	1
262	хотя здесь	1	1
263	очень распространен	2	1
264	в самих	1	1
265	кто же	1	1
266	это время	2	1
267	носит условный	1	1
268	не был	2	1
269	тем как	1	1
270	они у	1	1
271	можем согласиться	1	1
272	совсем не	2	1
273	в данном	6	1
274	не входит	1	1
275	тогда как	2	1
276	иногда и	2	1
277	а через	2	1
278	обряды и	1	1
279	за этим	2	1
280	тем он	1	1
281	ней в	2	1
282	что касается	1	1
283	перед нами	1	1
284	хотя и	1	1
285	даже просто	1	1
286	увидим что	1	1
287	есть ли	1	1
288	в этот	10	1
289	изучения каждый	1	1
290	та же	2	1
291	из этих	2	1
292	еще далеко	1	1
293	так в	2	1
294	как он	1	1
295	на то	1	1
296	быть только	2	1
297	что без	1	1
298	как оно	2	1
299	не следует	1	1
300	в статье	1	1
301	тем не	2	1
302	чтобы установить	1	1
303	эти теории	2	1
304	состоит в	15	1
305	вообще не	1	1
306	довольно часто	1	1
307	свою силу	1	1
308	и по	3	1
309	на этом	3	1
310	людей и	2	1
311	в нее	1	1
312	это конечно	1	1
313	непосредственно а	1	1
314	ей в	1	1
315	связанных с	1	1
316	есть одна	1	1
317	и чтобы	1	1
318	эти знаки	1	1
319	этих форм	1	1
320	на этой	1	1
321	уже знаем	1	1
322	должен был	3	1
323	лучше чем	1	1
324	своем исследовании	1	1
325	за ней	1	1
326	только человек	2	1
327	только одно	1	1
328	для них	2	1
329	нет в	1	1
330	далеко не	4	1
331	такой же	1	1
332	и тогда	1	1
333	представление что	1	1
334	в этих	3	1
335	или вообще	4	1
336	и другие	14	1
337	что между	1	1
338	что если	1	1
339	к тем	1	1
340	можно найти	1	1
341	в такой	1	1
342	в котором	3	1
343	бы к	1	1
344	этому же	1	1
345	не столько	2	1
346	в первый	1	1
347	в отличие	3	1
348	них есть	1	1
349	своего рода	1	1
350	как одна	1	1
351	такую же	1	1
352	но он	3	1
353	как от	1	1
354	и очень	1	1
355	этом не	1	1
356	в русской	1	1
357	эти формы	1	1
358	не имеет	3	1
359	если в	1	1
360	и притом	1	1
361	два мира	1	1
362	но вместе	2	1
363	говорить о	1	1
364	того чтобы	6	1
365	вся его	1	1
366	на себя	2	1
367	борьба между	1	1
368	по своей	1	1
369	п в	12	1
370	на природу	2	1
371	потому что	5	1
372	же он	1	1
373	на которой	1	1
374	только с	1	1
375	этом отношении	1	1
376	мы и	1	1
377	что на	2	1
378	все то	2	1
379	него на	1	1
380	в духе	1	1
381	в мифе	1	1
382	могут быть	2	1
383	предыдущей главе	1	1
384	например на	1	1
385	теории в	1	1
386	что при	2	1
387	ничего общего	1	1
388	необходимо изучить	1	1
389	и о	3	1
390	и сами	1	1
391	данном случае	7	1
392	тем это	2	1
393	так на	1	1
394	и иные	1	1
395	что у	1	1
396	поэтому мы	1	1
397	в образе	2	1
398	что также	1	1
399	здесь нет	1	1
400	мог бы	1	1
401	оно все	1	1
402	что от	3	1
403	думает что	1	1
404	п н	1	1
405	все остальные	1	1
406	с этого	1	1
407	условный и	1	1
408	из одного	1	1
409	по теории	1	1
410	в другом	1	1
411	что каждый	1	1
412	можно сказать	1	1
413	а также	4	1
414	может не	1	1
415	происходит не	1	1
416	связь между	2	1
417	как нет	1	1
418	от них	1	1
419	вся эта	2	1
420	и во	1	1
421	должно было	3	1
422	в форме	2	1
423	в свете	3	1
424	в современной	1	1
425	всех деталей	1	1
426	не непосредственно	1	1
427	к нему	4	1
428	в двух	1	1
429	в состав	2	1
430	и действительно	1	1
431	в стороне	2	1
432	очень много	1	1
433	который в	1	1
434	то эти	1	1
435	так что	4	1
436	из которого	1	1
437	же но	1	1
438	в виде	4	1
439	а это	1	1
440	от других	1	1
441	есть однако	1	1
442	или даже	3	1
443	в данной	1	1
444	и обратно	1	1
445	которые несут	1	1
446	из них	4	1
447	мир в	1	1
448	был бы	1	1
449	себе в	1	1
450	так как	13	1
451	как его	1	1
452	отличие от	3	1
453	в руки	2	1
454	теорией и	1	1
455	же деле	2	1
456	ней и	1	1
457	даже не	1	1
458	в н	1	1
459	имеет и	1	1
460	как у	1	1
461	но ни	1	1
462	что они	1	1
463	а именно	3	1
464	в ряде	1	1
465	а с	2	1
466	две формы	2	1
467	что для	3	1
468	связано с	2	1
469	в менее	1	1
470	самом же	2	1
471	смысла и	1	1
472	а на	9	1
473	зависит от	1	1
474	к таким	2	1
475	там где	2	1
476	в изучении	1	1
477	или с	3	1
478	несмотря на	1	1
479	которые будут	1	1
480	представления о	2	1
481	нее как	1	1
482	из которых	2	1
483	по своему	1	1
484	это делается	1	1
485	не дают	1	1
486	нашу задачу	1	1
487	во все	1	1
488	и основной	1	1
489	несколько человек	1	1
490	как средство	2	1
491	е на	1	1
492	в это	1	1
493	и всех	1	1
494	предположения что	1	1
495	этот не	1	1
496	в противном	1	1
497	между собой	2	1
498	кроме того	2	1
499	двух направлениях	1	1
500	при всем	1	1
501	не является	1	1
502	и для	2	1
503	или в	7	1
504	том что	22	1
505	ее и	2	1
506	для нас	6	1
507	из себя	1	1
508	тем более	1	1
509	его жизнь	1	1
510	в г	2	1
511	только что	1	1
512	то их	1	1
513	е в	10	1
514	с ней	5	1
515	руки и	3	1
516	сказать что	1	1
517	другой стороны	1	1
518	совершенно не	2	1
519	большое значение	1	1
520	одновременно и	1	1
521	религии и	1	1
522	при изучении	1	1
523	из этого	2	1
524	есть и	1	1
525	время не	1	1
526	только одну	2	1
527	если она	2	1
528	и состоит	1	1
529	всем этом	1	1
530	также не	1	1
531	ее в	8	1
532	и эта	1	1
533	это в	2	1
534	ее развития	1	1
535	к этому	5	1
536	этой цели	2	1
