N	2gram	Bakhtin_fo_1	Dialekti
103	в одном	3	4
104	а в	3	4
105	одно из	3	4
106	по своей	1	4
107	во времени	3	4
108	и только	1	4
109	в ее	6	4
110	в таком	3	4
111	как он	2	4
112	и время	2	4
113	ясно что	2	4
114	могут быть	5	4
115	ни с	2	4
116	не могут	3	4
117	быть и	2	4
118	то время	4	4
119	в каком	2	4
120	все это	4	4
121	и есть	1	4
122	уже в	2	4
123	не больше	1	4
124	есть только	2	4
125	тут же	1	4
126	что оно	1	4
127	той или	2	4
128	и по	2	4
129	в своем	4	4
130	когда мы	1	3
131	должны быть	1	3
132	с нею	1	3
133	или другой	1	3
134	от этого	2	3
135	его с	1	3
136	мы говорим	1	3
137	в разных	5	3
138	в один	1	3
139	себе не	1	3
140	уже знаем	1	3
141	и их	8	3
142	не было	7	3
143	кроме того	4	3
144	же мы	1	3
145	всех этих	5	3
146	есть бытие	1	3
147	а только	2	3
148	об этом	2	3
149	в это	2	3
150	его в	3	3
151	время не	2	3
152	мы находим	2	3
153	все его	3	3
154	вещей и	1	3
155	сами по	1	3
156	в этих	3	3
157	как они	1	3
158	что этот	1	3
159	они не	3	3
160	как мы	14	3
161	этого нет	1	3
162	в той	4	3
163	ведь это	1	3
164	в чем	2	3
165	и от	1	3
166	с этим	6	3
167	вещи и	1	3
168	но потому	1	3
169	ничего не	9	3
170	как только	1	3
171	о чем	1	3
172	уже не	2	3
173	это было	1	3
174	становления и	1	3
175	мы имеем	1	3
176	времени а	1	3
177	может иметь	1	3
178	из них	1	3
179	в этой	1	3
180	же как	2	3
181	вопрос о	2	3
182	но без	1	3
183	это время	7	3
184	форма и	1	3
185	была бы	2	3
186	или как	4	3
187	между собою	1	3
188	было бы	2	3
189	и уже	3	3
190	и более	1	3
191	себе и	3	3
192	искусство и	1	3
193	и тогда	1	3
194	в данном	2	3
195	все эти	9	2
196	в которой	2	2
197	и совершенно	1	2
198	с самого	2	2
199	есть в	2	2
200	мы это	1	2
201	когда оно	1	2
202	во всяком	3	2
203	данном случае	1	2
204	времени но	1	2
205	ко мне	1	2
206	миф о	1	2
207	как ни	1	2
208	в античном	1	2
209	или не	2	2
210	момент в	2	2
211	так же	6	2
212	он всегда	1	2
213	же в	3	2
214	человеческой жизни	6	2
215	т п	8	2
216	перед нами	1	2
217	я сам	1	2
218	в каких	1	2
219	человека и	11	2
220	необходима для	1	2
221	в жизни	6	2
222	сих пор	3	2
223	я и	1	2
224	быть только	3	2
225	в тех	1	2
226	в конце	9	2
227	можно только	2	2
228	дело не	1	2
229	или иная	1	2
230	во всех	6	2
231	и человек	1	2
232	в их	6	2
233	бы и	1	2
234	жизнь в	2	2
235	с тем	3	2
236	в ней	4	2
237	нет никакого	1	2
238	и я	1	2
239	но все	5	2
240	в искусстве	1	2
241	и временем	1	2
242	мире и	2	2
243	из всего	1	2
244	необходимо чтобы	2	2
245	вместе с	3	2
246	далее в	1	2
247	например в	6	2
248	на вещи	1	2
249	раз в	4	2
250	в широком	2	2
251	к тому	3	2
252	или прямо	1	2
253	или на	1	2
254	явлений и	1	2
255	человека но	1	2
256	более и	1	2
257	или в	3	2
258	до сих	3	2
259	мы видим	3	2
260	виду что	1	2
261	в некоторых	2	2
262	он может	1	2
263	и при	1	2
264	с ее	6	2
265	ее в	2	2
266	и они	1	2
267	не на	1	2
268	мы должны	2	2
269	содержанием и	1	2
270	в определенном	3	2
271	в сущности	3	2
272	зависимости от	1	2
273	это уже	1	2
274	на очень	1	2
275	но всегда	1	2
276	во все	2	2
277	которые были	1	2
278	всяком случае	1	2
279	в истории	2	2
280	тем что	2	2
281	на мир	1	2
282	только и	5	2
283	было чем-то	1	2
284	с ними	1	2
285	широком смысле	2	2
286	также имеет	1	2
287	на всю	1	2
288	именно в	3	2
289	с одной	3	2
290	только к	3	2
291	в зависимости	1	2
292	в мире	1	2
293	она и	1	2
294	в результате	6	2
295	ибо оно	1	2
296	я был	2	2
297	их в	3	2
298	все в	1	2
299	не как	2	2
300	и пространства	4	2
301	но нельзя	1	2
302	времени в	7	2
303	когда я	1	2
304	в своих	1	2
305	и прежде	2	2
306	также и	2	2
307	того и	2	2
308	та или	1	2
309	и нет	2	2
310	в частности	6	2
311	время и	4	2
312	но в	10	2
313	когда они	1	2
314	от их	1	2
315	себя в	1	2
316	времени ибо	1	2
317	тем же	1	2
318	понятно что	4	2
319	как я	1	2
320	своей природе	1	2
321	бытие и	1	2
322	будем говорить	1	2
323	не должно	1	2
324	всегда есть	1	2
325	в каждом	1	2
326	как в	6	2
327	не быть	1	2
328	если мы	2	2
329	один день	1	2
330	что мы	2	2
331	от всего	1	2
332	во время	1	2
333	самого начала	2	2
334	оно должно	1	2
335	связана с	1	2
336	в другое	1	2
337	времени то	1	2
338	и тождества	1	1
339	и еще	2	1
340	все прочие	1	1
341	всех его	1	1
342	о времени	1	1
343	форма в	1	1
344	общественное значение	1	1
345	главным образом	1	1
346	со всех	1	1
347	происходит в	2	1
348	все они	1	1
349	всем мире	1	1
350	разной степени	1	1
351	образом и	1	1
352	они имеют	1	1
353	приводит к	1	1
354	всех сторон	1	1
355	или только	1	1
356	и исторического	2	1
357	по сравнению	2	1
358	сравнению с	2	1
359	что можно	1	1
360	им и	1	1
361	вне его	2	1
362	которой мы	1	1
363	правда совершенно	1	1
364	его на	2	1
365	значение может	1	1
366	еще придется	1	1
367	событиях и	1	1
368	не могла	1	1
369	тех же	2	1
370	мы и	4	1
371	пока не	1	1
372	но один	1	1
373	и оно	1	1
374	год и	1	1
375	это то	2	1
376	он только	2	1
377	всем этим	3	1
378	образ его	1	1
379	в литературе	16	1
380	есть по	1	1
381	говорит о	1	1
382	мы также	1	1
383	и ни	1	1
384	того же	8	1
385	в предыдущем	1	1
386	которые могут	1	1
387	человека мы	2	1
388	было и	4	1
389	не простая	1	1
390	и также	1	1
391	для своего	1	1
392	даже не	2	1
393	отличается от	1	1
394	вопрос в	1	1
395	небу и	1	1
396	ее на	1	1
397	особый тип	1	1
398	пространство и	1	1
399	начиная от	2	1
400	время в	6	1
401	не к	2	1
402	это слово	1	1
403	здесь не	4	1
404	и ее	3	1
405	лишь как	2	1
406	форме это	1	1
407	себя самого	1	1
408	же жизнь	1	1
409	здесь как	2	1
410	ядро и	1	1
411	их жизнь	1	1
412	и оформления	1	1
413	друг другу	2	1
414	их между	1	1
415	пространства в	3	1
416	определяется только	1	1
417	гораздо более	1	1
418	начинается это	1	1
419	внешнее и	2	1
420	но дело	2	1
421	и возможно	1	1
422	попадает в	2	1
423	жизни она	1	1
424	на землю	1	1
425	и которые	1	1
426	живой реальности	1	1
427	одного и	5	1
428	в эти	1	1
429	которым она	1	1
430	времени если	1	1
431	и являются	1	1
432	вне всякой	1	1
433	шум в	1	1
434	ходит по	1	1
435	характер это	3	1
436	вернемся к	1	1
437	наконец в	1	1
438	это просто	1	1
439	что самая	1	1
440	при всей	1	1
441	вполне понятно	4	1
442	данном месте	1	1
443	и тех	2	1
444	такое положение	1	1
445	и во	7	1
446	далее и	1	1
447	его и	2	1
448	вступает в	2	1
449	связанные с	1	1
450	у этого	1	1
451	пришел и	1	1
452	здесь только	2	1
453	человеческая жизнь	1	1
454	даже то	1	1
455	мир на	1	1
456	мы не	3	1
457	поставить вопрос	1	1
458	и здесь	1	1
459	есть все	1	1
460	полного уяснения	1	1
461	очень много	1	1
462	не знает	3	1
463	человека с	1	1
464	то и	1	1
465	свою жизнь	1	1
466	эти элементы	1	1
467	нем не	3	1
468	на ней	1	1
469	здесь в	2	1
470	сами же	2	1
471	случае в	1	1
472	так сказать	7	1
473	как его	1	1
474	во всякой	2	1
475	говорил о	1	1
476	и он	1	1
477	его образ	1	1
478	видим в	1	1
479	те же	2	1
480	бытия и	1	1
481	по его	1	1
482	начиная с	1	1
483	смысле слова	2	1
484	со всеми	3	1
485	своему существу	1	1
486	все искусство	1	1
487	благодаря своему	2	1
488	стороны и	2	1
489	в эту	1	1
490	или даже	1	1
491	были бы	1	1
492	он сам	1	1
493	где все	1	1
494	время на	1	1
495	в образе	5	1
496	не время	1	1
497	разных времен	1	1
498	и самое	1	1
499	уже видели	1	1
500	и такие	1	1
501	оно не	2	1
502	эти времена	1	1
503	путь к	1	1
504	тем и	1	1
505	все то	2	1
506	вне их	1	1
507	резко и	2	1
508	всего того	3	1
509	все более	1	1
510	там где	2	1
511	при всем	1	1
512	резко отличается	1	1
513	к жизни	2	1
514	и сама	1	1
515	добродетели и	1	1
516	не знал	1	1
517	из жизни	1	1
518	вот эта	1	1
519	похож на	1	1
520	составные элементы	1	1
521	с другом	1	1
522	что касается	1	1
523	сами эти	1	1
524	никаких сомнений	1	1
525	но зато	1	1
526	уже указывали	4	1
527	времени где	1	1
528	во всей	3	1
529	мы еще	3	1
530	пространством и	1	1
531	уже с	1	1
532	здесь нет	3	1
533	этом моменте	1	1
534	время оно	2	1
535	исторического процесса	2	1
536	определенном направлении	1	1
537	жизни по	2	1
538	и конечно	1	1
539	и очень	1	1
540	и явлений	1	1
541	бы было	1	1
542	нет и	2	1
543	иметь какую-то	1	1
544	в новом	1	1
545	нигде в	2	1
546	и характер	2	1
547	из ряда	1	1
548	и биографии	1	1
549	весь человек	1	1
550	аффектов и	1	1
551	уже одно	1	1
552	это будет	1	1
553	и вне	3	1
554	их не	1	1
555	в его	13	1
556	быть еще	1	1
557	из которых	1	1
558	не происходит	1	1
559	на месте	1	1
560	живой человек	1	1
561	себе самому	4	1
562	приобретают совершенно	1	1
563	находим в	1	1
564	смысле но	2	1
565	бы например	1	1
566	не имеет	4	1
567	времени уже	1	1
568	и после	1	1
569	в порядке	3	1
570	идет о	1	1
571	смысле и	1	1
572	по самому	2	1
573	есть одно	1	1
574	в других	9	1
575	в дальнейшем	6	1
576	пор не	1	1
577	они и	1	1
578	для полного	1	1
579	сходство и	1	1
580	на чужой	1	1
581	из этих	1	1
582	отличие от	2	1
583	в целом	2	1
584	никаких внутренних	1	1
585	нем в	2	1
586	с которым	1	1
587	на почве	2	1
588	образ и	1	1
589	и пространство	1	1
590	и познания	1	1
591	из себя	1	1
592	своей жизни	4	1
593	человек и	2	1
594	друг с	1	1
595	уже внутри	1	1
596	ее можно	1	1
597	но сами	1	1
598	тот же	1	1
599	на одном	1	1
600	на природу	1	1
601	время здесь	3	1
602	как нет	1	1
603	поэтому и	3	1
604	но уже	1	1
605	жизнь с	2	1
606	не без	2	1
607	всегда живет	1	1
608	можно назвать	2	1
609	природы и	2	1
610	во всем	2	1
611	слова он	1	1
612	уже давно	1	1
613	и неизбежно	1	1
614	но на	4	1
615	для которой	1	1
616	а действие	1	1
617	и поэтому	1	1
618	тому же	2	1
619	очень глубоким	1	1
620	можно прямо	2	1
621	но эти	1	1
622	них нет	1	1
623	тотчас же	1	1
624	отрешенными от	1	1
625	месте и	1	1
626	но ничего	1	1
627	всеми его	3	1
628	теми же	1	1
629	на то	1	1
630	нам в	1	1
631	в жертву	1	1
632	и религиозной	1	1
633	конечно действуют	1	1
634	он был	1	1
635	своей собственной	3	1
636	и проч	4	1
637	к ним	2	1
638	например у	3	1
639	с чем	1	1
640	в пространстве	5	1
641	быть конечно	2	1
642	на них	2	1
643	их и	2	1
644	уже говорили	3	1
645	элементы в	2	1
646	она имеет	1	1
647	у которого	1	1
648	не о	2	1
649	формы как	1	1
650	в основе	5	1
651	из типов	1	1
652	что все	2	1
653	слоев и	1	1
654	лишь на	1	1
655	время у	1	1
656	с их	2	1
657	образом в	1	1
658	является не	1	1
659	в них	4	1
660	не был	1	1
661	в особенности	9	1
662	ни даже	1	1
663	друг друга	3	1
664	этих элементов	1	1
665	и др	9	1
666	одной стороны	2	1
667	на первый	1	1
668	одна из	2	1
669	равно как	2	1
670	внимание на	1	1
671	в котором	4	1
672	из нее	2	1
673	секунды как	1	1
674	внешний реальный	1	1
675	оно было	1	1
676	без исключения	1	1
677	у него	6	1
678	по преимуществу	3	1
679	говорим о	1	1
680	только благодаря	1	1
681	выводу что	1	1
682	не существует	1	1
683	значение в	5	1
684	как человек	4	1
685	по глубине	1	1
686	нам еще	1	1
687	факт что	1	1
688	нигде не	1	1
689	силу и	1	1
690	явлений в	1	1
691	с началом	1	1
692	глубине и	1	1
693	этом отношении	3	1
694	слова и	2	1
695	и на	8	1
696	и смерти	1	1
697	же все	1	1
698	и искусства	1	1
699	себя и	3	1
700	воспринимаются как	1	1
701	и образ	3	1
702	однако не	1	1
703	телесно и	1	1
704	у солдата	1	1
705	надо сказать	1	1
706	мы будем	2	1
707	в основу	3	1
708	жизни наконец	1	1
709	отличного от	1	1
710	далеко не	2	1
711	два или	1	1
712	как жизнь	1	1
713	и кончая	2	1
714	вещи так	1	1
715	мы понимаем	1	1
716	обходится без	1	1
717	нет ничего	4	1
718	в различных	2	1
719	ведь и	1	1
720	при помощи	1	1
721	речи о	1	1
722	одних и	2	1
723	нас в	3	1
724	должен быть	1	1
725	на одной	1	1
726	от них	1	1
727	но она	2	1
728	еще и	2	1
729	бы совершенно	2	1
730	всего это	2	1
731	во многом	2	1
732	форме и	1	1
733	мы можем	1	1
734	в состав	1	1
735	проникнуть в	1	1
736	чтобы быть	1	1
737	по существу	12	1
738	времени к	1	1
739	не бывает	1	1
740	чем в	2	1
741	и условно	1	1
742	и до	5	1
743	эти последние	1	1
744	результате всего	1	1
745	тем более	1	1
746	в какой-то	3	1
747	не предполагает	1	1
748	всю его	1	1
749	между двумя	6	1
750	них и	1	1
751	начала не	1	1
752	оно уже	2	1
753	чем не	3	1
754	как оно	2	1
755	жизнь это	1	1
756	ни одного	1	1
757	точка зрения	1	1
758	но эта	3	1
759	привела к	1	1
760	с другим	1	1
761	человек в	3	1
762	где и	2	1
763	сколько угодно	2	1
764	сюда же	1	1
765	бросается в	1	1
766	некоторый минимум	1	1
767	в глаза	2	1
768	только на	3	1
769	или иной	2	1
770	следовательно по	1	1
771	совсем не	2	1
772	к выводу	1	1
773	все стороны	1	1
774	отходит на	1	1
775	другу но	1	1
776	и эта	2	1
777	как о	1	1
778	стихии в	1	1
779	совершенно иной	3	1
780	была уже	2	1
781	вообще не	3	1
782	наконец и	2	1
783	с собою	1	1
784	он проходит	1	1
785	вызывает никаких	1	1
786	и другого	1	1
787	но для	2	1
788	не вызывает	1	1
789	уже сказали	2	1
790	изображения в	1	1
791	биографии и	1	1
792	еще яснее	1	1
793	он вступает	1	1
