N	2gram	Vygotskiy__7	PoTuStor
294	подобно тому	1	1
295	мы говорили	2	1
296	у ребенка	9	1
297	от нее	2	1
298	для всей	1	1
299	вывести из	1	1
300	той же	8	1
301	первый и	1	1
302	на все	1	1
303	лишь в	2	1
304	в единую	1	1
305	или наконец	1	1
306	входит в	2	1
307	это было	1	1
308	это большой	1	1
309	значение эта	1	1
310	может стать	1	1
311	должны перейти	1	1
312	ни разу	1	1
313	речи для	25	1
314	не чем	2	1
315	для них	1	1
316	различает два	1	1
317	социального целого	1	1
318	с тем	5	1
319	несмотря на	2	1
320	друга в	1	1
321	их на	1	1
322	но если	2	1
323	и другом	2	1
324	что есть	1	1
325	и мышления	1	1
326	в биологии	1	1
327	на первых	1	1
328	что я	1	1
329	но эта	2	1
330	которые в	2	1
331	друг другу	3	1
332	иным как	2	1
333	на другую	3	1
334	вещей и	1	1
335	и почти	1	1
336	можно ли	2	1
337	и внешней	1	1
338	есть прежде	1	1
339	с теми	1	1
340	в смысле	6	1
341	что представляет	1	1
342	тогда когда	5	1
343	одна из	1	1
344	в сущности	9	1
345	к изучению	3	1
346	без остатка	1	1
347	в самых	1	1
348	и снова	1	1
349	к подобной	1	1
350	что иное	1	1
351	того чтобы	19	1
352	для всего	1	1
353	только не	11	1
354	не имеет	2	1
355	это мы	2	1
356	ничего не	2	1
357	оставляет никаких	1	1
358	этих двух	2	1
359	всего на	1	1
360	они являются	1	1
361	пути и	3	1
362	она напоминает	1	1
363	того в	1	1
364	в объективном	1	1
365	разрыва между	1	1
366	обстоит так	1	1
367	во всем	3	1
368	связи с	4	1
369	в сознании	6	1
370	в виду	5	1
371	ребенка не	1	1
372	и делает	2	1
373	легко убедиться	1	1
374	мы и	2	1
375	один шаг	1	1
376	с другом	2	1
377	от того	1	1
378	в образах	1	1
379	у меня	1	1
380	деятельности и	3	1
381	не давая	1	1
382	одно только	1	1
383	ребенка к	2	1
384	отличается от	3	1
385	же самое	5	1
386	должны быть	4	1
387	одну и	1	1
388	к тому	7	1
389	той или	1	1
390	для его	1	1
391	что при	2	1
392	она не	5	1
393	как известно	2	1
394	из всего	1	1
395	своего развития	1	1
396	углу комнаты	1	1
397	всем этим	1	1
398	ни одно	1	1
399	без всякого	1	1
400	данном случае	5	1
401	одного плана	1	1
402	в себя	1	1
403	приводит к	4	1
404	и что	6	1
405	в другом	1	1
406	и ту	1	1
407	можно было	2	1
408	времени и	1	1
409	отсюда и	1	1
410	мог бы	3	1
411	еще в	1	1
412	именно этот	1	1
413	его мысли	2	1
414	если бы	5	1
415	из одного	1	1
416	остановимся на	1	1
417	мы вправе	3	1
418	в разных	1	1
419	о нем	1	1
420	развития в	3	1
421	и здесь	2	1
422	два момента	1	1
423	и т.д	1	1
424	в детском	3	1
425	но к	1	1
426	на вопрос	5	1
427	имеем дело	1	1
428	внимание на	2	1
429	давая себе	1	1
430	этой работе	1	1
431	любви к	1	1
432	нас в	2	1
433	эти два	1	1
434	никаких сомнений	2	1
435	да в	1	1
436	с любым	1	1
437	в другой	1	1
438	как учение	1	1
439	нельзя сказать	1	1
440	наконец в	2	1
441	во внешнем	1	1
442	жизни значение	1	1
443	в свете	4	1
444	все время	1	1
445	имеет места	1	1
446	на старом	1	1
447	метод анализа	2	1
448	хорошо известны	1	1
449	для ребенка	2	1
450	к нему	3	1
451	что здесь	1	1
452	но так	1	1
453	себя с	1	1
454	мы сталкиваемся	1	1
455	исключительно его	1	1
456	дело с	1	1
457	мы увидим	1	1
458	отцу и	1	1
459	к их	1	1
460	может оказаться	1	1
461	может привести	1	1
462	и матери	1	1
463	это же	1	1
464	делает его	1	1
465	с одной	5	1
466	в качестве	5	1
467	уже в	2	1
468	нами и	1	1
469	то и	4	1
470	всем его	2	1
471	а это	1	1
472	плана в	3	1
473	его и	2	1
474	человека на	1	1
475	ведь это	2	1
476	сложные отношения	2	1
477	ним и	1	1
478	в конце	4	1
479	вовсе не	2	1
480	как его	1	1
481	случае не	2	1
482	них мы	1	1
483	развития ребенок	1	1
484	заметить что	1	1
485	не говорит	1	1
486	как раз	3	1
487	этом отношении	3	1
488	в любви	2	1
489	перейти к	4	1
490	для того	18	1
491	с большими	1	1
492	или иной	1	1
493	в высшей	1	1
494	с другой	4	1
495	этом пути	1	1
496	на ее	2	1
497	эта работа	1	1
498	здесь в	1	1
499	в каких	1	1
500	являются только	1	1
501	в свою	2	1
502	на неудачу	1	1
503	а с	1	1
504	для высказывания	3	1
505	думается нам	5	1
506	что для	2	1
507	месте и	1	1
508	связано с	1	1
509	у нас	2	1
510	основной вопрос	1	1
511	одной стороны	5	1
512	как часть	1	1
513	на этот	1	1
514	а не	6	1
515	с которым	1	1
516	из моментов	1	1
517	в связи	1	1
518	в момент	4	1
519	связь с	1	1
520	всех трех	1	1
521	в м	2	1
522	вопрос можно	1	1
523	и особенно	1	1
524	в углу	1	1
525	легче всего	1	1
526	и столь	3	1
527	основных чертах	1	1
528	предположить что	1	1
529	в данном	5	1
530	он будет	1	1
531	тому как	1	1
532	что же	2	1
533	ребенком и	1	1
534	даже с	2	1
535	из этой	1	1
536	друг с	2	1
537	в состоянии	1	1
538	быть не	1	1
539	сейчас же	1	1
540	есть то	3	1
541	о его	3	1
542	этого метода	2	1
543	этом и	2	1
544	так ли	1	1
545	и собственно	2	1
546	и часто	1	1
547	наше предположение	1	1
548	мышления в	1	1
549	при таком	1	1
550	формы и	1	1
551	она может	2	1
552	еще более	1	1
553	на других	1	1
554	теряет свою	1	1
555	мы должны	6	1
556	слишком общем	1	1
557	ключом к	2	1
558	позволяет нам	2	1
559	только что	5	1
560	же в	1	1
561	но всегда	2	1
562	входить в	1	1
563	к ее	1	1
564	по поводу	1	1
565	в период	2	1
566	в психологии	2	1
567	с ней	2	1
568	а во	1	1
569	сделать некоторые	1	1
570	в точности	1	1
571	все люди	1	1
572	не что	1	1
573	ко всему	2	1
574	чем иным	2	1
575	за шагом	1	1
576	себе но	1	1
577	в своих	2	1
578	этой точки	4	1
579	области психологии	1	1
580	как на	6	1
