N	2gram	Medvedev_F_3	Myslijsy
598	можно было	1	1
599	те же	3	1
600	не с	1	1
601	мы только	1	1
602	положение что	1	1
603	оно как	1	1
604	произведения не	1	1
605	еще в	3	1
606	в результате	5	1
607	сознания и	2	1
608	является в	2	1
609	другой не	1	1
610	и особенности	1	1
611	в построении	1	1
612	о нем	3	1
613	между предшествующим	1	1
614	таким путем	1	1
615	в язык	1	1
616	развития как	2	1
617	как ее	4	1
618	притом в	2	1
619	иное значение	1	1
620	в данное	1	1
621	оказывается только	1	1
622	нас в	1	1
623	языка или	2	1
624	есть литература	1	1
625	один момент	1	1
626	ожидания и	1	1
627	с другими	1	1
628	переходит в	2	1
629	предшествующим и	1	1
630	могла стать	1	1
631	или напротив	1	1
632	двух направлений	1	1
633	наконец в	1	1
634	исторического развития	2	1
635	отлично от	1	1
636	языка мы	1	1
637	для самого	1	1
638	тело и	1	1
639	эти последние	1	1
640	развивается в	1	1
641	и история	1	1
642	в формах	2	1
643	высшему единству	2	1
644	но так	2	1
645	один из	1	1
646	образом как	1	1
647	видели что	2	1
648	дело с	3	1
649	что он	6	1
650	явления в	1	1
651	в какой	3	1
652	поэтому и	2	1
653	всяком случае	6	1
654	и ее	6	1
655	от них	1	1
656	язык а	2	1
657	без этого	1	1
658	материал как	2	1
659	лежащие в	1	1
660	уже в	4	1
661	себя в	1	1
662	развитие но	1	1
663	они могли	1	1
664	прямого отношения	1	1
665	из них	2	1
666	а другое	1	1
667	что содержание	1	1
668	нечто общее	1	1
669	ни в	8	1
670	жизни таким	1	1
671	для одного	1	1
672	наука о	3	1
673	прибавить что	1	1
674	чтобы она	1	1
675	и должна	1	1
676	произведения и	3	1
677	от тех	1	1
678	как его	9	1
679	жить как	1	1
680	него это	1	1
681	случае не	1	1
682	формы в	3	1
683	которые могут	1	1
684	не противоречит	1	1
685	быть совершенно	1	1
686	из своих	2	1
687	с общим	1	1
688	без того	1	1
689	и произведения	1	1
690	только законное	1	1
691	до сих	1	1
692	понимания в	1	1
693	два члена	1	1
694	рядом и	1	1
695	именно в	1	1
696	в каких	2	1
697	еще и	1	1
698	и затем	1	1
699	на ней	1	1
700	только к	1	1
701	к разрешению	2	1
702	и последующим	1	1
703	к сожалению	1	1
704	превращается в	2	1
705	чтобы убедиться	1	1
706	языка заключены	1	1
707	причинной связи	1	1
708	на такой	1	1
709	ничем не	1	1
710	более того	6	1
711	не на	3	1
712	именно так	5	1
713	сложное и	1	1
714	их только	1	1
715	то по	2	1
716	понятие о	1	1
717	а следовательно	1	1
718	новые формы	2	1
719	нужно иметь	1	1
720	в связи	4	1
721	в речи	1	1
722	здесь именно	1	1
723	все вообще	1	1
724	стороны в	1	1
725	такой степени	1	1
726	в творчестве	1	1
727	слово становится	1	1
728	в одной	5	1
729	к более	2	1
730	только его	1	1
731	он говорит	1	1
732	в данном	6	1
733	то где	1	1
734	она есть	3	1
735	всех других	3	1
736	которые сами	1	1
737	смысле этого	2	1
738	этот механизм	1	1
739	да и	4	1
740	их взаимодействия	2	1
741	это значит	2	1
742	пустая игра	1	1
743	на другое	1	1
744	а люди	1	1
745	и формы	5	1
746	данное время	1	1
747	сих пор	1	1
748	все это	7	1
749	ни для	2	1
750	но для	2	1
751	вообще все	1	1
752	слова так	1	1
753	произведение становится	1	1
754	при всем	1	1
755	бы невозможно	1	1
756	к пониманию	1	1
757	тем и	1	1
758	не объясняет	1	1
759	ее и	2	1
760	как эта	1	1
761	в эту	2	1
762	время не	1	1
763	не должен	1	1
764	пришлось бы	1	1
765	тела а	1	1
766	всех тех	1	1
767	вопрос как	1	1
768	слово в	2	1
769	между ними	15	1
770	слова с	1	1
771	совершенно не	7	1
772	равно как	3	1
773	того на	1	1
774	никакой связи	1	1
775	в последнем	2	1
776	от души	2	1
777	есть система	1	1
778	полной силе	2	1
779	всем этом	1	1
780	сущности в	1	1
781	это так	1	1
782	к этому	2	1
783	становится чем-то	1	1
784	этой точки	1	1
785	они не	4	1
786	как следствие	1	1
