N	2gram	Propp_Isto_6	Psycholo
261	в русской	6	2
262	ничего не	2	2
263	под этим	1	2
264	в противоречие	1	2
265	к ней	1	2
266	то это	5	2
267	ли это	1	2
268	у нас	5	2
269	очень часто	5	2
270	не могут	1	2
271	когда мы	2	2
272	что оно	4	2
273	утверждать что	2	2
274	с ее	1	2
275	не могу	1	2
276	данном случае	3	2
277	только то	2	2
278	то время	3	2
279	она играет	1	2
280	прямом смысле	1	2
281	по аналогии	1	2
282	одного из	1	2
283	он до	1	2
284	том как	3	2
285	для этого	1	2
286	со стороны	3	2
287	с ним	8	2
288	мы рассмотрим	3	2
289	но мы	2	2
290	аналогии с	1	2
291	у них	4	2
292	он прямо	1	2
293	говорит он	2	2
294	что здесь	3	2
295	что даже	1	2
296	и часто	1	2
297	и действительно	3	2
298	согласно с	1	2
299	в качестве	3	2
300	есть в	1	2
301	уже не	7	2
302	чтобы он	1	2
303	в виде	6	2
304	одно из	1	2
305	для него	1	2
306	всяком случае	2	2
307	но что	1	2
308	заметить что	1	2
309	объединяет в	1	2
310	и вместе	1	2
311	на примере	1	2
312	сам себя	1	2
313	еще и	1	2
314	а с	2	2
315	однако и	1	2
316	на время	1	2
317	уже давно	2	2
318	противоречие с	1	2
319	к себе	2	2
320	к своему	3	2
321	в данном	3	2
322	есть только	1	2
323	смысле этого	1	2
324	это есть	1	2
325	что же	2	2
326	по существу	1	2
327	том смысле	1	2
328	этого слова	1	2
329	с этой	2	2
330	совершенно явно	1	2
331	своей жизни	1	2
332	мы найдем	2	2
333	совершенно ясна	3	2
334	только что	2	2
335	же в	1	2
336	так же	2	2
337	его к	1	2
338	в море	1	2
339	к этой	1	2
340	видим в	1	2
341	и другие	3	2
342	они не	3	2
343	во всяком	2	2
344	они представляют	1	1
345	ли мы	1	1
346	рассказ об	1	1
347	же как	3	1
348	в движение	1	1
349	относится и	1	1
350	ним так	1	1
351	переходит к	1	1
352	с кем	1	1
353	силы и	1	1
354	так у	3	1
355	относятся к	1	1
356	и есть	1	1
357	нам кажется	2	1
358	старика и	1	1
359	и остальные	1	1
360	и до	2	1
361	из его	2	1
362	в зависимости	1	1
363	что мы	2	1
364	сказку в	1	1
365	мы имеем	14	1
366	бы что	1	1
367	большую роль	1	1
368	воздух и	1	1
369	они приносят	1	1
370	это означает	2	1
371	происходит это	1	1
372	он как	1	1
373	одновременно в	1	1
374	не столько	1	1
375	на свою	1	1
376	между этими	1	1
377	что герой	2	1
378	что можно	1	1
379	случаи когда	2	1
380	предметов есть	2	1
381	себе что	1	1
382	и он	4	1
383	кажется более	1	1
384	ясно так	2	1
385	а другие	1	1
386	еще не	9	1
387	здесь нет	2	1
388	не имел	1	1
389	когда ты	1	1
390	можно не	1	1
391	с его	4	1
392	природы и	1	1
393	то мы	1	1
394	но не	2	1
395	это видно	1	1
396	именно на	2	1
397	не все	1	1
398	часто он	1	1
399	отношение к	1	1
400	отличие от	1	1
401	тут же	1	1
402	мы сейчас	1	1
403	разница в	1	1
404	в свои	2	1
405	относится к	2	1
406	которые не	1	1
407	как говорит	1	1
408	независимо от	3	1
409	как нам	1	1
410	кроме того	3	1
411	и где	1	1
412	тех случаях	3	1
413	они дают	1	1
414	хотя и	1	1
415	между двумя	1	1
416	более или	1	1
417	рассказывают что	3	1
418	с душой	1	1
419	очень много	1	1
420	морю и	1	1
421	ни один	1	1
422	за это	1	1
423	и тот	1	1
424	зависимости от	2	1
425	герой есть	1	1
426	имеем в	4	1
427	и те	2	1
428	ее как	1	1
429	в такую	1	1
430	дальше и	1	1
431	на его	4	1
432	на сто	1	1
433	же эта	2	1
434	чтобы они	2	1
435	уже видели	3	1
436	ничего специфически	1	1
437	не как	1	1
438	того можно	1	1
439	так часто	2	1
440	подобно тому	1	1
441	но все	2	1
442	русском языке	1	1
443	других видов	1	1
444	в одну	1	1
445	однако все	1	1
446	как они	1	1
447	не будет	5	1
448	а затем	1	1
449	чего он	1	1
450	и с	6	1
451	на этой	2	1
452	того или	1	1
453	есть не	1	1
454	знаем как	1	1
455	это не	4	1
456	автор что	1	1
457	свою противоположность	1	1
458	видит перед	1	1
459	в жизни	1	1
460	кажется что	2	1
461	но уже	1	1
462	чаще всего	5	1
463	она и	1	1
464	нас к	5	1
465	в обратном	1	1
466	он ссылается	1	1
467	ведется от	1	1
468	он и	2	1
469	когда я	1	1
470	о чем	2	1
471	перейдем к	1	1
472	уже у	1	1
473	а если	1	1
474	мы с	1	1
475	обратимся к	1	1
476	еще раз	1	1
477	и становится	1	1
478	или менее	1	1
479	именно он	1	1
480	и при	1	1
481	мысль и	1	1
482	таким же	3	1
483	оказывается что	1	1
484	не от	1	1
485	он весь	1	1
486	эта и	1	1
487	апогея в	1	1
488	борьбу с	1	1
489	есть еще	2	1
490	однако в	2	1
491	ясна и	1	1
492	тому чтобы	1	1
493	даже в	2	1
494	и вся	1	1
495	этих трех	1	1
496	уже выше	2	1
497	а от	1	1
498	можно ли	1	1
499	одна сторона	2	1
500	в таких	1	1
501	а иногда	1	1
502	строя и	1	1
503	как о	1	1
504	считает что	1	1
505	принадлежат к	1	1
506	оттого что	3	1
507	ее с	1	1
508	к этим	1	1
509	на него	2	1
510	достигает своего	1	1
511	как здесь	1	1
512	в уме	1	1
513	из их	1	1
514	это еще	3	1
515	не могло	2	1
516	это мы	2	1
517	очень большую	1	1
518	и злая	1	1
519	не видели	1	1
520	что ни	1	1
521	это то	2	1
522	это явление	2	1
523	мы этой	1	1
524	этих двух	1	1
525	показывает нам	1	1
526	или как	2	1
527	суть дела	1	1
528	как она	1	1
529	имеет очень	1	1
530	мире и	1	1
531	что на	1	1
532	одним из	1	1
533	в стиле	1	1
534	и оно	1	1
535	здесь оно	1	1
536	меня на	1	1
537	и такие	1	1
538	частный случай	1	1
539	бы он	1	1
540	упоминается о	1	1
541	не есть	2	1
542	все еще	1	1
543	что при	2	1
544	обычно в	1	1
545	этому случаю	1	1
546	но при	2	1
547	в некоторых	2	1
548	как один	1	1
549	только при	1	1
550	который может	1	1
551	знаем что	2	1
552	она живет	1	1
553	смерти в	2	1
554	на той	2	1
555	можно было	2	1
556	так и	5	1
557	здесь он	1	1
558	те же	1	1
559	не с	1	1
560	это настолько	1	1
561	которая была	1	1
562	и каждый	1	1
563	нам необходимо	2	1
564	этом месте	1	1
565	это чрезвычайно	1	1
566	случай с	2	1
567	всегда имеет	1	1
568	по мере	1	1
569	нас и	1	1
570	на море	1	1
571	у нее	1	1
572	имеет с	1	1
573	на вопрос	1	1
574	есть одновременно	1	1
575	язык и	1	1
576	идет с	1	1
577	можно сказать	2	1
578	можно заметить	1	1
579	знает что	1	1
580	этот элемент	1	1
581	образом если	1	1
582	подробное описание	1	1
583	или иначе	1	1
584	нет у	1	1
585	не видел	2	1
586	в форме	2	1
587	и можно	1	1
588	выше в	1	1
589	из моря	1	1
590	считают это	1	1
591	и сделалась	1	1
592	по содержанию	1	1
593	быть и	1	1
594	показывают что	5	1
595	но с	1	1
596	же все	1	1
597	этот вопрос	1	1
598	дело с	1	1
599	не сказано	1	1
600	пришел к	1	1
601	будто бы	1	1
602	пор не	1	1
603	своего апогея	1	1
604	иногда сам	1	1
605	когда нам	1	1
606	в литературу	1	1
607	или же	2	1
608	в большом	1	1
609	по этому	1	1
610	с которыми	1	1
611	делается все	1	1
612	из которого	1	1
613	лучшее доказательство	1	1
614	и других	3	1
615	но совершенно	1	1
616	она действительно	1	1
617	роль и	1	1
618	не будут	2	1
619	совсем другое	2	1
620	эти три	3	1
621	представлений о	7	1
622	и поражает	1	1
623	можно с	1	1
624	друг друга	1	1
625	тех которые	2	1
626	они будут	1	1
627	в других	4	1
628	указание на	1	1
629	смерти и	2	1
630	уже совершенно	1	1
631	не было	3	1
632	смотря по	1	1
633	именно как	1	1
634	только у	1	1
635	а на	1	1
636	таких животных	1	1
637	как у	2	1
638	другую сторону	1	1
639	именно в	1	1
640	и стоит	1	1
641	а именно	9	1
642	совершенно точно	2	1
643	не потому	3	1
644	он это	1	1
645	тому как	1	1
646	превращается в	7	1
647	от этого	3	1
648	он только	1	1
649	на которых	1	1
650	зависит от	4	1
651	на эту	1	1
652	воды и	3	1
653	могут служить	1	1
654	что из	2	1
655	одна и	1	1
656	мы знаем	2	1
657	для этой	1	1
658	равно как	1	1
659	вступает в	1	1
660	в частности	3	1
661	он представляет	1	1
662	мы перейдем	1	1
663	где эта	1	1
664	животным и	2	1
665	предположить что	3	1
666	он будет	1	1
667	на тот	2	1
668	он бы	1	1
669	быть только	2	1
670	эту мысль	1	1
671	это значит	1	1
672	и там	6	1
673	одного мотива	1	1
674	нам еще	2	1
675	каждый раз	1	1
676	сейчас же	1	1
677	о его	1	1
678	отличается от	2	1
679	между прочим	1	1
680	в достаточной	1	1
681	люди не	1	1
682	не является	1	1
683	которых он	2	1
684	сейчас увидим	1	1
685	мы сразу	1	1
686	бы ему	1	1
687	к одной	1	1
688	от него	3	1
689	идет не	1	1
690	мы должны	2	1
691	в воде	5	1
692	этим он	2	1
693	видна все	1	1
694	именно здесь	1	1
695	между ними	1	1
696	и эта	3	1
697	то здесь	1	1
698	это на	1	1
699	других случаях	1	1
700	почему он	1	1
701	в последнем	2	1
702	мере в	1	1
703	в отдельности	1	1
704	есть и	4	1
705	видели в	2	1
706	этим объясняется	3	1
707	жизни и	2	1
708	но еще	1	1
709	случае если	1	1
710	это в	1	1
711	тем самым	2	1
712	во сне	3	1
713	все что	4	1
714	этой точки	1	1
715	смысле что	1	1
