N	2gram	Vygotskiy__7	Marksizm
111	от того	1	4
112	для того	18	4
113	как же	1	4
114	слове в	1	4
115	с этим	2	4
116	в данном	5	4
117	что же	2	4
118	дело идет	1	4
119	в лингвистике	1	4
120	психической жизни	1	4
121	форм и	2	4
122	а в	2	4
123	отношении к	1	4
124	между ними	3	4
125	сказать что	8	4
126	что в	12	4
127	формы и	1	3
128	на самом	3	3
129	он может	1	3
130	и есть	2	3
131	между двумя	3	3
132	высшей степени	1	3
133	действительности и	1	3
134	а как	1	3
135	в сущности	9	3
136	в большинстве	2	3
137	по отношению	6	3
138	целый ряд	4	3
139	и как	1	3
140	и к	7	3
141	в первом	3	3
142	в которой	11	3
143	к другому	3	3
144	этот процесс	1	3
145	но все	1	3
146	его в	2	3
147	от одного	2	3
148	но именно	2	3
149	он не	3	3
150	в высшей	1	3
151	том что	17	3
152	в своей	3	3
153	и ее	2	3
154	в котором	4	3
155	мы говорили	2	3
156	место в	1	3
157	является в	5	3
158	речи в	27	3
159	в то	3	3
160	для всего	1	3
161	не имеет	2	3
162	зрения языка	1	3
163	действительности но	1	3
164	этом отношении	3	3
165	в области	4	3
166	не могут	4	3
167	же самое	5	3
168	должны быть	4	3
169	не есть	4	3
170	и это	1	3
171	и ту	1	3
172	понятно что	1	3
173	из основных	2	3
174	нашей работы	3	3
175	индивидуальной психики	1	3
176	одного из	2	3
177	можно сказать	5	3
178	с другими	3	3
179	здесь в	1	3
180	и следовательно	5	3
181	конце концов	1	3
182	того что	14	3
183	одной из	4	3
184	нуждается в	3	3
185	в какой	6	3
186	между тем	1	3
187	большинстве случаев	2	3
188	из них	1	3
189	момент в	3	3
190	или иной	1	3
191	в каком	1	3
192	не было	1	3
193	на этот	1	3
194	все это	3	3
195	смысле этого	3	3
196	слова и	10	3
197	этом случае	14	3
198	и от	4	3
199	что делает	2	3
200	она может	2	3
201	и при	2	3
202	речи и	30	3
203	совершенно не	2	3
204	мы должны	6	3
205	первом случае	3	3
206	это и	4	3
207	ту же	2	2
208	одним из	2	2
209	языка с	1	2
210	же как	8	2
211	связана с	3	2
212	все остальное	1	2
213	мы уже	3	2
214	той же	8	2
215	совпадает с	3	2
216	это отношение	2	2
217	зависимости от	1	2
218	круг предметов	1	2
219	и он	2	2
220	свою очередь	2	2
221	но при	1	2
222	в чем	3	2
223	во внешнем	1	2
224	одним словом	1	2
225	для других	15	2
226	из важнейших	3	2
227	и речи	19	2
228	сама по	1	2
229	что во	1	2
230	в одной	3	2
231	данный момент	1	2
232	как к	3	2
233	в своем	1	2
234	однако не	1	2
235	мы тем	1	2
236	его к	2	2
237	в действительности	2	2
238	от этого	1	2
239	то в	2	2
240	друга в	1	2
241	в нашем	4	2
242	из этих	3	2
243	в себе	9	2
244	тем не	3	2
245	всех остальных	1	2
246	в понимании	1	2
247	не как	1	2
248	его значением	2	2
249	одной и	2	2
250	можно было	2	2
251	от нее	2	2
252	в работе	1	2
253	что все	2	2
254	выражение и	1	2
255	в другом	1	2
256	и с	5	2
257	до тех	1	2
258	бы в	5	2
259	на этой	1	2
260	в данной	1	2
261	действительности в	2	2
262	этом смысле	1	2
263	ни в	2	2
264	для них	1	2
265	это положение	3	2
266	в общей	1	2
267	должно быть	2	2
268	имеет место	4	2
269	необходимо прежде	1	2
270	мысль и	3	2
271	психологии не	1	2
272	и той	2	2
273	точку зрения	2	2
274	другом и	1	2
275	тому что	9	2
276	мысли в	9	2
277	что такое	1	2
278	и сама	1	2
279	в основе	3	2
280	не могло	1	2
281	следовательно и	1	2
282	одна из	1	2
283	как она	5	2
284	и является	3	2
285	в сознании	6	2
286	у нас	2	2
287	ни о	1	2
288	могут быть	2	2
289	числе и	1	2
290	к тому	7	2
291	его значение	2	2
292	они и	1	2
293	которой она	2	2
294	она не	5	2
295	с ее	2	2
296	в виду	5	2
297	другими словами	1	2
298	зрения не	1	2
299	никогда не	4	2
300	то как	2	2
301	по аналогии	1	2
302	мог бы	3	2
303	превращаясь в	1	2
304	между собой	6	2
305	если бы	5	2
306	и вообще	1	2
307	по мере	7	2
308	к языку	1	2
309	пор пока	1	2
310	ситуации и	2	2
311	и т.д	1	2
312	о том	4	2
313	различие в	1	2
314	и во	4	2
315	во втором	3	2
316	что и	3	2
317	и только	4	2
318	существует как	1	2
319	языкового явления	1	2
320	ни к	1	2
321	в литературе	1	2
322	эта проблема	1	2
323	слово может	1	2
324	там и	1	2
325	в двух	1	2
326	что он	8	2
327	словом и	10	2
328	в качестве	5	2
329	где они	2	2
330	в неразрывной	1	2
331	и других	2	2
332	делает слово	2	2
333	неразрывной связи	1	2
334	менее всего	3	2
335	и их	5	2
336	всяком случае	1	2
337	себя от	2	2
338	так как	14	2
339	мы можем	3	2
340	речь и	5	2
341	свое выражение	8	2
342	как раз	3	2
343	тем что	9	2
344	самом же	1	2
345	что не	2	2
346	противоречие между	2	2
347	деле если	1	2
348	одну из	1	2
349	там где	1	2
350	и вне	1	2
351	в частности	1	2
352	из которых	2	2
353	этот круг	1	2
354	и этот	1	2
355	в первой	3	2
356	тех пор	1	2
357	этого слова	3	2
358	с этой	5	2
359	благодаря этому	2	2
360	но для	2	2
361	слова но	3	2
362	значения слова	9	2
363	или в	2	2
364	же деле	1	2
365	в свою	2	2
366	но если	2	2
367	к его	2	2
368	отношению к	5	2
369	из этого	2	2
370	значение не	1	2
371	следовательно не	2	2
372	борьба и	1	2
373	вся история	1	2
374	речи как	6	2
375	это так	1	2
376	к этой	2	2
377	в своих	2	2
378	в таком	1	2
379	том числе	1	2
380	в объективном	1	1
381	также и	2	1
382	например в	1	1
383	речи все	1	1
384	основной тезис	1	1
385	через которые	1	1
386	который мог	1	1
387	и то	7	1
388	и без	1	1
389	становится в	1	1
390	анализ слова	1	1
391	не что	1	1
392	мысли к	11	1
393	мыслительного процесса	1	1
394	тем же	5	1
395	отношения между	4	1
396	и внешних	1	1
397	и до	2	1
398	у каждой	1	1
399	она все	3	1
400	оно было	1	1
401	момент когда	1	1
402	этом направлении	1	1
403	из всех	5	1
404	речевой деятельности	6	1
405	первой и	2	1
406	правильного понимания	1	1
407	или наоборот	1	1
408	и словесный	1	1
409	при анализе	1	1
410	связаны между	3	1
411	что между	2	1
412	путь для	1	1
413	которую мы	1	1
414	является необходимым	1	1
415	в каждый	1	1
416	мы попытались	2	1
417	говорить о	1	1
418	всего сказанного	1	1
419	вместо того	1	1
420	они были	1	1
421	в целом	5	1
422	и образуют	1	1
423	почти без	1	1
424	он сам	1	1
425	здесь не	1	1
426	столь же	2	1
427	выражения в	2	1
428	только после	1	1
429	направлений не	2	1
430	его так	1	1
431	а следовательно	1	1
432	и вопрос	1	1
433	ее к	1	1
434	совсем не	1	1
435	на основе	1	1
436	но как	1	1
437	а только	1	1
438	со всеми	2	1
439	ответ на	2	1
440	должны были	2	1
441	этой проблеме	1	1
442	отношение к	2	1
443	есть вещь	1	1
444	изменения и	1	1
445	и будет	1	1
446	между словом	8	1
447	и течения	2	1
448	относится к	2	1
449	анализ этого	1	1
450	как говорит	5	1
451	в акте	1	1
452	в особом	1	1
453	является основным	1	1
454	высказывание не	1	1
455	части в	1	1
456	анализа как	1	1
457	этому возникает	1	1
458	ней в	1	1
459	этой последней	1	1
460	образом с	1	1
461	хотя и	1	1
462	могли бы	5	1
463	и понимания	1	1
464	и наконец	4	1
465	по пути	1	1
466	от речи	8	1
467	изучать отношения	1	1
468	является выражением	1	1
469	индивидуальной и	1	1
470	еще на	1	1
471	та же	1	1
472	не касаются	1	1
473	что это	6	1
474	к самому	1	1
475	в этой	3	1
476	в известном	2	1
477	в последнее	2	1
478	с их	1	1
479	нами в	4	1
480	от необходимости	1	1
481	но ведь	1	1
482	не могла	2	1
483	вследствие этого	1	1
484	при всякой	1	1
485	иным как	2	1
486	для выделения	1	1
487	она становится	1	1
488	встать на	1	1
489	перестает быть	1	1
490	всех этих	1	1
491	функции и	4	1
492	не выражена	1	1
493	речи таким	2	1
494	значение может	1	1
495	все ее	1	1
496	говорения т.е	1	1
497	по всем	1	1
498	а процесс	2	1
499	в обе	1	1
500	их в	1	1
501	какой бы	1	1
502	этого направления	3	1
503	подобно тому	1	1
504	и по	3	1
505	так например	1	1
506	но всегда	2	1
507	которое как	1	1
508	мы его	1	1
509	этого вопроса	1	1
510	в совершенно	1	1
511	значение в	2	1
512	речи или	3	1
513	и второй	1	1
514	может возникнуть	1	1
515	поэтому с	1	1
516	а по	2	1
517	на все	1	1
518	этого мы	3	1
519	для своей	1	1
520	в единую	1	1
521	является общим	2	1
522	это не	3	1
523	к анализу	1	1
524	то все	1	1
525	не совпадает	3	1
526	и тем	6	1
527	процессом в	1	1
528	не чем	2	1
529	останавливаться на	1	1
530	и во-вторых	3	1
531	с тем	5	1
532	со своими	1	1
533	но значение	1	1
534	мы видели	3	1
535	легче всего	1	1
536	стороны слова	1	1
537	зрения самого	2	1
538	еще в	1	1
539	как таковой	1	1
540	в один	1	1
541	в других	1	1
542	из языка	1	1
543	мы как	1	1
544	все более	1	1
545	во время	2	1
546	и мышления	1	1
547	представить себе	3	1
548	почти не	1	1
549	предметного содержания	1	1
550	одним и	2	1
551	этому же	2	1
552	что я	1	1
553	от его	1	1
554	мы полагаем	1	1
555	втором случае	3	1
556	которые в	2	1
557	друг другу	3	1
558	что было	2	1
559	по ту	1	1
560	знак равенства	1	1
561	возможно только	2	1
562	диалогической речи	1	1
563	общего и	1	1
564	процессе исторического	1	1
565	что есть	1	1
566	неразрывно связаны	1	1
567	в меру	7	1
568	значение слова	13	1
569	тем самым	8	1
570	есть прежде	1	1
571	она могла	1	1
572	с теми	1	1
573	мышление в	1	1
574	мышления и	9	1
575	тогда когда	5	1
576	того как	2	1
577	на него	1	1
578	не по	4	1
579	они же	1	1
580	всей их	1	1
581	его от	2	1
582	в разных	1	1
583	в самой	3	1
584	что наша	1	1
585	этих двух	2	1
586	или как	1	1
587	нее нет	2	1
588	природы в	1	1
589	того в	1	1
590	к ней	2	1
591	по своей	10	1
592	отношении она	1	1
593	такая же	1	1
594	язык имеет	1	1
595	этой речи	7	1
596	потому что	16	1
597	самой этой	1	1
598	т.е от	2	1
599	с другом	2	1
600	перед ним	1	1
601	исходить из	2	1
602	стороны и	4	1
603	не та	1	1
604	говорящих на	1	1
605	переживание является	1	1
606	во внешних	1	1
607	и другой	3	1
608	как только	1	1
609	отличается от	3	1
610	всего в	2	1
611	содержание в	1	1
612	одну и	1	1
613	психологических направлений	1	1
614	той или	1	1
615	к речи	1	1
616	мы могли	6	1
617	мысли до	1	1
618	особенности и	1	1
619	и снова	1	1
620	тот и	1	1
621	если же	2	1
622	речи являются	1	1
623	из всего	1	1
624	речи мы	4	1
625	значения и	3	1
626	новой и	1	1
627	от друга	2	1
628	всем этим	1	1
629	вундта и	1	1
630	последнее время	3	1
631	только не	11	1
632	уже с	1	1
633	значением слова	1	1
634	приводит к	4	1
635	с коллективом	2	1
636	и практической	1	1
637	моем сознании	1	1
638	котором мы	2	1
639	из двух	3	1
640	вещи и	2	1
641	времени и	1	1
642	по природе	2	1
643	мы пытаемся	1	1
644	находят свое	1	1
645	короче говоря	1	1
646	для этого	3	1
647	еще ни	1	1
648	это внутреннее	2	1
649	внутреннего единства	1	1
650	собой и	1	1
651	образом в	2	1
652	как формы	1	1
653	о нем	1	1
654	перестать быть	2	1
655	и должно	1	1
656	не означает	3	1
657	слово и	9	1
658	и что	6	1
659	находятся в	1	1
660	идет о	2	1
661	мысли мы	1	1
662	которая одна	1	1
663	звуковой стороны	4	1
664	и объяснить	1	1
665	мысль не	4	1
666	аналогии с	1	1
667	согласно учению	1	1
668	должно было	2	1
669	вопросов в	1	1
670	и лишь	1	1
671	к нему	3	1
672	всей нашей	1	1
673	двух сторон	1	1
674	через ряд	1	1
675	речевого акта	1	1
676	понимания в	1	1
677	то о	4	1
678	противоположных направлениях	2	1
679	во всей	2	1
680	в форме	1	1
681	с большими	1	1
682	приводит и	1	1
683	них в	1	1
684	во внутренней	2	1
685	также в	1	1
686	в лучшем	2	1
687	условия для	1	1
688	в каких	1	1
689	функции внутренней	1	1
690	оно и	1	1
691	слово словом	2	1
692	мы видим	3	1
693	речи о	4	1
694	к внутреннему	1	1
695	пришел к	1	1
696	мы увидим	1	1
697	виду одно	1	1
698	к чисто	1	1
699	своего выражения	2	1
700	от них	1	1
701	всякая мысль	2	1
702	делает его	1	1
703	с одной	5	1
704	его истории	1	1
705	единства но	1	1
706	так что	4	1
707	первостепенное значение	1	1
708	многообразных речевых	1	1
709	уже в	2	1
710	значение и	2	1
711	особое отношение	1	1
712	каким образом	1	1
713	от социальной	6	1
714	при помощи	1	1
715	от значения	2	1
716	языка но	1	1
717	связывается с	1	1
718	выражена в	1	1
719	речи может	2	1
720	теснейшим образом	1	1
721	тогда он	1	1
722	для сколько-нибудь	1	1
723	слова в	5	1
724	психологии остается	1	1
725	в одном	1	1
726	вещи или	1	1
727	ту сторону	1	1
728	само по	1	1
729	значение есть	1	1
730	более элементарных	1	1
731	в исследование	1	1
732	само собой	2	1
733	друг от	2	1
734	были бы	3	1
735	к двум	2	1
736	найти ее	1	1
737	одной стороны	5	1
738	между которыми	2	1
739	не поддается	1	1
740	на ее	2	1
741	этого значения	1	1
742	все равно	1	1
743	от пут	1	1
744	значение вне	1	1
745	тому как	1	1
746	не переставая	1	1
747	думается нам	5	1
748	себя и	2	1
749	нет как	1	1
750	вещь и	1	1
751	ли отсюда	1	1
752	что для	2	1
753	к более	1	1
754	как часть	1	1
755	она является	2	1
756	принадлежит не	1	1
757	оно представляет	2	1
758	которые проходит	1	1
759	и непосредственно	1	1
760	как ни	1	1
761	служит выражением	1	1
762	более широкий	1	1
763	о чем	4	1
764	мы остановимся	3	1
765	что мы	9	1
766	под влиянием	1	1
767	ее внутренних	3	1
768	его как	1	1
769	проходит через	1	1
770	конце а	1	1
771	входить в	1	1
772	деятельности речь	1	1
773	все основные	1	1
774	границы между	2	1
775	ко всем	2	1
776	как это	5	1
777	но не	3	1
778	и самостоятельной	1	1
779	речь не	5	1
780	социальный характер	1	1
781	если оно	1	1
782	она есть	1	1
783	в той	4	1
784	перехода от	4	1
785	речи а	5	1
786	и там	1	1
787	концов к	1	1
788	и всей	2	1
789	знания в	2	1
790	по существу	1	1
791	друг с	2	1
792	значит что	1	1
793	это значит	1	1
794	чтобы сделать	2	1
795	никем не	2	1
796	исходным пунктом	1	1
797	дело здесь	1	1
798	быть не	1	1
799	ли не	2	1
800	психологии так	1	1
801	эти два	1	1
802	психологии как	1	1
803	в гораздо	1	1
804	необходимым условием	1	1
805	объективных и	1	1
806	остается в	1	1
807	в недрах	1	1
808	к другим	1	1
809	вещь а	1	1
810	только мы	1	1
811	мышления в	1	1
812	образом по	1	1
813	при таком	1	1
814	и может	1	1
815	и слова	6	1
816	чтобы понять	1	1
817	находит свое	3	1
818	не должен	1	1
819	мысль в	1	1
820	найдет свое	1	1
821	отношению ко	1	1
822	изменяется и	3	1
823	и другие	1	1
824	своих мыслей	1	1
825	человека не	1	1
826	нашло свое	1	1
827	в моем	1	1
828	с ней	2	1
829	состоит из	1	1
830	была бы	1	1
831	явлением не	1	1
832	может распространяться	1	1
833	языке слово	1	1
834	формы внутренней	1	1
835	в соответствующей	1	1
836	но этот	2	1
837	чем иным	2	1
838	разрыв между	2	1
839	с внешней	5	1
840	расчленение и	1	1
841	ее в	8	1
842	однако мы	1	1
843	всем своим	1	1
844	нас не	1	1
845	и особенно	1	1
846	языка является	1	1
847	этой точки	4	1
848	гораздо более	4	1
849	которая не	1	1
