N	2gram	Bakhtin_Pr_5	Narrotol
243	на одном	1	2
244	вовсе не	7	2
245	давно уже	1	2
246	не случайно	2	2
247	себя но	2	2
248	в других	1	2
249	только на	4	2
250	не оказывается	1	2
251	с другим	13	2
252	а с	3	2
253	героя и	10	2
254	говорит о	2	2
255	превращается в	1	2
256	если не	1	2
257	на фоне	1	2
258	так же	7	2
259	я уже	2	2
260	в него	3	2
261	в строгом	1	2
262	к своему	5	2
263	по своему	4	2
264	о чем	1	2
265	тому как	2	2
266	которое не	1	2
267	другого человека	3	2
268	главного героя	1	2
269	но это	6	2
270	к которому	1	2
271	в результате	1	2
272	своей собственной	1	2
273	бы в	4	2
274	тем более	1	2
275	не должен	1	2
276	хотя бы	2	2
277	только что	3	2
278	во время	5	2
279	вступает в	2	2
280	они все	1	2
281	в свою	1	2
282	в своих	1	2
283	как на	1	2
284	и вновь	1	2
285	а между	3	1
286	неприятии его	1	1
287	не иначе	1	1
288	как все	2	1
289	отношения к	1	1
290	одним из	1	1
291	например в	2	1
292	о героях	1	1
293	в движение	2	1
294	начинается с	1	1
295	неизбежно должно	1	1
296	с кем	1	1
297	не имел	1	1
298	это и	3	1
299	каждый из	2	1
300	между двумя	2	1
301	из его	2	1
302	он уже	3	1
303	ведь и	4	1
304	рассказ и	1	1
305	сказать с	1	1
306	человеческий и	1	1
307	его мнению	1	1
308	если я	2	1
309	я как	3	1
310	смысле можно	1	1
311	вопрос о	2	1
312	героя но	2	1
313	всех без	1	1
314	но она	1	1
315	развернуть в	1	1
316	итог его	1	1
317	считал главной	1	1
318	зависимости от	1	1
319	проявляется в	1	1
320	что теперь	1	1
321	и самого	1	1
322	на другом	1	1
323	собой в	1	1
324	проявляет себя	1	1
325	а еще	1	1
326	как символ	3	1
327	в уста	1	1
328	быть в	2	1
329	это действительно	3	1
330	внешне но	1	1
331	со словами	2	1
332	я на	1	1
333	иначе как	1	1
334	на своих	1	1
335	во всех	3	1
336	бы она	1	1
337	себя другим	1	1
338	в сторону	2	1
339	не входит	1	1
340	о слове	1	1
341	в общем	3	1
342	с совершенно	1	1
343	него с	1	1
344	отношение к	6	1
345	не просто	2	1
346	за пределы	3	1
347	определяется не	2	1
348	который однако	1	1
349	голосом и	1	1
350	можно представить	1	1
351	не принимает	4	1
352	чем же	1	1
353	в одной	3	1
354	за этим	1	1
355	что касается	1	1
356	им в	2	1
357	виду и	2	1
358	кто я?	2	1
359	и как	2	1
360	и наконец	7	1
361	его к	3	1
362	как характер	1	1
363	себе не	1	1
364	самое важное	1	1
365	здесь и	1	1
366	вовлекается в	1	1
367	то в	2	1
368	за собой	3	1
369	мнения но	1	1
370	в которой	2	1
371	кричит в	1	1
372	бы и	2	1
373	все так	1	1
374	т.п но	1	1
375	бы не	2	1
376	это придает	1	1
377	тонах и	1	1
378	в главе	1	1
379	по преимуществу	1	1
380	он то	2	1
381	говорит не	1	1
382	это такая	1	1
383	не могла	1	1
384	в общении	1	1
385	раз когда	1	1
386	к герою	8	1
387	другом человеке	2	1
388	из виду	1	1
389	на жизнь	1	1
390	раз подтверждает	1	1
391	в формах	1	1
392	в плане	6	1
393	из него	1	1
394	никому не	1	1
395	на этом	2	1
396	его можно	1	1
397	так быстро	1	1
398	без исключения	2	1
399	в нее	1	1
400	с собой	2	1
401	здесь мы	1	1
402	выражение и	1	1
403	и характер	1	1
404	есть все	1	1
405	конечно в	2	1
406	и внутренняя	1	1
407	а его	1	1
408	входит в	1	1
409	есть не	1	1
410	этом смысле	3	1
411	я все	5	1
412	приходит в	1	1
413	рассказчика и	5	1
414	звучат не	1	1
415	делает его	1	1
416	ни в	2	1
417	но уже	2	1
418	но мы	1	1
419	все было	1	1
420	в реальной	1	1
421	личности не	1	1
422	и особенно	1	1
423	всю жизнь	2	1
424	эту тему	1	1
425	и вопреки	1	1
426	внутренний конфликт	2	1
427	с внутренним	3	1
428	строгом смысле	1	1
429	этом я	1	1
430	должно быть	3	1
431	еще раз	1	1
432	и ничего	1	1
433	не мог	3	1
434	между ними	1	1
435	одного и	1	1
436	и видит	1	1
437	есть в	1	1
438	человек и	4	1
439	человека как	2	1
440	в такой	4	1
441	и без	4	1
442	всяком случае	4	1
443	характер это	1	1
444	на основаниях	1	1
445	еще нет	1	1
446	она в	2	1
447	знает и	5	1
448	все и	4	1
449	от времени	1	1
450	в которых	2	1
451	мысли и	1	1
452	его отношение	4	1
453	от себя	5	1
454	признать что	1	1
455	оказывается здесь	1	1
456	другом и	1	1
457	ли я	4	1
458	их в	2	1
459	для нее	1	1
460	освободиться от	1	1
461	связи с	1	1
462	раз и	3	1
463	его внутреннего	2	1
464	всех их	1	1
465	в отношении	9	1
466	случае в	1	1
467	но они	1	1
468	речь самого	1	1
469	как можно	2	1
470	она не	1	1
471	иной раз	1	1
472	на котором	1	1
473	его внутренняя	2	1
474	у кого	1	1
475	в основе	1	1
476	время как	2	1
477	чем не	1	1
478	это еще	1	1
479	не приносит	2	1
480	не оставив	1	1
481	находятся в	1	1
482	и лишь	2	1
483	это сделать	1	1
484	только внешне	1	1
485	мыслей и	1	1
486	слове и	2	1
487	такая же	2	1
488	а лишь	1	1
489	и после	1	1
490	с читателем	1	1
491	ее внутренняя	1	1
492	эти три	1	1
493	для другого	2	1
494	только с	3	1
495	как будто	4	1
496	этом направлении	1	1
497	к той	1	1
498	от их	1	1
499	обращенной к	1	1
500	не бывает	1	1
501	свое собственное	1	1
502	не могут	1	1
503	есть только	2	1
504	чтобы сделать	1	1
505	же самое	1	1
506	об одном	1	1
507	только еще	1	1
508	все не	1	1
509	души человеческой	1	1
510	быстро что	1	1
511	как для	1	1
512	ли в	1	1
513	мысли о	1	1
514	могу и	1	1
515	как мы	8	1
516	что человек	1	1
517	говорит сам	1	1
518	но по	1	1
519	с ее	3	1
520	что все	2	1
521	в виду	3	1
522	меня в	2	1
523	действующие лица	1	1
524	появляется в	3	1
525	для читателя	1	1
526	не вступает	1	1
527	своего мира	1	1
528	реальной действительности	1	1
529	то время	1	1
530	приводит к	2	1
531	героя не	1	1
532	его самого	1	1
533	становится лишь	1	1
534	на нее	2	1
535	а рассказ	1	1
536	чужого сознания	4	1
537	было в	2	1
538	до времени	1	1
539	особенно в	2	1
540	во многом	1	1
541	еще в	4	1
542	по сравнению	1	1
543	жизнь и	2	1
544	благодаря этому	2	1
545	о своей	3	1
546	собой и	3	1
547	его тело	1	1
548	он остается	1	1
549	не на	1	1
550	же было	1	1
551	жизнь героя	1	1
552	тех кто	1	1
553	тому и	1	1
554	в самой	1	1
555	в раннем	2	1
556	оно лишено	1	1
557	из рассказа	3	1
558	или на	1	1
559	таким же	1	1
560	в исповеди	5	1
561	душ и	1	1
562	событие именно	1	1
563	это было	2	1
564	первая фраза	1	1
565	к нему	13	1
566	том или	1	1
567	нем не	1	1
568	он прямо	1	1
569	и во	3	1
570	этот момент	1	1
571	во всей	1	1
572	без которого	1	1
573	в другой	1	1
574	по разным	1	1
575	внутренним голосом	1	1
576	наконец в	4	1
577	выше в	1	1
578	ее как	3	1
579	все время	4	1
580	следовало бы	1	1
581	в юности	1	1
582	и она	1	1
583	происходит в	1	1
584	быть и	2	1
585	эту минуту	3	1
586	но с	1	1
587	к чужому	4	1
588	в двух	1	1
589	что только	1	1
590	среди других	2	1
591	одной из	2	1
592	этот вопрос	1	1
593	одного сознания	3	1
594	которым он	4	1
595	к вам	1	1
596	и кажется	2	1
597	обращаться к	5	1
598	очень много	1	1
599	и так	4	1
600	действительной жизни	1	1
601	деле не	1	1
602	именно тем	2	1
603	так что	5	1
604	того же	1	1
605	только себя	1	1
606	в большинстве	2	1
607	ни одного	9	1
608	героя с	1	1
609	еще одной	1	1
610	него и	3	1
611	большинстве случаев	2	1
612	свой собственный	1	1
613	и их	1	1
614	в одном	6	1
615	не для	1	1
616	установки и	1	1
617	не о	4	1
618	рассказ или	1	1
619	но что	2	1
620	интриги и	1	1
621	не говорит	1	1
622	тем что	4	1
623	тогда в	2	1
624	или ином	1	1
625	героя его	1	1
626	они становятся	1	1
627	для того	1	1
628	рассказа не	1	1
629	степени в	1	1
630	после него	1	1
631	именно как	1	1
632	другого в	4	1
633	рассказ ивана	1	1
634	до сих	1	1
635	ли это	2	1
636	а именно	1	1
637	чем он	1	1
638	и быть	1	1
639	это все	1	1
640	после себя	1	1
641	другого что	1	1
642	но о	1	1
643	в банке	1	1
644	люди что	1	1
645	что не	4	1
646	и своего	3	1
647	ей не	1	1
648	таким каков	1	1
649	не обращая	1	1
650	на этот	2	1
651	у человека	2	1
652	с которым	4	1
653	не я	1	1
654	и с	12	1
655	его собственной	1	1
656	когда она	2	1
657	в речи	2	1
658	не видит	1	1
659	уже давно	1	1
660	глядят на	1	1
661	вместе с	2	1
662	и потому	1	1
663	некоторые из	1	1
664	в человеке	1	1
665	без другого	1	1
666	он говорит	1	1
667	его участие	1	1
668	не удалось	1	1
669	в точке	1	1
670	что же	7	1
671	того не	1	1
672	рассказа в	10	1
673	даже с	1	1
674	в мир	1	1
675	человеке в	1	1
676	внимания на	1	1
677	в первой	1	1
678	плачут и	1	1
679	или хотя	1	1
680	вопреки этой	1	1
681	слова и	11	1
682	о своих	1	1
683	и от	3	1
684	сих пор	1	1
685	о его	1	1
686	все это	14	1
687	какой он	1	1
688	мире а	2	1
689	другой как	2	1
690	которых он	1	1
691	еще одна	1	1
692	он вовсе	1	1
693	сохраняется и	2	1
694	речи как	1	1
695	или в	2	1
696	это он	4	1
697	первом и	1	1
698	сознания и	4	1
699	когда он	3	1
700	но эти	2	1
701	в этих	2	1
702	еще более	1	1
703	на других	1	1
704	мы должны	3	1
705	было тогда	1	1
706	будто бы	2	1
707	не последним	1	1
708	или не	1	1
709	самому и	5	1
710	жизни ивана	1	1
711	но оно	1	1
712	требует чтобы	1	1
713	может и	1	1
714	в романе	1	1
715	не знает	6	1
716	себя самого	7	1
717	отношением к	3	1
718	я к	2	1
719	и внутренне	2	1
720	в последнем	2	1
721	бы его	3	1
722	в кругу	1	1
723	из этого	2	1
724	который не	1	1
725	время не	3	1
726	себе но	2	1
727	где он	4	1
728	к другим	2	1
729	а я	10	1
730	о себе	17	1
731	к этому	1	1
732	кажется и	1	1
733	во всяком	4	1
