N	2gram	Tiupa_Anal_2	DiskursI
194	сочетании с	7	2
195	с точки	2	2
196	обращение к	1	2
197	речи в	2	2
198	в обоих	2	2
199	некоторого рода	2	2
200	никогда не	3	2
201	того и	2	2
202	жизни не	1	2
203	со своим	3	2
204	сводится к	3	2
205	что на	3	2
206	в специальном	1	2
207	и смертью	1	2
208	жизнью и	2	2
209	с их	2	2
210	эстетическая модальность	2	2
211	для себя	1	2
212	с ее	2	2
213	но при	1	2
214	это еще	1	2
215	в себя	4	2
216	природе своей	2	2
217	в лирическом	2	2
218	времени и	1	2
219	не с	4	2
220	в результате	3	2
221	произведения как	2	2
222	первую очередь	1	2
223	между тем	2	2
224	что и	3	2
225	или напротив	2	2
226	и одновременно	3	2
227	с фигурой	2	2
228	к их	1	2
229	который не	1	2
230	событийного ряда	1	2
231	своего другого	2	2
232	есть в	3	2
233	не о	2	2
234	на примере	1	2
235	как субъект	1	2
236	именно в	3	2
237	с той	2	2
238	далеко не	1	2
239	художественного времени	2	2
240	в соответствии	2	2
241	и адресата	2	2
242	вместе с	2	2
243	иной жанровой	1	2
244	о чем	2	2
245	художественное целое	1	2
246	или иного	3	2
247	тому как	3	2
248	что же	1	2
249	в ряду	1	2
250	я с	1	2
251	в свое	1	2
252	в полном	1	2
253	и для	2	2
254	объекта и	2	2
255	по природе	2	2
256	частной жизни	1	2
257	а в	3	2
258	может и	1	2
259	с ней	1	2
260	другой стороны	2	2
261	это в	1	2
262	художественной целостности	1	2
263	коммуникативным событием	1	2
264	речь идет	2	1
265	художественного произведения	2	1
266	сакрального начала	1	1
267	а между	1	1
268	самом деле	1	1
269	сил и	1	1
270	тех же	1	1
271	переход от	1	1
272	надо полагать	1	1
273	различных сторон	1	1
274	в первом	1	1
275	к другому	1	1
276	реализоваться и	1	1
277	на две	3	1
278	проникает в	1	1
279	другой жизни	1	1
280	но если	1	1
281	жизни здесь	1	1
282	и композиционного	1	1
283	он ничего	1	1
284	есть не	1	1
285	христианской культуры	1	1
286	героя нашего	3	1
287	высказывания в	3	1
288	в каждый	1	1
289	в сущности	4	1
290	целого но	1	1
291	я не	1	1
292	греческое слово	1	1
293	они были	1	1
294	но даже	1	1
295	ему в	3	1
296	самого героя	1	1
297	в эпических	1	1
298	субъекта объекта	2	1
299	собой в	2	1
300	он был	2	1
301	упускать из	1	1
302	в чем	1	1
303	автора есть	1	1
304	характер и	1	1
305	во всех	4	1
306	в сюжете	1	1
307	тем как	1	1
308	там и	1	1
309	иного рода	2	1
310	во внешнем	1	1
311	как правило	4	1
312	целого состоит	1	1
313	в ее	1	1
314	как система	5	1
315	иных случаях	1	1
316	дискурса что	1	1
317	о смерти	1	1
318	эпических жанрах	1	1
319	в сторону	5	1
320	конечном счете	2	1
321	ответ на	3	1
322	и надежды	1	1
323	человека с	1	1
324	за пределы	4	1
325	образ смерти	1	1
326	и сюжет	1	1
327	мере в	1	1
328	для русской	1	1
329	может реализоваться	1	1
330	обнаруживается в	1	1
331	однако не	1	1
332	немалой степени	1	1
333	хотя и	4	1
334	одного текста	1	1
335	событие произведения	1	1
336	а со	1	1
337	классического реализма	2	1
338	рода фундамент	1	1
339	себе не	2	1
340	со своей	1	1
341	в самом	6	1
342	только то	1	1
343	себе как	1	1
344	в которой	1	1
345	другого как	1	1
346	в нашем	3	1
347	бы не	1	1
348	художественное восприятие	2	1
349	речь персонажа	1	1
350	но без	1	1
351	ни одна	1	1
352	раз в	1	1
353	лица и	1	1
354	не приводит	1	1
355	но на	1	1
356	как у	1	1
357	в случае	2	1
358	последнюю роль	1	1
359	теми же	2	1
360	так сказать	1	1
361	рассматривать его	1	1
362	как пишет	2	1
363	к одному	1	1
364	не как	1	1
365	художественного высказывания	2	1
366	в силу	1	1
367	с начальной	1	1
368	разговора с	1	1
369	нашего времени	4	1
370	его от	3	1
371	на этом	4	1
372	споре с	1	1
373	с этой	1	1
374	обнаруживает себя	3	1
375	таким образом	2	1
376	значительной степени	2	1
377	объект и	1	1
378	правило не	2	1
379	мысль об	1	1
380	самого автора	1	1
381	об этом	1	1
382	а их	1	1
383	полной мере	1	1
384	предстает уже	1	1
385	лишь в	9	1
386	по выражению	2	1
387	того или	3	1
388	время и	1	1
389	и адресат	1	1
390	не совпадает	1	1
391	организации художественного	3	1
392	главного героя	3	1
393	я другой	1	1
394	лишь на	1	1
395	в объеме	1	1
396	в жизни	1	1
397	и романа	2	1
398	читателя в	4	1
399	между субъектом	1	1
400	между я	1	1
401	этого не	1	1
402	несмотря на	3	1
403	и читателем	1	1
404	она была	1	1
405	со всей	1	1
406	эстетического отношения	1	1
407	и внутреннее	1	1
408	в центр	1	1
409	адресата не	1	1
410	рассказа о	1	1
411	я его	2	1
412	в такой	1	1
413	отступающих от	1	1
414	на каждом	1	1
415	самого рассказывания	2	1
416	лирический сюжет	1	1
417	героя с	1	1
418	актуальных для	1	1
419	как другие	1	1
420	одном лице	1	1
421	стало быть	2	1
422	лирики как	1	1
423	силу своей	1	1
424	не считает	1	1
425	тем не	3	1
426	по крайней	3	1
427	и более	1	1
428	произведения в	5	1
429	и наоборот	2	1
430	том же	1	1
431	что ведет	1	1
432	что этот	1	1
433	краткие мгновения	1	1
434	для нее	2	1
435	а вот	1	1
436	при переходе	2	1
437	может трактоваться	1	1
438	нас самих	1	1
439	других к	1	1
440	вообще но	1	1
441	вплоть до	1	1
442	до известной	1	1
443	в таких	2	1
444	человеческого я	1	1
445	все три	1	1
446	она не	2	1
447	виду что	1	1
448	с теми	1	1
449	как о	3	1
450	дело не	2	1
451	мышления и	1	1
452	ситуации вследствие	1	1
453	одна из	1	1
454	на него	2	1
455	которого он	1	1
456	всей их	1	1
457	и имеет	1	1
458	о них	1	1
459	иное дело	1	1
460	например не	1	1
461	ничего не	9	1
462	в разных	1	1
463	не вполне	1	1
464	имеем дело	3	1
465	своему герою	1	1
466	обратим внимание	1	1
467	его речи	1	1
468	которая состоит	1	1
469	по рассуждению	1	1
470	личного существования	1	1
471	и до	2	1
472	персонажа в	1	1
473	из значений	1	1
474	в текст	2	1
475	является по	1	1
476	к читателю	2	1
477	и несколько	1	1
478	настоящего времени	1	1
479	известной степени	1	1
480	ни о	3	1
481	начиная с	1	1
482	целого в	2	1
483	на границе	1	1
484	реплики в	2	1
485	художественных построений	1	1
486	и другой	1	1
487	эстетического объекта	3	1
488	в прозе	1	1
489	отличается от	1	1
490	уже было	1	1
491	всего в	2	1
492	в своего	1	1
493	к тому	7	1
494	вовлечение адресата	1	1
495	указывает на	1	1
496	не есть	2	1
497	в полной	1	1
498	имеет место	4	1
499	между автором	1	1
500	в применении	1	1
501	сильно билось	1	1
502	представляют собой	2	1
503	случается в	1	1
504	повседневного существования	1	1
505	здесь также	1	1
506	перформативного высказывания	1	1
507	для читателя	2	1
508	языка и	2	1
509	своем значении	1	1
510	см главу	1	1
511	однако эта	1	1
512	слова а	1	1
513	обращаясь к	2	1
514	и сам	3	1
515	что может	1	1
516	в образе	1	1
517	в споре	2	1
518	строго говоря	2	1
519	поэтому в	1	1
520	и большого	1	1
521	и даже	9	1
522	с ним	2	1
523	и смерть	2	1
524	жизненная позиция	2	1
525	каждый из	1	1
526	легко прочитывается	2	1
527	для реализации	1	1
528	другому в	2	1
529	в новелле	4	1
530	о нем	1	1
531	приобретает особый	1	1
532	героев с	1	1
533	и здесь	1	1
534	не был	3	1
535	новеллы и	1	1
536	и т.д	3	1
537	всем протяжении	1	1
538	внимание на	2	1
539	никак не	2	1
540	и что	1	1
541	один голос	2	1
542	себя самого	1	1
543	не позволяет	2	1
544	может не	1	1
545	в значительной	2	1
546	и во	2	1
547	предстает в	1	1
548	заключительная фраза	1	1
549	в конечном	3	1
550	скрывает под	1	1
551	восприятии и	1	1
552	грань между	2	1
553	организации текста	3	1
554	складывается из	1	1
555	данного текста	1	1
556	и взаимодействия	1	1
557	в глазах	1	1
558	свидетеля и	1	1
559	крайней мере	3	1
560	не будучи	1	1
561	к личности	1	1
562	слов и	1	1
563	как она	1	1
564	потустороннего мира	1	1
565	это всегда	1	1
566	другая жизнь	1	1
567	напряжением между	1	1
568	в немалой	1	1
569	воздействия на	1	1
570	как актанта	1	1
571	чужого в	1	1
572	менее в	1	1
573	г.а гуковский	1	1
574	в ситуации	3	1
575	фраза текста	3	1
576	одних и	1	1
577	персонажей а	1	1
578	живого голоса	1	1
579	от них	1	1
580	не последнюю	1	1
581	так что	3	1
582	адресатом в	1	1
583	же и	1	1
584	для всех	2	1
585	шире своих	3	1
586	на всем	1	1
587	дважды в	1	1
588	только на	3	1
589	а напротив	1	1
590	себя и	1	1
591	в поэзии	2	1
592	первого лица	1	1
593	и запечатлевается	1	1
594	опыта присутствия	1	1
595	текстом следует	1	1
596	для персонажа	1	1
597	ориентированы на	1	1
598	связывается с	2	1
599	и их	2	1
600	рассмотренных ранее	1	1
601	привычно именуемых	1	1
602	вовсе не	2	1
603	высказывания и	2	1
604	в состоянии	2	1
605	может служить	1	1
606	не случайно	8	1
607	не говорит	1	1
608	тем что	3	1
609	когда бы	1	1
610	и напротив	1	1
611	чем и	2	1
612	из того	1	1
613	того что	2	1
614	и причастность	1	1
615	и тех	1	1
616	еще и	1	1
617	шире своей	1	1
618	во второй	4	1
619	для литературоведения	1	1
620	в романе	1	1
621	текста акцентирует	1	1
622	субъект объект	1	1
623	чужой и	1	1
624	близко к	1	1
625	превращается в	2	1
626	на этот	2	1
627	и своим	1	1
628	не отдельных	1	1
629	существенно для	1	1
630	его как	2	1
631	на смерть	1	1
632	и слово	2	1
633	ближе к	1	1
634	должна была	2	1
635	на фоне	3	1
636	внимания к	1	1
637	возвращаясь к	1	1
638	как это	6	1
639	места для	1	1
640	однако для	1	1
641	родовую общность	1	1
642	это своего	1	1
643	для обозначения	1	1
644	применении к	1	1
645	сердце при	1	1
646	и там	1	1
647	самого себя	1	1
648	художественного мира	2	1
649	для человека	1	1
650	да и	1	1
651	исходя из	1	1
652	и называет	1	1
653	и мотивы	1	1
654	текста так	2	1
655	с субъектом	1	1
656	и смерти	4	1
657	событием самого	1	1
658	даже в	2	1
659	текста на	2	1
660	жанрах а	1	1
661	слова и	1	1
662	автором и	1	1
663	на дорогу	1	1
664	было сказано	1	1
665	своей коммуникативной	1	1
666	и действия	1	1
667	и носит	1	1
668	что касается	3	1
669	один из	2	1
670	см ниже	1	1
671	что существенно	1	1
672	к судьбе	1	1
673	более того	1	1
674	освобождаясь от	1	1
675	о событии	1	1
676	лицо и	1	1
677	его не	1	1
678	своей собственной	1	1
679	в повествовании	2	1
680	когда он	1	1
681	данного стихотворения	1	1
682	ставит себя	1	1
683	особого рода	2	1
684	к чужому	1	1
685	в литературной	1	1
686	еще более	2	1
687	трактоваться в	1	1
688	его жизнь	1	1
689	будто бы	1	1
690	действительной жизни	1	1
691	солидарности с	2	1
692	в выходе	1	1
693	следит за	1	1
694	же в	1	1
695	в равной	1	1
696	к самому	1	1
697	всего на	1	1
698	одной из	3	1
699	а о	1	1
700	слово в	1	1
701	выведена из	1	1
702	сказать что	2	1
703	другой в	1	1
704	речи и	2	1
705	из этого	1	1
706	речевое поведение	1	1
707	в какой	1	1
708	также может	2	1
709	к другим	1	1
710	ее в	1	1
