N	2gram	Bakhtin_Pr_3	Mirosoze
348	и ничего	1	1
349	достоевского даже	1	1
350	уверен что	3	1
351	все уже	1	1
352	обращенный к	2	1
353	во внутреннем	2	1
354	самого ивана	1	1
355	начинается с	1	1
356	слово о	7	1
357	но она	1	1
358	все переходит	1	1
359	я не	7	1
360	бы ни	1	1
361	то это	1	1
362	и самой	1	1
363	зависимости от	1	1
364	не способен	1	1
365	слово он	1	1
366	и был	1	1
367	собой в	1	1
368	еще не	4	1
369	как ему	1	1
370	за это	1	1
371	себя а	1	1
372	во всех	2	1
373	путь путь	1	1
374	тем как	1	1
375	мне все	3	1
376	в юности	1	1
377	самом деле	13	1
378	друг к	1	1
379	отказ от	1	1
380	к которой	1	1
381	в сторону	2	1
382	тех же	1	1
383	для других	3	1
384	него все	1	1
385	и действительно	1	1
386	это сказать	2	1
387	отличие от	2	1
388	и речи	1	1
389	что они	6	1
390	и петра	1	1
391	раскольникова со	1	1
392	стало быть	1	1
393	в одной	3	1
394	вот я	3	1
395	как к	4	1
396	как последняя	1	1
397	совершенно другой	1	1
398	в различные	1	1
399	он ведет	1	1
400	ней в	1	1
401	романах достоевского	3	1
402	может найти	1	1
403	говорит что	1	1
404	его к	3	1
405	скажете что	2	1
406	жизни нет	1	1
407	над собой	4	1
408	целым дням	1	1
409	кажется в	1	1
410	будет одно	1	1
411	ставрогина с	3	1
412	письма достоевского	1	1
413	человек у	1	1
414	того ни	1	1
415	что же	8	1
416	является лишь	1	1
417	и кто	1	1
418	роль в	1	1
419	говорят о	1	1
420	во многих	1	1
421	ее как	3	1
422	но ведь	1	1
423	все человеческие	1	1
424	уже иное	1	1
425	в такую	1	1
426	можно лишь	2	1
427	в записках	3	1
428	а вовсе	2	1
429	зрения его	1	1
430	в первых	2	1
431	записках из	2	1
432	кто бы	3	1
433	он все	3	1
434	к героям	1	1
435	верит в	1	1
436	всех этих	2	1
437	же достоевского	1	1
438	к одному	3	1
439	этого вопроса	1	1
440	ивана не	1	1
441	с таким	4	1
442	с последней	1	1
443	в плане	6	1
444	из него	1	1
445	не разрешает	1	1
446	лишь с	1	1
447	что сам	2	1
448	ни был	4	1
449	и заключается	1	1
450	значительной степени	1	1
451	в каждом	3	1
452	же не	2	1
453	достоевским как	1	1
454	значение в	1	1
455	к другу	1	1
456	говорил что	1	1
457	них не	1	1
458	на все	1	1
459	боли о	1	1
460	знает что	3	1
461	в душе	2	1
462	это было	3	1
463	чтобы все	2	1
464	федора павловича	2	1
465	это имел	1	1
466	после этого	1	1
467	по целым	1	1
468	кажется что	2	1
469	которым он	6	1
470	период его	1	1
471	а что	3	1
472	личности не	1	1
473	и вопреки	1	1
474	которой он	2	1
475	когда я	5	1
476	и скажет	1	1
477	выйти за	1	1
478	хотя в	1	1
479	нисколько не	2	1
480	же я	3	1
481	же есть	1	1
482	его нельзя	2	1
483	во время	2	1
484	с настасьей	1	1
485	почти нет	1	1
486	что такое	2	1
487	чему бы	1	1
488	можно найти	1	1
489	в такой	3	1
490	и без	2	1
491	но у	1	1
492	она в	2	1
493	знает и	7	1
494	все и	4	1
495	ведь не	1	1
496	он дает	2	1
497	в отличие	2	1
498	нельзя понять	1	1
499	а где	1	1
500	нему и	5	1
501	что я	15	1
502	должны были	1	1
503	знал и	1	1
504	сам же	1	1
505	мышкина с	2	1
506	делает его	1	1
507	вы скажете	2	1
508	и эти	1	1
509	и более	1	1
510	войти в	2	1
511	и почти	2	1
512	бы быть	1	1
513	вовсе не	11	1
514	в исступлении	1	1
515	да ведь	2	1
516	почти все	2	1
517	если и	2	1
518	в отношении	9	1
519	знал что	2	1
520	с миром	3	1
521	записки из	1	1
522	не менее	3	1
523	эта мысль	1	1
524	еще до	2	1
525	мысли в	1	1
526	на два	1	1
527	них идет	1	1
528	что их	1	1
529	этими двумя	2	1
530	у кого	1	1
531	миру но	1	1
532	и именно	1	1
533	все мои	1	1
534	чем не	2	1
535	тайну и	1	1
536	себе самом	5	1
537	от власти	2	1
538	ним можно	1	1
539	а во	1	1
540	настасьей филипповной	1	1
541	такая же	2	1
542	во всем	3	1
543	мире и	2	1
544	герой из	4	1
545	и мысли	2	1
546	же он	2	1
547	его он	1	1
548	только с	3	1
549	у меня	6	1
550	не одно	1	1
551	к себе	17	1
552	нет ни	2	1
553	протяжении всего	4	1
554	лишь один	1	1
555	все еще	1	1
556	человека нет	1	1
557	оно не	1	1
558	которой она	1	1
559	в самые	1	1
560	творчества достоевского	1	1
561	и самое	1	1
562	приходит к	1	1
563	и о	1	1
564	на нем	1	1
565	не могу	3	1
566	сравнению со	1	1
567	в душу	1	1
568	с сего	1	1
569	уже с	2	1
570	настасьи филипповны	7	1
571	в пределах	6	1
572	так в	2	1
573	не столько	1	1
574	и сам	5	1
575	можно было	1	1
576	так и	6	1
577	нем есть	1	1
578	достоевского отличается	1	1
579	было в	2	1
580	он возвращает	1	1
581	она была	1	1
582	бы признать	1	1
583	вершины своего	1	1
584	жизнь и	2	1
585	является в	1	1
586	поэтому в	1	1
587	из одного	1	1
588	и даже	7	1
589	своего образа	1	1
590	об этом	1	1
591	с человеком	2	1
592	достоевского особенно	1	1
593	в разных	1	1
594	находится в	2	1
595	а к	2	1
596	каждый раз	1	1
597	именно потому	2	1
598	это я	5	1
599	в глаза	3	1
600	этой мысли	1	1
601	это потому	1	1
602	уже знают	1	1
603	карамазова со	1	1
604	в значительной	1	1
605	и рогожиным	1	1
606	путь к	1	1
607	этот момент	1	1
608	во всей	1	1
609	не видел	1	1
610	и только	2	1
611	в другой	2	1
612	быть что	1	1
613	даже для	1	1
614	боли в	1	1
615	все время	5	1
616	подойти нельзя	1	1
617	и наконец	5	1
618	мы уже	6	1
619	ивана и	2	1
620	он хочет	4	1
621	быть и	2	1
622	карамазовых но	1	1
623	на которой	1	1
624	сразу же	1	1
625	характерна для	1	1
626	одной из	1	1
627	пришел к	1	1
628	и быть	1	1
629	и кажется	4	1
630	с какой-то	2	1
631	то он	1	1
632	между тем	3	1
633	образа в	1	1
634	между этими	1	1
635	и ее	2	1
636	достоевского вообще	1	1
637	собой он	1	1
638	в эти	2	1
639	так что	5	1
640	мог это	1	1
641	же и	2	1
642	не принимает	4	1
643	ответ на	1	1
644	потому в	1	1
645	участие в	1	1
646	его и	3	1
647	чего бы	2	1
648	него нет	2	1
649	свой собственный	2	1
650	себе в	1	1
651	бы тот	1	1
652	всяком случае	5	1
653	достоевского его	1	1
654	на одном	2	1
655	в одном	5	1
656	т п	6	1
657	человек так	1	1
658	как его	2	1
659	идет в	1	1
660	и показывает	1	1
661	в мою	2	1
662	но из	1	1
663	и всему	1	1
664	рядом с	4	1
665	связан с	2	1
666	не были	1	1
667	выходит за	2	1
668	сам что	1	1
669	каждый человек	1	1
670	главное и	1	1
671	которых остается	1	1
672	и страстный	1	1
673	мог вынести	1	1
674	к которому	2	1
675	уходит в	1	1
676	чем он	1	1
677	действующих лиц	1	1
678	он во	2	1
679	или о	1	1
680	все было	1	1
681	что не	7	1
682	обратиться к	1	1
683	говорит о	2	1
684	может ли	1	1
685	у других	1	1
686	николай ставрогин	1	1
687	власти и	1	1
688	жизнь в	1	1
689	в идиоте	1	1
690	точек зрения	2	1
691	было для	1	1
692	раскрыть себя	1	1
693	филипповны и	1	1
694	и тут	2	1
695	если не	3	1
696	себя на	1	1
697	не видит	1	1
698	все более	1	1
699	вступает в	2	1
700	но оно	1	1
701	все основные	1	1
702	к его	1	1
703	оно менее	1	1
704	преступлению и	1	1
705	в столь	1	1
706	она есть	1	1
707	в романах	3	1
708	судьбу его	1	1
709	и преступление	1	1
710	когда она	2	1
711	это его	1	1
712	да и	4	1
713	про себя	3	1
714	более и	1	1
715	человеку как	1	1
716	что сознание	1	1
717	только для	1	1
718	но это	4	1
719	имел в	1	1
720	человеку на	1	1
721	он все-таки	1	1
722	от нас	1	1
723	под влиянием	3	1
724	достоевского по	2	1
725	ставрогина и	2	1
726	и часто	1	1
727	перед собой	1	1
728	самое главное	1	1
729	его нет	1	1
730	сознания и	3	1
731	бы даже	1	1
732	что только	1	1
733	словом о	2	1
734	ивану карамазову	1	1
735	ибо лишь	1	1
736	и пришел	1	1
737	бы он	4	1
738	себе что	1	1
739	еще более	2	1
740	не должен	1	1
741	в еще	1	1
742	действительной жизни	1	1
743	прорыв в	1	1
744	я в	4	1
745	образ достоевский	1	1
746	лежит в	2	1
747	давно уже	1	1
748	от всякого	1	1
749	со смердяковым	4	1
750	сохранить за	1	1
751	возможно лишь	1	1
752	отношением к	4	1
753	от всех	1	1
754	но этот	2	1
755	я уверен	2	1
756	ко всему	1	1
757	та же	2	1
758	время он	1	1
759	в своих	1	1
760	с первого	1	1
761	так же	8	1
762	во всяком	5	1
