N	2gram	Tiupa_Narr_1	Psycholo
101	о котором	1	5
102	другой стороны	2	5
103	совершенно не	1	5
104	во всех	1	4
105	не то	1	4
106	идет о	3	4
107	как в	4	4
108	когда он	1	4
109	в целом	3	4
110	в тех	1	4
111	раз в	2	4
112	в себе	6	4
113	в нем	4	4
114	при этом	19	4
115	т д	1	4
116	она была	2	4
117	не мог	6	4
118	что этот	1	4
119	что эта	1	4
120	одна из	4	4
121	никогда не	4	4
122	как будто	3	4
123	и совершенно	1	4
124	когда в	3	4
125	в виду	1	4
126	что и	1	4
127	с той	1	4
128	только в	12	4
129	не можем	1	4
130	у него	7	4
131	плана в	1	4
132	и даже	2	4
133	из которых	1	4
134	по своему	2	4
135	того что	4	4
136	и для	2	4
137	речь идет	3	4
138	в свою	2	4
139	сказать что	2	4
140	который не	1	4
141	должен быть	1	3
142	того же	1	3
143	сам автор	1	3
144	едва ли	3	3
145	по его	1	3
146	из всех	1	3
147	полагает что	1	3
148	и к	1	3
149	но в	7	3
150	та же	2	3
151	из этих	4	3
152	больше не	1	3
153	состоит в	10	3
154	одно и	2	3
155	могла бы	1	3
156	его в	1	3
157	рассказ в	1	3
158	и тем	4	3
159	далеко не	1	3
160	в один	1	3
161	наше внимание	1	3
162	она в	2	3
163	бы не	1	3
164	в то	4	3
165	того как	1	3
166	именно это	1	3
167	и о	3	3
168	из двух	1	3
169	каждого из	1	3
170	наряду с	1	3
171	он был	1	3
172	из одного	1	3
173	этот второй	1	3
174	и только	2	3
175	здесь не	2	3
176	тот же	1	3
177	которое мы	1	3
178	к ним	2	3
179	тем что	1	3
180	что не	2	3
181	то и	1	3
182	в речи	4	3
183	как если	2	3
184	когда она	1	3
185	но это	1	3
186	все это	1	3
187	указать на	1	3
188	от имени	1	3
189	она может	2	3
190	главным образом	1	3
191	к этому	1	3
192	в таком	2	3
193	например в	1	2
194	на самом	1	2
195	другой смысл	1	2
196	той же	1	2
197	и столь	2	2
198	между собой	2	2
199	столь же	5	2
200	действующее лицо	2	2
201	бы она	1	2
202	но как	3	2
203	не просто	1	2
204	отнюдь не	2	2
205	и я	1	2
206	что именно	1	2
207	в полном	1	2
208	целый ряд	1	2
209	и наконец	1	2
210	со своей	1	2
211	представляет собой	8	2
212	и придает	1	2
213	что автор	1	2
214	не могла	2	2
215	в силу	1	2
216	и вот	2	2
217	и по	1	2
218	так например	1	2
219	в нее	1	2
220	по смыслу	1	2
221	увидим впоследствии	1	2
222	животных в	1	2
223	и уже	1	2
224	автора и	1	2
225	и ее	3	2
226	как все	1	2
227	говорил о	2	2
228	должны были	1	2
229	но они	3	2
230	их в	3	2
231	в этих	2	2
232	в русской	3	2
233	дело не	2	2
234	ничего не	2	2
235	к ней	1	2
236	всех прочих	1	2
237	у нас	3	2
238	с ее	2	2
239	свою очередь	2	2
240	данном случае	8	2
241	для читателя	1	2
242	только то	1	2
243	действия и	1	2
244	в глаза	1	2
245	по аналогии	1	2
246	одного из	6	2
247	вошел в	1	2
248	том как	1	2
249	же мере	1	2
250	для этого	1	2
251	со стороны	8	2
252	внимание к	1	2
253	с ним	2	2
254	при такой	2	2
255	внимание на	4	2
256	и та	1	2
257	эта фраза	2	2
258	у них	1	2
259	он прямо	1	2
260	что даже	1	2
261	по мнению	1	2
262	все они	1	2
263	со всеми	1	2
264	в качестве	14	2
265	для всех	1	2
266	уже не	8	2
267	или не	4	2
268	или положение	1	2
269	для него	4	2
270	всяком случае	2	2
271	могло бы	3	2
272	в конце	2	2
273	это верно	1	2
274	рассказа он	1	2
275	представляют собой	3	2
276	это будет	1	2
277	сам себя	1	2
278	еще и	1	2
279	а с	1	2
280	говорит о	1	2
281	до конца	2	2
282	однако и	4	2
283	действие которое	1	2
284	к его	2	2
285	к себе	4	2
286	надо было	1	2
287	хотя бы	2	2
288	в данном	11	2
289	что за	1	2
290	о человеке	1	2
291	в первой	2	2
292	быть не	3	2
293	своей жизни	1	2
294	не знаем	1	2
295	при таком	1	2
296	ко второй	1	2
297	не более	1	2
298	только что	2	2
299	же в	2	2
300	так же	1	2
301	была бы	1	2
302	имеет место	4	2
303	к этой	1	2
304	они не	1	2
305	во всяком	2	2
306	бы перед	1	1
307	как известно	3	1
308	о каких	1	1
309	рассказ об	1	1
310	же как	1	1
311	именно эта	2	1
312	чтобы не	1	1
313	и потому	1	1
314	дело обстоит	1	1
315	это и	1	1
316	так у	1	1
317	том именно	1	1
318	перед смертью	1	1
319	и есть	1	1
320	ему что	1	1
321	в первом	4	1
322	и до	1	1
323	на две	2	1
324	выражается в	1	1
325	в зависимости	2	1
326	что мы	2	1
327	мы имеем	3	1
328	ней есть	1	1
329	от первой	1	1
330	это означает	1	1
331	происходит это	2	1
332	он как	1	1
333	становится совершенно	1	1
334	вниманию читателя	1	1
335	на себя	4	1
336	между этими	1	1
337	и другая	1	1
338	событий и	1	1
339	и он	6	1
340	не остается	1	1
341	еще не	4	1
342	внимание и	1	1
343	не имел	1	1
344	в грехах	1	1
345	в чем	2	1
346	с его	4	1
347	природы и	1	1
348	сказать и	1	1
349	и главное	1	1
350	чем это	2	1
351	при жизни	1	1
352	но не	4	1
353	мы будем	1	1
354	которую она	1	1
355	не все	1	1
356	всеми последующими	1	1
357	отношение к	1	1
358	отличие от	2	1
359	тут же	1	1
360	один и	2	1
361	которые не	1	1
362	вызывает в	1	1
363	подробности и	1	1
364	не одним	1	1
365	и где	1	1
366	хотя и	4	1
367	между двумя	5	1
368	более или	1	1
369	в действительности	1	1
370	есть на	1	1
371	то в	4	1
372	для которого	1	1
373	это решение	1	1
374	ситуации в	2	1
375	картины в	1	1
376	ни один	1	1
377	как некий	1	1
378	же слово	1	1
379	за это	1	1
380	всей своей	1	1
381	то я	1	1
382	кажется уже	1	1
383	в известном	2	1
384	и тот	1	1
385	зависимости от	2	1
386	нам как	2	1
387	к герою	1	1
388	чтобы они	1	1
389	и еще	2	1
390	не как	1	1
391	однако он	1	1
392	моя мысль	1	1
393	в корне	1	1
394	подобно тому	3	1
395	и радость	1	1
396	заключает в	2	1
397	но все	1	1
398	этом последнем	1	1
399	в одну	1	1
400	однако все	1	1
401	не будет	2	1
402	а когда	1	1
403	которого была	1	1
404	значение в	1	1
405	чего он	1	1
406	том случае	1	1
407	и с	3	1
408	глубокий и	1	1
409	она бывает	1	1
410	с другими	1	1
411	для нее	1	1
412	это не	3	1
413	деле в	1	1
414	такова природа	2	1
415	всю свою	1	1
416	чему мы	1	1
417	указанием на	1	1
418	смысл рассказа	1	1
419	отражение в	1	1
420	в итоге	1	1
421	в жизни	3	1
422	действий и	1	1
423	для них	2	1
424	но уже	1	1
425	прилагаться к	1	1
426	все равно	2	1
427	все было	1	1
428	нас к	1	1
429	на основании	1	1
430	тот самый	2	1
431	а за	2	1
432	в слове	3	1
433	он и	2	1
434	о чем	4	1
435	и было	1	1
436	и тогда	2	1
437	еще раз	3	1
438	было не	1	1
439	или менее	1	1
440	его нельзя	1	1
441	рассказа о	2	1
442	представить себе	1	1
443	в следующем	1	1
444	и всеми	1	1
445	и благодаря	1	1
446	в их	1	1
447	что вся	1	1
448	и языка	1	1
449	оказывается что	1	1
450	глазах читателя	1	1
451	был не	1	1
452	теми же	1	1
453	у тургенева	2	1
454	однако в	3	1
455	галлюцинации в	1	1
456	здесь достаточно	1	1
457	в повести	2	1
458	и вообще	1	1
459	даже в	1	1
460	случае мы	1	1
461	и вся	1	1
462	самого рассказа	1	1
463	можно ли	1	1
464	как будет	1	1
465	человек и	1	1
466	сидя в	1	1
467	дело в	2	1
468	и притом	2	1
469	не по	4	1
470	из их	1	1
471	это еще	1	1
472	не могло	2	1
473	а тот	1	1
474	этими словами	1	1
475	это то	1	1
476	это явление	1	1
477	нами совершенно	1	1
478	этих двух	2	1
479	как она	2	1
480	действия они	1	1
481	смысл не	2	1
482	не принадлежит	1	1
483	этом отношении	3	1
484	что на	4	1
485	за ними	3	1
486	одним из	1	1
487	ни о	2	1
488	того о	1	1
489	понять что	1	1
490	назвать и	2	1
491	все слова	1	1
492	конца не	1	1
493	обычно в	1	1
494	на мягкую	1	1
495	правило не	1	1
496	не ограничивается	1	1
497	значения и	2	1
498	он указывает	1	1
499	читателя он	1	1
500	но при	3	1
501	как один	1	1
502	говорили что	1	1
503	принимают участие	1	1
504	роль в	2	1
505	слова а	1	1
506	так и	5	1
507	не за	1	1
508	не с	1	1
509	это вовсе	1	1
510	мог бы	1	1
511	и каждый	1	1
512	не оказывается	1	1
513	в результате	2	1
514	не исчерпывается	1	1
515	этом месте	2	1
516	по мере	2	1
517	один человек	1	1
518	этой двойственности	1	1
519	у нее	4	1
520	говоря в	1	1
521	еще при	1	1
522	есть одновременно	1	1
523	определенным образом	1	1
524	слово то	2	1
525	всеми предыдущими	1	1
526	этого сказать	1	1
527	можно сказать	5	1
528	все та	1	1
529	времени в	2	1
530	нас в	2	1
531	это было	2	1
532	в конечном	3	1
533	нас по	1	1
534	в глазах	3	1
535	в форме	2	1
536	под именем	1	1
537	еще более	1	1
538	вслед за	1	1
539	подробностями и	1	1
540	лиц что	1	1
541	другой более	1	1
542	быть и	2	1
543	порядка и	1	1
544	дело с	2	1
545	и этих	1	1
546	будто бы	1	1
547	с которыми	1	1
548	же самым	1	1
549	ряде случаев	1	1
550	и у	1	1
551	только на	2	1
552	ни одного	1	1
553	ту самую	1	1
554	в начале	3	1
555	словами он	1	1
556	от других	1	1
557	не из	1	1
558	всех видов	1	1
559	предположение что	1	1
560	но совершенно	1	1
561	участие в	1	1
562	что сама	1	1
563	только одно	1	1
564	автор как	1	1
565	в прозе	3	1
566	тому же	6	1
567	не о	2	1
568	друг друга	2	1
569	которая составляет	1	1
570	каждый из	2	1
571	не понимал	1	1
572	не говорит	3	1
573	указание на	1	1
574	смерти и	1	1
575	на стороне	1	1
576	не было	3	1
577	момент в	1	1
578	построена так	1	1
579	на мировую	1	1
580	второй смысл	1	1
581	а на	2	1
582	мы воспринимаем	1	1
583	как у	2	1
584	быть рассказана	1	1
585	две половины	1	1
586	именно в	3	1
587	по своим	2	1
588	а именно	1	1
589	тех слов	1	1
590	чем он	2	1
591	письма и	1	1
592	тому как	3	1
593	в отличие	2	1
594	люди как	1	1
595	что для	1	1
596	он только	1	1
597	и опять	1	1
598	и составляет	2	1
599	на которых	1	1
600	с большей	1	1
601	в рассказе	8	1
602	зависит от	2	1
603	примере в	1	1
604	объединены в	1	1
605	свое отражение	1	1
606	могут служить	2	1
607	заключительные слова	1	1
608	одна и	1	1
609	ближе к	1	1
610	если не	2	1
611	как именно	1	1
612	в момент	1	1
613	именно поэтому	1	1
614	в частности	14	1
615	о себе	1	1
616	о каждом	1	1
617	у себя	2	1
618	ни от	2	1
619	истории не	3	1
620	самым как	1	1
621	рассказа в	5	1
622	бросается в	1	1
623	и смерти	1	1
624	художественное произведение	1	1
625	о его	2	1
626	текст и	1	1
627	на следующем	1	1
628	отличается от	1	1
629	из поля	1	1
630	ни для	1	1
631	говоря это	1	1
632	элементов из	1	1
633	нисколько не	1	1
634	пока еще	1	1
635	случае он	1	1
636	не является	3	1
637	отношениях к	1	1
638	которых он	1	1
639	в мировой	1	1
640	ли в	1	1
641	имеет дело	1	1
642	начала и	3	1
643	тот кто	2	1
644	как не	1	1
645	собственно говоря	1	1
646	когда под	1	1
647	отношении к	1	1
648	оказывается и	1	1
649	это все	1	1
650	в романе	2	1
651	между ними	2	1
652	это на	1	1
653	жизни а	3	1
654	этим объясняется	1	1
655	жизни и	6	1
656	но еще	1	1
657	как результат	1	1
658	случае если	1	1
659	которая состоит	1	1
660	тем самым	5	1
661	по причине	2	1
662	во сне	2	1
663	все что	2	1
