N	2gram	Propp_Isto_5	Komedia
135	с этой	2	3
136	все это	4	3
137	или в	6	3
138	для нас	5	3
139	а в	3	3
140	в своей	2	3
141	жизни и	2	3
142	том числе	1	3
143	не может	6	3
144	также что	3	2
145	и т	20	2
146	одним из	2	2
147	по отдельным	1	2
148	и есть	1	2
149	из его	1	2
150	мы имеем	14	2
151	мы не	5	2
152	время как	1	2
153	не вполне	1	2
154	то это	3	2
155	в виду	1	2
156	в ее	4	2
157	и другие	1	2
158	если в	3	2
159	отличие от	1	2
160	отнюдь не	1	2
161	и я	1	2
162	в одной	1	2
163	целый ряд	1	2
164	под тем	1	2
165	от этого	4	2
166	и хотя	4	2
167	за собой	1	2
168	по которым	2	2
169	в греции	3	2
170	роль в	2	2
171	и если	1	2
172	что она	1	2
173	после этого	2	2
174	он не	4	2
175	и еще	1	2
176	в силу	1	2
177	на этом	3	2
178	об этом	2	2
179	связанных с	1	2
180	это не	6	2
181	в это	2	2
182	как видно	1	2
183	не всегда	4	2
184	в развитии	1	2
185	по всем	1	2
186	всяком случае	1	2
187	представление о	17	2
188	в отличие	1	2
189	не в	6	2
190	в конце	1	2
191	вовсе не	2	2
192	даже в	2	2
193	на пути	1	2
194	одна из	2	2
195	нет необходимости	3	2
196	в одном	1	2
197	с другом	2	2
198	с участием	1	2
199	на это	1	2
200	и это	4	2
201	с самого	1	2
202	так в	2	2
203	и что	8	2
204	с собой	1	2
205	в состав	1	2
206	или на	2	2
207	после того	3	2
208	и все	3	2
209	в другой	3	2
210	вслед за	1	2
211	наконец в	1	2
212	в античной	1	2
213	также в	1	2
214	представления о	3	2
215	же можно	4	2
216	тот же	1	2
217	и ее	1	2
218	или его	1	2
219	с одной	7	2
220	и у	1	2
221	одно из	1	2
222	отношение к	1	2
223	меньше места	1	2
224	в других	2	2
225	со стороны	2	2
226	и к	1	2
227	до сих	2	2
228	с другой	9	2
229	одной стороны	7	2
230	а на	2	2
231	с которым	2	2
232	если не	4	2
233	по своему	1	2
234	в изображении	1	2
235	в течение	2	2
236	одновременно с	2	2
237	как бы	2	2
238	друг с	2	2
239	сих пор	2	2
240	более поздние	1	2
241	бы в	1	2
242	хотя бы	1	2
243	к его	2	2
244	можно привести	1	2
245	из этого	1	2
246	и жизнь	1	2
247	во всяком	1	2
248	то на	1	1
249	и отчасти	1	1
250	самом деле	2	1
251	так у	1	1
252	говорилось выше	1	1
253	мы имели	1	1
254	о существовании	1	1
255	этого нет	1	1
256	до него	4	1
257	та же	1	1
258	привести и	1	1
259	они были	1	1
260	ему в	3	1
261	видели как	1	1
262	же что	1	1
263	них по	1	1
264	думаю что	1	1
265	вывод что	1	1
266	все эти	8	1
267	не был	1	1
268	время в	2	1
269	дают нам	1	1
270	в различных	2	1
271	время он	1	1
272	эта версия	1	1
273	только после	3	1
274	не без	1	1
275	смерти александра	1	1
276	то мы	1	1
277	другой пример	2	1
278	о смерти	1	1
279	чем же	1	1
280	по которому	3	1
281	как к	1	1
282	пределах одной	1	1
283	как уже	1	1
284	тем же	1	1
285	следующим образом	1	1
286	мы затронули	1	1
287	и вслед	1	1
288	он дал	1	1
289	представляет собой	7	1
290	одно время	1	1
291	остановиться на	1	1
292	в себе	1	1
293	лет тому	1	1
294	не имеют	1	1
295	ей в	3	1
296	главным образом	1	1
297	и легко	1	1
298	пределах одного	1	1
299	и более	1	1
300	оно перешло	1	1
301	свою силу	1	1
302	когда стали	1	1
303	в окно	1	1
304	не считать	2	1
305	его не	3	1
306	именно после	1	1
307	с целью	1	1
308	знает что	1	1
309	входит в	5	1
310	которого однако	1	1
311	в соответствии	1	1
312	и мы	2	1
313	по себе	2	1
314	выходя из	1	1
315	еще одно	1	1
316	в жизни	1	1
317	идет от	1	1
318	но уже	3	1
319	люди не	1	1
320	героя или	1	1
321	он же	2	1
322	в тот	1	1
323	соответствии с	1	1
324	попадает в	2	1
325	как раздается	1	1
326	со своими	2	1
327	и уже	1	1
328	которой он	2	1
329	на две	1	1
330	мы видели	7	1
331	как таковой	1	1
332	и тогда	1	1
333	народа и	1	1
334	при раскопках	1	1
335	только тем	1	1
336	которую он	1	1
337	и при	2	1
338	таким же	2	1
339	ни у	1	1
340	я взял	1	1
341	за которым	1	1
342	бы привести	1	1
343	они уже	1	1
344	от его	1	1
345	этого сюжета	1	1
346	должны были	1	1
347	только для	1	1
348	начнем с	1	1
349	тем не	4	1
350	доказывает что	1	1
351	их в	3	1
352	вместе со	1	1
353	кого мы	1	1
354	с точки	1	1
355	но они	1	1
356	тем самым	1	1
357	что эта	1	1
358	с которой	1	1
359	она могла	1	1
360	правда в	1	1
361	как о	1	1
362	в основе	1	1
363	иметь в	1	1
364	никогда не	3	1
365	ничего не	2	1
366	и пределах	1	1
367	же после	1	1
368	детей и	1	1
369	автор не	1	1
370	представление об	2	1
371	с новой	1	1
372	со своим	1	1
373	сводится к	1	1
374	здесь же	1	1
375	из того	1	1
376	тогда в	1	1
377	строе с	1	1
378	в каком	1	1
379	и некоторые	1	1
380	обстоятельство что	1	1
381	к себе	1	1
382	представляло собой	2	1
383	чтобы сделать	1	1
384	вошли в	1	1
385	освобождает его	1	1
386	числе и	1	1
387	его с	1	1
388	как для	1	1
389	они и	1	1
390	все еще	4	1
391	из себя	4	1
392	должен быть	2	1
393	находясь в	1	1
394	приходит к	1	1
395	на основе	1	1
396	с каким	1	1
397	в себя	3	1
398	или для	1	1
399	в пределах	4	1
400	приводит к	1	1
401	на свой	1	1
402	обращаясь к	1	1
403	каждого из	1	1
404	здесь нет	1	1
405	мог бы	1	1
406	остается только	1	1
407	задний план	1	1
408	и первые	1	1
409	случаев и	1	1
410	с ним	4	1
411	означает что	2	1
412	с человеком	1	1
413	можно найти	2	1
414	до н	1	1
415	а также	1	1
416	за пределами	1	1
417	но мы	3	1
418	никак не	1	1
419	одного из	1	1
420	все его	2	1
421	этих двух	1	1
422	служит для	1	1
423	в которую	2	1
424	при встрече	1	1
425	гораздо чаще	1	1
426	в два	1	1
427	от них	2	1
428	я думаю	1	1
429	но нет	1	1
430	уже только	2	1
431	во всей	1	1
432	попадает к	1	1
433	как несколько	1	1
434	выступает как	1	1
435	с матерью	1	1
436	служит не	1	1
437	своему содержанию	1	1
438	в литературе	1	1
439	понимать не	1	1
440	землю и	2	1
441	обе эти	1	1
442	мы видим	8	1
443	старик и	1	1
444	позволяют нам	1	1
445	даже если	1	1
446	то он	1	1
447	был тот	2	1
448	по мнению	1	1
449	они могут	1	1
450	в могилу	1	1
451	начало ее	1	1
452	конечно не	1	1
453	только на	1	1
454	и они	2	1
455	то и	1	1
456	свидетельствует о	1	1
457	в сознании	1	1
458	к каким	1	1
459	не так	1	1
460	для него	1	1
461	его цель	1	1
462	связи в	1	1
463	появление в	1	1
464	ее на	1	1
465	само собой	1	1
466	о которых	2	1
467	в очень	1	1
468	были бы	1	1
469	имели бы	1	1
470	из двух	2	1
471	во власти	2	1
472	и даже	1	1
473	или иной	1	1
474	и из	3	1
475	не обязательно	1	1
476	не знали	1	1
477	за водой	2	1
478	из других	2	1
479	а с	1	1
480	легенде о	1	1
481	по всей	1	1
482	и затем	2	1
483	что не	1	1
484	говорит о	2	1
485	как можно	2	1
486	такую же	1	1
487	этого не	1	1
488	который с	1	1
489	а не	2	1
490	другой стороны	8	1
491	его по	2	1
492	одну из	1	1
493	отца или	1	1
494	там где	6	1
495	самого начала	1	1
496	одна и	1	1
497	несмотря на	2	1
498	свою очередь	1	1
499	связь с	8	1
500	него в	1	1
501	точно отражают	1	1
502	во множестве	1	1
503	как человек	3	1
504	то обстоятельство	1	1
505	власть над	1	1
506	над ним	3	1
507	к своему	1	1
508	приобщиться к	1	1
509	такого рода	1	1
510	и там	1	1
511	этому представлению	2	1
512	считал что	1	1
513	по существу	2	1
514	в состоянии	1	1
515	в современной	1	1
516	быть не	1	1
517	но даже	1	1
518	показывают что	3	1
519	а то	1	1
520	за ним	4	1
521	в наше	2	1
522	в более	3	1
523	в одно	2	1
524	это уже	2	1
525	на задний	1	1
526	само по	1	1
527	когда он	2	1
528	или другой	1	1
529	ее и	3	1
530	представляли собой	2	1
531	и как	3	1
532	особого внимания	1	1
533	том чтобы	2	1
534	которые его	2	1
535	в дом	2	1
536	хотя в	1	1
537	в искусстве	1	1
538	тому назад	1	1
539	встречается в	3	1
540	к ее	1	1
541	и начало	1	1
542	нет ничего	1	1
543	героя и	3	1
544	не знает	1	1
545	сказать что	2	1
546	только как	1	1
547	равно как	1	1
548	в свою	3	1
549	того на	1	1
550	всех других	1	1
551	по которой	2	1
552	и включить	1	1
553	т е	16	1
554	точно так	1	1
555	на мелкие	1	1
556	думать что	1	1
557	в северной	1	1
558	так же	5	1
559	как на	1	1
560	все что	1	1
