N	2gram	Losev_Prob_2	FransuaR
449	указывает на	5	1
450	всегда есть	1	1
451	слова с	1	1
452	что при	4	1
453	и потому	1	1
454	и со	1	1
455	и самое	1	1
456	своим языком	1	1
457	вы не	1	1
458	более не	2	1
459	значения и	11	1
460	от друга	2	1
461	значительной мере	3	1
462	это только	3	1
463	без всякого	4	1
464	некоторые другие	1	1
465	своего возникновения	1	1
466	никак не	11	1
467	имеет никакого	2	1
468	в дальнейшем	1	1
469	и когда	1	1
470	и сам	2	1
471	то как	1	1
472	что у	1	1
473	времени и	1	1
474	это вовсе	2	1
475	еще не	10	1
476	подход к	1	1
477	поэтому в	1	1
478	в некоторой	1	1
479	если бы	4	1
480	собой и	4	1
481	для этого	3	1
482	лишенный всякого	1	1
483	споров но	1	1
484	смысле и	1	1
485	будет уже	1	1
486	образом в	1	1
487	этот мыслится	1	1
488	находится в	1	1
489	говорят что	2	1
490	о нем	2	1
491	заключение необходимо	1	1
492	в каком-то	3	1
493	есть элемент	3	1
494	в состав	1	1
495	вот почему	1	1
496	и поэтому	2	1
497	и делается	1	1
498	другими словами	6	1
499	что каждый	2	1
500	то не	3	1
501	или на	1	1
502	лучшего будущего	1	1
503	времени в	1	1
504	и всю	1	1
505	этому поводу	2	1
506	в языке	15	1
507	никаких сомнений	2	1
508	во всей	1	1
509	и можно	3	1
510	тем более	10	1
511	и окончательно	1	1
512	слов и	1	1
513	и всякое	2	1
514	своему содержанию	1	1
515	и противоречивы	1	1
516	не несет	1	1
517	она определяет	1	1
518	быть и	2	1
519	но с	1	1
520	тот же	4	1
521	от всего	3	1
522	и является	3	1
523	в разные	2	1
524	которое мы	1	1
525	между этими	2	1
526	и ее	2	1
527	но то	1	1
528	по этому	3	1
529	не будет	11	1
530	можно как	1	1
531	есть чисто	1	1
532	не можем	4	1
533	так можно	1	1
534	только тогда	3	1
535	свидетельствует о	2	1
536	является не	2	1
537	говорит о	1	1
538	себе в	2	1
539	и символом	2	1
540	художественная литература	1	1
541	с этими	2	1
542	вне и	2	1
543	для меня	5	1
544	к ним	1	1
545	не о	6	1
546	друг друга	1	1
547	случае не	4	1
548	никакого отношения	1	1
549	и будет	1	1
550	людей не	1	1
551	тем что	4	1
552	к одной	1	1
553	иное как	3	1
554	нами не	4	1
555	до начала	1	1
556	со всем	1	1
557	без всякой	5	1
558	или иной	5	1
559	за ними	1	1
560	нельзя сказать	1	1
561	являются только	1	1
562	что иное	3	1
563	было и	1	1
564	из таких	1	1
565	всего мира	1	1
566	нового времени	1	1
567	а главное	2	1
568	что для	3	1
569	его из	1	1
570	и люди	1	1
571	менее он	1	1
572	самом же	1	1
573	и своего	1	1
574	не знает	3	1
575	до конца	1	1
576	еще достаточно	1	1
577	и труд	1	1
578	и внутренне	1	1
579	мы говорим	4	1
580	ни о	4	1
581	для человека	1	1
582	в живой	1	1
583	мира в	1	1
584	если не	4	1
585	для этой	1	1
586	но оно	1	1
587	в частности	5	1
588	ни на	1	1
589	в рамках	1	1
590	из трех	2	1
591	его содержание	1	1
592	самой действительности	1	1
593	в предыдущей	1	1
594	с реальным	1	1
595	поэтому если	2	1
596	к своему	1	1
597	образом связаны	1	1
598	в той	2	1
599	тело и	1	1
600	да и	10	1
601	ни одно	1	1
602	в человеческом	1	1
603	который он	2	1
604	значение как	2	1
605	понимать как	1	1
606	ему в	1	1
607	еще раз	1	1
608	но ту	1	1
609	с историей	2	1
610	где-то между	1	1
611	о его	1	1
612	видно что	1	1
613	и таким	1	1
614	в более	1	1
615	не получает	1	1
616	исторического материализма	1	1
617	многие из	1	1
618	в следующей	1	1
619	и времени	2	1
620	не существует	6	1
621	и мелких	1	1
622	теряет свое	1	1
623	которая в	1	1
624	еще более	2	1
625	вполне понятно	1	1
626	вообще в	1	1
627	сказать несколько	1	1
628	но зато	2	1
629	др о	1	1
630	же деле	1	1
631	но вот	2	1
632	здесь есть	1	1
633	слово в	2	1
634	и эта	1	1
635	и при	2	1
636	речи и	1	1
637	форме эта	1	1
638	мы здесь	3	1
639	они имеют	1	1
640	не что	3	1
641	что под	2	1
642	из этого	2	1
643	только о	8	1
644	в свое	1	1
645	другое время	1	1
646	в виде	6	1
647	но ни	1	1
648	важно для	1	1
649	такое значение	1	1
650	ее в	1	1
651	можно назвать	1	1
652	в таком	11	1
653	во всяком	13	1
654	они не	1	1
655	ничего общего	3	1
