N	4gram	Tiupa_Narr_2	Narrotol
75	совмещены и у нас	1	1
76	в той мере в	2	1
77	не позволяющий мотивике смерти	1	1
78	тьмы и света например	1	1
79	ему в столь же	1	1
80	пережил их одиннадцать душ	1	1
81	матерью и племянницей последняя	1	1
82	нагромождения или нарастания которое	1	1
83	реализма толстого или достоевского	1	1
84	потом наступила и долго-долго	1	1
85	лишено самостоятельной значимости волнующая	1	1
86	явившись актантной инстанцией первого	1	1
87	например о страхе какой	1	1
88	запуганные просители которые бухали	1	1
89	мотивировать отношением к ней	1	1
90	о далеком прошлом о	1	1
91	человеческой мысли о детях	1	1
92	выстраиваются как кажется без	1	1
93	между художественным и религиозным	1	1
94	семантической границы между жизнью	1	1
95	кем-то жизни? к тому	1	1
96	жестом трагической иронии со	1	1
97	специальном сюжетологическом значении термина	1	1
98	впереди лишь новое настоящее	1	1
99	похоже было как будто	1	1
100	не происходит завершающий фрагмент	1	1
101	будущее смыкается с прошлым	1	1
102	за границей так и	1	1
103	единственный в тексте случай	1	1
104	тьма монастырский быт жалких	1	1
105	антиномией тьмы и света	1	1
106	героя без воскресения утрачивает	1	1
107	факт который имел место	1	1
108	без воскресения утрачивает свою	1	1
109	нарративной матрицы предстает очевидной	1	1
110	оппозиция как и пространственная	1	1
111	этнографии терминологией а ван	1	1
112	не вглядеться в самую	1	1
113	преображение героя мыслимо именно	1	1
114	несостоятельна предположение же о	1	1
115	границы между жизнью и	1	1
116	этой фразе их наступившее	1	1
117	начальным словам любимого им	1	1
118	смыкается с прошлым в	1	1
119	стоял над городом верх	1	1
120	ракурсы нарратора и персонажа	1	1
121	страхе какой он сам	1	1
122	отсутствует даже малейший намек	1	1
123	роли предсмертного видения героя	1	1
124	геннепа и в тэрнера	1	1
125	когда прошлое представлялось ему	1	1
126	поскольку лишена неожиданности да	1	1
127	известном смысле является рекуррентным	1	1
128	о том что центральное	1	1
129	в развитии сюжета затем	1	1
130	всю церковь и преобразившего	1	1
131	одной стороны дольняя временность	1	1
132	самую суть проблемной ситуации	1	1
133	мысли о детях о	1	1
134	тем самым создающего эффект	1	1
135	альтернативным ей комплексом мотивов	1	1
136	актантной инстанцией первого эпизода	1	1
137	несостоявшегося будущего несостоятельна предположение	1	1
138	формой незримого присутствия преобразившегося	1	1
139	процессами и ритуальными действиями	1	1
140	место для невольного вопроса	1	1
141	как и пространственная тоже	1	1
142	который стоял над городом	1	1
143	событие смерти оказывается всего	1	1
144	очевидной лиминальной фазой но	1	1
145	должен был его иметь	1	1
146	или нарастания которое кончается	1	1
147	артикулирующую историю героя единственно	1	1
148	верю ли я лично	1	1
149	заключительном эпизоде где о	1	1
150	лиминальной фазой но поскольку	1	1
151	более что мы были	1	1
152	особенно в новейшее время	1	1
153	инстанцией первого эпизода мать	1	1
154	в той жизни мы	1	1
155	свидетельствующая о ее принадлежности	1	1
156	и истолкована весьма превратно	1	1
157	преображения героя не происходит	1	1
158	автора способом рассказывания в	1	1
159	приезде матери знаменует следующую	1	1
160	наступает почти полное забвение	1	1
161	самым создающего эффект нанизывания	1	1
162	здесь и сейчас и	1	1
163	поскольку из обоих этих	1	1
164	настоящего к прошлому то	1	1
165	на него приходится искать	1	1
166	цели вследствие чего открывается	1	1
167	возбуждал в людях несмотря	1	1
168	контрасту с начальным единением	1	1
169	следующую фазу сюжетного партнерства	1	1
170	и приобщением к вечности	1	1
171	церкви и т.п то	1	1
172	самостоятельной значимости волнующая надежда	1	1
173	монастыря впрочем за пределами	1	1
174	для невольного вопроса а	1	1
175	длинный неимоверно длинный потом	1	1
176	во второй раз когда	1	1
177	главы художественное время архиерея	1	1
178	об ее сыне тем	1	1
179	временными метками лет дней	1	1
180	архиерею например о страхе	1	1
181	буквально принизан временными метками	1	1
182	угнетает и давит павла-петра	1	1
183	нем самом всеми кроме	1	1
184	где он неявным для	1	1
185	точки зрения оказывается для	1	1
186	и небессмысленность прожитой кем-то	1	1
187	это вынуждает задуматься о	1	1
188	которое кажется светлее праздничнее	1	1
189	было как будто он	1	1
190	зрения начальный фрагмент повествования	1	1
191	себе подобный вопрос как	1	1
192	присутствие героя в повествуемом	1	1
193	героя единственно допустимым для	1	1
194	противоположное ибо истинное его	1	1
195	круге которого движется действие	1	1
196	церкви ему казалось что	1	1
197	бы существенной ошибкой отождествить	1	1
198	значении термина поскольку лишена	1	1
199	рамках этой нарративной матрицы	1	1
200	своего рода общий знаменатель	1	1
201	с нею впервые будто	1	1
202	в этой системе координат	1	1
203	с черными монашескими фигурами	1	1
204	фокализация картин жизни пасхального	1	1
205	и с точки зрения	1	1
206	темно кругом представились ему	1	1
207	ряд не с черными	1	1
208	себя больше дьяконицей чем	1	1
209	прочитано как символ бессмертия	1	1
210	кресты на могилах эпизод	1	1
211	березы и черные тени	1	1
212	в самую ткань текста	1	1
213	в забвении вместо славы	1	1
214	на могилах эпизод поставлены	1	1
215	праздничнее и богаче чем	1	1
216	толпой молящихся он может	1	1
217	к прошлому то есть	1	1
218	уже забыл об ее	1	1
219	улыбкой стало причиной тихого	1	1
220	на него а в	1	1
221	одного и того же	1	1
222	и черные тени тянущееся	1	1
223	сами участвуем как слушатели-читатели	1	1
224	между русской жизнью и	1	1
225	о страхе какой он	1	1
226	этой нарративной матрицы предстает	1	1
227	художественным и религиозным дискурсами	1	1
228	окончательно отменяет инстанцию будущего	1	1
229	он неявным для окружающих	1	1
230	о роли предсмертного видения	1	1
231	несущественны поскольку из обоих	1	1
232	во всей его полноте	1	1
233	как сказано далее выходила	1	1
234	и в заключительном эпизоде	1	1
235	низ на другом свет	1	1
236	в речи повествователя может	1	1
237	и богаче чем было	1	1
238	настоящего времени в речи	1	1
239	что быть может на	1	1
240	финале рассказа напротив сохранение	1	1
241	же о том что	1	1
242	содержащий в себе момент	1	1
243	на том свете в	1	1
244	именно в рамках лиминальной	1	1
245	устремленного к пуанту и	1	1
246	рассмотреть промежуточные микрособытия например	1	1
247	в культуре конфигурациям к	1	1
248	день будущее смыкается с	1	1
249	находился при архиереях и	1	1
250	начала жизни по-матерински соборной	1	1
251	самого рассказывания в этом	1	1
252	атрибутом детства то есть	1	1
253	и томящим его одиночеством	1	1
254	сидел в алтаре было	1	1
255	же чувством ностальгии окончательно	1	1
256	ответ на него приходится	1	1
257	вынуждает задуматься о роли	1	1
258	тоже символически углублена антиномией	1	1
259	томящим его одиночеством после	1	1
260	принизан временными метками лет	1	1
261	как символ бессмертия матери	1	1
262	ведь ему так близко	1	1
263	тексте отсутствует даже малейший	1	1
264	этом последнем мы и	1	1
265	связывания их между собой	1	1
266	в самом деле не	1	1
267	одном полюсе тьма монастырский	1	1
268	событийной цепи формируется циклическими	1	1
269	о приезде матери знаменует	1	1
270	с белыми березами то	1	1
271	но отгороженная от героя	1	1
272	тех кто не верили	1	1
273	героя где он неявным	1	1
274	когда было не прошлым	1	1
275	от классического реализма толстого	1	1
276	на одном полюсе тьма	1	1
277	солнцем и он свободен	1	1
278	глядела на своего дядю	1	1
279	эпилоговой нулевой фазой по	1	1
280	вся залитая светом но	1	1
281	начало заключительной главы художественное	1	1
282	самом деле когда было	1	1
283	так близко все и	1	1
284	архиереях и пережил их	1	1
285	трагической иронии со стороны	1	1
286	повествователя может быть прочитано	1	1
287	нынешнее настоящее оказывается прошлым	1	1
288	сходилась начинала рассказывать говорила	1	1
289	архиерея охватившего всю церковь	1	1
290	вовсе и не умер	1	1
291	т.д на одном полюсе	1	1
292	мира в горний и	1	1
293	прошлое представлялось ему в	1	1
294	читатель вместе со всеми	1	1
295	например как только стало	1	1
296	в церкви и т.п	1	1
297	мигая глядела на своего	1	1
298	с легкой руки женетта	1	1
299	или достоевского и свидетельствующая	1	1
300	героя не происходит завершающий	1	1
301	и загранице до забвения	1	1
302	то недолжное существование какое	1	1
303	героя в повествуемом мире	1	1
304	трудно мотивировать отношением к	1	1
305	мифологическая бессобытийность циклического времени	1	1
306	он сам того не	1	1
307	забвение в таком случае	1	1
308	или луна пение птиц	1	1
309	знаменует следующую фазу сюжетного	1	1
310	преосвященного о детстве и	1	1
311	особенность отличающая прозу чехова	1	1
312	знакомимся с нею впервые	1	1
313	не только внешняя сторона	1	1
314	стороны дольняя временность мерно	1	1
315	намек на него а	1	1
316	и ритуальными действиями в	1	1
317	второй раз когда прошлое	1	1
318	недолжное существование какое угнетает	1	1
319	него приходится искать в	1	1
320	воскресным пасхальным звоном текстуально	1	1
321	нашей способности прослеживать историю	1	1
322	обед с матерью и	1	1
323	не мигая глядела на	1	1
324	остро переживаемое но ясно	1	1
325	существенно углубляется как недавним	1	1
326	читателя формой незримого присутствия	1	1
327	уже была оспорена это	1	1
328	текстовой данности финальных эпизодов	1	1
329	забвение постигает преосвященного тогда	1	1
330	составляет явную антитезу начальным	1	1
331	продуктом жестом трагической иронии	1	1
332	может быть прочитано как	1	1
333	дней часов с другой	1	1
334	никогда не бывает плодотворным	1	1
335	лично в небесследность и	1	1
336	культуре конфигурациям к схематизму	1	1
337	миф с его циклической	1	1
338	и активизированной противящейся ему	1	1
339	фазой но поскольку вслед	1	1
340	намеченной цели вследствие чего	1	1
341	с такой системой координат	1	1
342	не является катастрофой в	1	1
343	истинное его устремление остро	1	1
344	стеной еще одна из	1	1
345	неожиданности да и умирание	1	1
346	затруднительно если не вглядеться	1	1
347	преобразившего ритуал всенощной в	1	1
348	инварианта белые березы и	1	1
349	в церкви ему казалось	1	1
350	очерчивания эпизодов и связывания	1	1
351	и сейчас и ответ	1	1
352	символики это живет теперь	1	1
353	болеющего архиерея не является	1	1
354	качестве таковых рассмотреть промежуточные	1	1
355	будущее время в этой	1	1
356	повествовательного рисунка очерчивания эпизодов	1	1
357	горний и ничто в	1	1
358	между собой интрига может	1	1
359	есть весенними проснувшимися деревьями	1	1
360	степени стремится в другое	1	1
361	к тому же в	2	1
362	ракурсе зубчатой стеной еще	1	1
363	организовано вертикальной оппозицией низа	1	1
364	предсмертного видения героя где	1	1
365	ван геннепа и в	1	1
366	приказал долго жить даже	1	1
367	есть прошлого и с	1	1
368	неким побочным ее продуктом	1	1
369	духовное воскрешение героя становится	1	1
370	промежуточные микрособытия например обед	1	1
371	невольного вопроса а как	1	1
372	уходом из временности и	1	1
373	широкое небо залитое солнцем	1	1
374	богу известно глубинными хронотопическими	1	1
375	настоящего несостоявшегося будущего несостоятельна	1	1
376	полное забвение в таком	1	1
377	кроме матери даже поступательное	1	1
378	эпизода мать сохраняет этот	1	1
379	и небо и даже	1	1
380	исчезают однако фокализация картин	1	1
381	быть может на том	1	1
382	в ряд не с	1	1
383	детстве и загранице до	1	1
384	своего дядю преосвященного как	1	1
385	отчужденно как о некой	1	1
386	эпизод обособления текстуально манифестированный	1	1
387	самым личная память читателя	1	1
388	евангелия ныне прославися сын	1	1
389	системой координат событие смерти	1	1
390	глядела на него весело	1	1
391	настоящее оказывается прошлым наконец	1	1
392	кроме самого умирающего далее	1	1
393	дядю преосвященного как бы	1	1
394	ушло куда-то очень-очень далеко	1	1
395	звеном интриги? или неким	1	1
396	горизонтальные отношения между русской	1	1
397	так и томящим его	1	1
398	жизнью и заграницей здесь	1	1
399	может на том свете	1	1
400	стороны повествователя? как это	1	1
401	одиночеством после возвращения сообщение	1	1
402	видеть в этой фразе	1	1
403	в погребении в тексте	1	1
404	в явной рассогласованности глагольных	1	1
405	в людях несмотря на	1	1
406	и у нас нет	2	1
407	уездного городишки сохраняется совершенно	1	1
408	колоколов пасхальный радостный звон	1	1
409	многочисленных манифестаций этого противостояния	1	1
410	тому же в аспекте	1	1
411	стало темно кругом представились	1	1
412	света например как только	1	1
413	плодотворным ни для первого	1	1
414	же в качестве таковых	1	1
415	заключительной главы художественное время	1	1
416	не сразу а длится	1	1
417	весенний и пасхально-литургический колорит	1	1
418	фаза в развитии сюжета	1	1
419	первого эпизода мать сохраняет	1	1
420	забвении вместо славы забвение	1	1
421	кумулятивной интриги чеховскому рассказу	1	1
422	рекуррентным движением вспять к	1	1
423	той мере в какой	2	1
424	что мы были извещены	1	1
425	конструкцией а лиминальный евангельский	1	1
426	читателя в самую суть	1	1
427	себе самом верю ли	1	1
428	постигает преосвященного тогда как	1	1
429	героя с толпой молящихся	1	1
430	воспоминаний преосвященного о детстве	1	1
431	было не прошлым а	1	1
432	которому нынешнее настоящее оказывается	1	1
433	далеком прошлом о нашей	1	1
434	несогласованность между настоящим временем	1	1
435	ноги низ на другом	1	1
436	прошлым наконец в пасхальный	1	1
437	странность состоит в явной	1	1
438	образом достигает фазы преображения	1	1
439	решающим звеном интриги? или	1	1
440	вследствие чего открывается во	1	1
441	верили несогласованность между настоящим	1	1
442	матери даже поступательное движение	1	1
443	ткань текста дискурсивно артикулирующую	1	1
444	речи повествователя может быть	1	1
445	от всего предшествующего строя	1	1
446	всеми кроме матери даже	1	1
447	бывает плодотворным ни для	1	1
448	и в то же	1	1
449	ритуал всенощной в подлинное	1	1
450	временности и приобщением к	1	1
451	себя мир в совокупном	1	1
452	вспоминал это сообщение составляет	1	1
453	с таким же чувством	1	1
454	будущего несостоятельна предположение же	1	1
455	пространственная тоже символически углублена	1	1
456	событии текста так и	1	1
457	небо и даже луна	1	1
458	на будущее оказывается атрибутом	1	1
459	рассказанном событии текста так	1	1
460	смерти не в погребении	1	1
461	восприятие умирания героя окружающими	1	1
462	себе момент единения личности	1	1
463	необходимого роста напряженности устремленного	1	1
464	они лишены необходимого роста	1	1
465	углубляется как недавним пребыванием	1	1
466	еще одной эпилоговой нулевой	1	1
467	живет теперь как сказано	1	1
468	детях о внуках поскольку	1	1
469	выходила сходилась начинала рассказывать	1	1
470	смерть героя без воскресения	1	1
471	бездонного неба одна из	1	1
472	не миф с его	1	1
473	и т.п то они	1	1
474	рассказ буквально принизан временными	1	1
475	память читателя оказывается противопоставленной	1	1
476	из дольнего мира в	1	1
477	другой безлюдные вверху высокая	1	1
478	полюсе тьма монастырский быт	1	1
479	возобладать над альтернативным ей	1	1
480	является ли это видение	1	1
481	но стоит читателю задать	1	1
482	кольцо вероятной вечности было	1	1
483	совершенно неотличимой от всего	1	1
484	с точки зрения настоящего	1	1
485	ведома не только внешняя	1	1
486	томительность ожидания смерти трудно	1	1
487	небессмысленность прожитой кем-то жизни?	1	1
488	белыми березами то есть	1	1
489	дольняя временность мерно длящегося	1	1
490	обособления текстуально манифестированный отъездом	1	1
491	и в будущем эта	1	1
492	темные улицы одна за	1	1
493	видения героя где он	1	1
494	о нем самом всеми	1	1
495	цепи формируется циклическими процессами	1	1
496	модификаций общего инварианта белые	1	1
497	сам того не желая	1	1
498	от тех кто не	1	1
499	персонажа были совмещены и	1	1
500	ибо истинное его устремление	1	1
501	бытия в универсуме с	1	1
502	начальный фрагмент повествования образует	1	1
503	эта фаза существенно углубляется	1	1
504	верх горизонтальные отношения между	1	1
505	оказывается всего лишь уходом	1	1
506	вверх ведь ему так	1	1
507	словно мы знакомимся с	1	1
508	и прошедшим оставляет место	1	1
509	вверху высокая колокольня вся	1	1
510	на том свете архиерей	1	1
511	чехова от классического реализма	1	1
512	другая странность состоит в	1	1
513	павлушей в церкви ему	1	1
514	впрочем за пределами изображенного	1	1
515	место хотя не должен	1	1
516	залитая светом но отгороженная	1	1
517	настоящее по отношению к	1	1
518	действиями в данном случае	1	1
519	неявным для окружающих образом	1	1
520	того не желая возбуждал	1	1
521	если не вглядеться в	1	1
522	с другой горняя вечность	1	1
523	так и в коммуникативном	1	1
524	старуха которая живет теперь	1	1
525	себя с одной стороны	1	1
526	окружающих образом достигает фазы	1	1
527	тимофеевне говорится вдруг отчужденно	1	1
528	хотя оно и не	1	1
529	жизни на том свете	1	1
530	или кого-либо еще кроме	1	1
531	неотличимой от всего предшествующего	1	1
532	вспять к первособытию христианской	1	1
533	отношением к ней матери	1	1
534	что это за человек	1	1
535	подобный вопрос как теперь	1	1
536	свой тихий скромный нрав	1	1
537	сознанием петра вновь становящегося	1	1
538	виду весенний и пасхально-литургический	1	1
539	другое противоположное ибо истинное	1	1
540	внизу темные улицы одна	1	1
541	задать себе подобный вопрос	1	1
542	отгороженная от героя в	1	1
543	будем вспоминать о далеком	1	1
544	такому пониманию хотя оно	1	1
545	интрига может быть воспринята	1	1
546	и ей не все	1	1
547	погребении в тексте отсутствует	1	1
548	служба в церкви и	1	1
549	героя в рамках этой	1	1
550	у чехова усмотреть смыслосообразную	1	1
551	сохраняется совершенно неотличимой от	1	1
552	даже малейший намек на	1	1
553	оппозицией низа и верха	1	1
554	упорядочено возвратным отношением настоящего	1	1
555	пересечение семантической границы между	1	1
556	теперь как сказано далее	1	1
557	но ясно не осознаваемое	1	1
558	последняя служба в церкви	1	1
559	он может квалифицироваться как	1	1
560	с начальным единением наступает	1	1
561	же обстоит дело теперь?	1	1
562	ли я лично в	1	1
563	для кумулятивной интриги чеховскому	1	1
564	высокая колокольня вся залитая	1	1
565	день был длинный неимоверно	1	1
566	тем самым личная память	1	1
567	о внуках поскольку читатель	1	1
568	что было ушло куда-то	1	1
569	одна за другой безлюдные	1	1
570	первого ни для второго	1	1
571	в самую суть проблемной	1	1
572	по-матерински соборной человеческой мысли	1	1
573	из модификаций общего инварианта	1	1
574	его циклической конструкцией а	1	1
575	наступила и долго-долго проходила	1	1
576	всего лишь уходом из	1	1
577	свою жизнь находился при	1	1
578	формируется циклическими процессами и	1	1
579	сюжета затем следует краткий	1	1
580	с посмертным воскресным пасхальным	1	1
581	имел место хотя не	1	1
582	о преосвященном петре уже	1	1
583	какой он сам того	1	1
584	отношения между русской жизнью	1	1
585	бы желая разгадать что	1	1
586	классического реализма толстого или	1	1
587	фон событийной цепи формируется	1	1
588	нарративной дискурсии в этом	1	1
589	одному богу известно глубинными	1	1
590	чего открывается во всей	1	1
591	эпизодов и связывания их	1	1
592	к пуанту и тем	1	1
593	каменных плит и бездонного	1	1
594	собой интрига может быть	1	1
595	в кольцо вероятной вечности	1	1
596	стало причиной тихого плача	1	1
597	равной степени стремится в	1	1
598	церковь и преобразившего ритуал	1	1
599	вчитаемся день был длинный	1	1
600	к архиерею например о	1	1
601	и тем самым создающего	1	1
602	вместе со всеми уже	1	1
603	пасхальный день будущее смыкается	1	1
604	дискурсами что никогда не	1	1
605	символ бессмертия матери материнского	1	1
606	улицы одна за другой	1	1
607	не в погребении в	1	1
608	и во второй раз	1	1
609	свою лиминальную событийность и	1	1
610	таком случае смерть героя	1	1
611	краткий эпизод обособления текстуально	1	1
612	такой системой координат событие	1	1
613	самом верю ли я	1	1
614	оставляет место для невольного	1	1
615	не только в забвении	1	1
616	героя окружающими ничего не	1	1
617	и пережил их одиннадцать	1	1
618	т.п то они лишены	1	1
619	с точкой зрения нарратора	1	1
620	на свой тихий скромный	1	1
621	рассказу явно недостает количества	1	1
622	смыслосообразную событийность излагаемых повествователем	1	1
623	или неким побочным ее	1	1
624	городом верх горизонтальные отношения	1	1
625	той жизни мы будем	1	1
626	звеньев если же в	1	1
627	проходила ночь эту томительность	1	1
628	явного преображения героя не	1	1
629	красивый звон дорогих колоколов	1	1
630	в таком случае смерть	1	1
631	крайне затруднительно если не	1	1
632	и заграницей здесь ценностно	1	1
633	и когда он размышлял	1	1
634	предположение же о том	1	1
635	системе координат практически лишено	1	1
636	теперь? но стоит читателю	1	1
637	сисой всю свою жизнь	1	1
638	вечности было весело все	1	1
639	как только стало темно	1	1
640	внутри себя мир в	1	1
641	детства то есть прошлого	1	1
642	мотивирована сознанием петра вновь	1	1
643	и уподобляется кумулятивной катастрофе	1	1
644	и умирание наступает не	1	1
645	прозу чехова от классического	1	1
646	таким же чувством ностальгии	1	1
647	мы имеем дело с	2	1
648	любимого им первого евангелия	1	1
649	рассогласованности глагольных времен старуха	1	1
650	схематизму действие может быть	1	1
651	ее сыне тем самым	1	1
652	эпизоде где о преосвященном	1	1
653	за другой безлюдные вверху	1	1
654	поскольку вслед за нею	1	1
655	прошлым а настоящим и	1	1
656	этой старухи специально оговаривается	1	1
657	которому ведома не только	1	1
658	настоящим временем и прошедшим	1	1
659	он свободен теперь как	1	1
660	архиерея упорядочено возвратным отношением	1	1
661	не все верили несогласованность	1	1
662	символическим содержанием самого коммуникативного	1	1
663	плача архиерея охватившего всю	1	1
664	самом всеми кроме матери	1	1
665	о детстве и загранице	1	1
666	и т.д на одном	1	1
667	интриги? или неким побочным	1	1
668	просители которые бухали ему	1	1
669	благовеста или глухого уездного	1	1
670	чувствовала себя больше дьяконицей	1	1
671	внимание на некоторые коммуникативно	1	1
672	радостный звон который стоял	1	1
673	лишены необходимого роста напряженности	1	1
674	с толпой молящихся он	1	1
675	мать сохраняет этот статус	1	1
676	монастырский быт жалких дешевых	1	1
677	быть прочитано как символ	1	1
678	то в финале рассказа	1	1
679	повествователем фактов крайне затруднительно	1	1
680	катя не мигая глядела	1	1
681	малейший намек на него	1	1
682	это видение решающим звеном	1	1
683	пасхального благовеста или глухого	1	1
684	самого коммуникативного события рассказывания	1	1
685	тихого плача архиерея охватившего	1	1
686	мир в совокупном круге	1	1
687	алтаре было тут темно	1	1
688	почти полное забвение в	1	1
689	невольно явившись актантной инстанцией	1	1
690	старухи специально оговаривается словно	1	1
691	сюжетологическом значении термина поскольку	1	1
692	недавним пребыванием архиерея за	1	1
693	никакого явного преображения героя	1	1
694	грань между художественным и	1	1
695	вдруг размежевание тем более	1	1
696	с этой точки зрения	1	1
697	становящегося павлушей в церкви	1	1
698	рассказывания в отвлечении от	1	1
699	повествователем о неадекватности отношения	1	1
700	него весело с доброй	1	1
701	и в коммуникативном событии	1	1
702	символически углублена антиномией тьмы	1	1
703	петре уже никто не	1	1
704	прошлого и с точки	1	1
705	сыне тем самым личная	1	1
706	о жизни на том	1	1
707	нас нет достаточных оснований	1	1
708	оговаривается словно мы знакомимся	1	1
709	мы были извещены повествователем	1	1
710	неадекватности отношения окружающих к	1	1
711	герой вовсе и не	1	1
712	все верили несогласованность между	1	1
713	вслед за нею никакого	1	1
714	наступившее вдруг размежевание тем	1	1
715	неклассической нарративике хх столетия	1	1
716	эпизод поставлены в ряд	1	1
717	когда он размышлял о	1	1
718	отличающая прозу чехова от	1	1
719	том что центральное событие	1	1
720	точки зрения начальный фрагмент	1	1
721	в себе самом верю	1	1
722	квалифицироваться как нулевая фаза	1	1
723	на него весело с	1	1
724	как теперь начинает означать	1	1
725	жизнь находился при архиереях	1	1
726	верха каменных плит и	1	1
727	наконец в пасхальный день	1	1
728	мы знакомимся с нею	1	1
729	не желая возбуждал в	1	1
730	выглядит еще одной эпилоговой	1	1
731	картин жизни пасхального благовеста	1	1
732	мы и сами участвуем	1	1
733	как уже говорилось выше	1	1
734	матери или кого-либо еще	1	1
735	дьяконицей чем матерью а	1	1
736	достаточных оснований видеть в	1	1
737	в равной степени стремится	1	1
738	белые березы и черные	1	1
739	необходимо должна обратиться к	1	1
740	со всеми уже забыл	1	1
741	отношения окружающих к архиерею	1	1
742	обстоит дело теперь? но	1	1
743	преосвященного как бы желая	1	1
744	в качестве таковых рассмотреть	1	1
745	том свете в той	1	1
746	будущем эта мифологическая бессобытийность	1	1
747	и верха каменных плит	1	1
748	если же в качестве	1	1
749	на самом деле когда	1	1
750	их наступившее вдруг размежевание	1	1
751	материнство этой старухи специально	1	1
752	которая живет теперь как	1	1
753	глухого уездного городишки сохраняется	1	1
754	пространства делает очевидным что	1	1
755	переживаемого здесь и сейчас	1	1
756	происходит завершающий фрагмент текста	1	1
757	размышлял о жизни на	1	1
758	с доброй радостной улыбкой	1	1
759	зрения нарратора которому ведома	1	1
760	личности героя с толпой	1	1
761	часов с другой горняя	1	1
762	веселый красивый звон дорогих	1	1
763	именно как вознесение из	1	1
764	несмотря на свой тихий	1	1
765	умирающего и воскресающего бога	1	1
766	начинала рассказывать говорила и	1	1
767	цельный внутри себя мир	1	1
768	для первого ни для	1	1
769	совокупном круге которого движется	1	1
770	бы грань между художественным	1	1
771	напряженности устремленного к пуанту	1	1
772	кажется без опоры на	1	1
773	в этнографии терминологией а	1	1
774	соборной человеческой мысли о	1	1
775	видение решающим звеном интриги?	1	1
776	точки зрения настоящего несостоявшегося	1	1
777	состоит в напряжении событийного	1	1
778	ней матери или кого-либо	1	1
779	и бездонного неба одна	1	1
780	количества звеньев если же	1	1
781	для окружающих образом достигает	1	1
782	кумулятивной катастрофе однако кумулятивность	1	1
783	события смерти не в	1	1
784	даже белые кресты на	1	1
785	небесследность и небессмысленность прожитой	1	1
786	в известном смысле является	1	1
787	могилах эпизод поставлены в	1	1
788	это еще раз подтверждает	1	1
789	а с белыми березами	1	1
790	вечность бытия в универсуме	1	1
791	христианской культуры распятию и	1	1
792	дело теперь? но стоит	1	1
793	событийность излагаемых повествователем фактов	1	1
794	вглядеться в самую ткань	1	1
795	нарратора которому ведома не	1	1
796	петра вновь становящегося павлушей	1	1
797	побочным ее продуктом жестом	1	1
798	зрения повествователя то в	1	1
799	циклической конструкцией а лиминальный	1	1
800	художественного пространства делает очевидным	1	1
801	как бы желая разгадать	1	1
802	в даме с собачкой	1	1
803	всеми уже забыл об	1	1
804	в вознесении с посмертным	1	1
805	ничто в текстовой данности	1	1
806	лиминальную событийность и уподобляется	1	1
807	временем и прошедшим оставляет	1	1
808	в горний и ничто	1	1
809	только в забвении вместо	1	1
810	только благодаря этому схематизму	1	1
811	небо залитое солнцем и	1	1
812	ей не все верили	1	1
813	неба одна из многочисленных	1	1
814	надежда на будущее оказывается	1	1
815	была оспорена это вынуждает	1	1
816	им первого евангелия ныне	1	1
817	куда-то очень-очень далеко и	1	1
818	над городом верх горизонтальные	1	1
819	быт жалких дешевых ставен	1	1
