N	2gram	Bakhtin_Pr_3	Freidism
513	в ходу	1	1
514	этом случае	2	1
515	таким же	1	1
516	и тут	2	1
517	явления это	1	1
518	социальных форм	1	1
519	он должен	2	1
520	и без	2	1
521	на собственном	1	1
522	участие в	1	1
523	еще с	1	1
524	слова мы	2	1
525	понятно что	2	1
526	нему и	5	1
527	на первой	1	1
528	мы закончим	1	1
529	из области	1	1
530	в одном	5	1
531	которые в	2	1
532	друг другу	4	1
533	по крайней	3	1
534	и эти	1	1
535	однако в	2	1
536	представляется ему	1	1
537	любовь к	1	1
538	заставляет его	1	1
539	борется с	1	1
540	же такое	1	1
541	нас к	1	1
542	да ведь	2	1
543	раз и	3	1
544	его внутреннего	3	1
545	точно и	1	1
546	если и	2	1
547	может обойтись	1	1
548	так ли	1	1
549	и должно	2	1
550	отметить что	1	1
551	друг друга	2	1
552	это последнее	1	1
553	тогда когда	1	1
554	на два	1	1
555	первая часть	1	1
556	мы вспоминаем	1	1
557	признаться в	1	1
558	образом в	1	1
559	о них	2	1
560	все без	2	1
561	это мы	1	1
562	вопрос который	1	1
563	обратим внимание	1	1
564	его речи	1	1
565	человек как	1	1
566	в форму	1	1
567	а во	1	1
568	или как	2	1
569	это сделать	1	1
570	того в	1	1
571	к ней	2	1
572	он хочет	4	1
573	слове и	1	1
574	характерные для	1	1
575	чтобы пробиться	1	1
576	другой но	1	1
577	другой точки	1	1
578	этого необходимо	2	1
579	выдает себя	1	1
580	что на	1	1
581	ли это	2	1
582	приведенный нами	1	1
583	и со	2	1
584	сделать в	1	1
585	похожи на	1	1
586	от их	1	1
587	нет ни	2	1
588	их правда	1	1
589	его за	3	1
590	его с	4	1
591	за что	1	1
592	той или	2	1
593	по сравнению	1	1
594	отказаться от	2	1
595	велико что	1	1
596	о том	2	1
597	целом то	1	1
598	характер этого	1	1
599	и это	4	1
600	и которая	1	1
601	приходит к	1	1
602	эпохи не	1	1
603	меня в	2	1
604	но при	1	1
605	ни одно	1	1
606	ни слова	1	1
607	одного плана	1	1
608	в душу	1	1
609	мысль о	1	1
610	прямо противоположных	1	1
611	в дальнейшем	1	1
612	дано в	1	1
613	что такой	1	1
614	материала для	1	1
615	как с	1	1
616	котором мы	1	1
617	и сам	5	1
618	котором он	1	1
619	в мире	4	1
620	на нее	2	1
621	времени и	1	1
622	не с	2	1
623	ясно что	1	1
624	больше в	1	1
625	мог бы	2	1
626	на месте	1	1
627	увидим что	2	1
628	с собой	1	1
629	проявляет себя	1	1
630	бы признать	1	1
631	как ему	1	1
632	и внутренняя	1	1
633	жизнь и	2	1
634	должны признать	1	1
635	из одного	1	1
636	ничего не	4	1
637	ними и	1	1
638	желания в	1	1
639	находится в	2	1
640	все его	2	1
641	никогда и	1	1
642	на все	1	1
643	то есть	1	1
644	этих внутренних	1	1
645	это я	5	1
646	внимание на	1	1
647	после того	1	1
648	видели также	1	1
649	в пользу	1	1
650	и во	3	1
651	что ими	1	1
652	все на	1	1
653	на одном	2	1
654	что человек	1	1
655	ними в	1	1
656	позднего периода	1	1
657	в форме	2	1
658	крайней мере	3	1
659	тотчас же	4	1
660	быть даже	3	1
661	сил на	1	1
662	выше в	1	1
663	нем и	1	1
664	а его	1	1
665	все время	5	1
666	о своих	1	1
667	у которого	1	1
668	не зная	1	1
669	к которому	2	1
670	оставаясь в	1	1
671	глубине души	1	1
672	голосом его	1	1
673	но так	3	1
674	же все	1	1
675	согласиться с	1	1
676	и резкое	1	1
677	путем слияния	1	1
678	и быть	1	1
679	во всем	3	1
680	и так	5	1
681	поэтому и	1	1
682	всех его	1	1
683	в предшествующей	1	1
684	бы ни	1	1
685	содержание его	1	1
686	ведь она	1	1
687	и искусно	1	1
688	для других	3	1
689	противостоит не	1	1
690	эти черты	1	1
691	отношений к	1	1
692	же из	1	1
693	чтобы он	1	1
694	также и	1	1
695	в виде	4	1
696	не принимает	4	1
697	и других	1	1
698	уже с	2	1
699	не так	1	1
700	в корне	1	1
701	слова в	7	1
702	другую сторону	1	1
703	остановимся только	2	1
704	само собою	1	1
705	на душу	1	1
706	ему а	1	1
707	как будто	7	1
708	тем что	4	1
709	к той	1	1
710	даже и	4	1
711	о каком	1	1
712	и только	2	1
713	момент в	1	1
714	же деле	1	1
715	в другой	2	1
716	связан с	2	1
717	благодаря которому	1	1
718	или иной	2	1
719	точек зрения	2	1
720	она в	2	1
721	внутренним голосом	1	1
722	на них	5	1
723	признать все	1	1
724	вмешивается в	1	1
725	и между	1	1
726	это кажется	2	1
727	такое же	1	1
728	себе сам	1	1
729	своего собственного	3	1
730	здесь действительно	1	1
731	к человеку	1	1
732	в некоторых	1	1
733	громадное значение	2	1
734	самом же	1	1
735	и своего	3	1
736	вот в	1	1
737	и речь	2	1
738	у других	1	1
739	что находится	1	1
740	был лишь	1	1
741	человек в	2	1
742	меньше всего	1	1
743	было для	1	1
744	отнюдь не	2	1
745	в слове	5	1
746	там где	7	1
747	случаев только	1	1
748	или с	1	1
749	не дать	1	1
750	жизнь в	1	1
751	себя на	1	1
752	материалом для	2	1
753	есть борьба	1	1
754	самого его	1	1
755	все основные	1	1
756	для самого	1	1
757	в строгом	1	1
758	себе самому	18	1
759	слова поэтому	1	1
760	чтобы убить	1	1
761	требует от	1	1
762	человек совершенно	1	1
763	из которых	1	1
764	к своему	5	1
765	он приводит	1	1
766	ненависть к	3	1
767	прорывается в	1	1
768	смысле этого	2	1
769	отношения человека	2	1
770	и голос	4	1
771	правда он	2	1
772	что весь	1	1
773	и там	1	1
774	во вне	1	1
775	ко всему	1	1
776	даже с	1	1
777	только себя	2	1
778	та внутренняя	1	1
779	быть не	1	1
780	материал для	1	1
781	или хотя	1	1
782	этого слова	7	1
783	особенно к	1	1
784	благодаря этому	2	1
785	что сознание	1	1
786	бы гораздо	1	1
787	является как	1	1
788	остается в	2	1
789	под влиянием	3	1
790	его душе	1	1
791	настолько велико	1	1
792	но на	4	1
793	этот принцип	1	1
794	которая в	1	1
795	может войти	2	1
796	бы ему	1	1
797	же степени	2	1
798	и события	2	1
799	бы в	3	1
800	еще более	2	1
801	его уже	1	1
802	будто бы	2	1
803	я в	4	1
804	или не	1	1
805	пока я	1	1
806	его высшей	1	1
807	в том	3	1
808	отношении к	7	1
809	требует чтобы	1	1
810	может и	1	1
811	нет ничего	1	1
812	о своем	1	1
813	роли в	1	1
814	же мы	1	1
815	чем иным	1	1
816	из этого	1	1
817	который не	1	1
818	собою по	1	1
819	настоящей главы	1	1
820	и слов	1	1
821	а может	2	1
822	нет что	1	1
823	значение в	1	1
