N	2gram	Trubetskoy_1	FransuaR
219	по существу	6	2
220	мы сказали	3	2
221	в самые	1	2
222	не подлежит	3	2
223	хотя и	4	2
224	и другие	1	2
225	в целях	1	2
226	совершенно не	3	2
227	всех других	2	2
228	ко всему	2	2
229	вполне понятно	1	2
230	ее в	1	2
231	и эта	1	2
232	во всяком	2	2
233	все что	9	2
234	например в	1	1
235	сказали что	3	1
236	и то	4	1
237	самом деле	12	1
238	он может	1	1
239	сил и	2	1
240	силы и	1	1
241	между всеми	1	1
242	который можно	1	1
243	тем же	2	1
244	на историю	1	1
245	в котором	2	1
246	что эти	2	1
247	отдельных элементов	1	1
248	должна быть	5	1
249	говоря о	1	1
250	входящих в	2	1
251	несколько иной	1	1
252	той же	1	1
253	из всех	5	1
254	есть не	1	1
255	которую мы	1	1
256	единство и	1	1
257	время от	2	1
258	роль во	1	1
259	на эти	1	1
260	не вполне	3	1
261	почти исключительно	1	1
262	доступны только	1	1
263	воззрениях на	1	1
264	мы и	2	1
265	начала в	1	1
266	того же	9	1
267	и самого	1	1
268	произведение и	1	1
269	всю их	2	1
270	знаем что	8	1
271	это действительно	1	1
272	время в	1	1
273	в создании	1	1
274	видели что	1	1
275	мы будем	3	1
276	только тогда	2	1
277	по отношению	9	1
278	в общем	6	1
279	вступают в	2	1
280	для борьбы	1	1
281	так что	5	1
282	него только	1	1
283	правильно и	1	1
284	в центре	1	1
285	независимо от	2	1
286	как в	1	1
287	выйти из	1	1
288	и заставить	1	1
289	целую систему	1	1
290	однако не	1	1
291	перед нами	1	1
292	тех случаях	1	1
293	еще больше	3	1
294	а и	8	1
295	что по	3	1
296	и наконец	3	1
297	и продолжают	1	1
298	это просто	1	1
299	конечно не	3	1
300	от этого	1	1
301	со своей	1	1
302	в которой	5	1
303	с самого	1	1
304	это есть	4	1
305	в целом	5	1
306	бы с	1	1
307	он в	1	1
308	его следует	1	1
309	бы не	1	1
310	то я	1	1
311	еще далеко	1	1
312	нами в	1	1
313	только один	2	1
314	и те	2	1
315	не могла	1	1
316	их а	1	1
317	века к	1	1
318	весь свой	1	1
319	развиваться в	3	1
320	главным образом	1	1
321	неизбежно должны	1	1
322	оно было	1	1
323	он не	3	1
324	являются лишь	1	1
325	в силу	7	1
326	в корне	1	1
327	том чтобы	2	1
328	кажется нам	1	1
329	они нашли	1	1
330	свою силу	1	1
331	друг с	9	1
332	ко всякой	1	1
333	одной и	2	1
334	из него	2	1
335	и по	3	1
336	на этом	2	1
337	всех своих	1	1
338	его можно	1	1
339	людей и	1	1
340	времени к	1	1
341	в борьбе	1	1
342	этом последнем	1	1
343	которые уже	2	1
344	касается до	8	1
345	что все	5	1
346	распространяется на	1	1
347	в совершенно	3	1
348	и сумели	1	1
349	его в	5	1
350	входит в	1	1
351	это не	3	1
352	он есть	1	1
353	кажется что	1	1
354	которому и	1	1
355	объясняется это	1	1
356	само собою	1	1
357	быть на	1	1
358	о которых	6	1
359	она и	1	1
360	ним общее	1	1
361	разобранные нами	1	1
362	но лишь	1	1
363	с этой	3	1
364	и традиция	1	1
365	понимает в	1	1
366	некоторые из	1	1
367	сторону его	1	1
368	как сказано	4	1
369	свою книгу	1	1
370	в развитии	1	1
371	ряде других	1	1
372	для своих	1	1
373	в один	2	1
374	когда все	1	1
375	их на	1	1
376	лучше всего	1	1
377	и конец	4	1
378	но если	2	1
379	таким же	3	1
380	в такой	4	1
381	во времена	1	1
382	то для	1	1
383	мы говорили	7	1
384	представление о	3	1
385	от времени	2	1
386	оказывается что	5	1
387	свой смысл	1	1
388	не менее	7	1
389	из области	1	1
390	и той	1	1
391	эта не	1	1
392	образом и	2	1
393	не в	8	1
394	над всеми	2	1
395	уже сказали	1	1
396	том же	4	1
397	что этот	1	1
398	необходимо чтобы	1	1
399	что эта	4	1
400	освободиться от	2	1
401	она не	2	1
402	если их	1	1
403	из которых	4	1
404	стоит в	1	1
405	на современную	1	1
406	действительности от	1	1
407	все три	1	1
408	первый из	1	1
409	как о	1	1
410	тогда когда	3	1
411	дело в	1	1
412	все без	1	1
413	только не	2	1
414	имеются и	1	1
415	в разных	3	1
416	больше чем	1	1
417	именно с	1	1
418	таким путем	1	1
419	развития должен	1	1
420	я не	2	1
421	сущность его	1	1
422	потому что	9	1
423	он усматривает	1	1
424	на самой	1	1
425	культура была	1	1
426	с тем	2	1
427	однако это	2	1
428	с другом	9	1
429	не создает	1	1
430	с и	1	1
431	это по	1	1
432	не могут	4	1
433	есть только	1	1
434	этой истории	3	1
435	и сам	2	1
436	народа в	15	1
437	для развития	1	1
438	к тому	8	1
439	т.е к	1	1
440	понять что	2	1
441	они и	1	1
442	не есть	2	1
443	но из	1	1
444	бы это	1	1
445	для того	8	1
446	должен быть	1	1
447	правда не	1	1
448	некоторой степени	1	1
449	говорят на	1	1
450	особый характер	1	1
451	нам то	1	1
452	всем миром	1	1
453	как не	2	1
454	всем этим	1	1
455	нами выше	1	1
456	говорили что	1	1
457	начало и	6	1
458	здесь мы	1	1
459	поэтому мы	1	1
460	на путь	1	1
461	именно этот	1	1
462	можно только	1	1
463	культуру в	2	1
464	все остальные	1	1
465	если бы	8	1
466	для этого	7	1
467	стремление к	1	1
468	образом в	3	1
469	и начало	1	1
470	на их	1	1
471	люди с	1	1
472	и та	1	1
473	настоящее время	2	1
474	к действительности	1	1
475	еще дальше	1	1
476	эта традиция	1	1
477	в различных	1	1
478	можно встретить	2	1
479	отрицательные стороны	1	1
480	на точку	1	1
481	знает что	1	1
482	которых они	1	1
483	ее от	1	1
484	вся эта	1	1
485	продолжали существовать	1	1
486	раньше чем	1	1
487	подлежит сомнению	3	1
488	борьбе с	1	1
489	что и	7	1
490	во всей	1	1
491	тех из	1	1
492	них в	2	1
493	у одного	1	1
494	как объяснить	1	1
495	если это	2	1
496	но почти	1	1
497	конце концов	4	1
498	того что	6	1
499	наконец и	1	1
500	хотя бы	4	1
501	гораздо меньше	1	1
502	мы видим	1	1
503	культура а	1	1
504	говорили выше	5	1
505	для себя	2	1
506	ясно что	8	1
507	целом ряде	3	1
508	в народе	4	1
509	и весьма	1	1
510	еще и	1	1
511	в разные	1	1
512	поэтому и	1	1
513	чтобы после	1	1
514	они могут	2	1
515	и ее	2	1
516	все они	5	1
517	в эти	3	1
518	шло по	1	1
519	по другим	1	1
520	с нею	1	1
521	и у	4	1
522	этом что	2	1
523	борьбы с	2	1
524	себя и	2	1
525	что во	1	1
526	этого нельзя	1	1
527	в виде	4	1
528	а это	2	1
529	перечисленных нами	1	1
530	за ним	1	1
531	у народа	8	1
532	мы знаем	10	1
533	который как	1	1
534	одно из	3	1
535	искать в	1	1
536	и их	5	1
537	и культуру	2	1
538	в прошлом	1	1
539	к ним	2	1
540	до некоторой	1	1
541	половая жизнь	1	1
542	такие которые	1	1
543	из приведенных	1	1
544	только на	1	1
545	с общим	2	1
546	их нужно	1	1
547	без того	4	1
548	развития в	1	1
549	о своей	1	1
550	пришли к	1	1
551	не раньше	1	1
552	свою историю	1	1
553	к которому	1	1
554	их от	1	1
555	как же	1	1
556	на которые	1	1
557	и люди	1	1
558	разнородных элементов	1	1
559	а не	1	1
560	долгое время	1	1
561	когда она	1	1
562	на время	1	1
563	культуры мы	1	1
564	за нею	1	1
565	не похожим	1	1
566	наконец просто	1	1
567	ближе к	3	1
568	он и	1	1
569	за каждым	1	1
570	в руках	1	1
571	все более	1	1
572	вступает в	1	1
573	в частности	2	1
574	у животных	1	1
575	ко всем	3	1
576	это те	1	1
577	вопросов на	2	1
578	если она	1	1
579	в человеке	1	1
580	к своему	1	1
581	по своему	5	1
582	что за	2	1
583	чем в	3	1
584	реальные исторические	1	1
585	и там	1	1
586	есть как	1	1
587	которые по	2	1
588	культуры в	10	1
589	человек с	1	1
590	жизни во	1	1
591	их было	1	1
592	этом случае	4	1
593	над тем	1	1
594	целом есть	1	1
595	с элементами	1	1
596	оружием в	1	1
597	народа и	1	1
598	народных массах	1	1
599	и где	2	1
600	всего в	1	1
601	в более	1	1
602	и для	6	1
603	и часто	1	1
604	случаях когда	3	1
605	жизнью в	1	1
606	и от	5	1
607	его устами	1	1
608	и самому	1	1
609	а все	1	1
610	в настоящее	2	1
611	для нас	3	1
612	всего можно	1	1
613	которые будут	2	1
614	бы в	3	1
615	не более	2	1
616	еще более	1	1
617	сложились в	1	1
618	и создавать	1	1
619	и как	1	1
620	ибо в	4	1
621	времени все	1	1
622	будто бы	1	1
623	частной жизни	1	1
624	господствовать в	1	1
625	и непонятной	1	1
626	наконец третий	1	1
627	гораздо больше	3	1
628	в лучшем	1	1
629	с ними	2	1
630	с ней	1	1
631	состоит из	4	1
632	в свою	2	1
633	что такие	2	1
634	это сознание	1	1
635	имеет место	2	1
636	развития и	1	1
637	отношению к	9	1
638	эти слова	1	1
639	сильны и	1	1
640	утратили свой	1	1
641	в состояние	1	1
642	они вступают	1	1
643	к этому	5	1
644	и кажется	1	1
