N	2gram	Bakhtin_Fr_1	OGranits
189	некоторых других	1	1
190	ведь и	1	1
191	собственном смысле	1	1
192	выполняет и	1	1
193	можно было	1	1
194	особенно в	2	1
195	отсюда и	1	1
196	здесь нет	1	1
197	на материале	1	1
198	мы имеем	1	1
199	без знания	1	1
200	даже у	1	1
201	на первом	1	1
202	других представителей	1	1
203	но у	2	1
204	мы в	1	1
205	мыслью и	1	1
206	самых первых	1	1
207	и всякого	1	1
208	из одного	1	1
209	по себе	1	1
210	выходит за	4	1
211	как выражение	1	1
212	этой концепции	1	1
213	утверждает и	1	1
214	этапы развития	1	1
215	сводится к	1	1
216	этого термина	1	1
217	приближается к	1	1
218	исследования литературного	1	1
219	виде но	1	1
220	и он	2	1
221	и являются	1	1
222	рождения и	1	1
223	совершенно иных	1	1
224	еще не	6	1
225	время в	2	1
226	времени в	1	1
227	появляется и	1	1
228	жизни он	1	1
229	к нему	3	1
230	нем только	3	1
231	на самом	6	1
232	но не	2	1
233	общественного строя	1	1
234	явления но	1	1
235	придется остановиться	1	1
236	вся эта	3	1
237	и остаются	1	1
238	мы дали	1	1
239	отношение к	4	1
240	отметить что	2	1
241	нет и	2	1
242	или иное	1	1
243	в свои	1	1
244	и речи	1	1
245	средств и	1	1
246	на то	1	1
247	уже первая	1	1
248	его эстетической	1	1
249	не зная	1	1
250	в своем	8	1
251	то или	1	1
252	по своей	3	1
253	что касается	1	1
254	один из	1	1
255	моменты в	1	1
256	явления как	2	1
257	и как	1	1
258	и превращается	1	1
259	его к	2	1
260	одной из	1	1
261	этот вопрос	2	1
262	что он	3	1
263	роль играет	1	1
264	есть его	1	1
265	что слово	1	1
266	который в	1	1
267	в значительной	6	1
268	всем разнообразии	1	1
269	в целое	1	1
270	чуть ли	1	1
271	в литературоведении	1	1
272	по которым	1	1
273	роста и	2	1
274	так в	1	1
275	момент как	1	1
276	в этой	4	1
277	в последнее	1	1
278	для всех	1	1
279	с их	5	1
280	остановиться на	1	1
281	в дальнейшем	8	1
282	конечно не	1	1
283	литературы в	2	1
284	и у	6	1
285	жизнь как	1	1
286	только на	2	1
287	себя и	1	1
288	и если	1	1
289	и чисто	2	1
290	чужого языка	1	1
291	не из	1	1
292	наш анализ	1	1
293	этого процесса	1	1
294	или даже	2	1
295	и других	3	1
296	же объясняется	1	1
297	его и	1	1
298	превращаются в	1	1
299	всем своем	1	1
300	одно из	6	1
301	неизменная и	1	1
302	в узком	4	1
303	наиболее чистым	1	1
304	в конце	1	1
305	чрезвычайно резко	1	1
306	что без	1	1
307	сильнее и	1	1
308	из него	1	1
309	еще одну	1	1
310	отличие от	5	1
311	на этом	1	1
312	людей и	1	1
313	или иных	1	1
314	входящих в	1	1
315	ее на	1	1
316	это конечно	1	1
317	даже и	3	1
318	для того	1	1
319	на всю	4	1
320	в особенности	2	1
321	в совершенно	1	1
322	в чисто	2	1
323	и отчетливое	1	1
324	чистым и	1	1
325	особенности в	1	1
326	бы быть	2	1
327	на все	2	1
328	и здесь	3	1
329	его в	7	1
330	как к	1	1
331	к которому	1	1
332	свести к	1	1
333	и дает	1	1
334	ведь в	1	1
335	лежит в	1	1
336	в живом	1	1
337	что мы	2	1
338	только к	1	1
339	отнесена к	1	1
340	этом мы	1	1
341	и во-вторых	1	1
342	нужно сказать	4	1
343	о которых	1	1
344	не было	1	1
345	она и	1	1
346	а на	1	1
347	которые не	1	1
348	далеко не	3	1
349	у других	2	1
350	и самый	2	1
351	которые с	1	1
352	необходимость в	1	1
353	переходим к	1	1
354	он и	3	1
355	с миром	3	1
356	него не	1	1
357	менее всего	3	1
358	однако было	1	1
359	такой же	1	1
360	ясное и	1	1
361	здесь она	1	1
362	момента в	1	1
363	и некоторых	1	1
364	но при	2	1
365	которую он	1	1
366	связь с	5	1
367	и особенно	2	1
368	к истории	1	1
369	но там	1	1
370	как это	1	1
371	здесь уже	1	1
372	перейти в	1	1
373	представление о	1	1
374	через тело	1	1
375	в отличие	4	1
376	в которых	1	1
377	мысли и	4	1
378	и глубоко	2	1
379	других речевых	1	1
380	предисловии к	1	1
381	он говорит	1	1
382	на три	1	1
383	отчетливее всего	1	1
384	к этому	1	1
385	человеческого тела	2	1
386	полно и	2	1
387	всю сложность	1	1
388	должно было	1	1
389	где она	1	1
390	и вот	2	1
391	времени не	1	1
392	в эпоху	9	1
393	такие явления	1	1
394	и более	1	1
395	их в	2	1
396	в ряду	3	1
397	для понимания	1	1
398	ее мы	1	1
399	и ценностных	1	1
400	где нет	1	1
401	новым материалом	1	1
402	это особенно	1	1
403	что такое	1	1
404	в контексте	1	1
405	между людьми	5	1
406	в условиях	13	1
407	до конца	2	1
408	вплоть до	1	1
409	но это	3	1
410	слово для	1	1
411	в начале	1	1
412	строя и	2	1
413	закономерностью и	1	1
414	истории и	2	1
415	одну особенность	1	1
416	в то	1	1
417	мысли в	1	1
418	одна из	1	1
419	в науке	1	1
420	тех или	1	1
421	вопрос в	1	1
422	форме в	1	1
423	связанная с	2	1
424	того чтобы	1	1
425	уже на	1	1
426	в самых	1	1
427	и чем	1	1
428	при таком	2	1
429	и принял	1	1
430	формы и	7	1
431	в разных	1	1
432	связанный с	3	1
433	или в	2	1
434	узком смысле	2	1
435	в самой	3	1
436	же время	1	1
437	нам придется	2	1
438	в основе	8	1
439	находит свое	1	1
440	важное значение	1	1
441	от него	2	1
442	таком подходе	2	1
443	творчества но	1	1
444	потому что	5	1
445	связи с	4	1
446	в современных	2	1
447	же слова	1	1
448	всех исторических	1	1
449	носителем и	1	1
450	эти три	1	1
451	до того	1	1
452	и стилистические	1	1
453	в системе	3	1
454	этом отношении	3	1
455	не вполне	2	1
456	об этом	1	1
457	этот не	1	1
458	понимания и	3	1
459	не знает	6	1
460	есть она	1	1
461	сказать что	6	1
462	ведь именно	1	1
463	речи и	2	1
464	которую не	1	1
465	он называет	2	1
466	речи здесь	1	1
467	все то	1	1
468	мы здесь	2	1
469	и именно	2	1
470	не входит	2	1
471	типа и	1	1
472	и часто	2	1
473	с вещами	1	1
474	ли не	1	1
475	рождается и	1	1
476	с его	5	1
477	эстетических норм	1	1
478	его понимании	1	1
479	следовательно не	1	1
480	в данную	1	1
481	например в	2	1
482	что при	1	1
483	им и	1	1
484	они не	1	1
