N	2gram	Trubetskoy_1	Psycholo
123	то это	1	4
124	в виду	2	4
125	в ней	3	4
126	друг к	2	4
127	вызывает в	1	4
128	и к	5	4
129	мы говорили	7	4
130	и заключается	1	4
131	к другу	2	4
132	есть не	1	4
133	в них	2	4
134	с такой	1	4
135	в своей	1	4
136	что эта	4	4
137	из которых	4	4
138	заключает в	2	4
139	у нас	3	4
140	по сравнению	5	4
141	мысль о	1	4
142	этому поводу	1	4
143	в его	5	4
144	на одном	2	4
145	только что	3	4
146	этот вопрос	2	4
147	только на	1	4
148	в конце	4	4
149	от того	3	4
150	прежде всего	3	4
151	которых мы	3	4
152	в частности	2	4
153	тот факт	4	4
154	сравнению с	5	4
155	в результате	9	4
156	от него	3	4
157	и все	7	4
158	а в	3	4
159	не есть	2	4
160	тем же	2	3
161	смысл этого	1	3
162	в их	4	3
163	по его	2	3
164	той же	1	3
165	смотреть на	1	3
166	мы не	1	3
167	в учении	1	3
168	из того	4	3
169	и на	6	3
170	как в	1	3
171	и наконец	3	3
172	для ее	1	3
173	в которой	5	3
174	чем больше	4	3
175	из этих	8	3
176	на его	1	3
177	он не	3	3
178	состоит в	1	3
179	в силу	7	3
180	что ни	1	3
181	одно и	1	3
182	можно было	1	3
183	в другом	2	3
184	это не	3	3
185	и уже	2	3
186	в этих	3	3
187	вопрос о	3	3
188	вовсе не	2	3
189	самого начала	1	3
190	одна из	2	3
191	иметь в	1	3
192	с другом	9	3
193	не могут	4	3
194	что при	6	3
195	данном случае	3	3
196	с самого	1	3
197	так в	1	3
198	идет речь	8	3
199	котором мы	1	3
200	что у	2	3
201	так и	10	3
202	именно потому	2	3
203	в состав	1	3
204	и поэтому	2	3
205	образом мы	1	3
206	что и	7	3
207	и только	2	3
208	видим что	1	3
209	тот же	3	3
210	так что	5	3
211	для него	2	3
212	в состоянии	4	3
213	у него	5	3
214	что чувство	1	3
215	из двух	2	3
216	что на	1	3
217	со стороны	1	3
218	эти две	1	3
219	и между	1	3
220	чем у	8	3
221	была бы	1	3
222	когда она	1	3
223	в данном	3	3
224	это есть	4	3
225	друг с	9	3
226	как из	1	3
227	лучшем случае	1	3
228	при таком	2	3
229	для нас	3	3
230	целый ряд	4	3
231	мы должны	4	3
232	хотя бы	4	3
233	обстоит дело	1	3
234	этим он	1	3
235	в свою	2	3
236	в лучшем	1	3
237	в психологии	3	3
238	и сейчас	4	3
239	имеет место	2	3
240	и другие	1	3
241	к этому	5	3
242	в таком	4	3
243	от этой	1	2
244	ту же	2	2
245	же как	3	2
246	того же	9	2
247	это и	1	2
248	что когда	1	2
249	из самых	1	2
250	и до	3	2
251	что эти	2	2
252	должна быть	5	2
253	а как	1	2
254	если я	1	2
255	что между	1	2
256	которую мы	1	2
257	время как	1	2
258	между собой	4	2
259	иное как	1	2
260	это действительно	1	2
261	с его	1	2
262	во всех	10	2
263	различия между	3	2
264	на самом	7	2
265	совсем не	1	2
266	по отношению	9	2
267	очевидно что	3	2
268	себе и	1	2
269	отличие от	3	2
270	друг от	6	2
271	и нам	1	2
272	в центре	1	2
273	от друга	6	2
274	с этим	11	2
275	перед нами	1	2
276	что по	3	2
277	и хотя	1	2
278	ни один	3	2
279	он в	1	2
280	все эти	19	2
281	в нашем	3	2
282	вопроса о	1	2
283	еще один	1	2
284	противоречие с	1	2
285	в нашей	1	2
286	образом и	2	2
287	и вот	1	2
288	том чтобы	2	2
289	одной и	2	2
290	что от	1	2
291	действительно так	1	2
292	и следовательно	1	2
293	но все	5	2
294	в каждом	1	2
295	а затем	2	2
296	же не	3	2
297	и с	5	2
298	в глазах	2	2
299	из них	5	2
300	о которых	6	2
301	чем в	3	2
302	должно быть	4	2
303	и того	3	2
304	одного и	3	2
305	на первый	2	2
306	бы на	1	2
307	и при	6	2
308	этого необходимо	1	2
309	как все	1	2
310	это делает	1	2
311	в котором	2	2
312	с точки	8	2
313	его мнению	1	2
314	в которых	2	2
315	и той	1	2
316	том и	2	2
317	в отношении	1	2
318	с которой	1	2
319	деле это	1	2
320	и другое	1	2
321	в то	6	2
322	дело в	1	2
323	того как	1	2
324	что их	3	2
325	к этим	1	2
326	и так	2	2
327	во всем	3	2
328	со своим	1	2
329	все то	2	2
330	есть только	1	2
331	отличается от	6	2
332	если же	3	2
333	должен быть	1	2
334	знаем что	8	2
335	в себя	2	2
336	приводит к	1	2
337	на том	2	2
338	мы только	1	2
339	принять во	2	2
340	и другими	1	2
341	и даже	1	2
342	ничего не	1	2
343	или иной	1	2
344	находится в	1	2
345	строго говоря	1	2
346	и та	1	2
347	но мы	1	2
348	тем мы	1	2
349	связь между	1	2
350	это может	2	2
351	остается при	1	2
352	замечает что	1	2
353	тех пор	2	2
354	быть и	5	2
355	в большей	1	2
356	говорили выше	5	2
357	образом все	1	2
358	в качестве	1	2
359	связи с	4	2
360	речь в	1	2
361	мы знаем	10	2
362	представить себе	2	2
363	мы находим	1	2
364	это по	1	2
365	нет в	2	2
366	даже и	1	2
367	что тот	1	2
368	себя и	2	2
369	естественно что	1	2
370	деле если	1	2
371	на которых	1	2
372	и эта	1	2
373	до конца	1	2
374	или с	1	2
375	именно поэтому	1	2
376	в течение	4	2
377	эту мысль	1	2
378	по существу	6	2
379	с этой	3	2
380	этом случае	4	2
381	все это	11	2
382	и таким	1	2
383	что касается	6	2
384	конце концов	4	2
385	давно уже	2	2
386	до тех	2	2
387	между ними	2	2
388	не знает	2	2
389	из этого	6	2
390	но еще	1	2
391	нас не	1	2
392	гораздо более	2	2
393	смысле слова	1	1
394	чувства при	1	1
395	одним из	4	1
396	например в	1	1
397	есть психология	1	1
398	в такой	4	1
399	все остальное	1	1
400	он может	1	1
401	шаг за	1	1
402	силы и	1	1
403	время вызывает	1	1
404	том именно	1	1
405	который можно	1	1
406	от самого	1	1
407	только эти	1	1
408	из его	1	1
409	этому вопросу	1	1
410	все те	1	1
411	из всех	5	1
412	нашу мысль	1	1
413	на место	1	1
414	из своих	1	1
415	правильности этого	1	1
416	что многие	2	1
417	почти все	2	1
418	чрезвычайно слабо	1	1
419	в каждый	6	1
420	благодаря тому	1	1
421	мы и	2	1
422	разобраться в	2	1
423	указали выше	1	1
424	начала в	1	1
425	с большим	1	1
426	и говорить	3	1
427	большей частью	1	1
428	своем целом	2	1
429	что составляет	1	1
430	столь же	5	1
431	которые однако	1	1
432	основано на	5	1
433	видели что	1	1
434	мы будем	3	1
435	но как	2	1
436	а только	1	1
437	к которой	3	1
438	если в	1	1
439	с психологической	1	1
440	вступают в	2	1
441	отношение к	4	1
442	отличаются от	1	1
443	к сожалению	1	1
444	которые не	3	1
445	некоторое сходство	1	1
446	мы дадим	1	1
447	общего с	2	1
448	данный момент	4	1
449	сущность которого	1	1
450	средством к	1	1
451	еще и	1	1
452	и где	2	1
453	нас с	1	1
454	хотя и	4	1
455	как всякая	1	1
456	ему что	1	1
457	более или	7	1
458	этой цели	1	1
459	от этого	1	1
460	и отчасти	1	1
461	психологии и	1	1
462	себе как	1	1
463	та же	3	1
464	отказывается от	1	1
465	самой природе	1	1
466	бы с	1	1
467	уже указали	1	1
468	еще далеко	1	1
469	не сделал	1	1
470	что так	1	1
471	ни одна	1	1
472	то обстоятельство	1	1
473	нами в	1	1
474	тому же	6	1
475	во многих	1	1
476	этот процесс	2	1
477	больше всего	1	1
478	задний план	1	1
479	главным образом	1	1
480	всех остальных	2	1
481	но именно	1	1
482	образом для	1	1
483	о которой	2	1
484	и вообще	3	1
485	состоит именно	1	1
486	не являются	1	1
487	близким к	1	1
488	не к	1	1
489	привести в	1	1
490	а всегда	1	1
491	характер в	1	1
492	по своему	5	1
493	на земле	3	1
494	свою силу	1	1
495	но вместе	1	1
496	ко всякой	1	1
497	и убеждения	1	1
498	эта же	1	1
499	от нее	2	1
500	в одну	4	1
501	с в	3	1
502	и может	3	1
503	они должны	3	1
504	различие между	1	1
505	том случае	4	1
506	из самой	1	1
507	на этой	2	1
508	для своей	1	1
509	выпадает на	1	1
510	бы нам	1	1
511	окажется что	1	1
512	сейчас в	1	1
513	он есть	1	1
514	выше на	1	1
515	в жизни	3	1
516	все черты	1	1
517	раз когда	1	1
518	это оказывается	1	1
519	этого слова	2	1
520	у самых	1	1
521	далеко не	5	1
522	которой он	1	1
523	во взаимной	1	1
524	собою и	1	1
525	за ним	1	1
526	не замечает	1	1
527	в один	2	1
528	какой именно	1	1
529	целого ряда	1	1
530	же я	1	1
531	и ко	1	1
532	или менее	7	1
533	в эту	2	1
534	которую он	2	1
535	мы попытаемся	1	1
536	что такое	1	1
537	благодаря этому	1	1
538	и помимо	1	1
539	бы к	1	1
540	то для	1	1
541	приложении к	1	1
542	с только	1	1
543	представление о	3	1
544	оказывается что	5	1
545	его тем	1	1
546	от себя	2	1
547	жизни с	1	1
548	признать что	3	1
549	не менее	7	1
550	точно также	1	1
551	из области	1	1
552	в корне	1	1
553	в опыте	1	1
554	выше мы	4	1
555	точку зрения	2	1
556	по крайней	1	1
557	и эти	1	1
558	на другую	1	1
559	надо сказать	1	1
560	более сложные	1	1
561	их в	2	1
562	уже сказали	1	1
563	того кто	1	1
564	необходимо чтобы	1	1
565	даже в	3	1
566	есть всегда	1	1
567	этой работы	1	1
568	в степени	3	1
569	сам он	1	1
570	стремление к	1	1
571	все три	1	1
572	она не	2	1
573	даже гораздо	1	1
574	из нас	1	1
575	для каждого	1	1
576	на котором	1	1
577	тогда когда	3	1
578	принадлежат к	1	1
579	ее с	1	1
580	на него	2	1
581	в процессе	2	1
582	пока еще	1	1
583	к такому	2	1
584	вытекает из	1	1
585	не имеет	1	1
586	в разных	3	1
587	больше чем	1	1
588	в противоречие	2	1
589	это сделать	1	1
590	очень мало	2	1
591	же после	1	1
592	к ней	1	1
593	вместо того	1	1
594	именно его	1	1
595	можно рассматривать	1	1
596	мы бы	1	1
597	которые часто	1	1
598	нам надо	1	1
599	и свою	1	1
600	только с	1	1
601	доказать что	2	1
602	каждый раз	1	1
603	в области	4	1
604	если только	1	1
605	на экономии	1	1
606	всех прочих	2	1
607	конечно только	1	1
608	к таким	2	1
609	убеждения что	1	1
610	обстоятельство что	1	1
611	и оно	1	1
612	являются не	1	1
613	образом оказывается	1	1
614	и другой	1	1
615	в других	1	1
616	должны быть	3	1
617	сходство с	2	1
618	виде как	2	1
619	русском языке	1	1
620	целом в	1	1
621	как человек	1	1
622	всегда в	1	1
623	же совершенно	1	1
624	оно может	1	1
625	разные стороны	1	1
626	элементы в	1	1
627	но по	3	1
628	с ее	2	1
629	как не	2	1
630	свою очередь	2	1
631	тех элементов	1	1
632	здесь не	1	1
633	что психика	1	1
634	рассматривать как	2	1
635	без всякого	1	1
636	что психология	1	1
637	только при	2	1
638	которые все	1	1
639	и от	5	1
640	последнее время	1	1
641	за пределами	1	1
642	указывали на	1	1
643	коренным образом	1	1
644	только то	2	1
645	на той	1	1
646	то время	2	1
647	что оба	2	1
648	если они	1	1
649	поэтому мы	1	1
650	наша собственная	1	1
651	каждого из	1	1
652	сказано выше	3	1
653	часто в	1	1
654	по признаку	1	1
655	основана на	1	1
656	составные части	1	1
657	быть может	1	1
658	черты которые	1	1
659	показывает насколько	1	1
660	дальнейшего развития	2	1
661	и начало	1	1
662	мы всегда	1	1
663	другом месте	1	1
664	и т.д	4	1
665	путем мы	1	1
666	другими словами	2	1
667	этом последнем	1	1
668	к действительности	1	1
669	и просто	1	1
670	в значительной	1	1
671	это была	1	1
672	к нему	2	1
673	язык и	1	1
674	том или	1	1
675	и всю	1	1
676	между тем	12	1
677	мы указывали	1	1
678	силой так	1	1
679	крайней мере	1	1
680	те черты	2	1
681	чтобы заметить	1	1
682	выше в	1	1
683	вытекают из	2	1
684	например при	1	1
685	не так	4	1
686	и следует	1	1
687	эти последние	2	1
688	чем эта	1	1
689	показывают что	2	1
690	но так	2	1
691	на которой	1	1
692	что только	2	1
693	вступить в	1	1
694	однако в	1	1
695	к чисто	1	1
696	и кажется	1	1
697	в вопросе	2	1
698	пор не	2	1
699	к их	1	1
700	то в	2	1
701	поэтому и	1	1
702	между этими	2	1
703	и ее	2	1
704	мало того	4	1
705	с которыми	2	1
706	в эти	3	1
707	внимание что	1	1
708	утверждают что	1	1
709	на всем	1	1
710	уже не	1	1
711	нашему восприятию	1	1
712	в виде	4	1
713	в начале	2	1
714	в сознании	6	1
715	кажется что	1	1
716	этой новой	1	1
717	вступает в	1	1
718	при помощи	3	1
719	но совершенно	1	1
720	психологии в	2	1
721	в борьбу	1	1
722	только одно	2	1
723	к каким	1	1
724	и их	5	1
725	никто не	2	1
726	тем как	1	1
727	каждый из	3	1
728	как при	2	1
729	заметить что	1	1
730	их главное	1	1
731	или ином	1	1
732	к той	2	1
733	мы возьмем	1	1
734	что слова	1	1
735	параллельно с	1	1
736	которое на	1	1
737	были бы	1	1
738	нет и	1	1
739	именно как	1	1
740	не были	1	1
741	и заключает	1	1
742	ней и	1	1
743	деле есть	1	1
744	как у	3	1
745	связаны с	1	1
746	существует в	1	1
747	можно изобразить	1	1
748	как же	1	1
749	уверены в	1	1
750	на которые	1	1
751	что для	4	1
752	элементов и	1	1
753	производит впечатление	1	1
754	не было	2	1
755	так это	1	1
756	не то	3	1
757	ее на	1	1
758	при виде	2	1
759	в одно	2	1
760	мы видели	2	1
761	которого она	1	1
762	между собою	5	1
763	все более	1	1
764	почти ничего	2	1
765	ко всем	3	1
766	это имеет	1	1
767	что каждый	1	1
768	и сильно	1	1
769	редких случаях	2	1
770	совершенно в	1	1
771	на каком-нибудь	1	1
772	конечно не	3	1
773	целом ряде	3	1
774	смысле этого	1	1
775	чтобы заставить	1	1
776	что же	2	1
777	и там	1	1
778	да и	1	1
779	как к	5	1
780	сам не	1	1
781	из отдельных	1	1
782	мы сказали	3	1
783	иначе говоря	4	1
784	может служить	3	1
785	лучше и	3	1
786	и всех	1	1
787	каждый данный	4	1
788	в приложении	1	1
789	за нею	1	1
790	истинную сущность	1	1
791	точно и	1	1
792	ни для	2	1
793	но для	2	1
794	ближе к	3	1
795	себя с	1	1
796	всего в	1	1
797	только мы	2	1
798	и часто	1	1
799	лучше всего	1	1
800	в правильности	1	1
801	не имея	1	1
802	которых каждый	1	1
803	много но	1	1
804	на задний	1	1
805	и постоянно	1	1
806	том виде	2	1
807	истинный смысл	1	1
808	гораздо менее	2	1
809	как эта	1	1
810	но когда	1	1
811	от всех	1	1
812	у них	6	1
813	еще более	1	1
814	тем более	3	1
815	с не	1	1
816	в одинаковой	1	1
817	этим законом	1	1
818	будто бы	1	1
819	находим в	1	1
820	все они	5	1
821	я в	2	1
822	психологической точки	1	1
823	этих элементов	1	1
824	возможно ли	3	1
825	нет ничего	1	1
826	с ними	2	1
827	месте в	1	1
828	в моем	1	1
829	состоит из	4	1
830	душевная жизнь	1	1
831	к его	1	1
832	по одному	3	1
833	на гибель	1	1
834	отношению к	9	1
835	ко всему	2	1
836	что под	2	1
837	не трудно	1	1
838	за шагом	1	1
839	допустить что	1	1
840	своих частей	1	1
841	однако мы	2	1
842	человечество и	1	1
843	можно назвать	3	1
844	во всяком	2	1
845	все что	9	1
846	этой точки	1	1
847	ничего общего	3	1
