N	2gram	Vinokur_St_1	Istorich
127	в русской	1	3
128	есть только	2	3
129	она не	2	3
130	данном случае	6	3
131	большей частью	1	3
132	на вопрос	4	3
133	с того	1	3
134	а также	2	3
135	в другой	1	3
136	в том	36	3
137	только в	10	3
138	как нечто	1	3
139	или же	2	3
140	и других	1	3
141	а именно	3	3
142	не на	1	3
143	в свете	1	3
144	о чем	1	3
145	там где	5	3
146	что мы	5	3
147	к своему	1	3
148	в данном	14	3
149	как бы	4	3
150	по существу	2	3
151	этом случае	2	3
152	случаях когда	1	3
153	указать на	1	3
154	или в	1	3
155	для нас	7	3
156	но это	6	3
157	е в	2	3
158	и другие	1	3
159	эти случаи	1	2
160	сомнения что	1	2
161	и есть	1	2
162	не хочет	2	2
163	должна быть	3	2
164	видеть в	1	2
165	и за	3	2
166	по его	2	2
167	а как	2	2
168	за это	1	2
169	при жизни	1	2
170	тех же	1	2
171	к ним	1	2
172	отношение к	2	2
173	иногда и	2	2
174	в этой	11	2
175	в истории	3	2
176	почему и	1	2
177	с этим	3	2
178	в своем	2	2
179	этой стороны	1	2
180	хотя и	1	2
181	говорит что	3	2
182	конечно не	2	2
183	что это	4	2
184	в целом	5	2
185	тут и	1	2
186	право на	1	2
187	он делает	1	2
188	в себе	2	2
189	другом случае	1	2
190	в нем	5	2
191	задний план	3	2
192	от которого	1	2
193	же это	3	2
194	содержит в	1	2
195	так например	7	2
196	такого же	1	2
197	в одну	1	2
198	с целью	1	2
199	лишь в	3	2
200	хотя бы	6	2
201	было бы	17	2
202	известно что	1	2
203	в свой	2	2
204	из них	8	2
205	и тем	3	2
206	ни одной	2	2
207	с тем	1	2
208	которой он	1	2
209	можно считать	1	2
210	и их	2	2
211	можно найти	2	2
212	знает и	2	2
213	бы мы	2	2
214	таких случаях	1	2
215	что я	1	2
216	тем не	2	2
217	все это	5	2
218	однако в	1	2
219	и наоборот	1	2
220	мы пока	1	2
221	по себе	1	2
222	уже выше	2	2
223	не менее	5	2
224	в таких	1	2
225	дело не	4	2
226	к этим	1	2
227	не по	3	2
228	не могло	1	2
229	одна из	1	2
230	показывает как	1	2
231	по своей	2	2
232	в тексте	12	2
233	что на	2	2
234	в области	14	2
235	от того	1	2
236	у нас	11	2
237	к отдельным	1	2
238	не могут	1	2
239	никакого сомнения	3	2
240	и этим	1	2
241	на том	1	2
242	никогда не	5	2
243	том как	4	2
244	и на	1	2
245	основана на	1	2
246	если бы	9	2
247	говорит об	2	2
248	после того	1	2
249	и во	2	2
250	в форме	1	2
251	новая форма	1	2
252	того что	9	2
253	в современной	1	2
254	указывает что	1	2
255	с той	1	2
256	на которой	2	2
257	несколько примеров	5	2
258	себя в	1	2
259	так что	6	2
260	уже в	2	2
261	при дворе	1	2
262	чтобы он	1	2
263	в виде	3	2
264	есть в	2	2
265	его и	1	2
266	тогда он	1	2
267	ни в	3	2
268	могло бы	2	2
269	с этими	1	2
270	только с	2	2
271	в других	2	2
272	даже и	2	2
273	возможно что	3	2
274	дают в	1	2
275	из таких	1	2
276	говорит о	3	2
277	на этот	3	2
278	то здесь	1	2
279	только теперь	1	2
280	в частности	4	2
281	и вот	1	2
282	этого слова	2	2
283	такого рода	2	2
284	смысле этого	2	2
285	и там	1	2
286	с этой	3	2
287	между прочим	2	2
288	но для	2	2
289	и все	2	2
290	или совершенно	1	2
291	этот вопрос	4	2
292	за очень	2	2
293	сказать что	7	2
294	е для	1	2
295	в роли	1	2
296	академии наук	2	1
297	вряд ли	5	1
298	он о	1	1
299	увидим ниже	1	1
300	д в	1	1
301	в упомянутой	1	1
302	показать что	1	1
303	почти не	1	1
304	и всем	1	1
305	чего не	1	1
306	его же	2	1
307	из его	1	1
308	что эти	1	1
309	не имеют	1	1
310	в зависимости	1	1
311	и могут	1	1
312	той же	5	1
313	их и	1	1
314	полагает что	1	1
315	землей и	1	1
316	им самим	1	1
317	более ранней	1	1
318	мы не	2	1
319	не была	2	1
320	не заметил	1	1
321	так чтобы	1	1
322	время как	2	1
323	совпадает с	2	1
324	е как	2	1
325	стороне дела	1	1
326	но даже	1	1
327	зависимости от	1	1
328	который исследователями	1	1
329	пребывания в	1	1
330	в ней	3	1
331	и самого	1	1
332	когда речь	2	1
333	он был	3	1
334	на них	1	1
335	что по	1	1
336	ответы на	1	1
337	в чем	3	1
338	во всех	8	1
339	некоторые другие	1	1
340	как правило	2	1
341	иных случаях	2	1
342	но как	1	1
343	не все	3	1
344	если в	2	1
345	в наиболее	1	1
346	этой категории	2	1
347	или иное	3	1
348	другой же	1	1
349	и я	3	1
350	как говорит	1	1
351	общего с	3	1
352	что именно	1	1
353	как к	3	1
354	что как	2	1
355	а становится	1	1
356	что нет	2	1
357	может поэтому	1	1
358	на человека	1	1
359	представлял собой	1	1
360	его смерти	1	1
361	ее задач	1	1
362	целый ряд	2	1
363	как иначе	2	1
364	и к	1	1
365	это просто	3	1
366	нет здесь	1	1
367	и говорит	1	1
368	еще на	1	1
369	у каждого	1	1
370	что так	3	1
371	думать что	2	1
372	им в	1	1
373	значение так	1	1
374	и те	2	1
375	доказывать что	2	1
376	не могла	2	1
377	но на	2	1
378	на свой	2	1
379	вообще не	2	1
380	на одну	1	1
381	и почему	4	1
382	всех этих	2	1
383	в узком	1	1
384	не как	1	1
385	том чтобы	1	1
386	так часто	1	1
387	никому не	1	1
388	когда говорит	1	1
389	только тот	1	1
390	бы они	1	1
391	за то	3	1
392	на все	1	1
393	на каком	1	1
394	с неба	1	1
395	то все	1	1
396	по всему	1	1
397	он является	1	1
398	в них	1	1
399	о которых	1	1
400	и уже	2	1
401	в развитии	1	1
402	иначе говоря	1	1
403	такой же	5	1
404	и тогда	2	1
405	если я	1	1
406	только тем	2	1
407	но я	4	1
408	никаких признаков	1	1
409	особенно сильно	1	1
410	точки зрения	11	1
411	представить себе	1	1
412	в котором	5	1
413	должны были	1	1
414	для которых	2	1
415	не считает	1	1
416	что было	1	1
417	не его	1	1
418	и эти	1	1
419	действительно есть	1	1
420	не должно	1	1
421	тому что	3	1
422	и очень	4	1
423	нет никакого	1	1
424	это его	1	1
425	вплоть до	5	1
426	о значении	3	1
427	реже и	1	1
428	и другое	1	1
429	в то	9	1
430	тогда когда	1	1
431	неба в	1	1
432	и имеет	1	1
433	бы думать	1	1
434	дым и	1	1
435	они являются	1	1
436	впрочем в	1	1
437	явление в	1	1
438	очень мало	3	1
439	с этих	1	1
440	более что	2	1
441	можно сказать	1	1
442	есть такой	1	1
443	какой же	1	1
444	и является	1	1
445	это слово	4	1
446	она заменила	1	1
447	и делает	1	1
448	в основе	3	1
449	ему не	1	1
450	не потому	1	1
451	правило это	1	1
452	является то	1	1
453	обращается к	1	1
454	очень часто	3	1
455	один раз	1	1
456	в момент	1	1
457	с нашими	1	1
458	когда мы	1	1
459	и другой	1	1
460	него по	1	1
461	должны быть	3	1
462	с полной	1	1
463	к тому	1	1
464	что при	2	1
465	ненужное и	1	1
466	ничего общего	3	1
467	правда не	1	1
468	и это	2	1
469	на основе	1	1
470	только при	1	1
471	то время	2	1
472	в глаза	1	1
473	ясно что	10	1
474	эти материалы	1	1
475	на путь	1	1
476	здесь нет	1	1
477	во второй	9	1
478	это только	1	1
479	является в	1	1
480	между собой	1	1
481	в эпоху	2	1
482	этапы в	1	1
483	для этого	2	1
484	один человек	1	1
485	с некоторыми	1	1
486	все его	1	1
487	в виду	1	1
488	там в	1	1
489	о нем	1	1
490	внимание на	3	1
491	мог бы	1	1
492	у некоторых	1	1
493	д но	4	1
494	этих двух	3	1
495	вообще имеет	1	1
496	образом мы	1	1
497	с нашей	2	1
498	двух сторон	1	1
499	которые мы	1	1
500	наук в	1	1
501	данного текста	1	1
502	бы в	1	1
503	тем более	4	1
504	виде эта	1	1
505	в середине	1	1
506	и об	7	1
507	сюда относится	1	1
508	быть и	2	1
509	но с	3	1
510	но тот	1	1
511	что только	1	1
512	тот же	1	1
513	одной из	1	1
514	они любят	1	1
515	которому они	1	1
516	и так	3	1
517	по мнению	3	1
518	но то	1	1
519	а только	1	1
520	из которого	2	1
521	своего рода	3	1
522	в начале	3	1
523	еще одну	1	1
524	а вместо	1	1
525	объясняется тем	1	1
526	он имеет	1	1
527	очевидно что	1	1
528	был бы	1	1
529	одно из	2	1
530	к чему-то	1	1
531	но нет	1	1
532	как их	1	1
533	не для	2	1
534	в ряде	1	1
535	почему это	1	1
536	указано в	1	1
537	как раз	4	1
538	отношении что	2	1
539	не хотел	1	1
540	в очень	3	1
541	существовали и	1	1
542	довольно ясно	1	1
543	здесь находим	2	1
544	представление о	4	1
545	без всякой	3	1
546	со стороны	6	1
547	не надо	2	1
548	на ее	1	1
549	или иначе	2	1
550	не один	1	1
551	именно в	6	1
552	совершенно точно	1	1
553	что тот	1	1
554	к которому	4	1
555	а с	3	1
556	если мы	1	1
557	что не	3	1
558	том отношении	4	1
559	обратиться к	1	1
560	прежде всего	7	1
561	историческое явление	1	1
562	связано с	1	1
563	притом не	1	1
564	не было	4	1
565	текста это	1	1
566	не верит	1	1
567	именно так	1	1
568	и поставил	1	1
569	нашей точки	1	1
570	виде в	1	1
571	уже давно	1	1
572	на который	2	1
573	в иных	2	1
574	конечно есть	1	1
575	под его	1	1
576	о существе	1	1
577	на которое	2	1
578	на эту	4	1
579	это за	1	1
580	что же	6	1
581	кого же	1	1
582	впрочем это	1	1
583	и всей	1	1
584	доходят до	1	1
585	нет может	1	1
586	никем не	2	1
587	как будто	4	1
588	в это	1	1
589	сказать не	1	1
590	видно что	3	1
591	естественно не	1	1
592	здесь в	1	1
593	это явление	2	1
594	находим то	1	1
595	нужным доказывать	1	1
596	которых он	1	1
597	не оставляют	1	1
598	сколько бы	1	1
599	за свое	1	1
600	в государственном	1	1
601	узком смысле	1	1
602	в результате	3	1
603	которая в	1	1
604	и перед	2	1
605	жизни и	5	1
606	у них	1	1
607	или нет	1	1
608	еще более	4	1
609	действительно не	1	1
610	будто бы	3	1
611	в наши	1	1
612	исключительно в	1	1
613	и медный	1	1
614	бы на	1	1
615	но если	4	1
616	чтобы лучше	1	1
617	гораздо больше	2	1
618	две стороны	1	1
619	не знает	2	1
620	это в	4	1
621	их с	1	1
622	к его	1	1
623	той области	1	1
624	д конечно	1	1
625	в голову	1	1
626	но эти	1	1
627	в своих	2	1
628	по поводу	7	1
629	тем самым	2	1
630	который не	2	1
631	как на	1	1
632	том числе	2	1
633	они не	1	1
