N	2gram	Voloshinov_1	Problema
141	более или	1	3
142	что это	1	3
143	сливаются в	1	3
144	да и	3	3
145	он не	2	3
146	но все	2	3
147	что все	1	3
148	в жизни	5	3
149	как и	5	3
150	и уже	3	3
151	несмотря на	1	3
152	смысл и	2	3
153	или менее	1	3
154	в этих	2	3
155	точки зрения	14	3
156	с точки	2	3
157	бы мы	3	3
158	в отношении	2	3
159	или события	2	3
160	дело в	4	3
161	тех или	1	3
162	и его	13	3
163	как будто	1	3
164	и делает	1	3
165	в каком	3	3
166	и вполне	2	3
167	к тому	1	3
168	что оно	1	3
169	определенным образом	1	3
170	можно было	1	3
171	ясно что	3	3
172	мы в	2	3
173	для этого	1	3
174	не на	1	3
175	но отнюдь	2	3
176	только и	1	3
177	искусства и	2	3
178	настоящее время	2	3
179	к нему	4	3
180	и во	1	3
181	в теории	1	3
182	и следовательно	5	3
183	что здесь	1	3
184	мы увидим	1	3
185	уже не	4	3
186	уже в	2	3
187	говорит о	1	3
188	всяком случае	1	3
189	сами по	1	3
190	уже и	1	3
191	до сих	3	3
192	с другой	4	3
193	мы никогда	2	3
194	как же	2	3
195	оно не	2	3
196	что не	4	3
197	бы оно	2	3
198	и менее	1	3
199	быть и	3	3
200	сих пор	3	3
201	только для	1	3
202	но для	3	3
203	в настоящее	2	3
204	от всего	1	3
205	хотя бы	5	3
206	с ним	3	3
207	или не	3	3
208	может и	1	3
209	другой стороны	2	3
210	себе не	1	3
211	в искусстве	1	3
212	я и	1	2
213	например в	1	2
214	же как	1	2
215	мы здесь	1	2
216	и потому	2	2
217	по преимуществу	1	2
218	едва ли	2	2
219	из подполья	1	2
220	мы имеем	2	2
221	мы не	3	2
222	не сможем	2	2
223	на себя	1	2
224	с его	2	2
225	то он	1	2
226	не то	1	2
227	кроме того	2	2
228	виду и	1	2
229	во многих	1	2
230	он вдруг	1	2
231	он должен	3	2
232	пор мы	1	2
233	действительности к	1	2
234	ним на	1	2
235	или иных	1	2
236	конечно в	2	2
237	и с	3	2
238	с другими	2	2
239	делает его	2	2
240	для них	1	2
241	должно быть	1	2
242	и того	1	2
243	но если	1	2
244	нас не	1	2
245	не как	1	2
246	и уж	1	2
247	акт сознания	1	2
248	которые в	1	2
249	по крайней	1	2
250	же мы	1	2
251	на один	2	2
252	она не	2	2
253	в науке	1	2
254	для всего	1	2
255	это мы	1	2
256	в области	1	2
257	является то	1	2
258	его для	1	2
259	не могут	1	2
260	могут быть	2	2
261	в окончательном	1	2
262	уже на	1	2
263	всех актов	2	2
264	подобно тому	1	2
265	это только	1	2
266	является в	1	2
267	на что	1	2
268	и который	1	2
269	между тем	3	2
270	крайней мере	1	2
271	все время	6	2
272	или может	1	2
273	не имеющих	1	2
274	и так	2	2
275	в качестве	1	2
276	не можем	1	2
277	одно из	1	2
278	для него	3	2
279	ведь это	1	2
280	как его	1	2
281	но что	2	2
282	есть выражение	1	2
283	само собой	1	2
284	момент в	1	2
285	а эта	1	2
286	но есть	1	2
287	что для	1	2
288	его как	2	2
289	вместе с	2	2
290	он будет	1	2
291	тому как	1	2
292	известной степени	2	2
293	сколько бы	3	2
294	в результате	1	2
295	особого рода	1	2
296	гораздо больше	1	2
297	от всех	2	2
298	к его	2	2
299	или иного	1	2
300	художественном произведении	3	1
301	а между	1	1
302	ту же	1	1
303	чтобы не	1	1
304	художественного произведения	7	1
305	других областей	1	1
306	определить как	1	1
307	отношения между	1	1
308	контекста в	2	1
309	те определения	1	1
310	проникает в	1	1
311	и больше	1	1
312	а уж	1	1
313	моменты его	1	1
314	явление конечно	1	1
315	и всесторонне	1	1
316	отказывается от	1	1
317	время как	1	1
318	пределах этого	1	1
319	но то	1	1
320	имеет дело	1	1
321	кто же	1	1
322	европейских языках	1	1
323	с большим	1	1
324	может дать	1	1
325	это направление	1	1
326	на их	1	1
327	бы то	3	1
328	оно ни	1	1
329	ли кто-нибудь	1	1
330	то мы	1	1
331	то общее	1	1
332	но конечно	2	1
333	определения этого	1	1
334	не нужным	1	1
335	в общем	1	1
336	относится к	2	1
337	нашего сознания	2	1
338	уверенность в	1	1
339	поскольку они	2	1
340	чем мы	1	1
341	показать что	1	1
342	все же	4	1
343	кто не	1	1
344	нас за	1	1
345	теория искусства	1	1
346	его к	2	1
347	форм которые	1	1
348	к другим	1	1
349	себе по	1	1
350	тем же	1	1
351	о самом	1	1
352	чего же	1	1
353	сливается с	2	1
354	именно эта	1	1
355	не знает	1	1
356	бы не	2	1
357	выражение в	2	1
358	думать что	1	1
359	еще один	1	1
360	им в	1	1
361	тому же	2	1
362	и те	2	1
363	всей его	1	1
364	с метафорой	1	1
365	должна быть	5	1
366	эта последняя	2	1
367	не к	3	1
368	он пользуется	1	1
369	однако он	1	1
370	ни были	1	1
371	на этом	1	1
372	точно и	1	1
373	одно и	2	1
374	одной точки	1	1
375	то ни	3	1
376	они должны	1	1
377	в художественном	3	1
378	на протяжении	1	1
379	анализа в	1	1
380	может стать	2	1
381	эти моменты	2	1
382	отражение в	1	1
383	кажется что	1	1
384	является для	2	1
385	внутренним моментом	1	1
386	и вся	1	1
387	мы видели	1	1
388	и было	1	1
389	собой разумеющееся	1	1
390	и некоторые	1	1
391	и тому	1	1
392	и тогда	1	1
393	и становится	1	1
394	не так	2	1
395	знают только	1	1
396	историк литературы	1	1
397	часто в	1	1
398	ее внутренней	1	1
399	именно и	1	1
400	в такой	3	1
401	и без	1	1
402	все свойства	1	1
403	одним и	1	1
404	чем более	1	1
405	место в	2	1
406	свой смысл	1	1
407	признать что	1	1
408	и другого	1	1
409	является только	1	1
410	вещью или	1	1
411	для правильного	1	1
412	получить и	1	1
413	ни было	4	1
414	том и	1	1
415	природу и	1	1
416	уже сказали	1	1
417	том же	1	1
418	разумеющееся и	1	1
419	не должна	3	1
420	и почти	1	1
421	из одного	1	1
422	для нее	1	1
423	вместе со	2	1
424	указанных нами	1	1
425	случае мы	1	1
426	можем сказать	2	1
427	между людьми	1	1
428	для определения	1	1
429	деле это	1	1
430	как о	1	1
431	тогда когда	2	1
432	в процессе	6	1
433	в основе	1	1
434	и искусство	1	1
435	понять ее	1	1
436	из него	2	1
437	имеем дело	1	1
438	моментов которые	1	1
439	этих двух	2	1
440	они являются	1	1
441	анализа если	1	1
442	внутренней и	1	1
443	же он	1	1
444	этом отношении	1	1
445	больше того	1	1
446	в момент	2	1
447	том кто	1	1
448	должны быть	1	1
449	того о	1	1
450	нет можно	1	1
451	если же	2	1
452	предмет в	1	1
453	вещами и	1	1
454	с ее	1	1
455	чрезвычайно сложным	1	1
456	нечто само	2	1
457	нами выше	1	1
458	значение этих	1	1
459	меняет и	1	1
460	то время	1	1
461	в пределах	3	1
462	идет речь	1	1
463	его форме	1	1
464	в условиях	2	1
465	которая только	1	1
466	усвоить себе	1	1
467	связанных с	1	1
468	момента и	1	1
469	которой можно	1	1
470	и всякого	1	1
471	по мере	1	1
472	и внешней	1	1
473	нас и	2	1
474	мы ощущаем	1	1
475	сводится к	1	1
476	слова из	1	1
477	мы это	1	1
478	направленность на	1	1
479	в другом	1	1
480	и та	2	1
481	та общность	1	1
482	имеет и	1	1
483	не вводя	1	1
484	основе своей	1	1
485	ее и	3	1
486	до известной	2	1
487	моментов из	1	1
488	которые мы	2	1
489	мы ни	5	1
490	и можно	1	1
491	говорить и	1	1
492	уже во	1	1
493	нем и	1	1
494	не требует	1	1
495	не зная	1	1
496	и всего	1	1
497	по своей	1	1
498	которое было	1	1
499	она стала	1	1
500	несколько подробнее	2	1
501	в самое	2	1
502	нам удалось	1	1
503	и оба	1	1
504	большим трудом	1	1
505	это же	1	1
506	себя в	1	1
507	же нам	1	1
508	оно стало	1	1
509	события и	1	1
510	сводится только	1	1
511	конечно не	3	1
512	и теоретическая	1	1
513	своей изоляции	1	1
514	не из	1	1
515	в душе	2	1
516	его и	1	1
517	он имеет	1	1
518	является ее	1	1
519	и их	1	1
520	друг друга	1	1
521	дело и	1	1
522	из нее	1	1
523	она будет	1	1
524	образом не	1	1
525	от того	4	1
526	впервые как	1	1
527	бы это	1	1
528	же деле	1	1
529	в свои	1	1
530	другого и	1	1
531	выходит за	1	1
532	на примере	2	1
533	поэзии во	1	1
534	них в	1	1
535	сам поэт	1	1
536	мы еще	1	1
537	или о	1	1
538	в некоторых	3	1
539	в стиле	1	1
540	самом же	1	1
541	и самый	1	1
542	была бы	2	1
543	и слово	2	1
544	вступает в	1	1
545	в идиоте	1	1
546	на который	1	1
547	с первого	1	1
548	что называется	1	1
549	в одной	1	1
550	свои права	1	1
551	из трех	1	1
552	его содержание	1	1
553	только его	1	1
554	и к	4	1
555	и глубоко	1	1
556	находит в	2	1
557	наряду с	1	1
558	слов в	1	1
559	ее нет	1	1
560	с этой	2	1
561	слова и	6	1
562	художественное произведение	3	1
563	на ступенях	1	1
564	в основном	2	1
565	пусто и	1	1
566	если ее	1	1
567	в смысле	1	1
568	остается в	1	1
569	очень узко	1	1
570	она должна	1	1
571	для этой	1	1
572	что я	1	1
573	бы даже	2	1
574	от него	1	1
575	и самое	2	1
576	бы они	1	1
577	но зато	2	1
578	бы за	1	1
579	все они	2	1
580	есть уже	2	1
581	переходить в	1	1
582	тот же	1	1
583	только как	1	1
584	обычно не	1	1
585	природой и	1	1
586	имеет место	2	1
587	отношении он	1	1
588	которые имеют	1	1
589	жизни и	4	1
590	но эти	1	1
591	и эта	1	1
592	к этому	2	1
593	как на	2	1
