N	2gram	Vygotskiy__3	NovoeSre
189	он в	1	1
190	соприкосновение и	1	1
191	из этих	4	1
192	в известном	4	1
193	к достижению	1	1
194	для всех	1	1
195	это показывает	1	1
196	и у	6	1
197	уже в	7	1
198	к единству	1	1
199	в большинстве	1	1
200	отнести к	1	1
201	вообще не	1	1
202	раньше чем	2	1
203	что вообще	1	1
204	своем развитии	1	1
205	употреблять слова	1	1
206	из них	4	1
207	она становится	1	1
208	все еще	2	1
209	для того	7	1
210	к внутренней	2	1
211	и их	3	1
212	всяком случае	4	1
213	нуждается в	1	1
214	к одному	5	1
215	своему строению	2	1
216	слова в	2	1
217	жизнью и	1	1
218	сами по	3	1
219	в конце	1	1
220	который можно	1	1
221	не для	1	1
222	но ведь	1	1
223	часто не	2	1
224	те формы	1	1
225	друг друга	4	1
226	не случайно	1	1
227	которые могут	1	1
228	показал что	3	1
229	тем что	8	1
230	более сложной	1	1
231	заключает в	2	1
232	существенным моментом	1	1
233	к той	2	1
234	от того	4	1
235	вот что	1	1
236	и вместе	2	1
237	в основу	4	1
238	но все	2	1
239	значительной степени	1	1
240	от нее	4	1
241	это значит	4	1
242	значение в	3	1
243	выходит за	1	1
244	них не	1	1
245	а по	2	1
246	внутри которого	1	1
247	с другими	2	1
248	заложенных в	1	1
249	было бы	10	1
250	он есть	1	1
251	лишь на	2	1
252	лишь по	1	1
253	во внешней	1	1
254	в отличие	6	1
255	что не	1	1
256	обратиться к	1	1
257	для них	1	1
258	связано с	1	1
259	их не	1	1
260	превращается в	1	1
261	в этой	5	1
262	ничем не	1	1
263	не на	1	1
264	как ни	1	1
265	долгое время	1	1
266	очень сложное	1	1
267	что мы	7	1
268	и того	4	1
269	своему типу	1	1
270	особенно для	1	1
271	одного и	4	1
272	и пути	2	1
273	в эту	2	1
274	в этих	2	1
275	уже давно	1	1
276	но если	1	1
277	самая постановка	1	1
278	и особенно	2	1
279	до этого	1	1
280	в такой	1	1
281	в котором	3	1
282	что вся	1	1
283	мы в	2	1
284	не столько	4	1
285	у нас	1	1
286	жизни с	1	1
287	в зависимости	5	1
288	как другие	1	1
289	в силу	6	1
290	в мир	1	1
291	мы должны	6	1
292	и более	1	1
293	их в	3	1
294	человеческом обществе	1	1
295	в человеческом	1	1
296	в состоянии	1	1
297	распадается на	3	1
298	это скорее	1	1
299	быть не	1	1
300	по себе	7	1
301	в это	1	1
302	в той	1	1
303	совершенно так	2	1
304	нас к	2	1
305	и очень	1	1
306	в атмосфере	1	1
307	сих пор	1	1
308	так как	12	1
309	и развивается	2	1
310	к вопросу	1	1
311	в сущности	1	1
312	не по	1	1
313	до сих	1	1
314	того и	2	1
315	так много	1	1
316	о природе	1	1
317	чтобы понять	1	1
318	или иная	3	1
319	они являются	2	1
320	или нет	1	1
321	она с	1	1
322	явление в	1	1
323	к ней	1	1
324	своей природе	1	1
325	мышления не	2	1
326	и его	2	1
327	а также	2	1
328	или не	1	1
329	есть уже	1	1
330	так называемый	1	1
331	основе их	4	1
332	от непосредственных	1	1
333	все более	2	1
334	они будут	1	1
335	человеческого общества	1	1
336	вступает в	2	1
337	смысле в	1	1
338	или к	1	1
339	в области	7	1
340	в каком	2	1
341	та или	3	1
342	ему не	1	1
343	в свою	3	1
344	для решения	2	1
345	и оно	1	1
346	от всех	2	1
347	того же	6	1
348	есть и	2	1
349	в которой	1	1
350	числе и	1	1
351	протекает и	1	1
352	огромное значение	3	1
353	на путь	1	1
354	этот переход	1	1
355	во всяком	4	1
356	в переходе	1	1
357	социальные и	1	1
358	оно не	2	1
359	который не	1	1
360	но сама	1	1
361	как на	2	1
362	все что	2	1
363	него как	1	1
364	том числе	1	1
