N	2gram	Losev_Prob_3	Istorich
194	в своем	5	2
195	то или	3	2
196	такова же	1	2
197	перед нами	8	2
198	и как	3	2
199	ней нет	1	2
200	и хотя	1	2
201	что это	3	2
202	в этой	3	2
203	и они	1	2
204	то и	5	2
205	и до	2	2
206	но он	1	2
207	он не	8	2
208	и миф	1	2
209	пор мы	1	2
210	или другое	1	2
211	из него	2	2
212	с этой	3	2
213	можно было	4	2
214	но все	3	2
215	же не	2	2
216	случай когда	1	2
217	его не	2	2
218	было бы	8	2
219	и соответствующие	1	2
220	именно что	1	2
221	по всему	1	2
222	ни в	8	2
223	вовсе не	37	2
224	а потом	1	2
225	земли и	1	2
226	она в	1	2
227	начиная от	1	2
228	в которых	3	2
229	знаем что	1	2
230	своего рода	1	2
231	не будем	2	2
232	образом и	2	2
233	интересный случай	1	2
234	самое время	4	2
235	на другую	1	2
236	без всяких	1	2
237	миф и	1	2
238	однако в	2	2
239	даже в	1	2
240	нет необходимости	1	2
241	тем самым	5	2
242	и другое	1	2
243	змеи и	1	2
244	не имеет	9	2
245	на него	1	2
246	не вполне	1	2
247	или как	3	2
248	в руки	1	2
249	и далее	1	2
250	ее на	1	2
251	отличается от	4	2
252	к тому	3	2
253	от нее	1	2
254	что при	2	2
255	утверждать что	1	2
256	этим самым	1	2
257	но при	1	2
258	здесь не	8	2
259	только то	2	2
260	и сам	5	2
261	что у	3	2
262	с собой	3	2
263	когда в	3	2
264	и змея	1	2
265	о котором	1	2
266	ничего не	3	2
267	но мы	1	2
268	можно сказать	6	2
269	отметить что	1	2
270	в античной	1	2
271	все время	1	2
272	того что	8	2
273	это означает	1	2
274	самого себя	3	2
275	не будут	2	2
276	совсем другое	4	2
277	не так	3	2
278	никто не	2	2
279	всяком случае	6	2
280	мы находим	7	2
281	она имеет	1	2
282	что они	5	2
283	близок к	1	2
284	а с	2	2
285	что не	1	2
286	не означает	1	2
287	а не	18	2
288	о чем	2	2
289	он и	2	2
290	в одно	1	2
291	может иметь	3	2
292	уже давно	1	2
293	так же	5	2
294	имеются в	1	2
295	на дне	1	2
296	на тот	1	2
297	когда мы	15	2
298	что же	8	2
299	быть только	1	2
300	значит что	7	2
301	в уже	1	2
302	нам еще	1	2
303	что мы	8	2
304	видно что	1	2
305	но для	1	2
306	еще яснее	1	2
307	или другой	4	2
308	не представляет	1	2
309	обращается к	1	2
310	для нас	16	2
311	мы должны	7	2
312	только что	2	2
313	в этих	2	2
314	но вот	3	2
315	не есть	35	2
316	но эти	1	2
317	героя в	2	2
318	приводит нас	1	2
319	жизни и	6	2
320	точно так	3	2
321	во всяком	9	2
322	речь идет	1	1
323	отношения к	3	1
324	одним из	1	1
325	также и	16	1
326	в русских	1	1
327	относится и	2	1
328	таком случае	4	1
329	в связи	7	1
330	только потому	2	1
331	мере в	1	1
332	и есть	5	1
333	очень много	3	1
334	необходимости приводить	1	1
335	оно было	1	1
336	все те	1	1
337	и этот	1	1
338	одна к	2	1
339	а как	2	1
340	именно здесь	2	1
341	есть не	5	1
342	что видели	1	1
343	понятия но	1	1
344	на первом	1	1
345	что если	1	1
346	момент который	1	1
347	нам в	1	1
348	именно к	1	1
349	имеет свою	3	1
350	равно как	1	1
351	как под	1	1
352	как то	1	1
353	оно есть	1	1
354	все указанные	1	1
355	тезис что	1	1
356	же что	1	1
357	ночи в	1	1
358	состоят из	1	1
359	который может	1	1
360	так или	1	1
361	и сами	2	1
362	по линии	1	1
363	мы читаем	2	1
364	во всех	2	1
365	природы и	2	1
366	то мы	1	1
367	даже от	2	1
368	них всегда	1	1
369	одном случае	1	1
370	заметим что	1	1
371	же она	1	1
372	только тогда	2	1
373	не все	1	1
374	он будет	2	1
375	подошли и	1	1
376	отличие от	3	1
377	тут же	4	1
378	а превращается	1	1
379	не просто	23	1
380	мы сейчас	2	1
381	есть просто	2	1
382	которые не	1	1
383	представляется в	1	1
384	в истории	1	1
385	идет о	1	1
386	может принимать	1	1
387	это одно	1	1
388	что именно	1	1
389	так называемая	1	1
390	до его	1	1
391	миф не	1	1
392	и нет	2	1
393	однако не	1	1
394	хотя и	5	1
395	и к	6	1
396	другое происходит	2	1
397	для которой	4	1
398	более или	1	1
399	нет здесь	2	1
400	в этот	1	1
401	на какой	1	1
402	весь круг	3	1
403	многих из	1	1
404	а во-вторых	1	1
405	в целом	6	1
406	сказать о	1	1
407	он в	2	1
408	он состоит	1	1
409	учение о	1	1
410	фигурировать и	1	1
411	отношение между	1	1
412	и тот	1	1
413	он является	3	1
414	но на	1	1
415	дальше и	1	1
416	есть ее	4	1
417	одно и	3	1
418	и если	6	1
419	к выводу	1	1
420	мифа это	1	1
421	не имеют	4	1
422	тем не	10	1
423	предмет а	2	1
424	и почему	1	1
425	в первую	3	1
426	не значит	3	1
427	ничего специфического	1	1
428	функции и	1	1
429	этого вопроса	1	1
430	ее и	2	1
431	никак не	9	1
432	на смерть	1	1
433	другой то	1	1
434	чтобы в	1	1
435	д все	1	1
436	подобно тому	1	1
437	что ни	1	1
438	в одну	1	1
439	однако все	1	1
440	это значит	4	1
441	так называемым	1	1
442	как они	1	1
443	возвращения домой	1	1
444	что все	2	1
445	связанные с	1	1
446	и может	2	1
447	все наше	1	1
448	и чтобы	1	1
449	то есть	34	1
450	этого мы	1	1
451	того или	6	1
452	образом если	1	1
453	может фигурировать	1	1
454	месте и	1	1
455	слов на	1	1
456	случае совершенно	1	1
457	ночь в	1	1
458	здесь у	1	1
459	в жизни	1	1
460	как самостоятельное	1	1
461	по существу	2	1
462	о которых	3	1
463	очень ясные	1	1
464	не видно	1	1
465	отражается в	1	1
466	мы хотели	1	1
467	в один	1	1
468	остается в	1	1
469	же есть	2	1
470	перед собой	1	1
471	в саду	1	1
472	или менее	1	1
473	точки зрения	5	1
474	но если	6	1
475	от своего	1	1
476	и при	2	1
477	она сама	1	1
478	не связан	1	1
479	на месте	1	1
480	в котором	2	1
481	прийти к	1	1
482	не столько	2	1
483	на свою	1	1
484	убедить его	1	1
485	оказывается что	1	1
486	от его	2	1
487	эта и	2	1
488	а есть	1	1
489	него тоже	1	1
490	в прямом	1	1
491	все это	5	1
492	и более	2	1
493	предполагают существование	1	1
494	и вся	1	1
495	и очень	3	1
496	если и	1	1
497	имели в	2	1
498	можно ли	4	1
499	чистом виде	2	1
500	не менее	10	1
501	в таких	3	1
502	что с	1	1
503	правда в	1	1
504	в основе	2	1
505	того чтобы	1	1
506	и смерть	1	1
507	котором говорилось	1	1
508	есть уже	3	1
509	казалось бы	1	1
510	он отражает	1	1
511	больше чем	1	1
512	отметим еще	1	1
513	а во	1	1
514	к ней	1	1
515	как она	2	1
516	такая же	1	1
517	со своим	2	1
518	только с	4	1
519	но даже	4	1
520	главе о	1	1
521	что на	1	1
522	если кто-нибудь	1	1
523	которые нужно	1	1
524	вот в	1	1
525	бог и	1	1
526	начиная с	1	1
527	не могут	1	1
528	есть только	4	1
529	сравнении с	2	1
530	другой и	1	1
531	указать на	1	1
532	земледелия в	1	1
533	для такого	1	1
534	бы он	1	1
535	его значение	1	1
536	от которой	1	1
537	бы ни	1	1
538	того самого	1	1
539	в европу	1	1
540	и о	5	1
541	тому что	4	1
542	с ее	2	1
543	на нем	1	1
544	в ее	4	1
545	только при	4	1
546	для тех	1	1
547	ли однако	1	1
548	прямом смысле	1	1
549	и когда	1	1
550	что говорилось	1	1
551	не с	1	1
552	ясно что	6	1
553	что от	1	1
554	жизнь и	2	1
555	ли под	2	1
556	для этого	6	1
557	понимании этого	1	1
558	хотя это	2	1
559	означает что	1	1
560	выводу что	1	1
561	нас и	2	1
562	об этом	3	1
563	образом в	1	1
564	своим собственным	2	1
565	них не	1	1
566	иное как	4	1
567	правда эти	1	1
568	с полным	4	1
569	каждый раз	3	1
570	и здесь	5	1
571	и живой	1	1
572	в другом	2	1
573	и поэтому	1	1
574	язык и	1	1
575	него же	1	1
576	к одному	1	1
577	все его	1	1
578	то всегда	1	1
579	видели выше	2	1
580	переходит в	2	1
581	не отличаются	1	1
582	но дело	1	1
583	бы она	2	1
584	и можно	2	1
585	в свете	1	1
586	не должен	1	1
587	с которыми	2	1
588	но тут	2	1
589	от которого	1	1
590	он есть	2	1
591	быть и	3	1
592	с той	5	1
593	но с	2	1
594	и вопрос	1	1
595	не как	1	1
596	но например	1	1
597	вне себя	1	1
598	менее в	1	1
599	этот вопрос	3	1
600	дело с	1	1
601	что даже	4	1
602	или другого	3	1
603	друг друга	2	1
604	как нечто	9	1
605	которое мы	5	1
606	которые очень	1	1
607	поэтому и	2	1
608	душу а	1	1
609	от них	1	1
610	сильна что	2	1
611	античности и	1	1
612	же и	4	1
613	есть в	3	1
614	уже в	3	1
615	если мы	16	1
616	о ней	2	1
617	а это	3	1
618	или даже	5	1
619	героя мы	1	1
620	глаза и	1	1
621	роль и	2	1
622	был бы	1	1
623	для него	3	1
624	мы рассматривали	1	1
625	оно так	1	1
626	как его	1	1
627	но что	2	1
628	случае не	3	1
629	но уже	3	1
630	и никогда	1	1
631	они будут	1	1
632	образом не	1	1
633	мы возьмем	3	1
634	указание на	1	1
635	для того	1	1
636	были бы	2	1
637	нет например	1	1
638	к самым	1	1
639	и даже	14	1
640	даже не	2	1
641	в лодке	1	1
642	или иначе	1	1
643	и эту	1	1
644	именно в	2	1
645	заметить что	1	1
646	поля зрения	1	1
647	животные в	2	1
648	еще и	7	1
649	такое же	1	1
650	своего собственного	1	1
651	и животные	1	1
652	он только	2	1
653	не исключает	1	1
654	его как	3	1
655	таким например	1	1
656	воздействовать на	2	1
657	как о	5	1
658	когда она	2	1
659	и мотив	1	1
660	несмотря на	1	1
661	для этой	1	1
662	имеет очень	1	1
663	еще раз	1	1
664	первый взгляд	2	1
665	подобного рода	3	1
666	к другой	2	1
667	перейти в	1	1
668	который на	1	1
669	этих случаях	1	1
670	он говорит	1	1
671	но тогда	3	1
672	а если	1	1
673	перехода от	1	1
674	смысле этого	1	1
675	это так	2	1
676	в чистом	3	1
677	это есть	3	1
678	и вполне	5	1
679	где это	1	1
680	и получить	1	1
681	и такие	3	1
682	том смысле	3	1
683	не дана	2	1
684	этого слова	5	1
685	о его	2	1
686	между прочим	2	1
687	по образцу	1	1
688	не является	11	1
689	и для	2	1
690	и часто	1	1
691	еще одна	1	1
692	однако и	1	1
693	земледелие в	1	1
694	не существует	1	1
695	мы сразу	2	1
696	мы только	2	1
697	идти дальше	1	1
698	а все	1	1
699	своей собственной	2	1
700	к одной	2	1
701	то не	1	1
702	за нее	1	1
703	из себя	3	1
704	бы в	2	1
705	тем более	3	1
706	чтобы его	1	1
707	что животные	1	1
708	его уже	1	1
709	будто бы	3	1
710	и земли	1	1
711	находим в	3	1
712	в сравнении	2	1
713	же в	3	1
714	такое сопоставление	1	1
715	похожи на	1	1
716	здесь только	7	1
717	хотели бы	1	1
718	и множество	1	1
719	из мифов	1	1
720	состоит из	5	1
721	на этот	4	1
722	не что	4	1
723	оно не	1	1
724	что под	1	1
725	д в	1	1
726	воды или	1	1
727	себе не	2	1
728	следующим образом	1	1
729	но еще	1	1
730	к этой	1	1
731	это в	2	1
732	в таком	5	1
733	этой точки	2	1
734	смысле что	3	1
