N	2gram	Ircho_Kome_3	Problemy
294	жизнь и	1	2
295	для этого	1	2
296	в построении	1	2
297	именно потому	2	2
298	о том	8	2
299	на вопрос	2	2
300	в раннем	1	2
301	и та	1	2
302	на которой	1	2
303	отца не	3	2
304	одной из	3	2
305	я уверен	1	2
306	то в	1	2
307	в эти	1	2
308	теперь же	3	2
309	со своим	1	2
310	в сторону	1	2
311	конечно не	3	2
312	эпизод с	1	2
313	в большинстве	1	2
314	в душе	1	2
315	за ним	2	2
316	этот раз	2	2
317	мы знаем	2	2
318	ты меня	1	2
319	друг друга	4	2
320	не случайно	1	2
321	что на	1	2
322	кто живет	1	2
323	такое же	2	2
324	говорит о	1	2
325	на этот	3	2
326	теперь он	1	2
327	вместе с	9	2
328	отрывок из	2	2
329	нет ни	2	2
330	себя за	1	2
331	правда он	2	2
332	тому как	1	2
333	с тобой	1	2
334	из этого	2	2
335	материал для	1	2
336	с этой	3	2
337	будет и	1	2
338	надо мной	1	2
339	самое главное	1	2
340	или в	1	2
341	обращается к	3	2
342	с уже	2	2
343	хотя бы	4	2
344	меня в	1	2
345	это в	2	2
346	путь к	1	1
347	одним из	2	1
348	так я	2	1
349	начинается с	1	1
350	без них	1	1
351	мной и	1	1
352	и пришел	1	1
353	в стороне	1	1
354	и меня	1	1
355	i или	1	1
356	здесь и	2	1
357	для оправдания	1	1
358	и до	1	1
359	в доме	10	1
360	отношения к	2	1
361	входящих в	1	1
362	в их	2	1
363	человеком и	1	1
364	а уж	1	1
365	мы не	2	1
366	чем ты	1	1
367	своему герою	1	1
368	которое не	1	1
369	они были	1	1
370	ему в	1	1
371	то это	5	1
372	как впрочем	1	1
373	зависимости от	1	1
374	того же	6	1
375	свою очередь	6	1
376	собой в	1	1
377	он был	4	1
378	ни одно	1	1
379	я на	1	1
380	один лишь	1	1
381	сказать и	1	1
382	в изображении	2	1
383	и главное	1	1
384	же на	1	1
385	к которой	1	1
386	и нуждается	1	1
387	с отцом	2	1
388	в качестве	2	1
389	тут же	4	1
390	друг от	1	1
391	меньше всего	4	1
392	отнюдь не	4	1
393	ты с	1	1
394	независимо от	1	1
395	из уст	1	1
396	тем более	4	1
397	ней в	2	1
398	что касается	2	1
399	перед нами	1	1
400	могли бы	1	1
401	что по	1	1
402	ты сделаешь	1	1
403	сами себя	1	1
404	о тебе	1	1
405	отца но	1	1
406	вопрос почему	1	1
407	человек у	1	1
408	в ответ	1	1
409	в этой	3	1
410	роль в	2	1
411	не могла	3	1
412	человек не	1	1
413	что тебя	1	1
414	сцену в	1	1
415	в статье	1	1
416	еще раньше	1	1
417	чтобы они	1	1
418	он должен	1	1
419	и если	2	1
420	в живых	1	1
421	полемики с	1	1
422	свое время	1	1
423	на жизнь	1	1
424	чтобы в	2	1
425	его можно	1	1
426	так быстро	1	1
427	в нее	1	1
428	именно это	1	1
429	человека в	2	1
430	больше всего	1	1
431	в косвенной	1	1
432	здесь мы	1	1
433	совпадают с	4	1
434	есть все	1	1
435	об этом	7	1
436	говорил что	1	1
437	них не	1	1
438	себя не	1	1
439	и мы	3	1
440	приходит в	1	1
441	любовь к	3	1
442	участие в	1	1
443	по всему	3	1
444	позволяет ему	1	1
445	ни одной	2	1
446	далеко не	3	1
447	дела и	1	1
448	и само	1	1
449	нисколько не	3	1
450	перед собой	1	1
451	и видит	1	1
452	его образ	1	1
453	которую он	2	1
454	в г	2	1
455	бы на	1	1
456	он тотчас	1	1
457	том как	3	1
458	таким же	1	1
459	и ее	2	1
460	образец такого	1	1
461	случае в	1	1
462	он искал	1	1
463	действию а	1	1
464	призыв к	1	1
465	точнее не	2	1
466	делает вид	1	1
467	признать что	1	1
468	жалуется и	1	1
469	об этих	1	1
470	еще из	1	1
471	которые в	1	1
472	наконец как	1	1
473	говорит с	1	1
474	иным как	1	1
475	отцом и	3	1
476	тем не	3	1
477	по крайней	1	1
478	такого отношения	2	1
479	том и	1	1
480	и настойчиво	1	1
481	с такими	1	1
482	том же	1	1
483	в устах	1	1
484	цитатами из	1	1
485	а вот	1	1
486	гостя если	1	1
487	весь в	1	1
488	начиная от	2	1
489	она не	2	1
490	только здесь	1	1
491	на котором	1	1
492	что их	2	1
493	реагирует на	1	1
494	на себе	1	1
495	в основе	2	1
496	и далеко	1	1
497	на того	1	1
498	признаться в	3	1
499	же его	1	1
500	так с	1	1
501	того чтобы	6	1
502	не лучше	1	1
503	и весь	1	1
504	того в	1	1
505	ему и	2	1
506	и после	2	1
507	вот что	1	1
508	связи с	5	1
509	он больше	1	1
510	этом отношении	2	1
511	подобное сравнение	1	1
512	ну а	1	1
513	перед ним	3	1
514	от их	1	1
515	свое собственное	1	1
516	издевается над	1	1
517	вернемся к	1	1
518	не могут	2	1
519	же самое	3	1
520	всего в	1	1
521	он оказывается	1	1
522	для того	6	1
523	которой она	1	1
524	я тебя	1	1
525	приходит к	1	1
526	не совсем	2	1
527	от друга	1	1
528	в некоторых	1	1
529	здесь не	2	1
530	еще меньше	1	1
531	в себя	1	1
532	то время	2	1
533	она только	1	1
534	и может	1	1
535	другого героя	1	1
536	и совершенно	1	1
537	обращаясь к	1	1
538	с известными	1	1
539	чтобы дать	1	1
540	за то	2	1
541	шел за	1	1
542	и ненависть	2	1
543	во многом	1	1
544	найти в	1	1
545	говорить с	1	1
546	она была	2	1
547	в весьма	1	1
548	по сравнению	2	1
549	если бы	8	1
550	конце третьего	1	1
551	могла не	1	1
552	ясно с	1	1
553	не найдем	1	1
554	и поэтому	4	1
555	еще хуже	1	1
556	никак не	1	1
557	или на	1	1
558	наконец на	1	1
559	после того	1	1
560	любви к	5	1
561	совершенного им	1	1
562	с известной	2	1
563	нас в	1	1
564	создает в	1	1
565	должно было	3	1
566	там говорят	1	1
567	это может	1	1
568	все на	1	1
569	от них	1	1
570	во втором	1	1
571	но очень	1	1
572	на одном	1	1
573	что человек	1	1
574	и только	1	1
575	крайней мере	1	1
576	в середине	1	1
577	глаза на	1	1
578	рассказ является	1	1
579	в ту	1	1
580	которой в	1	1
581	и она	1	1
582	для самого	1	1
583	известно что	1	1
584	уходит в	1	1
585	что здесь	1	1
586	один из	3	1
587	образом как	1	1
588	который попадает	1	1
589	значение в	1	1
590	сразу же	4	1
591	меня и	1	1
592	и любовь	2	1
593	и кончая	1	1
594	впрочем и	1	1
595	у тебя	2	1
596	содержание его	1	1
597	с одной	3	1
598	же он	1	1
599	не входит	1	1
600	живого человека	1	1
601	же из	1	1
602	а они	1	1
603	этот момент	1	1
604	а то	1	1
605	себя среди	1	1
606	в ином	1	1
607	и других	1	1
608	что герои	1	1
609	ответ на	1	1
610	там на	1	1
611	себе в	3	1
612	руки и	1	1
613	получают другой	1	1
614	чтобы она	1	1
615	среди которых	3	1
616	меня то	1	1
617	идет в	1	1
618	его девушке	1	1
619	говорил он	1	1
620	v в	1	1
621	ее на	1	1
622	в других	3	1
623	другой и	1	1
624	мы оставляем	1	1
625	они становятся	1	1
626	вид что	1	1
627	до начала	2	1
628	не были	1	1
629	самом его	1	1
630	до сих	9	1
631	а именно	1	1
632	человека а	1	1
633	чем он	1	1
634	при всей	2	1
635	действующих лиц	1	1
636	и между	1	1
637	на которые	3	1
638	мы еще	1	1
639	к его	1	1
640	быть с	1	1
641	и их	1	1
642	превращается в	1	1
643	ей не	1	1
644	был в	1	1
645	не на	1	1
646	суде и	1	1
647	сам себе	1	1
648	же точно	1	1
649	своей любви	2	1
650	о чем	7	1
651	не он	3	1
652	его глазах	1	1
653	что из	1	1
654	жизнь в	1	1
655	если не	3	1
656	именно поэтому	1	1
657	нет ничего	2	1
658	человек в	1	1
659	трудно сказать	1	1
660	и особенно	2	1
661	ко всем	1	1
662	и потому	1	1
663	я тебе	1	1
664	требует от	1	1
665	из которых	2	1
666	он говорит	2	1
667	ли ты	1	1
668	лицом к	1	1
669	не удалось	1	1
670	находятся в	1	1
671	некоторое время	1	1
672	в мир	1	1
673	в первой	1	1
674	образом на	1	1
675	вести а	1	1
676	ко мне	1	1
677	черты и	1	1
678	еще раз	1	1
679	этом случае	2	1
680	любят и	1	1
681	человека который	2	1
682	можно сказать	1	1
683	сих пор	9	1
684	в основном	1	1
685	только для	2	1
686	о его	2	1
687	чтобы сделать	1	1
688	его отца	2	1
689	не видит	1	1
690	который почти	1	1
691	внутренняя борьба	1	1
692	остается в	2	1
693	при всем	2	1
694	под названием	1	1
695	не является	4	1
696	еще одна	1	1
697	ли в	2	1
698	пор еще	1	1
699	к диалогу	1	1
700	его воли	1	1
701	в результате	2	1
702	между ними	2	1
703	и душевной	1	1
704	в другой	1	1
705	своей собственной	1	1
706	в двух	3	1
707	отрывки из	2	1
708	своего хозяина	1	1
709	не должен	1	1
710	но вот	1	1
711	к лицу	1	1
712	что слова	1	1
713	на фоне	1	1
714	ты не	1	1
715	в свою	7	1
716	наконец не	1	1
717	с ней	1	1
718	но этот	1	1
719	в кругу	1	1
720	в свое	2	1
721	ипполита в	3	1
722	в своих	2	1
723	и эта	1	1
724	уже после	1	1
725	к этому	6	1
726	как на	1	1
727	впрочем что	1	1
