N	2gram	Medvedev_F_1	Myshleni
262	что является	1	2
263	при которой	1	2
264	мы постараемся	1	2
265	в жизни	3	2
266	в них	3	2
267	в высшей	1	2
268	во второй	1	2
269	в своей	11	2
270	в котором	1	2
271	к предмету	1	2
272	как совокупность	1	2
273	иначе как	2	2
274	в отличие	1	2
275	значение для	2	2
276	друг другу	1	2
277	и эти	1	2
278	все это	9	2
279	на всю	2	2
280	этими двумя	1	2
281	высшей степени	1	2
282	но только	1	2
283	учения о	2	2
284	видим что	1	2
285	во всем	2	2
286	и здесь	6	2
287	лежит в	1	2
288	должны быть	5	2
289	на основе	6	2
290	в истории	4	2
291	что у	1	2
292	на нее	2	2
293	не с	2	2
294	первый и	1	2
295	эта точка	1	2
296	язык и	1	2
297	исследования и	2	2
298	и из	1	2
299	как чисто	1	2
300	его в	3	2
301	самый процесс	1	2
302	на отдельные	1	2
303	и требует	1	2
304	говорит он	3	2
305	вслед за	1	2
306	представления о	1	2
307	типичное для	1	2
308	в первой	1	2
309	со всеми	3	2
310	с которыми	1	2
311	только на	5	2
312	ни одного	2	2
313	в единстве	7	2
314	же в	3	2
315	не дает	2	2
316	из них	1	2
317	эти три	1	2
318	никто не	1	2
319	вовсе не	10	2
320	которые вызываются	1	2
321	и даже	3	2
322	в ряде	1	2
323	а с	1	2
324	своего собственного	1	2
325	что для	1	2
326	на развитие	1	2
327	у нас	5	2
328	всю полноту	1	2
329	развитии и	1	2
330	ни на	3	2
331	и потому	9	2
332	этой последней	4	2
333	научной мысли	2	2
334	и основной	1	2
335	об особенностях	1	2
336	и от	7	2
337	является для	2	2
338	в более	1	2
339	форм и	6	2
340	совершается в	2	2
341	сознания и	1	2
342	понять что	1	2
343	чтобы понять	1	2
344	предмета и	1	2
345	и другие	1	2
346	мы различаем	1	2
347	отношением к	1	2
348	другой стороны	1	2
349	совершенно не	1	2
350	из этого	1	2
351	жизни и	7	2
352	в своих	2	2
353	по поводу	1	2
354	это понятие	1	2
355	во всяком	4	2
356	а между	1	1
357	смысле слова	1	1
358	лежащую в	1	1
359	также и	1	1
360	например в	1	1
361	проблемы в	1	1
362	связи между	1	1
363	на самом	7	1
364	не через	1	1
365	и внешних	1	1
366	заключается именно	1	1
367	из его	1	1
368	проблему и	1	1
369	и должен	2	1
370	прав когда	2	1
371	мы уже	1	1
372	переводится из	1	1
373	и образования	1	1
374	на первом	1	1
375	и о	1	1
376	гуманитарных наук	2	1
377	это делали	1	1
378	во внутреннем	1	1
379	целого это	1	1
380	в учении	1	1
381	это отношение	1	1
382	но уже	1	1
383	и ее	10	1
384	же что	1	1
385	уже известной	1	1
386	не способным	1	1
387	меньше чем	1	1
388	знаем что	1	1
389	бы то	3	1
390	является таким	1	1
391	с его	4	1
392	этом пункте	2	1
393	в ее	8	1
394	пределы в	1	1
395	что язык	1	1
396	значение и	3	1
397	является вовсе	1	1
398	в общем	3	1
399	для всякого	2	1
400	можем не	1	1
401	из важнейших	2	1
402	были не	1	1
403	независимо от	4	1
404	как к	3	1
405	части в	1	1
406	бы при	1	1
407	более и	2	1
408	как нам	1	1
409	к новому	2	1
410	все остальные	1	1
411	перед нами	1	1
412	кроме того	1	1
413	этого еще	1	1
414	целый ряд	3	1
415	и понимания	1	1
416	с понятием	1	1
417	и наконец	3	1
418	о понимании	1	1
419	помощью этого	1	1
420	более или	6	1
421	эту проблему	2	1
422	в себе	3	1
423	этой цели	1	1
424	значения как	1	1
425	из самых	1	1
426	не приходится	2	1
427	мы получаем	1	1
428	первого вопроса	1	1
429	в нашем	2	1
430	сущности и	1	1
431	думать что	3	1
432	к предметам	1	1
433	и те	2	1
434	на то	1	1
435	так сказать	3	1
436	роли в	3	1
437	школы а	1	1
438	направлено на	1	1
439	развиваться в	1	1
440	оно было	2	1
441	к миру	2	1
442	и задачи	1	1
443	единство в	2	1
444	нее и	1	1
445	и социальной	1	1
446	свою собственную	1	1
447	не как	4	1
448	оно должно	3	1
449	том чтобы	2	1
450	ни были	2	1
451	ибо она	1	1
452	еще мало	1	1
453	сталкивается с	1	1
454	что без	1	1
455	свою силу	1	1
456	но вместе	1	1
457	прежде чем	2	1
458	или иных	1	1
459	которое как	1	1
460	и заключается	2	1
461	от нее	2	1
462	в каждом	3	1
463	и понятие	1	1
464	для всей	1	1
465	главным образом	4	1
466	связанных с	1	1
467	лишь в	8	1
468	за целое	1	1
469	входит в	6	1
470	восприятия в	1	1
471	и других	3	1
472	всеми своими	1	1
473	может стать	1	1
474	этом смысле	1	1
475	должен был	1	1
476	вопрос и	1	1
477	мог бы	1	1
478	ни в	2	1
479	это положение	1	1
480	ее своеобразии	1	1
481	связями между	1	1
482	в слове	1	1
483	и уже	1	1
484	несмотря на	1	1
485	нигде не	1	1
486	звука в	1	1
487	как целое	1	1
488	как таковой	6	1
489	нисколько не	2	1
490	их на	2	1
491	со всей	3	1
492	места в	2	1
493	в понимании	5	1
494	определяется и	3	1
495	выработанные в	1	1
496	обобщений и	1	1
497	и научные	1	1
498	смысле можно	1	1
499	чем более	1	1
500	место в	7	1
501	не столько	1	1
502	большей степени	1	1
503	дальнейшее развитие	1	1
504	первой в	1	1
505	от его	1	1
506	в основном	3	1
507	совершенно иначе	1	1
508	его элементы	1	1
509	тем не	1	1
510	возможно только	1	1
511	они сами	1	1
512	она не	6	1
513	в обоих	1	1
514	отличается от	3	1
515	и притом	1	1
516	к этим	1	1
517	и сама	1	1
518	как его	1	1
519	которого он	1	1
520	мы попытались	1	1
521	конкретных форм	1	1
522	на самый	1	1
523	два вида	1	1
524	в структуре	1	1
525	не могло	5	1
526	и развитии	1	1
527	на котором	1	1
528	всю область	1	1
529	место его	1	1
530	в самой	2	1
531	этом процессе	2	1
532	никаких оснований	1	1
533	плоскости и	2	1
534	к ней	2	1
535	в сознании	1	1
536	из истории	1	1
537	действительно существует	1	1
538	от конкретных	1	1
539	уже и	1	1
540	что на	1	1
541	этот в	1	1
542	должен перейти	1	1
543	в духе	1	1
544	есть только	1	1
545	из самого	1	1
546	числе и	1	1
547	определенное место	2	1
548	более широкой	1	1
549	как для	1	1
550	столько в	1	1
551	является своеобразным	1	1
552	но из	1	1
553	что при	1	1
554	если же	2	1
555	в применении	2	1
556	они вовсе	1	1
557	более не	1	1
558	с ее	7	1
559	это единство	1	1
560	всего этого	2	1
561	только при	1	1
562	не те	1	1
563	однако эта	1	1
564	должна предшествовать	1	1
565	поэтому мы	1	1
566	по аналогии	3	1
567	ясно что	3	1
568	к тем	1	1
569	остается только	1	1
570	этого принципа	1	1
571	для этого	4	1
572	что отдельные	1	1
573	связанное с	1	1
574	движения и	1	1
575	сводится к	3	1
576	к одной	1	1
577	что каждый	1	1
578	происходит не	1	1
579	одного из	1	1
580	или на	2	1
581	и просто	1	1
582	может не	1	1
583	понятие и	1	1
584	аналогии с	3	1
585	и во	1	1
586	нет у	1	1
587	на всех	1	1
588	развита в	1	1
589	но ничего	1	1
590	и осмысленного	1	1
591	являются в	1	1
592	функций в	2	1
593	ничто в	1	1
594	и научного	1	1
595	во внутренней	1	1
596	все время	2	1
597	теории в	1	1
598	является общим	1	1
599	если взять	1	1
600	эти последние	1	1
601	к решению	1	1
602	один из	3	1
603	могло быть	1	1
604	каждый момент	1	1
605	непосредственно из	2	1
606	структура как	2	1
607	который в	1	1
608	всяком случае	4	1
609	ее от	2	1
610	между этими	1	1
611	науки к	2	1
612	таком понимании	2	1
613	сколько в	1	1
614	для всех	1	1
615	первостепенное значение	1	1
616	и овладению	1	1
617	предварительным условием	1	1
618	отражение в	2	1
619	не имеющие	2	1
620	не можем	2	1
621	и исследования	1	1
622	себя в	1	1
623	на конкретных	1	1
624	развития поэтому	1	1
625	чтобы он	2	1
626	независимых друг	1	1
627	в виде	1	1
628	что не	1	1
629	а это	1	1
630	в понятие	1	1
631	или даже	1	1
632	и обратно	1	1
633	только одно	1	1
634	не так	2	1
635	представить себе	1	1
636	тогда как	1	1
637	с этими	1	1
638	отношении к	2	1
639	в систему	3	1
640	критическому анализу	1	1
641	как раз	2	1
642	связи в	1	1
643	он является	1	1
644	ближайшим образом	4	1
645	в форме	1	1
646	они становятся	2	1
647	движением в	1	1
648	к основным	1	1
649	вне ее	3	1
650	связан с	1	1
651	никаких законов	1	1
652	упражнения но	1	1
653	со стороны	5	1
654	или иной	1	1
655	даже не	1	1
656	развития а	1	1
657	влияние на	3	1
658	же функцию	1	1
659	или иначе	2	1
660	его себе	1	1
661	и тех	1	1
662	здесь в	2	1
663	и нельзя	1	1
664	должна оказаться	1	1
665	от конкретного	1	1
666	такого понимания	1	1
667	не прав	2	1
668	вопросе как	1	1
669	его из	1	1
670	не было	3	1
671	с практической	1	1
672	этого не	1	1
673	думается нам	1	1
674	и самый	2	1
675	более того	3	1
676	одну из	1	1
677	чем на	1	1
678	его собственной	1	1
679	там где	1	1
680	и непосредственно	3	1
681	в изучении	1	1
682	здесь имеет	1	1
683	под влиянием	2	1
684	в связи	4	1
685	эти особенности	1	1
686	этих моментов	1	1
687	все более	2	1
688	бы оно	2	1
689	уже о	1	1
690	материал и	1	1
691	нее как	1	1
692	ко всем	2	1
693	исследований по	1	1
694	исследования что	1	1
695	форм его	1	1
696	мы увидим	4	1
697	внутренних и	1	1
698	влияния на	2	1
699	в данном	1	1
700	в постановке	1	1
701	она есть	2	1
702	те кто	1	1
703	смысле этого	3	1
704	применении к	2	1
705	одновременно с	2	1
706	что же	1	1
707	или менее	6	1
708	даже с	1	1
709	эти различия	1	1
710	стремление в	1	1
711	или хотя	1	1
712	предположения что	1	1
713	этого слова	3	1
714	эти вопросы	1	1
715	решения первого	1	1
716	не меняет	1	1
717	этого метода	1	1
718	он устанавливает	1	1
719	поэтому что	1	1
720	но для	3	1
721	это последнее	3	1
722	к другим	2	1
723	к вопросу	1	1
724	тех или	1	1
725	и для	1	1
726	анализа и	1	1
727	и ко	1	1
728	конкретного материала	1	1
729	при таком	4	1
730	для этой	2	1
731	того о	1	1
732	в отдельных	1	1
733	для нас	1	1
734	особого рода	1	1
735	и все	6	1
736	из себя	1	1
737	природным законам	1	1
738	речи поэтому	1	1
739	смысле общего	1	1
740	самом лучшем	1	1
741	его значение	1	1
742	теоретической мысли	2	1
743	сравнительного изучения	1	1
744	к самым	1	1
745	о сущности	1	1
746	между ними	3	1
747	с ней	1	1
748	была бы	2	1
749	или иного	3	1
750	оно не	4	1
751	чем это	1	1
752	которая существует	1	1
753	и состоит	1	1
754	к действительности	2	1
755	и это	2	1
756	того или	2	1
757	том числе	1	1
758	предполагает уже	2	1
759	это в	1	1
760	их место	1	1
