N	2gram	Tiupa_Anal_3	Problema
476	полной уверенностью	1	1
477	являет собой	3	1
478	в новелле	1	1
479	было и	1	1
480	на поединок	1	1
481	в сказании	1	1
482	отделимая от	1	1
483	воле судьбы	1	1
484	да еще	1	1
485	в большинстве	2	1
486	слова не	1	1
487	каким образом	1	1
488	большинстве случаев	1	1
489	по выражению	1	1
490	на эту	2	1
491	связывается с	1	1
492	здесь мы	1	1
493	который как	2	1
494	одно из	1	1
495	себе в	1	1
496	в новом	2	1
497	цели и	1	1
498	в диалоге	1	1
499	говорит ему	1	1
500	не для	2	1
501	надежду на	1	1
502	тому же	3	1
503	к ним	1	1
504	не о	1	1
505	этом отношении	3	1
506	одежду и	1	1
507	в форме	2	1
508	самому в	1	1
509	были бы	3	1
510	обращением к	1	1
511	русской поэзии	2	1
512	в финале	3	1
513	или иной	5	1
514	о своей	2	1
515	как у	1	1
516	или иначе	1	1
517	чем он	1	1
518	в предисловии	1	1
519	и др	1	1
520	но о	1	1
521	только по	1	1
522	превращается в	1	1
523	не было	3	1
524	их можно	1	1
525	он только	1	1
526	зависит от	1	1
527	однако и	3	1
528	так когда	1	1
529	что несмотря	2	1
530	когда же	1	1
531	для их	1	1
532	в одно	1	1
533	однако после	1	1
534	о человеческом	1	1
535	входить в	1	1
536	ни за	1	1
537	на фоне	1	1
538	вступает с	1	1
539	все основные	1	1
540	и а	4	1
541	и потому	2	1
542	как это	3	1
543	тот факт	1	1
544	из которых	1	1
545	есть на	1	1
546	могут быть	2	1
547	в ответ	2	1
548	в литературе	1	1
549	с тех	1	1
550	и дочерей	1	1
551	хотя он	1	1
552	смысле он	1	1
553	там где	2	1
554	я с	2	1
555	поскольку сам	1	1
556	дело здесь	1	1
557	и всех	1	1
558	как огонь	1	1
559	действительность в	1	1
560	своей жизни	1	1
561	но это	1	1
562	между прочим	1	1
563	в полном	1	1
564	никакой возможности	1	1
565	в мировой	1	1
566	еще больше	1	1
567	как такая	1	1
568	и от	2	1
569	искусства и	1	1
570	а все	1	1
571	обе эти	2	1
572	по одному	1	1
573	от него	1	1
574	тем более	1	1
575	не видит	1	1
576	не должен	2	1
577	мы должны	1	1
578	в г	1	1
579	известные ему	1	1
580	я в	5	1
581	как показывает	2	1
582	утверждал что	1	1
583	личности и	2	1
584	но всегда	2	1
585	не обладает	1	1
586	здесь только	1	1
587	с ними	1	1
588	а о	1	1
589	это все	1	1
590	в романе	2	1
591	героя и	4	1
592	не говоря	1	1
593	от своего	1	1
594	только как	1	1
595	к его	1	1
596	имена в	2	1
597	таким же	1	1
598	в голову	1	1
599	того или	1	1
600	в искусстве	2	1
601	в своих	1	1
602	по причине	1	1
603	собою то	1	1
