N	2gram	Voloshinov_1	Istorich
220	при помощи	1	2
221	и тем	1	2
222	но уже	1	2
223	нет в	1	2
224	это положение	2	2
225	ни одной	2	2
226	мы видели	1	2
227	здесь можно	1	2
228	об этой	1	2
229	должно быть	2	2
230	на первый	2	2
231	для него	9	2
232	но если	2	2
233	что такое	2	2
234	в отличие	5	2
235	где нет	1	2
236	по мере	2	2
237	чистом виде	1	2
238	эти две	1	2
239	в русской	2	2
240	самого начала	4	2
241	тогда когда	1	2
242	одна из	2	2
243	так чтобы	1	2
244	всего сказанного	1	2
245	по своей	1	2
246	не по	1	2
247	только с	1	2
248	именно это	1	2
249	не могут	3	2
250	всего в	1	2
251	в области	3	2
252	не есть	3	2
253	отказаться от	1	2
254	всех случаях	1	2
255	в ее	7	2
256	с самого	4	2
257	приводит к	1	2
258	на нее	1	2
259	ясно что	5	2
260	еще в	1	2
261	ничего не	6	2
262	о нем	1	2
263	не выходит	1	2
264	между тем	3	2
265	этот момент	2	2
266	во всей	1	2
267	и только	2	2
268	здесь в	3	2
269	в ту	1	2
270	большей или	1	2
271	тот же	4	2
272	одной из	3	2
273	отказ от	1	2
274	правда и	3	2
275	именно на	2	2
276	для всех	2	2
277	как процесс	1	2
278	связаны друг	1	2
279	ни было	10	2
280	это значение	1	2
281	здесь же	1	2
282	в данной	2	2
283	пока не	2	2
284	вовсе не	5	2
285	само по	1	2
286	как раз	2	2
287	были бы	1	2
288	в особенности	1	2
289	со стороны	1	2
290	еще и	1	2
291	с ней	1	2
292	один и	3	2
293	что не	2	2
294	на этот	3	2
295	же обстоит	1	2
296	не означает	1	2
297	зависит от	2	2
298	его как	1	2
299	уже у	2	2
300	xix века	3	2
301	конечно не	5	2
302	как бы	15	2
303	в основном	6	2
304	нисколько не	1	2
305	вопрос в	1	2
306	еще одна	1	2
307	лучше всего	2	2
308	не существует	3	2
309	и от	3	2
310	бы в	2	2
311	ни к	2	2
312	или меньшей	1	2
313	не дает	3	2
314	между ними	4	2
315	в рамках	1	2
316	была бы	1	2
317	из этого	2	2
318	в частности	2	2
319	к этому	5	2
320	можно назвать	1	2
321	не зависит	1	1
322	нарушается и	1	1
323	таковы в	1	1
324	неотделима от	1	1
325	предыдущем разделе	1	1
326	связана с	2	1
327	не остается	2	1
328	все остальное	2	1
329	и то	1	1
330	отметим что	1	1
331	не делает	1	1
332	на самом	3	1
333	он может	3	1
334	даже из	1	1
335	никаких новых	1	1
336	это и	3	1
337	и есть	3	1
338	он находится	1	1
339	тем же	1	1
340	в первом	3	1
341	ту же	2	1
342	и чрезвычайно	1	1
343	она все	1	1
344	те же	5	1
345	ведь и	1	1
346	и этот	2	1
347	результате мы	1	1
348	этом направлении	1	1
349	мы уже	2	1
350	его не	1	1
351	а как	3	1
352	из всего	1	1
353	ничем в	1	1
354	путь для	1	1
355	которую мы	1	1
356	словом это	1	1
357	та же	1	1
358	ответить на	1	1
359	имеет свою	3	1
360	говорить о	1	1
361	весь остальной	1	1
362	которые он	1	1
363	связи со	1	1
364	не найдем	2	1
365	утверждение что	1	1
366	как если	2	1
367	и всего	2	1
368	совсем не	1	1
369	но как	1	1
370	было указано	1	1
371	понято и	1	1
372	изменения и	1	1
373	мы сможем	1	1
374	иные формы	1	1
375	это или	1	1
376	между словом	1	1
377	должны спросить	1	1
378	отнюдь не	6	1
379	к какой	1	1
380	в истории	3	1
381	независимо от	2	1
382	стороны и	1	1
383	просто как	1	1
384	под его	1	1
385	целый ряд	3	1
386	по пути	1	1
387	том где	1	1
388	и к	3	1
389	этой цели	1	1
390	то в	2	1
391	со своей	1	1
392	еще на	1	1
393	в которой	3	1
394	образом и	1	1
395	в нашем	2	1
396	из этих	2	1
397	в компетенцию	2	1
398	поэтому формы	1	1
399	в буржуазной	1	1
400	важна не	2	1
401	от необходимости	1	1
402	но ведь	1	1
403	ли для	1	1
404	после этого	1	1
405	а просто	1	1
406	встать на	1	1
407	так сказать	6	1
408	освещается только	1	1
409	и социальной	1	1
410	какой бы	1	1
411	его от	1	1
412	подобно тому	1	1
413	и будет	1	1
414	мы говорили	3	1
415	является не	6	1
416	значительной степени	1	1
417	в работе	2	1
418	могла бы	2	1
419	главным образом	1	1
420	в совершенно	1	1
421	же касается	1	1
422	времени и	1	1
423	с целью	1	1
424	гораздо труднее	1	1
425	свои специфические	1	1
426	действительности в	2	1
427	дело здесь	1	1
428	этом смысле	2	1
429	социальную функцию	1	1
430	за ней	1	1
431	не соответствует	1	1
432	и во-вторых	1	1
433	дело идет	4	1
434	не ставился	1	1
435	других явлений	1	1
436	и вся	1	1
437	со своими	1	1
438	но значение	1	1
439	между собою	1	1
440	легче всего	1	1
441	но нигде	1	1
442	правда часто	1	1
443	вошел в	1	1
444	не значит	1	1
445	искать в	1	1
446	этой главе	1	1
447	в понимании	2	1
448	в своей	3	1
449	заключение в	1	1
450	центр тяжести	1	1
451	наших дней	1	1
452	это делает	2	1
453	бы к	1	1
454	два значения	1	1
455	от его	1	1
456	для всякого	1	1
457	верна и	1	1
458	и мотивов	1	1
459	друг другу	1	1
460	иным как	1	1
461	совершенно иной	1	1
462	войти в	3	1
463	влечет за	1	1
464	быть не	1	1
465	пролить свет	1	1
466	тому что	2	1
467	себя от	2	1
468	в отношении	4	1
469	мы пока	2	1
470	она не	2	1
471	с теми	1	1
472	эта форма	1	1
473	о них	1	1
474	к другим	1	1
475	того чтобы	5	1
476	он с	1	1
477	литературе в	1	1
478	близки к	1	1
479	вне его	4	1
480	явление в	1	1
481	к ней	1	1
482	связь и	2	1
483	все явления	1	1
484	уходят в	1	1
485	нам важно	1	1
486	ничто не	1	1
487	для анализа	1	1
488	поставленный в	1	1
489	кроме того	6	1
490	какой-то очень	1	1
491	нет все	1	1
492	тесно связана	2	1
493	идет именно	1	1
494	в каком	3	1
495	у нас	2	1
496	известной степени	1	1
497	от их	2	1
498	чрезвычайно важно	1	1
499	взглянуть на	1	1
500	ли не	1	1
501	достаточно точно	1	1
502	и дают	1	1
503	от нее	2	1
504	которой она	2	1
505	и это	3	1
506	в виду	2	1
507	функция этого	1	1
508	последнее время	1	1
509	реальной действительности	1	1
510	нет никакой	2	1
511	только то	1	1
512	зрения не	2	1
513	словом и	2	1
514	как с	2	1
515	в непосредственном	1	1
516	найти в	1	1
517	можно только	1	1
518	имеется в	1	1
519	строго говоря	1	1
520	это чрезвычайно	1	1
521	собой и	1	1
522	из самой	1	1
523	образом в	1	1
524	именно эти	2	1
525	связаны и	1	1
526	элементом в	1	1
527	сводится к	3	1
528	так оно	1	1
529	этого мы	1	1
530	мы могли	1	1
531	в самой	1	1
532	и та	2	1
533	и объяснить	1	1
534	в значительной	1	1
535	на данном	2	1
536	второй половины	1	1
537	трудная задача	1	1
538	дают себе	2	1
539	должно было	1	1
540	все в	2	1
541	один момент	1	1
542	и требует	1	1
543	но дело	1	1
544	в языке	4	1
545	них в	1	1
546	иногда очень	2	1
547	века и	1	1
548	также в	1	1
549	любой момент	1	1
550	мы ограничимся	2	1
551	и другую	2	1
552	значит что	1	1
553	и история	1	1
554	производства и	1	1
555	и вопрос	1	1
556	такая же	1	1
557	социальной организацией	1	1
558	скажем что	1	1
559	и так	1	1
560	несколько подробнее	1	1
561	или же	1	1
562	и ее	3	1
563	какой степени	2	1
564	до наших	1	1
565	только этот	1	1
566	очерк истории	1	1
567	же и	2	1
568	оказывается в	1	1
569	он их	1	1
570	он очень	1	1
571	только на	4	1
572	и они	1	1
573	мышления и	1	1
574	потому в	1	1
575	связывается с	1	1
576	к каким	2	1
577	стороны оно	2	1
578	тогда он	1	1
579	отражает в	1	1
580	же к	1	1
581	слова в	1	1
582	сами по	1	1
583	в конце	5	1
584	глаза или	1	1
585	у этих	1	1
586	друг друга	8	1
587	мы можем	2	1
588	но что	1	1
589	той форме	1	1
590	не доказывает	1	1
591	этом отношении	3	1
592	формы к	1	1
593	для того	4	1
594	момент в	3	1
595	же деле	2	1
596	связан с	1	1
597	будем здесь	1	1
598	приводит и	1	1
599	до известной	1	1
600	связи не	1	1
601	что для	1	1
602	точке зрения	2	1
603	самом же	2	1
604	не было	3	1
605	в любой	1	1
606	быть только	1	1
607	которые еще	1	1
608	состоит из	1	1
609	так называемой	1	1
610	самый факт	1	1
611	него не	1	1
612	тому как	1	1
613	материалом для	1	1
614	уже давно	1	1
615	этой же	1	1
616	мы дадим	1	1
617	все основные	1	1
618	что во	2	1
619	но кроме	1	1
620	чтобы они	1	1
621	к жизни	1	1
622	а если	1	1
623	такого рода	1	1
624	смысле этого	3	1
625	и пытается	1	1
626	и всей	1	1
627	в тот	2	1
628	именно о	1	1
629	тех пор	2	1
630	и более	2	1
631	здесь идет	1	1
632	и всех	1	1
633	этого слова	2	1
634	находится под	1	1
635	на пути	1	1
636	этом случае	3	1
637	ней в	1	1
638	нет ничего	3	1
639	к двум	1	1
640	в один	1	1
641	процесс не	1	1
642	в более	1	1
643	но менее	1	1
644	ее знает	1	1
645	мышления в	1	1
646	при таком	1	1
647	историей и	1	1
648	она может	3	1
649	всем этим	1	1
650	в результате	9	1
651	а все	1	1
652	чтобы понять	1	1
653	хотя и	1	1
654	этой действительности	2	1
655	и все	5	1
656	у них	1	1
657	в большей	1	1
658	частности например	1	1
659	наоборот мы	1	1
660	лежит в	1	1
661	все более	1	1
662	ее основе	1	1
663	не чем	1	1
664	в системе	1	1
665	в постановке	1	1
666	до тех	2	1
667	именно здесь	2	1
668	неотделим от	1	1
669	с областью	1	1
670	лишь тогда	2	1
671	совершенно не	3	1
672	равно как	1	1
673	их с	1	1
674	слагается из	1	1
675	первом случае	3	1
676	не что	1	1
677	чем иным	1	1
678	к этой	2	1
679	во всяком	5	1
680	него как	1	1
681	в роли	1	1
682	гораздо более	1	1
