N	2gram	Bakhtin_Pr_2	Myshleni
108	друг от	2	4
109	за пределы	3	4
110	сама по	4	4
111	опирается на	2	4
112	в самом	7	4
113	все эти	5	4
114	с их	2	4
115	отношение между	2	4
116	вообще не	1	4
117	при этом	6	4
118	и по	1	4
119	это не	3	4
120	такой же	3	4
121	стоит в	1	4
122	мысли в	1	4
123	мышления и	1	4
124	не имеет	1	4
125	речи не	1	4
126	могут быть	3	4
127	же самое	1	4
128	не есть	2	4
129	от друга	2	4
130	в пределах	16	4
131	еще не	9	4
132	в качестве	1	4
133	так что	5	4
134	к мысли	1	4
135	и их	3	4
136	то время	2	4
137	речь и	2	4
138	не могут	4	4
139	точек зрения	4	4
140	с другой	4	4
141	к которому	1	4
142	на этот	4	4
143	вместе с	1	4
144	это есть	1	4
145	в целом	2	4
146	мы видим	1	4
147	в результате	4	4
148	бы в	5	4
149	тем более	1	4
150	по одному	1	4
151	речи как	2	4
152	осознания и	2	4
153	этой точки	1	4
154	функции в	1	3
155	самом деле	5	3
156	это и	1	3
157	между двумя	1	3
158	в первом	2	3
159	мы не	4	3
160	и чужого	1	3
161	вместо того	1	3
162	по своему	2	3
163	он может	1	3
164	но как	1	3
165	если в	1	3
166	оно является	2	3
167	мысли к	1	3
168	с этим	2	3
169	все же	3	3
170	и как	2	3
171	то в	1	3
172	к внутренней	2	3
173	на этом	1	3
174	влиять на	1	3
175	не умеет	1	3
176	и тем	1	3
177	в этих	6	3
178	в их	3	3
179	собой как	1	3
180	сих пор	7	3
181	из которых	1	3
182	не менее	3	3
183	до конца	4	3
184	в смысле	1	3
185	но что	1	3
186	только не	1	3
187	по своей	1	3
188	и является	2	3
189	и его	8	3
190	связи с	1	3
191	ничего общего	1	3
192	в себя	3	3
193	еще в	1	3
194	и с	5	3
195	никак не	5	3
196	до сих	7	3
197	этих двух	1	3
198	к нему	5	3
199	что и	3	3
200	одной из	1	3
201	между тем	3	3
202	с одной	1	3
203	вопроса о	1	3
204	речь в	2	3
205	его и	2	3
206	мы знаем	1	3
207	в известной	1	3
208	в одном	12	3
209	а в	5	3
210	из системы	1	3
211	его мысли	2	3
212	еще и	1	3
213	на которые	1	3
214	один и	1	3
215	говорит о	1	3
216	прежде всего	10	3
217	не на	4	3
218	иное отношение	1	3
219	речь не	1	3
220	чем в	1	3
221	по существу	3	3
222	но это	4	3
223	одной стороны	1	3
224	мысли но	1	3
225	как на	1	3
226	ее в	2	3
227	к этому	1	3
228	значение в	2	3
229	они не	1	3
230	к полному	1	2
231	ту же	2	2
232	отношения к	2	2
233	одним из	1	2
234	такое же	1	2
235	нам кажется	5	2
236	все дело	1	2
237	их и	1	2
238	есть не	1	2
239	при анализе	1	2
240	которую мы	1	2
241	принадлежит к	1	2
242	я не	4	2
243	быть в	2	2
244	на их	1	2
245	в различных	3	2
246	во всех	4	2
247	что я	6	2
248	мы будем	3	2
249	что было	2	2
250	отличие от	4	2
251	в центре	1	2
252	стороны и	3	2
253	когда он	3	2
254	и к	3	2
255	поэтому он	1	2
256	бы сказать	1	2
257	учение о	1	2
258	речи но	1	2
259	то и	2	2
260	нами в	2	2
261	только один	1	2
262	тому же	3	2
263	развитие этой	1	2
264	что она	1	2
265	к одному	6	2
266	в корне	1	2
267	и единство	1	2
268	но все	2	2
269	те же	1	2
270	все он	2	2
271	которая как	2	2
272	в жизни	3	2
273	в них	4	2
274	все равно	1	2
275	к которым	1	2
276	в плоскость	1	2
277	же самый	1	2
278	во второй	1	2
279	в своей	4	2
280	в котором	6	2
281	мы говорили	1	2
282	иначе как	1	2
283	в отличие	4	2
284	значение для	2	2
285	друг другу	1	2
286	и эти	1	2
287	все это	5	2
288	их в	4	2
289	стоит только	1	2
290	но они	1	2
291	этими двумя	1	2
292	но только	1	2
293	как два	1	2
294	во всем	3	2
295	до того	1	2
296	для другого	3	2
297	не до	1	2
298	то это	2	2
299	и здесь	3	2
300	лежит в	2	2
301	должны быть	2	2
302	не способен	1	2
303	знает что	2	2
304	для его	1	2
305	указывает на	2	2
306	в виду	3	2
307	речь полна	1	2
308	но при	3	2
309	что у	2	2
310	на нее	1	2
311	не с	1	2
312	а этот	1	2
313	в плоскости	2	2
314	речь как	1	2
315	том как	1	2
316	по мере	4	2
317	совершенно аналогичные	1	2
318	связанная с	1	2
319	и поэтому	1	2
320	и из	1	2
321	находятся в	1	2
322	его в	3	2
323	говорит он	1	2
324	слов и	5	2
325	может иметь	1	2
326	два смысла	1	2
327	нас интересует	1	2
328	к их	1	2
329	в первой	2	2
330	со всеми	3	2
331	с которыми	1	2
332	только на	3	2
333	ни одного	4	2
334	в единстве	3	2
335	же в	1	2
336	предполагает наличие	1	2
337	но с	1	2
338	из них	2	2
339	эти три	1	2
340	вовсе не	5	2
341	само по	1	2
342	не говорит	1	2
343	как будто	1	2
344	и даже	3	2
345	и между	1	2
346	а с	2	2
347	своего собственного	1	2
348	себя и	3	2
349	что для	1	2
350	у нас	2	2
351	о чем	1	2
352	совершенно очевидно	1	2
353	ни на	3	2
354	и потому	1	2
355	сознание и	2	2
356	об особенностях	1	2
357	и от	1	2
358	благодаря этому	1	2
359	является для	1	2
360	чтобы сделать	2	2
361	которых он	1	2
362	совершается в	1	2
363	сознания и	3	2
364	которая в	1	2
365	совершенно иной	1	2
366	чем он	1	2
367	и другие	1	2
368	отношением к	1	2
369	другой стороны	3	2
370	совершенно не	4	2
371	но этот	2	2
372	из этого	1	2
373	чем слово	1	2
374	жизни и	1	2
375	без всяких	1	2
376	в своих	2	2
377	по поводу	1	2
378	во всяком	2	2
379	все что	1	2
380	а между	2	1
381	смысле слова	1	1
382	также и	3	1
383	например в	2	1
384	в движение	1	1
385	относится и	1	1
386	словом как	2	1
387	эпоху в	1	1
388	сам по	5	1
389	связи между	3	1
390	на самом	1	1
391	своими собственными	1	1
392	но тем	1	1
393	мысли а	1	1
394	к другому	5	1
395	его же	1	1
396	из его	2	1
397	собственном смысле	1	1
398	и больше	1	1
399	мы уже	3	1
400	и о	2	1
401	во внутреннем	2	1
402	но она	1	1
403	как во	1	1
404	но уже	1	1
405	и ее	3	1
406	речь если	1	1
407	себе что	2	1
408	более глубокий	1	1
409	собой в	1	1
410	целое и	1	1
411	нужна ему	1	1
412	другом что	1	1
413	он был	3	1
414	он сам	3	1
415	бы то	1	1
416	с его	4	1
417	возможности и	1	1
418	сознания а	1	1
419	этом пункте	1	1
420	то мы	1	1
421	различия между	1	1
422	в ее	1	1
423	друг к	2	1
424	в голове	2	1
425	очевидно и	1	1
426	перед глазами	1	1
427	а он	3	1
428	в общем	1	1
429	для всякого	1	1
430	как справедливо	1	1
431	из важнейших	1	1
432	в собственном	1	1
433	и должны	1	1
434	которой они	1	1
435	как к	1	1
436	как нам	2	1
437	перед нами	7	1
438	кроме того	3	1
439	просто как	1	1
440	целый ряд	2	1
441	и понимания	1	1
442	и наконец	6	1
443	всеми остальными	1	1
444	речи достигает	1	1
445	более или	3	1
446	в себе	5	1
447	мысли ее	1	1
448	ним как	2	1
449	точку зрения	1	1
450	вопрос почему	1	1
451	что это	2	1
452	сказать о	2	1
453	другого как	1	1
454	в нашем	1	1
455	еще один	3	1
456	словами для	1	1
457	другом случае	1	1
458	идет речь	1	1
459	ведет себя	1	1
460	на то	5	1
461	но на	2	1
462	так сказать	6	1
463	но прежде	1	1
464	не совершается	1	1
465	направлено на	3	1
466	его но	1	1
467	уже сама	1	1
468	развиваться в	1	1
469	неизбежно должны	1	1
470	независимость от	1	1
471	оно было	1	1
472	к миру	2	1
473	и социальной	1	1
474	свою собственную	1	1
475	не как	6	1
476	собой не	1	1
477	оно должно	2	1
478	ни были	1	1
479	к каждому	1	1
480	своего пути	1	1
481	он так	2	1
482	в плане	1	1
483	чтобы их	1	1
484	может понять	1	1
485	я сознаю	1	1
486	одно и	2	1
487	значительной степени	1	1
488	от нее	1	1
489	этом последнем	1	1
490	в каждом	11	1
491	здесь мы	2	1
492	тем же	2	1
493	конечно в	2	1
494	об этом	2	1
495	связанных с	1	1
496	к другу	2	1
497	глубокий и	1	1
498	зрения на	1	1
499	лишь в	8	1
500	входит в	2	1
501	всеми своими	1	1
502	и непосредственное	1	1
503	может стать	4	1
504	этом смысле	2	1
505	должен был	1	1
506	приходит в	1	1
507	какой они	1	1
508	мог бы	1	1
509	в ином	1	1
510	и этим	3	1
511	ни в	2	1
512	слово имеет	1	1
513	слов самого	1	1
514	это положение	1	1
515	о которых	1	1
516	рядом с	5	1
517	части нашей	1	1
518	для опровержения	1	1
519	в слове	5	1
520	предмет но	1	1
521	и уже	1	1
522	которой он	1	1
523	несмотря на	1	1
524	нигде не	1	1
525	как целое	1	1
526	речь для	1	1
527	нисколько не	1	1
528	места в	1	1
529	мысль а	1	1
530	этих отношений	1	1
531	языка если	1	1
532	бы привести	1	1
533	она в	1	1
534	дальнейшее развитие	1	1
535	что говорит	2	1
536	от его	1	1
537	в основном	1	1
538	образом и	3	1
539	которые в	1	1
540	в прямом	1	1
541	тем не	2	1
542	лежит не	1	1
543	однако в	1	1
544	его до	1	1
545	том же	4	1
546	какие существуют	1	1
547	речь речь	1	1
548	из слов	1	1
549	вернемся к	1	1
550	она не	3	1
551	есть нечто	1	1
552	с теми	2	1
553	что ему	1	1
554	он говорил	2	1
555	отличается от	2	1
556	и сама	1	1
557	его собственного	2	1
558	как его	4	1
559	когда они	1	1
560	иметь в	1	1
561	он указывает	1	1
562	в структуре	1	1
563	не могло	1	1
564	это с	1	1
565	что ни	1	1
566	в самой	4	1
567	а во	1	1
568	всего на	1	1
569	очень сложные	1	1
570	слова которая	1	1
571	развивается в	1	1
572	уже говорили	3	1
573	и после	1	1
574	и решения	1	1
575	в сознании	1	1
576	что речь	1	1
577	из истории	2	1
578	уже и	2	1
579	выборе и	1	1
580	и делает	1	1
581	что на	2	1
582	над ним	1	1
583	перед ним	2	1
584	такие же	1	1
585	языка в	1	1
586	в духе	1	1
587	умеет и	1	1
588	в направлении	4	1
589	предметом непосредственного	1	1
590	развивается как	1	1
591	и другой	1	1
592	совершенно особая	1	1
593	вводит и	1	1
594	слились в	1	1
595	реагирует на	2	1
596	числе и	1	1
597	является одним	1	1
598	самом предмете	2	1
599	положений не	1	1
600	к речи	1	1
601	обращение к	1	1
602	но к	2	1
603	если же	4	1
604	и он	5	1
605	где он	1	1
606	он прежде	1	1
607	для себя	2	1
608	не одного	1	1
609	делая предметом	1	1
610	не делает	1	1
611	слово не	8	1
612	но по	1	1
613	с ее	1	1
614	всего этого	2	1
615	не могу	2	1
616	без всякого	2	1
617	из главных	1	1
618	своей речи	1	1
619	поэтому мы	1	1
620	не нужно	2	1
621	наконец третья	1	1
622	для этого	2	1
623	но может	1	1
624	работы над	1	1
625	вопроса и	1	1
626	этому мы	1	1
627	имеет еще	1	1
628	чего она	1	1
629	на что	1	1
630	после того	1	1
631	все его	2	1
632	может не	1	1
633	и во	1	1
634	на всех	1	1
635	функций в	1	1
636	во втором	1	1
637	с отношением	2	1
638	и только	3	1
639	другого в	3	1
640	из одних	1	1
641	все время	1	1
642	и удалось	1	1
643	в самый	2	1
644	материал к	1	1
645	с внутренними	1	1
646	известно что	2	1
647	но так	2	1
648	один из	1	1
649	в большей	1	1
650	поэтому для	1	1
651	с ними	2	1
652	эту фразу	1	1
653	всяком случае	1	1
654	это слово	5	1
655	между этими	1	1
656	простое и	1	1
657	никаких новых	1	1
658	с самой	1	1
659	теперь в	3	1
660	без этого	1	1
661	где они	1	1
662	и абстрактной	1	1
663	прямо не	1	1
664	первостепенное значение	2	1
665	есть в	3	1
666	отражение в	1	1
667	уже в	2	1
668	менее очевидна	1	1
669	себя в	3	1
670	и они	2	1
671	в виде	3	1
672	в начале	1	1
673	для чего	2	1
674	что не	2	1
675	отношения не	1	1
676	а то	2	1
677	или даже	1	1
678	и обратно	1	1
679	за ним	1	1
680	в письме	2	1
681	мы находим	1	1
682	в конце	2	1
683	в чем-нибудь	1	1
684	отношении к	2	1
685	каждый из	2	1
686	как раз	4	1
687	он является	2	1
688	в других	1	1
689	в форме	2	1
690	они становятся	1	1
691	эти явления	1	1
692	были бы	1	1
693	из двух	1	1
694	связан с	1	1
695	другого и	2	1
696	себе а	2	1
697	или иной	3	1
698	мы это	1	1
699	внутреннюю структуру	1	1
700	и т.п	1	1
701	с другим	2	1
702	или иначе	1	1
703	его себе	1	1
704	нельзя сказать	2	1
705	и тех	1	1
706	здесь в	3	1
707	как же	2	1
708	они действительно	1	1
709	языковых явлений	1	1
710	и знает	1	1
711	сознания как	1	1
712	устную речь	7	1
713	не было	1	1
714	которых мы	1	1
715	более того	4	1
716	основной вопрос	1	1
717	которых у	1	1
718	которые происходят	2	1
719	увидим в	1	1
720	самый факт	1	1
721	одну из	1	1
722	его собственной	1	1
723	там где	4	1
724	и непосредственно	1	1
725	здесь имеет	1	1
726	знает только	2	1
727	в связи	1	1
728	в речи	5	1
729	все более	1	1
730	бы оно	1	1
731	материал и	1	1
732	и речью	1	1
733	нами как	1	1
734	в одной	3	1
735	только его	1	1
736	мы увидим	5	1
737	не доказывает	1	1
738	влияния на	1	1
739	если так	1	1
740	он говорит	2	1
741	этих явлений	1	1
742	смысле этого	1	1
743	не удалось	1	1
744	что же	7	1
745	зрения и	3	1
746	или менее	3	1
747	даже с	1	1
748	да и	5	1
749	слов в	2	1
750	вопрос для	1	1
751	он начинает	1	1
752	этого слова	2	1
753	эти вопросы	1	1
754	такие вопросы	1	1
755	не меняет	1	1
756	но для	3	1
757	это последнее	1	1
758	которые оно	1	1
759	к другим	1	1
760	образом как	3	1
761	случае он	1	1
762	в следующей	1	1
763	известной степени	1	1
764	и для	3	1
765	от мысли	1	1
766	того о	1	1
767	место для	1	1
768	это как	1	1
769	своей собственной	1	1
770	они даны	1	1
771	для нас	2	1
772	не подчиняется	1	1
773	от него	1	1
774	и все	6	1
775	менее чем	1	1
776	иное чем	1	1
777	той или	3	1
778	но зато	3	1
779	на более	1	1
780	его функции	1	1
781	в равной	1	1
782	его значение	1	1
783	что этот	2	1
784	он владеет	2	1
785	между ними	4	1
786	две стороны	1	1
787	была бы	2	1
788	ему но	1	1
789	сложных взаимоотношений	1	1
790	но эти	4	1
791	может сколько-нибудь	1	1
792	на ту	1	1
793	и это	4	1
794	в еще	1	1
795	том числе	1	1
796	это в	1	1
797	по данному	1	1
