N	2gram	Vygotskiy__3	Mirosoze
186	ко второй	2	2
187	он мог	1	2
188	то время	2	2
189	и что	18	2
190	и когда	5	2
191	по сравнению	1	2
192	с ним	2	2
193	и нужно	1	2
194	о том	6	2
195	может не	1	2
196	и во	2	2
197	своему значению	1	2
198	и те	1	2
199	у всех	4	2
200	и она	1	2
201	существует не	1	2
202	мы видим	12	2
203	жизни и	1	2
204	ведь это	1	2
205	как будто	4	2
206	для того	8	2
207	момент в	1	2
208	в высшей	1	2
209	до сих	6	2
210	у самого	1	2
211	и самый	1	2
212	к гибели	1	2
213	света и	1	2
214	много в	1	2
215	о чем	1	2
216	он и	1	2
217	этот случай	2	2
218	по своему	4	2
219	в той	5	2
220	как бы	14	2
221	том смысле	2	2
222	быть не	2	2
223	него не	1	2
224	в начале	1	2
225	о мире	2	2
226	и для	4	2
227	она может	3	2
228	человека это	1	2
229	бы в	3	2
230	своих героев	2	2
231	отношении к	1	2
232	что без	1	2
233	в свою	4	2
234	сказать что	4	2
235	эти слова	2	2
236	к этой	2	2
237	к этому	3	2
238	все что	1	2
239	себя как	2	1
240	если вы	1	1
241	а под	1	1
242	и т	14	1
243	у гоголя	1	1
244	сплошь и	1	1
245	и то	8	1
246	на самом	2	1
247	им о	1	1
248	концу и	2	1
249	между двумя	1	1
250	и до	1	1
251	в зависимости	1	1
252	и людей	1	1
253	из всех	3	1
254	мы имеем	1	1
255	мы не	5	1
256	и ничего	2	1
257	среды и	1	1
258	оно есть	2	1
259	я не	5	1
260	то это	2	1
261	зависимости от	1	1
262	еще не	1	1
263	за это	1	1
264	во всех	4	1
265	природы и	1	1
266	то мы	1	1
267	одним словом	2	1
268	самом деле	21	1
269	всякий раз	3	1
270	к области	1	1
271	дано было	1	1
272	и психологическую	1	1
273	в сторону	1	1
274	и действительно	2	1
275	с истиной	1	1
276	отличие от	1	1
277	в свои	1	1
278	что они	4	1
279	которые не	1	1
280	показать в	1	1
281	как говорит	1	1
282	в одной	2	1
283	и высшее	1	1
284	как к	2	1
285	совершенно другой	3	1
286	обогатил эту	1	1
287	это был	2	1
288	говорит что	8	1
289	его к	2	1
290	над собой	1	1
291	со своей	2	1
292	идет не	1	1
293	что составляет	1	1
294	что же	2	1
295	это единственная	1	1
296	переходит на	1	1
297	роль в	1	1
298	интересно что	3	1
299	имеем в	1	1
300	ее как	1	1
301	имеет для	1	1
302	в такую	1	1
303	а вовсе	2	1
304	он все	2	1
305	к героям	1	1
306	всех этих	2	1
307	в силу	2	1
308	с таким	1	1
309	в плане	3	1
310	из него	4	1
311	все с	1	1
312	момент когда	1	1
313	ее жизни	1	1
314	что сам	2	1
315	который с	1	1
316	и заключается	1	1
317	котором она	1	1
318	как они	1	1
319	значение в	1	1
320	том случае	1	1
321	близко знавший	1	1
322	имеет с	1	1
323	в понимании	1	1
324	знает что	1	1
325	это было	1	1
326	не совпадает	2	1
327	всего того	2	1
328	всю свою	1	1
329	кажется что	1	1
330	все внешние	1	1
331	и рядом	1	1
332	греха и	1	1
333	ней так	1	1
334	человек который	2	1
335	и вся	1	1
336	одна и	1	1
337	когда я	1	1
338	с такой	5	1
339	нисколько не	1	1
340	смысл и	4	1
341	же я	1	1
342	сказать в	1	1
343	его нельзя	1	1
344	к тем	3	1
345	от своего	2	1
346	что такое	1	1
347	иначе он	1	1
348	когда верит	1	1
349	в такой	3	1
350	она в	3	1
351	что вся	1	1
352	что до	1	1
353	это верно	2	1
354	не от	1	1
355	в отличие	1	1
356	стоит в	1	1
357	должны были	2	1
358	обнаруживается в	1	1
359	и эти	2	1
360	и более	2	1
361	и почти	1	1
362	бы быть	1	1
363	вовсе не	8	1
364	ему как	1	1
365	а от	1	1
366	как будет	1	1
367	с необычайной	3	1
368	а иногда	1	1
369	в русской	2	1
370	мысли в	1	1
371	то чего	1	1
372	весь смысл	2	1
373	на два	1	1
374	этими двумя	2	1
375	достигает своего	1	1
376	мы все	4	1
377	в самых	1	1
378	это еще	1	1
379	не могло	1	1
380	так много	1	1
381	и злая	1	1
382	казалось бы	5	1
383	находятся в	2	1
384	и такой	1	1
385	мире и	1	1
386	подходит и	1	1
387	не потому	1	1
388	у меня	1	1
389	и оно	1	1
390	не одно	1	1
391	все то	7	1
392	к себе	2	1
393	и всех	1	1
394	героев он	1	1
395	все еще	1	1
396	бы это	1	1
397	которой она	1	1
398	в самые	1	1
399	почему он	1	1
400	всегда в	1	1
401	и самое	1	1
402	из всего	2	1
403	ждет лишь	1	1
404	и о	3	1
405	не могу	2	1
406	внутренние противоречия	1	1
407	можно сделать	1	1
408	уже с	1	1
409	на той	1	1
410	не столько	1	1
411	слова а	1	1
412	исключительно с	1	1
413	можно было	1	1
414	так и	1	1
415	и каждый	1	1
416	она была	4	1
417	подойти к	1	1
418	из одного	3	1
419	и даже	4	1
420	каждый раз	1	1
421	это я	1	1
422	и та	2	1
423	в глаза	2	1
424	одного из	2	1
425	иное что	1	1
426	нас в	1	1
427	заключается в	7	1
428	доходит до	1	1
429	и всю	1	1
430	этот момент	1	1
431	когда дело	1	1
432	не видел	1	1
433	и только	3	1
434	в другой	1	1
435	и можно	1	1
436	даже для	1	1
437	все время	30	1
438	и наконец	2	1
439	мы уже	7	1
440	он хочет	2	1
441	быть и	1	1
442	порядка и	1	1
443	моменты в	1	1
444	в сложном	1	1
445	мы читаем	2	1
446	этот вопрос	1	1
447	характерно для	1	1
448	пришел к	1	1
449	трагедии и	1	1
450	наше время	2	1
451	что как	3	1
452	между тем	7	1
453	образа в	1	1
454	между этими	1	1
455	и ее	2	1
456	так что	8	1
457	когда говорил	1	1
458	то и	3	1
459	в нашей	1	1
460	и везде	1	1
461	рассказывает о	3	1
462	участие в	1	1
463	высшей точки	1	1
464	всяком случае	2	1
465	что она	16	1
466	в одном	8	1
467	т п	5	1
468	у нее	1	1
469	ее не	3	1
470	к ним	3	1
471	на так	1	1
472	уже совершенно	1	1
473	относился к	1	1
474	русской поэзии	2	1
475	как у	1	1
476	он слишком	1	1
477	он окончательно	1	1
478	по своим	1	1
479	а именно	1	1
480	будет ли	1	1
481	к которому	1	1
482	с той	4	1
483	чем он	1	1
484	действующих лиц	5	1
485	души и	1	1
486	все было	1	1
487	что не	3	1
488	с большей	1	1
489	обратиться к	4	1
490	говорит о	2	1
491	отнесена к	1	1
492	а на	1	1
493	процесс перерождения	2	1
494	жизнь в	1	1
495	что отрицает	1	1
496	борется и	1	1
497	и тут	1	1
498	ближе к	1	1
499	вызывает в	1	1
500	если не	1	1
501	и всякое	1	1
502	все более	2	1
503	вступает в	1	1
504	в частности	1	1
505	исходит от	1	1
506	к его	2	1
507	могут понять	1	1
508	мы говорим	1	1
509	мы опять	1	1
510	если так	2	1
511	людей с	1	1
512	сравнению с	1	1
513	он будет	1	1
514	в течение	4	1
515	наряду с	3	1
516	есть на	1	1
517	когда она	3	1
518	для понимания	1	1
519	который он	1	1
520	бросается в	1	1
521	более и	2	1
522	что мы	1	1
523	бы всякую	1	1
524	своей жизни	2	1
525	только для	3	1
526	но это	3	1
527	о его	1	1
528	имел в	1	1
529	и часто	2	1
530	перед собой	2	1
531	уже на	1	1
532	не иное	1	1
533	именно чтобы	1	1
534	он признает	1	1
535	что только	2	1
536	он рассказывает	1	1
537	в отношения	1	1
538	перерождения в	1	1
539	его стороны	1	1
540	целый ряд	2	1
541	бы он	1	1
542	или нет	1	1
543	себе что	1	1
544	еще более	1	1
545	о двух	1	1
546	теряет свою	1	1
547	мысль на	1	1
548	ли что	2	1
549	страсть к	3	1
550	лежит в	2	1
551	мир который	1	1
552	это все	1	1
553	от всех	1	1
554	жизни а	1	1
555	как люди	1	1
556	на гибель	2	1
557	ко всему	1	1
558	та же	3	1
559	на это	3	1
560	можно назвать	2	1
561	случае если	1	1
562	в своих	4	1
563	с первого	1	1
564	и эта	1	1
565	так же	2	1
566	во всяком	2	1
567	они не	2	1
568	смысле что	1	1
569	слова это	1	1
