N	2gram	Trubetskoy_1	Psycholo
124	как мы	2	4
125	что у	2	4
126	можно было	1	4
127	жизнь и	3	4
128	того что	6	4
129	этот вопрос	2	4
130	только в	6	4
131	и так	2	4
132	в жизни	3	4
133	при помощи	3	4
134	и других	2	4
135	но совершенно	1	4
136	из них	5	4
137	никто не	2	4
138	от этих	1	4
139	прямой линии	4	4
140	в частности	2	4
141	друг с	9	4
142	с этой	3	4
143	совершенно не	3	4
144	жизни и	2	4
145	ее в	1	4
146	к этому	5	4
147	в таком	4	4
148	например в	1	3
149	же как	3	3
150	шаг за	1	3
151	и до	3	3
152	что если	3	3
153	говорить о	2	3
154	то это	1	3
155	что его	4	3
156	но не	2	3
157	к которой	3	3
158	в сторону	2	3
159	конце концов	4	3
160	как в	1	3
161	что именно	1	3
162	увидим что	1	3
163	от этого	1	3
164	та же	3	3
165	он все	2	3
166	из этой	2	3
167	кажется нам	1	3
168	на этом	2	3
169	здесь мы	1	3
170	его в	5	3
171	уже знаем	1	3
172	этого слова	2	3
173	далеко не	5	3
174	должно быть	4	3
175	всех этих	4	3
176	но если	2	3
177	и сейчас	4	3
178	в которых	2	3
179	борьбу с	1	3
180	их в	2	3
181	от начала	1	3
182	что этот	1	3
183	тем самым	3	3
184	она не	2	3
185	в то	6	3
186	в основе	2	3
187	мы все	2	3
188	ли это	1	3
189	и для	6	3
190	с ее	2	3
191	что составляет	1	3
192	в мире	6	3
193	так и	10	3
194	за то	1	3
195	которой мы	2	3
196	что и	7	3
197	во всей	1	3
198	с одной	3	3
199	конечно не	3	3
200	в виде	4	3
201	тому же	6	3
202	всяком случае	2	3
203	тем что	1	3
204	бы это	1	3
205	и из	2	3
206	до сих	8	3
207	но и	9	3
208	и затем	1	3
209	не было	2	3
210	одной стороны	2	3
211	эти слова	1	3
212	из которых	4	3
213	надо сказать	1	3
214	смысле этого	1	3
215	да и	1	3
216	сих пор	8	3
217	при таком	2	3
218	что оно	3	3
219	тот же	3	3
220	и вдруг	1	3
221	за шагом	1	3
222	в своих	2	3
223	точно так	1	3
224	во всяком	2	3
225	также и	2	2
226	все остальное	1	2
227	и то	4	2
228	он может	1	2
229	силы и	1	2
230	между двумя	5	2
231	из его	1	2
232	жизни ее	1	2
233	что эти	2	2
234	сам автор	1	2
235	все те	1	2
236	а как	1	2
237	так чтобы	2	2
238	время как	1	2
239	и ее	2	2
240	большей частью	1	2
241	столь же	5	2
242	бы то	2	2
243	так если	1	2
244	с его	1	2
245	во всех	10	2
246	же самые	1	2
247	истинный смысл	1	2
248	него все	1	2
249	с психологической	1	2
250	себе и	1	2
251	со стороны	1	2
252	что касается	6	2
253	однако не	1	2
254	и наконец	3	2
255	не в	8	2
256	и к	5	2
257	это просто	1	2
258	но в	4	2
259	однако мы	2	2
260	бы не	1	2
261	по которым	1	2
262	из этих	8	2
263	нами в	1	2
264	если он	2	2
265	при этом	9	2
266	одной и	2	2
267	что ни	1	2
268	на все	5	2
269	только одно	2	2
270	в них	2	2
271	о которых	6	2
272	иначе говоря	4	2
273	в приложении	1	2
274	такой же	2	2
275	которую он	2	2
276	можно найти	1	2
277	в такой	4	2
278	это делает	1	2
279	в котором	2	2
280	в их	4	2
281	приложении к	1	2
282	оказывается что	5	2
283	вопрос о	3	2
284	и той	1	2
285	и эти	1	2
286	быть не	1	2
287	даже в	3	2
288	части и	1	2
289	надо было	1	2
290	и другое	1	2
291	не имеет	1	2
292	не по	1	2
293	только не	2	2
294	больше чем	1	2
295	же время	2	2
296	определяет собой	1	2
297	во всем	3	2
298	вместо того	1	2
299	в англию	2	2
300	только с	1	2
301	не потому	2	2
302	к таким	2	2
303	есть только	1	2
304	но все	5	2
305	что при	6	2
306	о них	2	2
307	к такому	2	2
308	без всякого	1	2
309	что психология	1	2
310	эти мысли	3	2
311	то время	2	2
312	что такой	1	2
313	на нее	2	2
314	те же	2	2
315	и с	5	2
316	основана на	1	2
317	ничего не	1	2
318	образом в	3	2
319	в виду	2	2
320	все дело	1	2
321	сводится к	2	2
322	и та	1	2
323	но мы	1	2
324	знает что	1	2
325	не надо	1	2
326	один из	1	2
327	почти все	2	2
328	и кажется	1	2
329	нас с	1	2
330	связи с	4	2
331	уже в	1	2
332	в нашей	1	2
333	кажется что	1	2
334	мы знаем	10	2
335	одно из	3	2
336	именно как	1	2
337	видим что	1	2
338	с другой	6	2
339	именно в	5	2
340	это кажется	1	2
341	а с	4	2
342	прежде всего	3	2
343	тех пор	2	2
344	а на	1	2
345	создания и	1	2
346	ничем не	4	2
347	в руках	1	2
348	прямая линия	1	2
349	была бы	1	2
350	ее на	1	2
351	и потому	3	2
352	некоторые из	1	2
353	совершенно в	1	2
354	с такой	1	2
355	чтобы заставить	1	2
356	в тех	3	2
357	есть как	1	2
358	по существу	6	2
359	на пути	1	2
360	и другом	1	2
361	в различной	1	2
362	на самой	1	2
363	и от	5	2
364	в результате	9	2
365	ее и	3	2
366	хотя бы	4	2
367	все они	5	2
368	впечатление которое	1	2
369	до тех	2	2
370	и эта	1	2
371	другой стороны	5	2
372	самое что	1	2
373	те которые	1	2
374	этой цели	1	2
375	от этой	1	1
376	говоря о	1	1
377	он считает	2	1
378	надо понимать	2	1
379	стороны что	1	1
380	того же	9	1
381	и должны	1	1
382	на деле	1	1
383	ему что	1	1
384	очень много	3	1
385	тем же	2	1
386	от самого	1	1
387	в первом	1	1
388	из самых	1	1
389	то непосредственное	1	1
390	этому вопросу	1	1
391	отдельных элементов	1	1
392	находимся в	1	1
393	есть не	1	1
394	смотреть на	1	1
395	чтобы после	1	1
396	из всего	1	1
397	которую мы	1	1
398	и тут	1	1
399	имеет свою	1	1
400	этот запас	1	1
401	благодаря тому	1	1
402	мы получаем	1	1
403	но даже	3	1
404	мы и	2	1
405	и со	1	1
406	еще не	5	1
407	иное как	1	1
408	тем как	1	1
409	такого что	1	1
410	в создании	1	1
411	предположим что	1	1
412	друг к	2	1
413	они должны	3	1
414	признать что	3	1
415	но как	2	1
416	заметим что	2	1
417	перед глазами	1	1
418	если в	1	1
419	а вместо	1	1
420	по отношению	9	1
421	в общем	6	1
422	очевидно что	3	1
423	и будет	2	1
424	несмотря на	6	1
425	должен в	1	1
426	которые они	1	1
427	то обстоятельство	1	1
428	которые не	3	1
429	же мало	2	1
430	и я	1	1
431	в истории	3	1
432	обозначим их	1	1
433	первый взгляд	1	1
434	что во	1	1
435	независимо от	2	1
436	общего с	2	1
437	как к	5	1
438	необходимо сделать	1	1
439	для ее	1	1
440	и хотя	1	1
441	в этот	1	1
442	дело только	1	1
443	с на	1	1
444	со своей	1	1
445	очень многие	1	1
446	точку зрения	2	1
447	так или	5	1
448	в нашем	3	1
449	свои мысли	1	1
450	ни одна	1	1
451	рассказ о	1	1
452	только один	2	1
453	и те	2	1
454	двух других	1	1
455	не могла	1	1
456	эту мысль	1	1
457	на его	1	1
458	весь свой	1	1
459	главным образом	1	1
460	они совершенно	1	1
461	своем развитии	3	1
462	с величайшими	1	1
463	образом для	1	1
464	вполне понятна	1	1
465	он должен	2	1
466	однако он	1	1
467	в корне	1	1
468	и сам	2	1
469	заключается во	1	1
470	из него	2	1
471	из самих	1	1
472	это конечно	2	1
473	в одну	4	1
474	то ни	3	1
475	факт что	4	1
476	представьте себе	1	1
477	тем в	1	1
478	указывали на	1	1
479	в совершенно	3	1
480	правильнее было	1	1
481	в другом	2	1
482	к другу	2	1
483	зрения на	1	1
484	все их	1	1
485	или просто	1	1
486	нечего и	3	1
487	бы нам	1	1
488	объективными и	1	1
489	истории и	1	1
490	даже что	1	1
491	за ним	1	1
492	явствует что	1	1
493	она и	1	1
494	со своими	2	1
495	можно считать	1	1
496	и некоторые	2	1
497	народа и	1	1
498	и еще	1	1
499	на первый	2	1
500	в эту	2	1
501	в этих	3	1
502	мы попытаемся	1	1
503	для него	2	1
504	что такая	1	1
505	что такое	1	1
506	все одинаково	1	1
507	и без	5	1
508	непосредственное впечатление	1	1
509	во времена	1	1
510	объявляют что	1	1
511	что до	1	1
512	не от	1	1
513	свой смысл	1	1
514	мысли и	1	1
515	для всякого	1	1
516	ответить на	2	1
517	ее он	1	1
518	весь ход	1	1
519	является только	1	1
520	из области	1	1
521	образом и	2	1
522	наконец как	1	1
523	и более	2	1
524	том и	2	1
525	с такими	1	1
526	необходимо чтобы	1	1
527	и общей	2	1
528	покоится на	1	1
529	то с	2	1
530	этого всего	1	1
531	если их	1	1
532	над этими	1	1
533	в отношении	1	1
534	ничего такого	1	1
535	все три	1	1
536	что с	5	1
537	этого нужно	1	1
538	тогда когда	3	1
539	того как	1	1
540	к этим	1	1
541	хотя мы	1	1
542	тогда и	1	1
543	тогда надо	1	1
544	подошел к	1	1
545	вытекает из	1	1
546	отдельных частей	1	1
547	дело в	1	1
548	с детства	1	1
549	же являются	1	1
550	в противоречие	2	1
551	к ней	1	1
552	за исключением	1	1
553	уже говорили	1	1
554	в сознании	6	1
555	из того	4	1
556	техники и	1	1
557	что вопрос	1	1
558	что на	1	1
559	мысли которые	1	1
560	однако это	2	1
561	может показаться	1	1
562	ясно как	2	1
563	и пытаются	1	1
564	конечно только	1	1
565	обстоятельство что	1	1
566	была всегда	1	1
567	уже о	1	1
568	начиная с	1	1
569	и заключается	1	1
570	и развития	1	1
571	но психология	1	1
572	совершилось и	1	1
573	всего что	1	1
574	бы он	1	1
575	если же	3	1
576	должен быть	1	1
577	некоторой степени	1	1
578	оно может	1	1
579	в этом-то	1	1
580	заставить их	1	1
581	не забудем	1	1
582	но по	3	1
583	как не	2	1
584	свою очередь	2	1
585	техника и	1	1
586	не могу	1	1
587	которые все	1	1
588	а другая	1	1
589	мысль о	1	1
590	и логически	1	1
591	только то	2	1
592	на той	1	1
593	в дальнейшем	2	1
594	для своей	1	1
595	и прочее	1	1
596	как с	1	1
597	не выдерживают	1	1
598	не трудно	1	1
599	каждого из	1	1
600	именно этот	1	1
601	открытий которые	1	1
602	что от	1	1
603	составные части	1	1
604	нет вовсе	1	1
605	он сам	1	1
606	и вообще	3	1
607	стремление к	1	1
608	одно это	1	1
609	является конечно	1	1
610	потому чтобы	1	1
611	отдельными частями	1	1
612	быть в	1	1
613	на их	1	1
614	другой характер	1	1
615	тех кто	5	1
616	то они	3	1
617	и ничем	1	1
618	другими словами	2	1
619	к действительности	1	1
620	и просто	1	1
621	может не	3	1
622	жизни если	1	1
623	связанной с	1	1
624	других людей	1	1
625	это была	1	1
626	к истине	1	1
627	все в	2	1
628	к нему	2	1
629	которых они	1	1
630	под этими	1	1
631	вся эта	1	1
632	так точно	1	1
633	на одном	2	1
634	ним и	1	1
635	в другой	1	1
636	от нее	2	1
637	следить за	1	1
638	психология и	1	1
639	чтобы ответить	1	1
640	показывают что	2	1
641	но так	2	1
642	но с	2	1
643	этой точки	1	1
644	что только	2	1
645	отдельных единиц	1	1
646	совсем не	1	1
647	вступить в	1	1
648	уже одно	1	1
649	поэтому и	1	1
650	между тем	12	1
651	за себя	1	1
652	ее от	1	1
653	бы ни	1	1
654	непрерывно и	1	1
655	пор на	1	1
656	играет роль	1	1
657	результате получилась	1	1
658	с которыми	2	1
659	что следовательно	1	1
660	же и	1	1
661	промежуток времени	2	1
662	есть в	2	1
663	объяснения его	1	1
664	если это	2	1
665	и у	4	1
666	видеть что	1	1
667	только на	1	1
668	ни было	2	1
669	элемент а	1	1
670	нашему восприятию	1	1
671	понятным что	2	1
672	сделать и	1	1
673	он эту	1	1
674	а то	1	1
675	и наивно	1	1
676	он принадлежит	1	1
677	ее они	1	1
678	слово надо	1	1
679	забудем что	1	1
680	не так	4	1
681	и их	5	1
682	для другой	1	1
683	в порядок	1	1
684	иначе как	1	1
685	психологии и	1	1
686	от тех	3	1
687	ее не	1	1
688	до некоторой	1	1
689	элементы из	2	1
690	или ином	1	1
691	этим двум	1	1
692	рядом с	1	1
693	были бы	1	1
694	к его	1	1
695	самые отдаленные	1	1
696	ней и	1	1
697	и даже	1	1
698	в данный	1	1
699	мы воспринимаем	1	1
700	о своей	1	1
701	не следует	1	1
702	с другим	1	1
703	или иначе	5	1
704	связаны с	1	1
705	если только	1	1
706	эти две	1	1
707	к которому	1	1
708	это необходимо	1	1
709	и между	1	1
710	себя и	2	1
711	похожа на	1	1
712	деле если	1	1
713	здесь дело	1	1
714	которых мы	3	1
715	на которых	1	1
716	в ту	2	1
717	вопрос можно	1	1
718	и психологии	1	1
719	его собственной	4	1
720	когда она	1	1
721	что правила	1	1
722	ясно представить	1	1
723	мы поймем	1	1
724	душевной жизни	1	1
725	на которые	1	1
726	ближе к	3	1
727	которые будут	2	1
728	которого она	1	1
729	него в	2	1
730	совершенно обходят	1	1
731	за тем	1	1
732	что каждый	1	1
733	противоречие с	1	1
734	так в	1	1
735	долгое время	1	1
736	тот факт	4	1
737	целом ряде	3	1
738	что за	2	1
739	в течение	4	1
740	в европейской	4	1
741	больше из	1	1
742	на эту	1	1
743	это есть	4	1
744	этой истории	3	1
745	самого себя	4	1
746	которые по	2	1
747	отношению к	9	1
748	выходит что	1	1
749	сам не	1	1
750	этого сделать	1	1
751	в гораздо	2	1
752	художественное произведение	1	1
753	всегда основана	1	1
754	представляет из	5	1
755	и таким	1	1
756	отличается от	6	1
757	к двум	2	1
758	на истинную	1	1
759	в один	2	1
760	но для	2	1
761	и всю	1	1
762	одного факта	1	1
763	рассматривать как	2	1
764	себя с	1	1
765	является ли	3	1
766	становится понятным	1	1
767	ли в	1	1
768	не имея	1	1
769	образом по	1	1
770	в связи	3	1
771	и состоит	2	1
772	нам пришлось	1	1
773	мы только	1	1
774	эту точку	1	1
775	совершенно иной	2	1
776	решающую роль	1	1
777	от него	3	1
778	и однако	1	1
779	соединяются в	1	1
780	из себя	10	1
781	бы в	3	1
782	главным предметом	1	1
783	будто бы	1	1
784	идет об	1	1
785	все остальные	1	1
786	или не	1	1
787	и другие	1	1
788	и непонятной	1	1
789	психологической точки	1	1
790	что слова	1	1
791	гораздо больше	3	1
792	жизни в	1	1
793	нет ничего	1	1
794	существование и	1	1
795	в свою	2	1
796	народом в	1	1
797	это все	1	1
798	в моем	1	1
799	с ней	1	1
800	не быть	1	1
801	том или	1	1
802	по одному	3	1
803	что под	2	1
804	эти элементы	2	1
805	всем этом	1	1
806	допустить что	1	1
807	просто не	1	1
808	другом случае	1	1
809	на практике	1	1
810	но еще	1	1
811	указывают на	3	1
812	а может	1	1
813	причем эти	1	1
814	от наших	1	1
815	ничего общего	3	1
816	гораздо более	2	1
