N	2gram	Propp_Isto_5	Sovremen
117	известных нам	1	2
118	что все	4	2
119	или иной	1	2
120	в некоторых	4	2
121	и пр	3	2
122	а на	2	2
123	которой он	2	2
124	такой же	2	2
125	что такое	1	2
126	он должен	1	2
127	из которых	2	2
128	в отличие	1	2
129	знаем что	6	2
130	такого рода	1	2
131	друг с	2	2
132	пока наконец	1	2
133	не менее	4	2
134	можно назвать	1	2
135	на котором	1	2
136	не знаем	3	2
137	этих двух	1	2
138	в науке	1	2
139	но очень	1	2
140	мы видим	8	2
141	не дает	1	2
142	тот же	1	2
143	в свою	3	2
144	такие же	1	2
145	совершенно не	2	2
146	могут быть	6	2
147	что при	3	2
148	что в	8	2
149	в таком	1	2
150	во всяком	1	2
151	должен быть	2	1
152	и это	4	1
153	потом и	1	1
154	человека и	2	1
155	функции в	1	1
156	переносятся на	1	1
157	на куски	1	1
158	на другой	1	1
159	на самом	1	1
160	но тем	1	1
161	под руководством	1	1
162	мы имели	1	1
163	между двумя	1	1
164	здесь и	1	1
165	отношению к	2	1
166	так в	2	1
167	нас на	1	1
168	легче будет	1	1
169	не имеют	1	1
170	и могут	1	1
171	мы уже	4	1
172	есть не	1	1
173	здесь нет	1	1
174	во многом	1	1
175	мы имеем	14	1
176	же как	4	1
177	еще в	2	1
178	это только	1	1
179	теперь мы	1	1
180	мы в	1	1
181	что уже	1	1
182	двух и	1	1
183	совершенно так	1	1
184	если бы	2	1
185	и вообще	3	1
186	с человеком	1	1
187	и действительно	5	1
188	и начало	1	1
189	и соответственно	1	1
190	же необходимо	1	1
191	для наших	1	1
192	или как	2	1
193	затем он	1	1
194	того же	2	1
195	о том	7	1
196	в ней	5	1
197	не соответствует	1	1
198	одного из	1	1
199	утверждает что	1	1
200	на них	2	1
201	он сам	1	1
202	все его	2	1
203	быть в	1	1
204	же время	1	1
205	что его	3	1
206	его в	9	1
207	во всех	2	1
208	данном случае	2	1
209	совсем не	1	1
210	но не	5	1
211	к этому	2	1
212	но как	1	1
213	если в	3	1
214	где у	1	1
215	во втором	1	1
216	по отношению	2	1
217	ним и	2	1
218	это увидим	1	1
219	во всей	1	1
220	из нескольких	1	1
221	в ту	1	1
222	чем же	1	1
223	в гости	1	1
224	другой день	1	1
225	уже начало	1	1
226	стороны и	1	1
227	значит что	2	1
228	к нему	3	1
229	один из	2	1
230	процессе развития	1	1
231	одной из	1	1
232	природой и	1	1
233	ли он	2	1
234	увидим что	1	1
235	только в	7	1
236	целого и	1	1
237	за собой	1	1
238	то он	1	1
239	он уже	1	1
240	та же	1	1
241	одном случае	1	1
242	наших целей	1	1
243	всего мы	1	1
244	остановиться на	1	1
245	нами в	1	1
246	и тот	1	1
247	конечно не	1	1
248	и у	1	1
249	каким же	1	1
250	только на	1	1
251	и если	1	1
252	а это	1	1
253	чтобы он	2	1
254	позже чем	1	1
255	он не	4	1
256	его и	2	1
257	и еще	1	1
258	искать в	1	1
259	себе в	1	1
260	центр тяжести	2	1
261	по существу	2	1
262	другую сторону	1	1
263	вовсе не	2	1
264	появление в	1	1
265	в очень	1	1
266	это значит	2	1
267	и только	1	1
268	а затем	7	1
269	одной стороны	7	1
270	мы это	1	1
271	до сих	2	1
272	с другой	9	1
273	же путем	1	1
274	как у	2	1
275	конце xix	1	1
276	здесь в	1	1
277	уже знаем	1	1
278	совсем исчезает	1	1
279	что один	1	1
280	процесс его	1	1
281	такое же	2	1
282	его с	1	1
283	на ней	2	1
284	в ином	3	1
285	но уже	3	1
286	нет в	1	1
287	не было	1	1
288	она и	1	1
289	ей не	1	1
290	этого не	1	1
291	меньше и	1	1
292	одна и	1	1
293	несмотря на	2	1
294	для чего	1	1
295	при которых	1	1
296	их на	2	1
297	в связи	4	1
298	том что	8	1
299	нет никаких	1	1
300	этом случае	7	1
301	но если	1	1
302	том как	2	1
303	теперь только	1	1
304	и при	2	1
305	работы в	1	1
306	таким же	2	1
307	так же	5	1
308	иного типа	1	1
309	а при	1	1
310	она в	1	1
311	вот пример	1	1
312	представление о	17	1
313	то его	2	1
314	в дословном	1	1
315	xix века	1	1
316	мы опять	3	1
317	от его	1	1
318	в данном	3	1
319	в течение	2	1
320	мы проследим	1	1
321	такую же	1	1
322	а потом	1	1
323	силу и	2	1
324	он ставит	1	1
325	на другую	1	1
326	именно к	1	1
327	без всяких	2	1
328	и более	1	1
329	там где	6	1
330	таких случаев	1	1
331	его здесь	1	1
332	по себе	2	1
333	в своем	1	1
334	только о	1	1
335	сих пор	2	1
336	но они	1	1
337	с ним	4	1
338	что эта	1	1
339	она не	2	1
340	что с	1	1
341	и тогда	1	1
342	но для	2	1
343	которых он	1	1
344	не имеет	1	1
345	в процессе	1	1
346	это уже	2	1
347	и от	1	1
348	он с	1	1
349	никогда не	3	1
350	или в	6	1
351	и всегда	1	1
352	или другой	1	1
353	не представляет	1	1
354	дословном переводе	1	1
355	или нет	1	1
356	видим что	5	1
357	же этот	1	1
358	все они	1	1
359	и его	9	1
360	с новой	1	1
361	связи с	8	1
362	же в	2	1
363	но это	7	1
364	на которой	2	1
365	и из	3	1
366	ли это	1	1
367	не знает	1	1
368	сказать что	2	1
369	и для	2	1
370	очень часто	1	1
371	равно как	1	1
372	человека в	3	1
373	можно наблюдать	3	1
374	в то	3	1
375	в свое	2	1
376	в своих	1	1
377	два основных	1	1
378	на это	1	1
379	все что	1	1
380	они не	3	1
