N	2gram	Ircho_Kome_3	Dialekti
148	найти в	1	3
149	нет ни	2	3
150	могут быть	1	3
151	говоря уже	1	3
152	к жизни	1	3
153	и та	1	3
154	этот момент	1	3
155	все на	1	3
156	без того	1	3
157	уже нет	1	3
158	в области	2	3
159	за пределы	2	3
160	эти две	1	3
161	себя и	2	3
162	что не	3	3
163	говорит о	1	3
164	на основании	2	3
165	и потому	1	3
166	и абсолютно	1	3
167	из которых	2	3
168	что здесь	1	3
169	е о	1	3
170	с ним	5	3
171	в свою	7	3
172	не говоря	1	3
173	совершенно не	2	3
174	к этому	6	3
175	можно назвать	1	3
176	не думает	1	2
177	все хорошо	1	2
178	человека и	2	2
179	и без	2	2
180	и само	1	2
181	вопрос о	1	2
182	из ее	1	2
183	во всех	2	2
184	только после	1	2
185	бы не	2	2
186	но как	1	2
187	себе и	1	2
188	нет и	4	2
189	не видно	1	2
190	если она	1	2
191	все же	4	2
192	что по	1	2
193	в этот	1	2
194	в самом	9	2
195	от чего	1	2
196	в которой	3	2
197	чем больше	1	2
198	из этих	1	2
199	при этом	7	2
200	тем не	3	2
201	с этой	3	2
202	но все	4	2
203	не будет	2	2
204	есть все	1	2
205	это было	1	2
206	есть также	1	2
207	в них	3	2
208	все равно	3	2
209	показывает что	1	2
210	не мешает	2	2
211	нисколько не	3	2
212	нет ибо	1	2
213	том как	3	2
214	имеет ничего	1	2
215	в котором	2	2
216	по сравнению	2	2
217	представление о	2	2
218	однако в	4	2
219	что с	2	2
220	в отношении	4	2
221	не менее	5	2
222	что эта	2	2
223	того как	1	2
224	думают что	1	2
225	никогда не	3	2
226	и по	1	2
227	она должна	1	2
228	во всем	1	2
229	не по	7	2
230	что на	1	2
231	не могут	2	2
232	а что	1	2
233	свою очередь	6	2
234	без всякого	2	2
235	в ее	3	2
236	мере с	1	2
237	и может	1	2
238	и когда	1	2
239	мог бы	1	2
240	жизнь и	1	2
241	на что	1	2
242	для этого	1	2
243	даже не	3	2
244	никак не	1	2
245	в пользу	1	2
246	и во	2	2
247	и только	1	2
248	одной из	3	2
249	в качестве	2	2
250	конечно не	3	2
251	да еще	1	2
252	в нашей	1	2
253	не дает	4	2
254	из них	5	2
255	был бы	2	2
256	и их	1	2
257	мы находим	1	2
258	отличие от	2	2
259	тем что	5	2
260	от того	2	2
261	не было	2	2
262	или иначе	2	2
263	что человек	1	2
264	с той	1	2
265	другой стороны	2	2
266	е в	2	2
267	когда же	1	2
268	я говорю	2	2
269	в частности	3	2
270	вместе с	9	2
271	как это	5	2
272	к своему	2	2
273	сравнению с	2	2
274	да и	1	2
275	этой точки	1	2
276	поскольку он	1	2
277	мы еще	1	2
278	быть не	1	2
279	не мог	2	2
280	прежде чем	3	2
281	не объясняет	1	2
282	это как	1	2
283	только что	7	2
284	а как	2	2
285	отношении к	1	2
286	равно как	2	2
287	в свое	2	2
288	самое что	1	2
289	я могу	1	2
290	во всяком	3	2
291	все что	3	2
292	речь идет	5	1
293	лишь ее	1	1
294	чтобы не	1	1
295	а из	1	1
296	от кого	1	1
297	всего это	1	1
298	идет о	3	1
299	к другому	1	1
300	дело не	2	1
301	видеть в	1	1
302	в зависимости	1	1
303	его не	2	1
304	г в	2	1
305	чего ему	1	1
306	для своего	1	1
307	в изложении	1	1
308	от друга	1	1
309	из того	3	1
310	то это	5	1
311	жизни это	1	1
312	не одно	1	1
313	и он	2	1
314	это время	1	1
315	и говорить	1	1
316	имя и	1	1
317	третье и	1	1
318	собой в	1	1
319	может не	1	1
320	на них	3	1
321	он сам	1	1
322	первый план	1	1
323	ней как	1	1
324	знаем что	1	1
325	подходить к	1	1
326	не требует	1	1
327	из сторон	1	1
328	и все-таки	1	1
329	и всякий	1	1
330	силу этого	1	1
331	с отцом	2	1
332	очевидно что	1	1
333	в новом	1	1
334	отношение к	5	1
335	тут же	4	1
336	друг от	1	1
337	друга и	1	1
338	виду конечно	1	1
339	и я	2	1
340	трудно сказать	1	1
341	в одной	1	1
342	стороны и	2	1
343	как к	1	1
344	не думал	1	1
345	целый ряд	2	1
346	было только	1	1
347	тот же	2	1
348	зачастую прямо	1	1
349	стороны мы	1	1
350	не приходится	2	1
351	говорят о	1	1
352	за это	1	1
353	в нашем	1	1
354	его а	2	1
355	и тот	3	1
356	роль в	2	1
357	только один	2	1
358	имеем в	1	1
359	если он	2	1
360	лет тому	4	1
361	как он	3	1
362	этого мало	1	1
363	я мог	1	1
364	человек не	1	1
365	он не	5	1
366	о которой	2	1
367	еще раньше	1	1
368	чтобы они	1	1
369	и еще	3	1
370	в первую	1	1
371	нее и	1	1
372	и совершенно	1	1
373	моменты которые	1	1
374	возвращение к	2	1
375	чтобы в	2	1
376	чем она	1	1
377	его от	2	1
378	имевшие место	1	1
379	людей и	2	1
380	в нее	1	1
381	чтобы дать	1	1
382	для всей	1	1
383	же не	1	1
384	конечно в	1	1
385	это я	1	1
386	чуть не	1	1
387	его в	8	1
388	обоих случаях	1	1
389	с другими	2	1
390	отца и	2	1
391	этот человек	2	1
392	чаще всего	1	1
393	еще одно	2	1
394	что лучше	1	1
395	он является	1	1
396	убежден в	1	1
397	ни одной	2	1
398	к своим	1	1
399	ничего о	1	1
400	ею и	1	1
401	нам из	1	1
402	можно считать	1	1
403	из нашего	1	1
404	такой же	1	1
405	бы на	1	1
406	как все	1	1
407	но поскольку	1	1
408	он должен	1	1
409	в которые	1	1
410	на месте	3	1
411	бы к	1	1
412	место в	1	1
413	в отличие	1	1
414	из классических	1	1
415	в которых	5	1
416	не от	1	1
417	сам же	1	1
418	еще целый	1	1
419	которые в	1	1
420	такую же	1	1
421	но он	1	1
422	друг другу	1	1
423	их в	3	1
424	найти себе	1	1
425	вещей и	1	1
426	том же	1	1
427	жизни а	1	1
428	того кто	2	1
429	сам он	2	1
430	и вся	1	1
431	вплоть до	2	1
432	поверить в	1	1
433	с которой	1	1
434	виду что	1	1
435	в обоих	1	1
436	то чего	1	1
437	душе и	1	1
438	он еще	1	1
439	смысл его	1	1
440	и весь	1	1
441	и лишь	1	1
442	того в	1	1
443	его можно	1	1
444	и теперь	1	1
445	связи с	5	1
446	ему не	3	1
447	ну а	1	1
448	до смерти	2	1
449	в детстве	1	1
450	у меня	1	1
451	а в	7	1
452	во-вторых она	1	1
453	обстоятельство что	2	1
454	бог и	1	1
455	нет даже	1	1
456	именно это	1	1
457	к себе	5	1
458	жизни которая	1	1
459	человека в	2	1
460	ли не	2	1
461	зависимости от	1	1
462	всего в	1	1
463	о полном	1	1
464	приходит к	1	1
465	как мы	2	1
466	в голову	1	1
467	нет никакой	1	1
468	можно сделать	1	1
469	в пределах	2	1
470	сына и	2	1
471	можно было	2	1
472	те же	1	1
473	было в	1	1
474	реальной жизни	1	1
475	пришлось ему	1	1
476	почему в	1	1
477	это только	1	1
478	могла быть	1	1
479	мы в	1	1
480	он к	1	1
481	о котором	1	1
482	говорил что	1	1
483	основе своей	1	1
484	к спасению	1	1
485	и здесь	4	1
486	нашей работы	1	1
487	его жизни	1	1
488	с одной	3	1
489	наконец на	1	1
490	однако только	1	1
491	после того	1	1
492	все его	1	1
493	мы понимаем	1	1
494	должно было	3	1
495	в греческой	1	1
496	со слезами	1	1
497	к нему	5	1
498	но ничего	1	1
499	не могло	1	1
500	от них	1	1
501	складывается из	1	1
502	во втором	1	1
503	в другой	1	1
504	них в	1	1
505	вслед за	1	1
506	не будучи	1	1
507	все время	2	1
508	в лучшем	1	1
509	и она	1	1
510	и несмотря	1	1
511	не зная	3	1
512	войдя в	1	1
513	но так	1	1
514	одного из	3	1
515	рассуждение о	1	1
516	нем только	1	1
517	он стал	1	1
518	в угоду	1	1
519	течение всей	1	1
520	даже если	2	1
521	на большой	1	1
522	было и	1	1
523	во времени	1	1
524	внимание что	1	1
525	не входит	1	1
526	и у	1	1
527	уже в	2	1
528	ее из	1	1
529	а то	1	1
530	в душе	1	1
531	и других	1	1
532	его и	1	1
533	за ним	2	1
534	хочет быть	2	1
535	одно из	1	1
536	не так	3	1
537	себе в	3	1
538	ли этот	1	1
539	в конце	7	1
540	чтобы она	1	1
541	слов только	1	1
542	с этими	1	1
543	себя от	2	1
544	ее не	1	1
545	умственные способности	1	1
546	как его	1	1
547	не из	1	1
548	этим же	1	1
549	они будут	2	1
550	он так	3	1
551	быть все	1	1
552	не были	1	1
553	возможно что	3	1
554	ней и	1	1
555	с другой	4	1
556	и между	1	1
557	такое же	2	1
558	на которые	3	1
559	что для	2	1
560	к человеку	2	1
561	превращается в	1	1
562	понимаем что	1	1
563	на этот	3	1
564	до конца	4	1
565	он вполне	1	1
566	однако и	1	1
567	жизнь в	1	1
568	как ни	1	1
569	же точно	1	1
570	если этот	1	1
571	в связи	4	1
572	нет никаких	2	1
573	человек в	1	1
574	до этого	2	1
575	не шел	1	1
576	эта идея	1	1
577	ко всем	1	1
578	к реальной	1	1
579	никаких препятствий	1	1
580	не удается	1	1
581	ничего нет	1	1
582	е чисто	1	1
583	так мы	1	1
584	было прийти	1	1
585	то обстоятельство	2	1
586	результат этого	1	1
587	находит в	1	1
588	видит в	1	1
589	наряду с	2	1
590	и дальше	1	1
591	а потом	1	1
592	быть только	1	1
593	возможность и	2	1
594	по существу	2	1
595	сам не	1	1
596	исходя из	2	1
597	в состоянии	1	1
598	находить и	1	1
599	в это	1	1
600	ему все	1	1
601	прощение и	1	1
602	этом случае	2	1
603	будет и	1	1
604	любят и	1	1
605	человека который	2	1
606	ближе к	2	1
607	он перед	1	1
608	при всем	2	1
609	является ли	2	1
610	не является	4	1
611	не знаем	1	1
612	и от	1	1
613	так или	2	1
614	чтобы понять	1	1
615	человек и	1	1
616	не самого	1	1
617	себя самого	1	1
618	на первый	1	1
619	но об	1	1
620	из себя	3	1
621	у них	1	1
622	разве только	1	1
623	конце концов	2	1
624	ибо в	1	1
625	все они	1	1
626	теперь же	3	1
627	хотя в	1	1
628	и благочестивый	1	1
629	но вот	1	1
630	даже при	2	1
631	находятся в	1	1
632	на фоне	1	1
633	жизни в	1	1
634	понимает все	1	1
635	не знает	3	1
636	в глаза	3	1
637	из этого	2	1
638	поведения в	1	1
639	на своем	1	1
640	я и	1	1
641	всем этом	1	1
642	как на	1	1
643	в своих	2	1
644	гораздо ближе	1	1
645	предполагают что	1	1
646	во сне	1	1
