N	2gram	Propp_Isto_6	Problemy
441	сравнительно с	1	1
442	просто на	1	1
443	единства в	1	1
444	об одном	2	1
445	должны быть	2	1
446	для такого	1	1
447	к тому	2	1
448	мысли о	1	1
449	все еще	1	1
450	для героя	1	1
451	с образом	1	1
452	должен быть	1	1
453	первом месте	1	1
454	не существует	1	1
455	но при	2	1
456	и сами	1	1
457	как один	1	1
458	здесь не	2	1
459	этого пути	1	1
460	в ее	1	1
461	только при	1	1
462	и нашел	1	1
463	чтобы быть	1	1
464	то время	3	1
465	собственно не	1	1
466	и когда	1	1
467	что у	2	1
468	в другом	1	1
469	чего он	1	1
470	здесь как	1	1
471	в борьбе	1	1
472	которая была	1	1
473	была сделана	1	1
474	для этого	1	1
475	ярко в	1	1
476	со стороны	3	1
477	и лишена	1	1
478	форме в	1	1
479	даже не	1	1
480	образом в	1	1
481	другом месте	1	1
482	тех кто	1	1
483	о том	7	1
484	другими словами	3	1
485	к одной	1	1
486	на героя	1	1
487	можно сказать	2	1
488	на которых	1	1
489	того как	3	1
490	на особой	1	1
491	как его	1	1
492	отметить что	2	1
493	и только	3	1
494	и сердца	1	1
495	сложное и	1	1
496	и могли	1	1
497	того что	2	1
498	быть и	1	1
499	он что	1	1
500	на которой	1	1
501	и соответствующие	2	1
502	ведь эти	1	1
503	связь и	1	1
504	одной из	1	1
505	что даже	1	1
506	ли он	1	1
507	и действительно	3	1
508	а с	2	1
509	по этому	1	1
510	между героем	1	1
511	вот почему	3	1
512	было так	1	1
513	него есть	1	1
514	эти черты	1	1
515	которые или	1	1
516	ним не	1	1
517	эти же	1	1
518	не все	1	1
519	него и	3	1
520	этим он	2	1
521	и других	3	1
522	не так	2	1
523	себе в	4	1
524	герой например	1	1
525	он становится	2	1
526	к ним	1	1
527	при всей	1	1
528	может служить	1	1
529	но что	1	1
530	случае не	1	1
531	и никогда	1	1
532	того или	1	1
533	она имеет	2	1
534	ее на	2	1
535	в других	4	1
536	другой и	1	1
537	нет в	3	1
538	для того	1	1
539	важно чтобы	1	1
540	довольно ясно	1	1
541	в особенности	1	1
542	же земля	1	1
543	и герой	1	1
544	как у	2	1
545	однако что	1	1
546	стороны эта	1	1
547	а именно	9	1
548	он это	1	1
549	случаев в	2	1
550	если мы	1	1
551	свое объяснение	1	1
552	что не	2	1
553	но есть	3	1
554	от другого	1	1
555	такое понимание	2	1
556	может находиться	1	1
557	мира на	1	1
558	не создает	1	1
559	а на	1	1
560	это прежде	1	1
561	зависит от	4	1
562	и оно	1	1
563	что мы	2	1
564	под влиянием	1	1
565	в одно	2	1
566	вступает в	1	1
567	этой же	1	1
568	или другого	1	1
569	в частности	3	1
570	он представляет	1	1
571	к другой	1	1
572	перейти в	1	1
573	над ним	1	1
574	к своему	3	1
575	если оно	1	1
576	в чистом	1	1
577	в тех	3	1
578	и там	6	1
579	не стало	1	1
580	у ивана	1	1
581	далеко за	1	1
582	этого слова	1	1
583	этот не	1	1
584	этом случае	6	1
585	новые и	1	1
586	их под	1	1
587	например у	3	1
588	в книге	4	1
589	в более	6	1
590	один вид	1	1
591	что я	1	1
592	мы только	1	1
593	его с	3	1
594	в другое	1	1
595	ее и	1	1
596	у них	4	1
597	на множественность	2	1
598	чтобы его	1	1
599	переносится в	1	1
600	будто бы	1	1
601	только что	2	1
602	ее в	6	1
603	мы видели	11	1
604	мне кажется	1	1
605	он подошел	1	1
606	друга но	1	1
607	может и	1	1
608	в свою	1	1
609	но если	1	1
610	это в	1	1
611	то здесь	1	1
612	же мы	5	1
613	перед нею	1	1
614	на ней	1	1
615	на своем	4	1
616	себе не	1	1
617	где он	2	1
618	к этой	1	1
619	и другие	3	1
620	случае если	1	1
621	и эта	3	1
622	к этому	3	1
623	в таком	1	1
624	точно так	2	1
625	такой же	3	1
626	этой точки	1	1
627	или наоборот	1	1
