N	2gram	Bakhtin_Fr_8	Tvorches
353	дело в	2	1
354	героев и	1	1
355	здравому смыслу	1	1
356	которые были	2	1
357	он с	1	1
358	не имеет	1	1
359	а сама	1	1
360	это совершенно	1	1
361	с большой	1	1
362	у этого	2	1
363	забывать о	1	1
364	она должна	1	1
365	и является	1	1
366	уже говорили	7	1
367	не похож	1	1
368	и обновление	1	1
369	особое значение	2	1
370	со своим	1	1
371	и прекрасным	1	1
372	как будто	1	1
373	в области	5	1
374	и несколько	4	1
375	и со	1	1
376	представляется нам	1	1
377	он называет	2	1
378	который весь	1	1
379	большой смысл	1	1
380	стороны и	1	1
381	будущее в	1	1
382	не могут	1	1
383	веселая смерть	1	1
384	во все	3	1
385	с исключительной	2	1
386	похож на	2	1
387	числе и	2	1
388	этой книги	1	1
389	к тому	1	1
390	что оно	1	1
391	той или	2	1
392	стерна и	1	1
393	если же	1	1
394	были хорошо	1	1
395	своего развития	1	1
396	как мы	7	1
397	но при	1	1
398	в структуре	1	1
399	прямом и	1	1
400	эта часть	2	1
401	характер и	3	1
402	сочетается с	1	1
403	смерти в	1	1
404	болезни и	1	1
405	только то	1	1
406	в себя	1	1
407	на той	1	1
408	с самого	1	1
409	культуры и	2	1
410	то время	2	1
411	в пределах	5	1
412	мы наблюдаем	3	1
413	по определению	1	1
414	связан с	2	1
415	что никогда	1	1
416	собой в	1	1
417	с собой	2	1
418	еще в	1	1
419	она была	1	1
420	когда в	2	1
421	в изображении	4	1
422	том как	1	1
423	к использованию	1	1
424	является в	1	1
425	содержатся в	1	1
426	и делают	1	1
427	форме в	1	1
428	образом в	2	1
429	в виду	1	1
430	античной литературе	1	1
431	на берегах	1	1
432	приближается к	1	1
433	и здесь	3	1
434	году и	1	1
435	другом месте	3	1
436	в другом	3	1
437	на вопрос	1	1
438	второй план	2	1
439	с одной	4	1
440	к особому	1	1
441	утверждает что	1	1
442	лишь в	1	1
443	комический эффект	1	1
444	то исключительно	1	1
445	от него	1	1
446	повестях и	1	1
447	этот момент	2	1
448	непосредственно в	1	1
449	романа в	2	1
450	в середине	1	1
451	века и	1	1
452	какой-то мере	1	1
453	нем и	2	1
454	при котором	1	1
455	смеха и	2	1
456	от всех	2	1
457	условия для	1	1
458	и мир	1	1
459	в современной	1	1
460	известном смысле	1	1
461	в формах	1	1
462	но тот	1	1
463	и одновременно	1	1
464	он стал	1	1
465	образов и	1	1
466	были особенно	1	1
467	была для	1	1
468	как нечто	1	1
469	то он	1	1
470	не про	1	1
471	такое же	1	1
472	или же	1	1
473	на мир	2	1
474	связи с	6	1
475	не можем	1	1
476	в большинстве	7	1
477	друг за	1	1
478	не знать	1	1
479	же у	1	1
480	не из	1	1
481	горло и	1	1
482	участие в	1	1
483	прямо напоминает	1	1
484	был бы	3	1
485	этого великого	1	1
486	и их	8	1
487	дает и	1	1
488	это общее	1	1
489	как раз	2	1
490	не просто	3	1
491	смерти и	2	1
492	в какой-то	1	1
493	возможно что	2	1
494	что и	3	1
495	или иной	1	1
496	влияние на	1	1
497	новый мир	1	1
498	его с	1	1
499	и прежде	1	1
500	типичен для	1	1
501	в предисловии	1	1
502	что для	3	1
503	нужно сказать	1	1
504	позиции в	1	1
505	против воли	2	1
506	идет уже	1	1
507	и гоголь	1	1
508	дон-кихот и	1	1
509	ни о	2	1
510	и исторической	2	1
511	сегодня так	1	1
512	самого начала	1	1
513	с образами	1	1
514	жизнь в	1	1
515	под влиянием	1	1
516	в связи	3	1
517	действия в	1	1
518	в речи	2	1
519	на фоне	1	1
520	и она	1	1
521	эти слова	1	1
522	и особенно	1	1
523	я уже	1	1
524	играют в	1	1
525	за другом	1	1
526	нет ни	2	1
527	предисловии к	1	1
528	он говорит	2	1
529	что за	1	1
530	своего времени	6	1
531	на свете	1	1
532	и такие	2	1
533	этого слова	1	1
534	с года	1	1
535	совершенно новым	1	1
536	оценки и	1	1
537	характерные для	1	1
538	это явление	1	1
539	которых я	1	1
540	под названием	1	1
541	в книге	1	1
542	этот образ	1	1
543	смехом и	1	1
544	глубине души	1	1
545	и для	2	1
546	пор еще	4	1
547	должна была	1	1
548	и сегодня	1	1
549	узнаем что	1	1
550	в результате	5	1
551	это как	1	1
552	эта глубинная	1	1
553	сам писатель	1	1
554	для нас	1	1
555	но когда	1	1
556	еще более	1	1
557	и ни	1	1
558	вообще в	1	1
559	тот же	1	1
560	так выразиться	1	1
561	по поводу	1	1
562	может и	1	1
563	между ними	2	1
564	не знает	1	1
565	сказать что	3	1
566	только как	1	1
567	не быть	1	1
568	но этот	1	1
569	ни был	1	1
570	частности в	1	1
571	к другим	1	1
572	и другие	5	1
573	того времени	4	1
574	как на	1	1
575	том числе	3	1
