N	2gram	Potebnia_M_4	FransuaR
144	это не	7	3
145	именно в	3	3
146	того что	14	3
147	и прежде	2	3
148	словом и	1	3
149	есть в	5	3
150	в поэзии	3	3
151	для него	5	3
152	в одном	4	3
153	но он	1	3
154	не было	12	3
155	там где	3	3
156	связь с	1	3
157	вместе с	6	3
158	в течение	2	3
159	сих пор	4	3
160	и для	2	3
161	на этот	2	3
162	ту же	3	2
163	можно говорить	1	2
164	и есть	3	2
165	с точки	3	2
166	и до	3	2
167	др в	1	2
168	и за	1	2
169	уже более	1	2
170	говорить о	5	2
171	своими образами	1	2
172	это время	1	2
173	в различных	2	2
174	в чем	1	2
175	в данном	4	2
176	отличие от	1	2
177	нет и	1	2
178	относится к	1	2
179	в истории	4	2
180	независимо от	6	2
181	все же	1	2
182	и отчасти	1	2
183	духа в	1	2
184	что это	7	2
185	он в	1	2
186	еще один	1	2
187	им в	1	2
188	роль в	1	2
189	и если	3	2
190	при этом	15	2
191	перестает быть	1	2
192	пить и	1	2
193	с представлением	1	2
194	том же	2	2
195	на все	1	2
196	от земли	2	2
197	лишь в	3	2
198	второй половины	1	2
199	с которой	1	2
200	было бы	8	2
201	рядом с	1	2
202	она и	2	2
203	с тем	7	2
204	одно из	1	2
205	во второй	1	2
206	мысль и	1	2
207	и без	2	2
208	но эта	2	2
209	языков и	1	2
210	даже в	2	2
211	в отношении	1	2
212	что эта	1	2
213	на котором	4	2
214	слова но	1	2
215	свободы и	1	2
216	нее нет	1	2
217	и притом	2	2
218	к ней	2	2
219	видим что	1	2
220	и мысли	2	2
221	они и	1	2
222	уже и	2	2
223	начиная с	1	2
224	его для	1	2
225	не могут	2	2
226	что все	4	2
227	и слова	2	2
228	числе и	1	2
229	к тому	3	2
230	в каждом	3	2
231	образы и	3	2
232	если мы	2	2
233	говорит и	1	2
234	данном случае	2	2
235	так в	3	2
236	и что	7	2
237	на том	2	2
238	материи и	1	2
239	том как	1	2
240	по тому	2	2
241	и вообще	2	2
242	же самое	4	2
243	связанная с	3	2
244	и та	4	2
245	но мы	2	2
246	можно сказать	4	2
247	нас в	2	2
248	к нему	5	2
249	между тем	9	2
250	применяется к	1	2
251	в ту	2	2
252	происходит в	2	2
253	первоначальное значение	1	2
254	в качестве	1	2
255	в большинстве	2	2
256	значение и	2	2
257	большинстве случаев	2	2
258	на столе	1	2
259	в известной	1	2
260	мы можем	10	2
261	может быть	26	2
262	заметить что	6	2
263	и только	3	2
264	не подлежит	1	2
265	а именно	4	2
266	с это	1	2
267	неразрывном единстве	1	2
268	превращается в	2	2
269	нужно сказать	1	2
270	один из	2	2
271	на эту	1	2
272	здесь только	1	2
273	в одно	1	2
274	эти последние	1	2
275	со словом	3	2
276	в пределах	1	2
277	конечно не	2	2
278	войны и	1	2
279	слова и	5	2
280	несколько слов	2	2
281	благодаря этому	1	2
282	только для	2	2
283	становится возможным	1	2
284	это явление	1	2
285	в эту	1	2
286	хотя бы	4	2
287	то что	29	2
288	их с	1	2
289	это в	1	2
290	городу и	1	2
291	вряд ли	1	1
292	то на	1	1
293	также что	1	1
294	и через	1	1
295	связана с	1	1
296	он может	1	1
297	выражения как	2	1
298	то в	3	1
299	тем же	1	1
300	ясно видно	1	1
301	хотя уже	1	1
302	поэзии и	7	1
303	в несколько	1	1
304	а как	2	1
305	такие понятия	1	1
306	полагает что	1	1
307	есть не	4	1
308	нуждаются в	1	1
309	в зародыше	2	1
310	которую мы	1	1
311	та же	1	1
312	как внешний	1	1
313	большую роль	1	1
314	нам в	1	1
315	не была	1	1
316	то это	8	1
317	проявляется в	2	1
318	чем больше	2	1
319	в прямой	1	1
320	образов с	1	1
321	и словом	2	1
322	но чем	1	1
323	столь же	2	1
324	тем как	2	1
325	то мы	3	1
326	различия между	1	1
327	землю и	1	1
328	видели что	1	1
329	могло быть	1	1
330	замещает собою	1	1
331	но как	1	1
332	но язык	1	1
333	не все	1	1
334	по отношению	10	1
335	друг от	1	1
336	и речи	1	1
337	человеку и	1	1
338	за пределы	1	1
339	и чем	2	1
340	земного шара	1	1
341	нечто вроде	1	1
342	нет как	1	1
343	и каждому	1	1
344	относящимся к	1	1
345	тем больше	1	1
346	более чем	3	1
347	если она	1	1
348	его на	1	1
349	общего с	1	1
350	века и	1	1
351	что по	2	1
352	имеет в	2	1
353	более древняя	1	1
354	бы и	5	1
355	формы в	3	1
356	бы не	3	1
357	всей своей	1	1
358	хотя эти	1	1
359	идут в	1	1
360	тем он	1	1
361	в такие	1	1
362	в себе	14	1
363	какую роль	1	1
364	на то	7	1
365	этого выражения	1	1
366	человек не	2	1
367	в наших	2	1
368	так сказать	5	1
369	время и	1	1
370	он ни	1	1
371	он все	2	1
372	формы но	1	1
373	и еще	1	1
374	xix века	1	1
375	же это	1	1
376	не как	2	1
377	он пользуется	1	1
378	котором мы	1	1
379	особенно ясно	1	1
380	для понимания	2	1
381	но вместе	1	1
382	одной и	1	1
383	быть самим	1	1
384	и по	3	1
385	в нее	3	1
386	ни был	3	1
387	но все	1	1
388	человека в	2	1
389	как оно	2	1
390	значительной степени	2	1
391	мы его	3	1
392	на всю	1	1
393	значение в	1	1
394	в мире	2	1
395	них не	1	1
396	было в	3	1
397	ко второму	2	1
398	и мы	5	1
399	известно что	6	1
400	эту минуту	1	1
401	должен был	1	1
402	из первых	1	1
403	поэтому можно	2	1
404	этом мы	2	1
405	есть произведение	2	1
406	но уже	3	1
407	глядит в	1	1
408	далеко не	1	1
409	что не	6	1
410	одна и	2	1
411	говорится о	2	1
412	и формы	1	1
413	строгом смысле	1	1
414	они в	1	1
415	обратимся к	1	1
416	и того	1	1
417	между ними	4	1
418	сосредоточиться на	1	1
419	нужно было	1	1
420	к первому	2	1
421	мы применили	1	1
422	мысль обращается	1	1
423	в котором	4	1
424	бы к	1	1
425	время своего	1	1
426	не от	3	1
427	не представляется	1	1
428	что я	11	1
429	признать что	2	1
430	и отвлеченной	1	1
431	страх и	1	1
432	и той	1	1
433	которые в	1	1
434	тем не	4	1
435	и более	4	1
436	их в	3	1
437	на его	3	1
438	ясна и	1	1
439	что этот	1	1
440	мере и	1	1
441	для нее	1	1
442	себе должно	1	1
443	всего его	1	1
444	здесь следовательно	1	1
445	тому что	2	1
446	роль играют	1	1
447	без него	2	1
448	и науки	2	1
449	теми или	1	1
450	человечества и	1	1
451	что с	1	1
452	еще довольно	1	1
453	тогда когда	8	1
454	того как	6	1
455	ее с	1	1
456	к этим	1	1
457	в процессе	3	1
458	на некоторое	1	1
459	есть еще	1	1
460	из него	2	1
461	следовательно и	1	1
462	никогда не	3	1
463	казалось бы	1	1
464	слово и	3	1
465	это то	1	1
466	и по-видимому	1	1
467	этих двух	1	1
468	с нами	1	1
469	и выражение	1	1
470	как она	2	1
471	связанное с	1	1
472	связь и	2	1
473	образа и	3	1
474	это слово	4	1
475	же он	1	1
476	со своим	4	1
477	не находим	1	1
478	не по	1	1
479	как будто	1	1
480	им соответствуют	1	1
481	в области	2	1
482	у нас	2	1
483	и веселья	1	1
484	какое только	1	1
485	все то	1	1
486	незаметно для	1	1
487	и такие	1	1
488	бы он	1	1
489	той или	1	1
490	указывает на	2	1
491	всегда есть	1	1
492	слова с	3	1
493	просто один	1	1
494	что при	1	1
495	и потому	10	1
496	из нее	2	1
497	значение это	1	1
498	правда не	1	1
499	и самое	1	1
500	разные стороны	1	1
501	значения и	1	1
502	от друга	1	1
503	собою и	2	1
504	свою очередь	1	1
505	и сами	2	1
506	это только	1	1
507	без всякого	1	1
508	представляется возможным	1	1
509	в произведении	1	1
510	нам ясны	1	1
511	имеет никакого	1	1
512	и когда	2	1
513	этого явления	1	1
514	и сам	1	1
515	что у	3	1
516	в образе	2	1
517	же книге	1	1
518	те же	3	1
519	времени и	1	1
520	еще не	3	1
521	не были	2	1
522	что от	2	1
523	в некоторой	1	1
524	если бы	13	1
525	после того	2	1
526	смысле и	1	1
527	образом в	5	1
528	находится в	5	1
529	о нем	1	1
530	на вопрос	4	1
531	и поэтому	1	1
532	другими словами	8	1
533	возвращаться к	1	1
534	что каждый	1	1
535	то не	1	1
536	других языках	2	1
537	все его	1	1
538	более сложно	1	1
539	ее и	1	1
540	времени в	1	1
541	огня и	2	1
542	подлежит сомнению	1	1
543	связь между	3	1
544	здесь за	1	1
545	от них	1	1
546	в языке	16	1
547	я вижу	2	1
548	в форме	1	1
549	и можно	1	1
550	тем более	5	1
551	на какую	1	1
552	и всякое	1	1
553	большое количество	1	1
554	быть и	2	1
555	и история	1	1
556	образом как	1	1
557	но с	1	1
558	с себя	1	1
559	трудом и	1	1
560	в двух	2	1
561	тот же	2	1
562	которым мы	1	1
563	время когда	2	1
564	и влияние	1	1
565	с ними	3	1
566	от всего	1	1
567	пор не	3	1
568	в разные	1	1
569	не идет	1	1
570	ее форму	1	1
571	между этими	1	1
572	же при	1	1
573	по этому	1	1
574	языком то	1	1
575	и из	3	1
576	не будет	3	1
577	именно на	2	1
578	не можем	5	1
579	так можно	1	1
580	и они	2	1
581	же явления	1	1
582	только тогда	5	1
583	свидетельствует о	1	1
584	не принадлежит	1	1
585	в душе	1	1
586	бывает трудно	1	1
587	из них	1	1
588	на самую	1	1
589	себе в	3	1
590	это место	1	1
591	для меня	10	1
592	можно с	1	1
593	к первой	1	1
594	к ним	2	1
595	при всей	1	1
596	ту сторону	1	1
597	друг друга	2	1
598	же образом	1	1
599	тем что	10	1
600	на целое	1	1
601	к одной	1	1
602	в других	2	1
603	использовать его	1	1
604	процесс в	1	1
605	а потому	1	1
606	иное как	2	1
607	обо мне	1	1
608	человеческой мысли	2	1
609	они производили	1	1
610	большую наглядность	1	1
611	и человека	1	1
612	по которой	1	1
613	как у	1	1
614	нельзя сказать	3	1
615	есть таких	1	1
616	к которому	1	1
617	и глубокий	1	1
618	слов об	2	1
619	и быть	2	1
620	что иное	2	1
621	было и	2	1
622	а главное	1	1
623	этой части	1	1
624	не знает	1	1
625	влияние этой	1	1
626	человеческой жизни	1	1
627	мы говорим	7	1
628	не ясна	1	1
629	для человека	4	1
630	если эти	1	1
631	в живой	1	1
632	под влиянием	1	1
633	если не	1	1
634	должна была	1	1
635	как ни	2	1
636	в это	2	1
637	я называю	1	1
638	в частности	1	1
639	до этого	3	1
640	границы между	1	1
641	ко всем	3	1
642	из трех	1	1
643	его содержание	2	1
644	отрывок из	1	1
645	надо было	1	1
646	человек должен	1	1
647	к своему	1	1
648	в той	4	1
649	времени с	1	1
650	да и	4	1
651	значение как	1	1
652	этого слова	7	1
653	и восприятие	1	1
654	ему в	1	1
655	видно что	4	1
656	того она	1	1
657	и таким	3	1
658	стоит только	1	1
659	говорить что	1	1
660	же значение	1	1
661	понятия как	1	1
662	оторваться от	2	1
663	в более	2	1
664	этот образ	2	1
665	в следующей	1	1
666	одного и	1	1
667	самым элементарным	1	1
668	и другим	3	1
669	не существует	2	1
670	такой взгляд	1	1
671	которая в	1	1
672	развития и	2	1
673	обращается к	1	1
674	от него	2	1
675	из себя	2	1
676	еще более	2	1
677	на других	1	1
678	а из	1	1
679	сказать несколько	2	1
680	стороны в	1	1
681	на языке	1	1
682	вслед за	1	1
683	время ее	1	1
684	есть нет	1	1
685	свое значение	1	1
686	слово в	4	1
687	в свою	2	1
688	которая на	1	1
689	и эта	1	1
690	и при	2	1
691	не что	2	1
692	отношению к	8	1
693	что под	1	1
694	из этого	2	1
695	только о	2	1
696	в свое	1	1
697	на свет	1	1
698	в виде	2	1
699	но еще	1	1
700	такое значение	1	1
701	ее в	1	1
702	все содержание	2	1
703	можно назвать	2	1
704	в таком	4	1
705	стороны одного	1	1
706	во всяком	5	1
707	ничего общего	1	1
