N	2gram	Berdyaev_M_1	FransuaR
319	эта тема	1	1
320	место в	2	1
321	оказывается что	2	1
322	в отличие	1	1
323	мысли и	2	1
324	нельзя было	1	1
325	не раз	1	1
326	точку зрения	1	1
327	но во	1	1
328	войти в	1	1
329	о двух	1	1
330	возвращается к	2	1
331	этот мир	2	1
332	и вся	1	1
333	глубину в	2	1
334	а иногда	1	1
335	и новых	1	1
336	трудно было	1	1
337	этими двумя	1	1
338	не имеет	3	1
339	весь смысл	1	1
340	самых замечательных	1	1
341	и сама	2	1
342	начинает с	2	1
343	он мог	2	1
344	не стремится	1	1
345	человека от	2	1
346	только и	3	1
347	в самой	7	1
348	он хочет	1	1
349	при котором	1	1
350	через все	2	1
351	так называемый	2	1
352	хочет быть	1	1
353	исторического процесса	1	1
354	как будто	2	1
355	в глубину	5	1
356	ведь все	1	1
357	которая всегда	1	1
358	борются в	1	1
359	не могут	5	1
360	могут быть	2	1
361	к другу	1	1
362	к тому	3	1
363	его с	2	1
364	как для	2	1
365	и он	12	1
366	он лишь	2	1
367	и это	12	1
368	из всего	1	1
369	его была	1	1
370	в виду	2	1
371	на нем	1	1
372	и прекрасное	1	1
373	в душу	1	1
374	так в	1	1
375	и характер	1	1
376	отношения и	2	1
377	свободу и	4	1
378	стремиться к	1	1
379	на том	3	1
380	особенно в	3	1
381	него всегда	1	1
382	живет в	2	1
383	быть отнесена	1	1
384	мог бы	4	1
385	осталась только	1	1
386	еще в	2	1
387	по сравнению	2	1
388	является в	1	1
389	новых и	1	1
390	он жил	1	1
391	в глубине	8	1
392	и раскрывает	1	1
393	каждый раз	1	1
394	душе не	1	1
395	или от	2	1
396	но к	1	1
397	и та	1	1
398	с разных	2	1
399	и что	2	1
400	и отрицательный	1	1
401	влияние на	1	1
402	для нас	3	1
403	и мира	3	1
404	и своей	1	1
405	своему значению	2	1
406	связанной с	1	1
407	на протяжении	2	1
408	и всю	1	1
409	по типу	1	1
410	от них	1	1
411	творчества в	1	1
412	это нужно	1	1
413	есть уже	4	1
414	тему о	4	1
415	все в	6	1
416	даже для	1	1
417	также в	1	1
418	новый момент	2	1
419	и она	2	1
420	человека а	3	1
421	был вероятно	1	1
422	быть и	1	1
423	порядка и	1	1
424	перед которым	1	1
425	в новой	1	1
426	традиции в	1	1
427	те которые	9	1
428	и свобода	7	1
429	должен был	4	1
430	бы ни	1	1
431	к которой	1	1
432	к миру	2	1
433	с нею	1	1
434	органическая часть	1	1
435	совершается уже	1	1
436	в начале	2	1
437	кажется что	1	1
438	него и	2	1
439	особая атмосфера	1	1
440	одно из	3	1
441	земли и	1	1
442	никто не	2	1
443	он весь	7	1
444	русского человека	2	1
445	в землю	1	1
446	это верно	1	1
447	как его	1	1
448	только с	1	1
449	отличие от	1	1
450	чтобы не	2	1
451	тем что	4	1
452	притом не	1	1
453	все границы	1	1
454	которой нет	1	1
455	характерны для	1	1
456	и вместе	4	1
457	нет в	4	1
458	мир на	1	1
459	протяжении всего	1	1
460	лишь один	1	1
461	рост и	1	1
462	того что	7	1
463	выходит за	1	1
464	хотя с	1	1
465	и из	1	1
466	силы но	1	1
467	это лишь	1	1
468	а именно	1	1
469	есть ответ	1	1
470	характерно для	1	1
471	на людей	2	1
472	он считал	1	1
473	в середине	4	1
474	отнесена к	1	1
475	нужно сказать	1	1
476	на этот	2	1
477	много в	2	1
478	жизнь в	1	1
479	не быть	1	1
480	и оно	1	1
481	та самая	1	1
482	для их	1	1
483	которой он	1	1
484	под влиянием	1	1
485	мира в	1	1
486	места которые	1	1
487	было в	1	1
488	все более	1	1
489	и связанной	1	1
490	народа народ	1	1
491	о своих	2	1
492	эти слова	2	1
493	из мира	1	1
494	было окончательно	1	1
495	подхода к	1	1
496	и мир	2	1
497	xix века	4	1
498	в моей	1	1
499	сравнению с	1	1
500	она очень	1	1
501	природы человека	1	1
502	потому ли	2	1
503	есть на	1	1
504	в столь	1	1
505	и там	4	1
506	к образу	1	1
507	в ряду	1	1
508	имел в	1	1
509	стремятся к	1	1
510	нет ничего	7	1
511	он находил	1	1
512	всего в	2	1
513	в более	2	1
514	эти границы	1	1
515	уже ни	1	1
516	и часто	1	1
517	было еще	1	1
518	к пониманию	1	1
519	и от	2	1
520	его нет	1	1
521	от него	4	1
522	еще более	1	1
523	тем более	1	1
524	находится в	1	1
525	ведь этот	1	1
526	но если	3	1
527	разных сторон	1	1
528	время как	2	1
529	гоголь и	1	1
530	в период	1	1
531	свет и	2	1
532	нужно для	1	1
533	не знает	4	1
534	и только	1	1
535	но этот	1	1
536	это сознание	1	1
537	почему он	1	1
538	отношению к	2	1
539	жизнь из	2	1
540	жизни и	2	1
541	была для	1	1
542	и создания	1	1
543	совершается в	1	1
