N	2gram	Losev_Vlad_1	Dialekti
174	то как	2	3
175	и религии	1	3
176	уже не	3	3
177	тех пор	1	3
178	сразу же	1	3
179	у меня	2	3
180	из них	2	3
181	и из	3	3
182	о котором	2	3
183	не было	5	3
184	себе не	1	3
185	о чем	1	3
186	сейчас же	1	3
187	нет ни	1	3
188	в данном	1	3
189	возможна ли	1	3
190	в это	2	3
191	и от	5	3
192	время не	1	3
193	и слова	1	3
194	е в	7	3
195	не что	1	3
196	как известно	1	2
197	также и	10	2
198	на самом	1	2
199	только потому	1	2
200	этого последнего	2	2
201	он всегда	1	2
202	из всего	1	2
203	не во	1	2
204	что уже	1	2
205	каком случае	1	2
206	в ней	1	2
207	говоря уже	1	2
208	и личность	2	2
209	он переживает	1	2
210	во всех	1	2
211	что я	2	2
212	явлений и	1	2
213	в общем	3	2
214	которые не	1	2
215	и я	2	2
216	в истории	4	2
217	как в	3	2
218	что по	1	2
219	более или	3	2
220	но в	12	2
221	в противоположность	1	2
222	не очень	5	2
223	еще на	2	2
224	в которой	4	2
225	так или	1	2
226	все эти	3	2
227	раз в	1	2
228	выходя за	1	2
229	на его	3	2
230	время и	2	2
231	не как	1	2
232	на этом	2	2
233	но все	1	2
234	в каждом	1	2
235	не будет	1	2
236	на всю	2	2
237	об этой	1	2
238	говорил что	1	2
239	на все	2	2
240	с целью	1	2
241	в жизни	3	2
242	только одно	1	2
243	с тем	2	2
244	несмотря на	4	2
245	хотя в	1	2
246	или менее	3	2
247	во время	3	2
248	взгляд на	3	2
249	в их	1	2
250	тем не	2	2
251	их в	1	2
252	тому что	1	2
253	не раз	4	2
254	что с	2	2
255	дело не	2	2
256	в науке	3	2
257	на него	3	2
258	не по	2	2
259	он мог	1	2
260	может только	1	2
261	только не	1	2
262	это мы	2	2
263	того и	2	2
264	или прямо	1	2
265	наука и	2	2
266	действительно в	1	2
267	убедиться в	1	2
268	это уже	1	2
269	уже и	2	2
270	что на	2	2
271	в области	1	2
272	и искусство	1	2
273	к тому	3	2
274	когда они	1	2
275	в конце	9	2
276	с ее	1	2
277	нами выше	1	2
278	с самого	1	2
279	и совершенно	1	2
280	только через	1	2
281	что у	4	2
282	можно только	1	2
283	но мы	2	2
284	времени в	2	2
285	все в	1	2
286	собственно говоря	3	2
287	или иначе	1	2
288	его личности	1	2
289	и можно	2	2
290	всяком случае	2	2
291	что бы	1	2
292	не знаю	1	2
293	мы должны	2	2
294	что здесь	1	2
295	с ними	2	2
296	с одной	1	2
297	себя в	4	2
298	или в	1	2
299	но вот	1	2
300	не выходя	1	2
301	тем что	2	2
302	в очень	2	2
303	именно в	1	2
304	будет ли	1	2
305	только к	3	2
306	был в	3	2
307	человеческой жизни	1	2
308	жизнь в	2	2
309	как ни	1	2
310	об ее	1	2
311	что мы	2	2
312	когда я	1	2
313	уже о	1	2
314	в частности	2	2
315	на который	1	2
316	вместе с	3	2
317	с первого	2	2
318	так же	1	2
319	поэзия и	1	2
320	в изображении	1	2
321	что же	5	2
322	в тех	2	2
323	ко мне	1	2
324	в состоянии	1	2
325	же самое	1	2
326	и часто	1	2
327	в результате	2	2
328	не будучи	1	2
329	или не	1	2
330	же в	1	2
331	это все	1	2
332	не говоря	1	2
333	в виде	3	2
334	ее в	1	2
335	в своих	5	2
336	во всяком	2	2
337	необходимым образом	1	1
338	всегда в	1	1
339	несколько десятков	1	1
340	находить в	1	1
341	котором уже	1	1
342	того же	6	1
343	исключительно ради	1	1
344	он ответил	1	1
345	тех же	2	1
346	всего это	1	1
347	и до	2	1
348	от всяких	1	1
349	ведь и	1	1
350	овладел всеми	1	1
351	по его	2	1
352	их и	1	1
353	для своего	2	1
354	народного просвещения	3	1
355	эти самые	1	1
356	он почти	1	1
357	манере говорить	1	1
358	случае это	1	1
359	ответить на	1	1
360	нам в	1	1
361	но она	3	1
362	благодаря своему	1	1
363	ему в	2	1
364	в некотором	1	1
365	мы и	4	1
366	личности с	2	1
367	и ни	2	1
368	что можно	1	1
369	и он	3	1
370	однажды гуляя	1	1
371	много читал	1	1
372	литературы и	1	1
373	он был	14	1
374	на них	1	1
375	он сам	2	1
376	интереса несомненно	1	1
377	стороны не	1	1
378	но скорее	1	1
379	сам а	1	1
380	бы то	1	1
381	в различных	1	1
382	жениться на	1	1
383	не без	6	1
384	бы она	1	1
385	природы и	1	1
386	и бог	1	1
387	мы будем	2	1
388	к которой	1	1
389	со всеми	1	1
390	свою жизнь	1	1
391	и воображения	1	1
392	не встречал	1	1
393	нет и	2	1
394	не хотел	1	1
395	тем больше	1	1
396	его на	2	1
397	поскольку они	1	1
398	приводимый у	1	1
399	что касается	3	1
400	когда он	5	1
401	можем привести	1	1
402	сразу в	1	1
403	вполне понятно	1	1
404	как иногда	1	1
405	с г	1	1
406	вступить с	1	1
407	уже с	1	1
408	то в	1	1
409	из жизни	1	1
410	и воли	1	1
411	об этих	3	1
412	в целом	3	1
413	сказать о	1	1
414	за это	2	1
415	он в	3	1
416	жизни так	1	1
417	всей своей	1	1
418	из этих	2	1
419	года и	2	1
420	тому же	2	1
421	если он	1	1
422	но на	3	1
423	не могла	1	1
424	так сказать	1	1
425	свое состояние	1	1
426	ради примера	1	1
427	а скорее	1	1
428	раз навсегда	1	1
429	и еще	2	1
430	близким к	1	1
431	этого вопроса	1	1
432	не к	1	1
433	дает нам	1	1
434	душу и	1	1
435	относительно религии	1	1
436	свое время	6	1
437	из него	1	1
438	всех своих	1	1
439	именно это	1	1
440	от нее	2	1
441	больше всего	2	1
442	приступил к	2	1
443	что все	2	1
444	главным образом	4	1
445	причем все	1	1
446	знает что	1	1
447	философия его	2	1
448	везде и	1	1
449	которая как	2	1
450	на почве	1	1
451	известно что	2	1
452	этом смысле	4	1
453	истории и	1	1
454	всю его	1	1
455	вопрос возможна	1	1
456	и тем	1	1
457	до всякого	1	1
458	во многом	2	1
459	что лучше	1	1
460	но уже	1	1
461	в них	2	1
462	ни одной	1	1
463	далеко не	1	1
464	одному тому	1	1
465	красотой и	1	1
466	всю жизнь	3	1
467	со своими	3	1
468	была уже	2	1
469	в москве	8	1
470	чем в	1	1
471	на первый	2	1
472	бы на	1	1
473	но если	1	1
474	свою собственную	1	1
475	и сейчас	2	1
476	почти что	1	1
477	почти не	2	1
478	на месте	1	1
479	в котором	6	1
480	она в	1	1
481	еще с	1	1
482	понять в	1	1
483	ли так	1	1
484	от времени	1	1
485	не содержит	1	1
486	знаем что	2	1
487	бы мы	1	1
488	от его	1	1
489	и этой	1	1
490	вот эта	1	1
491	сам же	1	1
492	есть его	1	1
493	но эта	1	1
494	не будем	2	1
495	же тут	1	1
496	теми же	1	1
497	без всяких	1	1
498	том и	1	1
499	уже сказали	2	1
500	ним в	1	1
501	и очень	3	1
502	деле это	1	1
503	с теми	1	1
504	что ему	1	1
505	как о	1	1
506	любил а	1	1
507	бытия и	1	1
508	в нас	4	1
509	нем в	1	1
510	чем не	2	1
511	он с	1	1
512	попадать в	1	1
513	и всегда	3	1
514	вообще существует	1	1
515	проявление его	1	1
516	больше чем	2	1
517	она ни	1	1
518	нами раньше	1	1
519	одна из	1	1
520	у этого	1	1
521	к небу	1	1
522	весь дом	1	1
523	и теперь	4	1
524	бы по	1	1
525	и сама	1	1
526	остается в	1	1
527	и искусства	1	1
528	этом отношении	1	1
529	но даже	2	1
530	ему не	1	1
531	в стиле	1	1
532	и далее	1	1
533	самостоятельный и	1	1
534	все то	1	1
535	начиная с	2	1
536	только еще	1	1
537	о браке	1	1
538	было уже	1	1
539	субъект и	1	1
540	образа мышления	1	1
541	философа и	2	1
542	о них	1	1
543	то ни	1	1
544	к жизни	2	1
545	элементы в	1	1
546	и глубину	1	1
547	и о	2	1
548	даже самые	1	1
549	в молодости	1	1
550	не существует	1	1
551	здесь не	3	1
552	и всякой	3	1
553	мысль о	1	1
554	в дальнейшем	8	1
555	настроений и	1	1
556	за то	1	1
557	те же	1	1
558	себе черты	1	1
559	и которые	1	1
560	одного из	1	1
561	раз он	1	1
562	его структуре	1	1
563	границы но	1	1
564	к его	3	1
565	которые он	1	1
566	еще в	4	1
567	она была	2	1
568	и на	3	1
569	не стоит	1	1
570	строго говоря	1	1
571	не меньше	1	1
572	эта сторона	1	1
573	против этого	1	1
574	образом в	2	1
575	воли и	2	1
576	все дело	1	1
577	содержание этого	1	1
578	познания и	1	1
579	на ту	2	1
580	и здесь	3	1
581	искусства и	1	1
582	не был	5	1
583	вот почему	1	1
584	и поэтому	1	1
585	внимание на	1	1
586	и являются	1	1
587	среди всех	1	1
588	она всегда	2	1
589	на что	2	1
590	и просто	3	1
591	на искупление	1	1
592	любви к	1	1
593	нас в	1	1
594	это была	3	1
595	и во	1	1
596	в которую	2	1
597	которой мы	2	1
598	тогда мы	1	1
599	науке и	1	1
600	от них	1	1
601	как его	1	1
602	во всей	1	1
603	не видел	1	1
604	любил и	1	1
605	пор пока	1	1
606	факт не	1	1
607	и понятно	1	1
608	которой все	1	1
609	все существующее	1	1
610	если это	1	1
611	говорит в	1	1
612	в литературе	1	1
613	я ее	1	1
614	ему простить	1	1
615	и решил	1	1
616	но с	1	1
617	интереса к	2	1
618	и одновременно	1	1
619	совсем не	4	1
620	мне кажется	1	1
621	тот же	3	1
622	речи о	1	1
623	больше того	1	1
624	меня и	1	1
625	во всем	4	1
626	отцу и	1	1
627	всем известно	1	1
628	жизнь с	1	1
629	и действительно	3	1
630	в профессора	1	1
631	эта характеристика	1	1
632	и после	1	1
633	же о	2	1
634	еще от	1	1
635	нам возможность	1	1
636	это же	1	1
637	в эти	7	1
638	человека с	1	1
639	с какой	1	1
640	я имею	1	1
641	из которых	1	1
642	он очень	2	1
643	только на	3	1
644	то и	2	1
645	не знал	1	1
646	а это	2	1
647	мы знаем	2	1
648	а уже	1	1
649	пока не	1	1
650	у нее	1	1
651	для меня	4	1
652	друг друга	1	1
653	мы можем	1	1
654	у него	15	1
655	случае не	1	1
656	на меня	1	1
657	должны сказать	1	1
658	всеми его	1	1
659	резко и	1	1
660	нее не	1	1
661	и вместе	1	1
662	ее на	1	1
663	религии при	1	1
664	в других	1	1
665	даже и	9	1
666	жизнь как	1	1
667	в особенности	4	1
668	же деле	1	1
669	своим талантом	1	1
670	даже не	2	1
671	мне и	1	1
672	жизнь она	1	1
673	как у	1	1
674	того это	1	1
675	бытие идеальное	1	1
676	этого человека	1	1
677	на то	5	1
678	сама с	1	1
679	еще и	7	1
680	мы еще	1	1
681	себя и	1	1
682	люди как	2	1
683	говорит о	1	1
684	от другого	1	1
685	месте и	1	1
686	самом же	1	1
687	одной стороны	1	1
688	из тех	1	1
689	он только	1	1
690	о слиянии	1	1
691	нее уже	1	1
692	с которым	2	1
693	его как	1	1
694	в руках	1	1
695	долго и	1	1
696	времен а	1	1
697	в порядке	1	1
698	есть начало	1	1
699	наблюдениями над	1	1
700	только несколько	1	1
701	философской мысли	3	1
702	факт что	1	1
703	я хочу	1	1
704	нет никаких	1	1
705	входить в	1	1
706	понимания его	1	1
707	д в	1	1
708	только его	1	1
709	то можно	1	1
710	знал как	1	1
711	своей живости	1	1
712	и объект	1	1
713	что за	1	1
714	в церковь	1	1
715	который мы	1	1
716	что весь	1	1
717	я никогда	2	1
718	это намерение	1	1
719	но который	1	1
720	по существу	2	1
721	и такие	2	1
722	ни одного	1	1
723	уже самое	1	1
724	с этой	1	1
725	несколько слов	2	1
726	отречение от	1	1
727	своей жизни	2	1
728	оба они	2	1
729	видно что	5	1
730	в одних	1	1
731	отдельно от	1	1
732	на одной	3	1
733	творчество и	1	1
734	время его	1	1
735	об отношении	1	1
736	в его	12	1
737	это можно	3	1
738	я всегда	1	1
739	а все	1	1
740	человек и	1	1
741	а к	22	1
742	постоянно и	1	1
743	к счастью	1	1
744	тем более	2	1
745	у которого	1	1
746	конце концов	3	1
747	но зато	2	1
748	мы не	1	1
749	на нас	1	1
750	уже давно	1	1
751	я в	1	1
752	времени уже	2	1
753	до тех	1	1
754	как поэзия	1	1
755	но этот	3	1
756	уже видели	1	1
757	этом мы	1	1
758	ко всему	1	1
759	он получил	1	1
760	из этого	2	1
761	в свое	5	1
762	ли он	1	1
763	очень любил	3	1
764	сначала на	2	1
765	поэзия вовсе	1	1
766	и эта	1	1
767	уже после	1	1
768	как на	2	1
769	все что	2	1
